player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Steve Montador (D),Buffalo Sabres,78,5,18,23,0.29,75,0,https://www.eliteprospects.com/player/8729/steve-montador,2009-2010,nhl,Steve Montador,D,DEF
Jeff Schultz (D),Washington Capitals,73,3,20,23,0.32,32,50,https://www.eliteprospects.com/player/9490/jeff-schultz,2009-2010,nhl,Jeff Schultz,D,DEF
Michal Rozsíval (D),New York Rangers,82,3,20,23,0.28,78,3,https://www.eliteprospects.com/player/8687/michal-rozsival,2009-2010,nhl,Michal Rozsíval,D,DEF
Jon Sim (LW),New York Islanders,77,13,9,22,0.29,44,-4,https://www.eliteprospects.com/player/8563/jon-sim,2009-2010,nhl,Jon Sim,LW,FW
Petr Prucha (RW/LW),Phoenix Coyotes,79,13,9,22,0.28,23,-2,https://www.eliteprospects.com/player/8686/petr-prucha,2009-2010,nhl,Petr Prucha,RW/LW,FW
Patrick Eaves (RW/LW),Detroit Red Wings,65,12,10,22,0.34,26,0,https://www.eliteprospects.com/player/9144/patrick-eaves,2009-2010,nhl,Patrick Eaves,RW/LW,FW
Paul Gaustad (C),Buffalo Sabres,65,12,10,22,0.34,82,-7,https://www.eliteprospects.com/player/8808/paul-gaustad,2009-2010,nhl,Paul Gaustad,C,FW
Daniel Carcillo (LW),Philadelphia Flyers,76,12,10,22,0.29,207,5,https://www.eliteprospects.com/player/9468/daniel-carcillo,2009-2010,nhl,Daniel Carcillo,LW,FW
Steve Bernier (RW),Vancouver Canucks,59,11,11,22,0.37,21,0,https://www.eliteprospects.com/player/9080/steve-bernier,2009-2010,nhl,Steve Bernier,RW,FW
Chris Neil (RW),Ottawa Senators,68,10,12,22,0.32,175,-1,https://www.eliteprospects.com/player/8949/chris-neil,2009-2010,nhl,Chris Neil,RW,FW
Rob Niedermayer (RW/C),New Jersey Devils,71,10,12,22,0.31,45,3,https://www.eliteprospects.com/player/8536/rob-niedermayer,2009-2010,nhl,Rob Niedermayer,RW/C,FW
Mike Grier (RW),Buffalo Sabres,73,10,12,22,0.30,14,-4,https://www.eliteprospects.com/player/9171/mike-grier,2009-2010,nhl,Mike Grier,RW,FW
Todd Marchant (C),Anaheim Ducks,78,9,13,22,0.28,32,-16,https://www.eliteprospects.com/player/8532/todd-marchant,2009-2010,nhl,Todd Marchant,C,FW
Ales Hemsky (RW),Edmonton Oilers,22,7,15,22,1.00,8,7,https://www.eliteprospects.com/player/8600/ales-hemsky,2009-2010,nhl,Ales Hemsky,RW,FW
Niklas Kronwall (D),Detroit Red Wings,48,7,15,22,0.46,32,5,https://www.eliteprospects.com/player/69/niklas-kronwall,2009-2010,nhl,Niklas Kronwall,D,DEF
Kris Russell (D),Columbus Blue Jackets,70,7,15,22,0.31,32,3,https://www.eliteprospects.com/player/9188/kris-russell,2009-2010,nhl,Kris Russell,D,DEF
Kris Draper (C),Detroit Red Wings,81,7,15,22,0.27,28,-2,https://www.eliteprospects.com/player/9142/kris-draper,2009-2010,nhl,Kris Draper,C,FW
Trevor Daley (D),Dallas Stars,77,6,16,22,0.29,25,3,https://www.eliteprospects.com/player/9128/trevor-daley,2009-2010,nhl,Trevor Daley,D,DEF
Kevin Bieksa (D),Vancouver Canucks,55,3,19,22,0.40,85,-5,https://www.eliteprospects.com/player/9682/kevin-bieksa,2009-2010,nhl,Kevin Bieksa,D,DEF
Kent Huskins (D),San Jose Sharks,82,3,19,22,0.27,47,6,https://www.eliteprospects.com/player/10507/kent-huskins,2009-2010,nhl,Kent Huskins,D,DEF
Mike Comrie (C),Edmonton Oilers,43,13,8,21,0.49,30,-9,https://www.eliteprospects.com/player/4701/mike-comrie,2009-2010,nhl,Mike Comrie,C,FW
Cal Clutterbuck (RW),Minnesota Wild,74,13,8,21,0.28,52,-8,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2009-2010,nhl,Cal Clutterbuck,RW,FW
Johan Franzén (W/C),Detroit Red Wings,27,10,11,21,0.78,22,1,https://www.eliteprospects.com/player/158/johan-franzen,2009-2010,nhl,Johan Franzén,W/C,FW
Tomas Kopecky (W/C),Chicago Blackhawks,74,10,11,21,0.28,28,0,https://www.eliteprospects.com/player/9642/tomas-kopecky,2009-2010,nhl,Tomas Kopecky,W/C,FW
Tom Kostopoulos (RW),Carolina Hurricanes,82,8,13,21,0.26,106,4,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2009-2010,nhl,Tom Kostopoulos,RW,FW
Denis Grebeshkov (D),totals,51,7,14,21,0.41,32,-16,https://www.eliteprospects.com/player/9570/denis-grebeshkov,2009-2010,nhl,Denis Grebeshkov,D,DEF
Cody Franson (D),Nashville Predators,61,6,15,21,0.34,16,15,https://www.eliteprospects.com/player/10431/cody-franson,2009-2010,nhl,Cody Franson,D,DEF
Randy Jones (D),Los Angeles Kings,48,5,16,21,0.44,28,-3,https://www.eliteprospects.com/player/10326/randy-jones,2009-2010,nhl,Randy Jones,D,DEF
Cam Barker (D),totals,70,5,16,21,0.30,68,5,https://www.eliteprospects.com/player/9198/cam-barker,2009-2010,nhl,Cam Barker,D,DEF
Jason Demers (D),San Jose Sharks,51,4,17,21,0.41,21,5,https://www.eliteprospects.com/player/12154/jason-demers,2009-2010,nhl,Jason Demers,D,DEF
Roman Polák (D),St. Louis Blues,78,4,17,21,0.27,59,7,https://www.eliteprospects.com/player/9621/roman-polak,2009-2010,nhl,Roman Polák,D,DEF
Ryan Wilson (D),Colorado Avalanche,61,3,18,21,0.34,36,13,https://www.eliteprospects.com/player/13843/ryan-wilson,2009-2010,nhl,Ryan Wilson,D,DEF
Jack Hillen (D),New York Islanders,69,3,18,21,0.30,44,-5,https://www.eliteprospects.com/player/17778/jack-hillen,2009-2010,nhl,Jack Hillen,D,DEF
Jaroslav Spacek (D),Montréal Canadiens,74,3,18,21,0.28,50,9,https://www.eliteprospects.com/player/1668/jaroslav-spacek,2009-2010,nhl,Jaroslav Spacek,D,DEF
Chris Butler (D),Buffalo Sabres,59,1,20,21,0.36,22,-15,https://www.eliteprospects.com/player/9206/chris-butler,2009-2010,nhl,Chris Butler,D,DEF
Daniel Paille (LW),totals,76,10,10,20,0.26,12,-3,https://www.eliteprospects.com/player/9510/daniel-paille,2009-2010,nhl,Daniel Paille,LW,FW
Milan Lucic (LW),Boston Bruins,50,9,11,20,0.40,44,-7,https://www.eliteprospects.com/player/11104/milan-lucic,2009-2010,nhl,Milan Lucic,LW,FW
Kyle Cumiskey (D),Colorado Avalanche,61,7,13,20,0.33,20,0,https://www.eliteprospects.com/player/10405/kyle-cumiskey,2009-2010,nhl,Kyle Cumiskey,D,DEF
Chris Clark (RW),totals,74,7,13,20,0.27,48,-12,https://www.eliteprospects.com/player/8766/chris-clark,2009-2010,nhl,Chris Clark,RW,FW
Toni Lydman (D),Buffalo Sabres,67,4,16,20,0.30,30,10,https://www.eliteprospects.com/player/2678/toni-lydman,2009-2010,nhl,Toni Lydman,D,DEF
Victor Hedman (D),Tampa Bay Lightning,74,4,16,20,0.27,79,-3,https://www.eliteprospects.com/player/6007/victor-hedman,2009-2010,nhl,Victor Hedman,D,DEF
Brad Stuart (D),Detroit Red Wings,82,4,16,20,0.24,22,-12,https://www.eliteprospects.com/player/3669/brad-stuart,2009-2010,nhl,Brad Stuart,D,DEF
Henrik Tallinder (D),Buffalo Sabres,82,4,16,20,0.24,32,13,https://www.eliteprospects.com/player/1955/henrik-tallinder,2009-2010,nhl,Henrik Tallinder,D,DEF
Brent Burns (D),Minnesota Wild,47,3,17,20,0.43,32,-15,https://www.eliteprospects.com/player/9103/brent-burns,2009-2010,nhl,Brent Burns,D,DEF
Brett Clark (D),Colorado Avalanche,64,3,17,20,0.31,28,6,https://www.eliteprospects.com/player/9113/brett-clark,2009-2010,nhl,Brett Clark,D,DEF
Ian Laperrière (RW),Philadelphia Flyers,82,3,17,20,0.24,162,-1,https://www.eliteprospects.com/player/8987/ian-laperriere,2009-2010,nhl,Ian Laperrière,RW,FW
Nick Schultz (D),Minnesota Wild,80,1,19,20,0.25,43,-8,https://www.eliteprospects.com/player/8597/nick-schultz,2009-2010,nhl,Nick Schultz,D,DEF
Mike Rupp (W/C),Pittsburgh Penguins,81,13,6,19,0.23,120,5,https://www.eliteprospects.com/player/8922/mike-rupp,2009-2010,nhl,Mike Rupp,W/C,FW
Brandon Yip (RW/LW),Colorado Avalanche,32,11,8,19,0.59,22,5,https://www.eliteprospects.com/player/11887/brandon-yip,2009-2010,nhl,Brandon Yip,RW/LW,FW
Eric Nystrom (LW),Calgary Flames,82,11,8,19,0.23,54,0,https://www.eliteprospects.com/player/6669/eric-nystrom,2009-2010,nhl,Eric Nystrom,LW,FW
Drew Miller (LW/RW),totals,80,10,9,19,0.24,12,2,https://www.eliteprospects.com/player/11405/drew-miller,2009-2010,nhl,Drew Miller,LW/RW,FW
Dan Sexton (RW),Anaheim Ducks,41,9,10,19,0.46,16,-3,https://www.eliteprospects.com/player/31223/dan-sexton,2009-2010,nhl,Dan Sexton,RW,FW
Jeff Halpern (C),totals,71,9,10,19,0.27,39,-14,https://www.eliteprospects.com/player/8776/jeff-halpern,2009-2010,nhl,Jeff Halpern,C,FW
Rod Brind'Amour (C),Carolina Hurricanes,80,9,10,19,0.24,36,-29,https://www.eliteprospects.com/player/8784/rod-brind-amour,2009-2010,nhl,Rod Brind'Amour,C,FW
Jed Ortmeyer (RW),San Jose Sharks,76,8,11,19,0.25,37,4,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2009-2010,nhl,Jed Ortmeyer,RW,FW
Travis Moen (LW/RW),Montréal Canadiens,81,8,11,19,0.23,57,-2,https://www.eliteprospects.com/player/8535/travis-moen,2009-2010,nhl,Travis Moen,LW/RW,FW
Colin Fraser (C/LW),Chicago Blackhawks,70,7,12,19,0.27,44,6,https://www.eliteprospects.com/player/9504/colin-fraser,2009-2010,nhl,Colin Fraser,C/LW,FW
Tim Gleason (D),Carolina Hurricanes,61,5,14,19,0.31,78,0,https://www.eliteprospects.com/player/9162/tim-gleason,2009-2010,nhl,Tim Gleason,D,DEF
Braydon Coburn (D),Philadelphia Flyers,81,5,14,19,0.23,54,-6,https://www.eliteprospects.com/player/9477/braydon-coburn,2009-2010,nhl,Braydon Coburn,D,DEF
Daniel Winnik (W/C),Phoenix Coyotes,74,4,15,19,0.26,12,1,https://www.eliteprospects.com/player/11480/daniel-winnik,2009-2010,nhl,Daniel Winnik,W/C,FW
Scott Nichol (C),San Jose Sharks,79,4,15,19,0.24,72,0,https://www.eliteprospects.com/player/8748/scott-nichol,2009-2010,nhl,Scott Nichol,C,FW
Matt Beleskey (LW),Anaheim Ducks,60,11,7,18,0.30,35,-10,https://www.eliteprospects.com/player/9338/matt-beleskey,2009-2010,nhl,Matt Beleskey,LW,FW
Jim Slater (C),Atlanta Thrashers,61,11,7,18,0.30,60,1,https://www.eliteprospects.com/player/8562/jim-slater,2009-2010,nhl,Jim Slater,C,FW
Ethan Moreau (LW),Edmonton Oilers,76,9,9,18,0.24,62,-18,https://www.eliteprospects.com/player/8703/ethan-moreau,2009-2010,nhl,Ethan Moreau,LW,FW
Blair Betts (C),Philadelphia Flyers,63,8,10,18,0.29,14,7,https://www.eliteprospects.com/player/9082/blair-betts,2009-2010,nhl,Blair Betts,C,FW
Sergei Kostitsyn (RW/LW),Montréal Canadiens,47,7,11,18,0.38,8,4,https://www.eliteprospects.com/player/9653/sergei-kostitsyn,2009-2010,nhl,Sergei Kostitsyn,RW/LW,FW
Cody McLeod (LW),Colorado Avalanche,74,7,11,18,0.24,138,-13,https://www.eliteprospects.com/player/10411/cody-mcleod,2009-2010,nhl,Cody McLeod,LW,FW
Joe Corvo (D),totals,52,6,12,18,0.35,12,-10,https://www.eliteprospects.com/player/9122/joe-corvo,2009-2010,nhl,Joe Corvo,D,DEF
Chris Campoli (D),Ottawa Senators,67,4,14,18,0.27,16,-3,https://www.eliteprospects.com/player/9106/chris-campoli,2009-2010,nhl,Chris Campoli,D,DEF
Mike Mottau (D),New Jersey Devils,79,2,16,18,0.23,41,4,https://www.eliteprospects.com/player/13951/mike-mottau,2009-2010,nhl,Mike Mottau,D,DEF
Dean McAmmond (LW),New Jersey Devils,62,8,9,17,0.27,40,-1,https://www.eliteprospects.com/player/8972/dean-mcammond,2009-2010,nhl,Dean McAmmond,LW,FW
David Moss (RW/LW),Calgary Flames,64,8,9,17,0.27,20,-9,https://www.eliteprospects.com/player/8959/david-moss,2009-2010,nhl,David Moss,RW/LW,FW
Chris Higgins (LW),totals,67,8,9,17,0.25,32,-9,https://www.eliteprospects.com/player/9051/chris-higgins,2009-2010,nhl,Chris Higgins,LW,FW
Kim Johnsson (D),totals,60,7,10,17,0.28,30,10,https://www.eliteprospects.com/player/698/kim-johnsson,2009-2010,nhl,Kim Johnsson,D,DEF
Andrej Meszaros (D),Tampa Bay Lightning,81,6,11,17,0.21,50,-14,https://www.eliteprospects.com/player/8664/andrej-meszaros,2009-2010,nhl,Andrej Meszaros,D,DEF
Luke Schenn (D),Toronto Maple Leafs,79,5,12,17,0.22,50,2,https://www.eliteprospects.com/player/11400/luke-schenn,2009-2010,nhl,Luke Schenn,D,DEF
Jere Lehtinen (LW),Dallas Stars,58,4,13,17,0.29,8,-8,https://www.eliteprospects.com/player/2687/jere-lehtinen,2009-2010,nhl,Jere Lehtinen,LW,FW
Douglas Murray (D),San Jose Sharks,79,4,13,17,0.22,66,3,https://www.eliteprospects.com/player/2616/douglas-murray,2009-2010,nhl,Douglas Murray,D,DEF
Marty Reasoner (C),Atlanta Thrashers,80,4,13,17,0.21,24,-3,https://www.eliteprospects.com/player/8708/marty-reasoner,2009-2010,nhl,Marty Reasoner,C,FW
Bruno Gervais (D),New York Islanders,71,3,14,17,0.24,31,-15,https://www.eliteprospects.com/player/10226/bruno-gervais,2009-2010,nhl,Bruno Gervais,D,DEF
Zbynek Michalek (D),Phoenix Coyotes,72,3,14,17,0.24,30,5,https://www.eliteprospects.com/player/8588/zbynek-michalek,2009-2010,nhl,Zbynek Michalek,D,DEF
Gregory Campbell (C),Florida Panthers,60,2,15,17,0.28,53,-5,https://www.eliteprospects.com/player/9105/gregory-campbell,2009-2010,nhl,Gregory Campbell,C,FW
Barret Jackman (D),St. Louis Blues,66,2,15,17,0.26,81,3,https://www.eliteprospects.com/player/9025/barret-jackman,2009-2010,nhl,Barret Jackman,D,DEF
Niklas Hjalmarsson (D),Chicago Blackhawks,77,2,15,17,0.22,20,9,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2009-2010,nhl,Niklas Hjalmarsson,D,DEF
Robyn Regehr (D),Calgary Flames,81,2,15,17,0.21,80,2,https://www.eliteprospects.com/player/8913/robyn-regehr,2009-2010,nhl,Robyn Regehr,D,DEF
Doug Weight (C),New York Islanders,36,1,16,17,0.47,8,-1,https://www.eliteprospects.com/player/8733/doug-weight,2009-2010,nhl,Doug Weight,C,FW
Erik Cole (LW),Carolina Hurricanes,40,11,5,16,0.40,29,-9,https://www.eliteprospects.com/player/8732/erik-cole,2009-2010,nhl,Erik Cole,LW,FW
David Jones (RW),Colorado Avalanche,23,10,6,16,0.70,2,1,https://www.eliteprospects.com/player/11426/david-jones,2009-2010,nhl,David Jones,RW,FW
Evgeny Artyukhin (RW/LW),totals,54,9,7,16,0.30,72,-4,https://www.eliteprospects.com/player/8635/evgeny-artyukhin,2009-2010,nhl,Evgeny Artyukhin,RW/LW,FW
Matt Hendricks (LW/C),Colorado Avalanche,56,9,7,16,0.29,74,1,https://www.eliteprospects.com/player/11554/matt-hendricks,2009-2010,nhl,Matt Hendricks,LW/C,FW
David Booth (LW/RW),Florida Panthers,28,8,8,16,0.57,23,-3,https://www.eliteprospects.com/player/9402/david-booth,2009-2010,nhl,David Booth,LW/RW,FW
Shawn Matthias (LW),Florida Panthers,55,7,9,16,0.29,10,-3,https://www.eliteprospects.com/player/9345/shawn-matthias,2009-2010,nhl,Shawn Matthias,LW,FW
Ben Eager (LW),Chicago Blackhawks,60,7,9,16,0.27,120,9,https://www.eliteprospects.com/player/8825/ben-eager,2009-2010,nhl,Ben Eager,LW,FW
Dave Bolland (C/RW),Chicago Blackhawks,39,6,10,16,0.41,28,5,https://www.eliteprospects.com/player/9193/dave-bolland,2009-2010,nhl,Dave Bolland,C/RW,FW
Jordin Tootoo (RW),Nashville Predators,51,6,10,16,0.31,40,2,https://www.eliteprospects.com/player/9515/jordin-tootoo,2009-2010,nhl,Jordin Tootoo,RW,FW
Ryan Shannon (C/RW),Ottawa Senators,66,5,11,16,0.24,20,-12,https://www.eliteprospects.com/player/9443/ryan-shannon,2009-2010,nhl,Ryan Shannon,C/RW,FW
David Steckel (C),Washington Capitals,79,5,11,16,0.20,19,4,https://www.eliteprospects.com/player/9388/david-steckel,2009-2010,nhl,David Steckel,C,FW
Steve Eminger (D),Anaheim Ducks,63,4,12,16,0.25,30,1,https://www.eliteprospects.com/player/9147/steve-eminger,2009-2010,nhl,Steve Eminger,D,DEF
Pavol Demitra (C),Vancouver Canucks,28,3,13,16,0.57,0,3,https://www.eliteprospects.com/player/8596/pavol-demitra,2009-2010,nhl,Pavol Demitra,C,FW
Marc-Édouard Vlasic (D),San Jose Sharks,64,3,13,16,0.25,33,21,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2009-2010,nhl,Marc-Édouard Vlasic,D,DEF
Dmitri Kulikov (D),Florida Panthers,68,3,13,16,0.24,32,-5,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2009-2010,nhl,Dmitri Kulikov,D,DEF
Mark Eaton (D),Pittsburgh Penguins,79,3,13,16,0.20,26,5,https://www.eliteprospects.com/player/9143/mark-eaton,2009-2010,nhl,Mark Eaton,D,DEF
Samuel Påhlsson (C),Columbus Blue Jackets,79,3,13,16,0.20,32,-9,https://www.eliteprospects.com/player/732/samuel-pahlsson,2009-2010,nhl,Samuel Påhlsson,C,FW
Scott Hannan (D),Colorado Avalanche,81,2,14,16,0.20,40,2,https://www.eliteprospects.com/player/9041/scott-hannan,2009-2010,nhl,Scott Hannan,D,DEF
Patrick Kaleta (RW),Buffalo Sabres,55,10,5,15,0.27,89,2,https://www.eliteprospects.com/player/10990/patrick-kaleta,2009-2010,nhl,Patrick Kaleta,RW,FW
Jannik Hansen (RW/LW),Vancouver Canucks,47,9,6,15,0.32,18,-5,https://www.eliteprospects.com/player/2368/jannik-hansen,2009-2010,nhl,Jannik Hansen,RW/LW,FW
Chuck Kobasew (RW),totals,49,9,6,15,0.31,18,-12,https://www.eliteprospects.com/player/9018/chuck-kobasew,2009-2010,nhl,Chuck Kobasew,RW,FW
Andrew Ebbett (C/LW),totals,61,9,6,15,0.25,8,-8,https://www.eliteprospects.com/player/10418/andrew-ebbett,2009-2010,nhl,Andrew Ebbett,C/LW,FW
Darroll Powe (C/W),Philadelphia Flyers,63,9,6,15,0.24,54,0,https://www.eliteprospects.com/player/12407/darroll-powe,2009-2010,nhl,Darroll Powe,C/W,FW
Toby Petersen (C),Dallas Stars,78,9,6,15,0.19,6,3,https://www.eliteprospects.com/player/8915/toby-petersen,2009-2010,nhl,Toby Petersen,C,FW
Colin Wilson (LW/C),Nashville Predators,35,8,7,15,0.43,7,-2,https://www.eliteprospects.com/player/9325/colin-wilson,2009-2010,nhl,Colin Wilson,LW/C,FW
Eric Brewer (D),St. Louis Blues,59,8,7,15,0.25,46,-17,https://www.eliteprospects.com/player/9095/eric-brewer,2009-2010,nhl,Eric Brewer,D,DEF
B.J. Crombeen (RW),St. Louis Blues,79,7,8,15,0.19,168,-5,https://www.eliteprospects.com/player/9149/b.j.-crombeen,2009-2010,nhl,B.J. Crombeen,RW,FW
Jason Williams (RW/C),Detroit Red Wings,44,6,9,15,0.34,8,-7,https://www.eliteprospects.com/player/8713/jason-williams,2009-2010,nhl,Jason Williams,RW/C,FW
Teddy Purcell (LW/RW),totals,60,6,9,15,0.25,10,-9,https://www.eliteprospects.com/player/14179/teddy-purcell,2009-2010,nhl,Teddy Purcell,LW/RW,FW
Tom Wandell (C),Dallas Stars,50,5,10,15,0.30,14,2,https://www.eliteprospects.com/player/2021/tom-wandell,2009-2010,nhl,Tom Wandell,C,FW
Johnny Boychuk (D),Boston Bruins,51,5,10,15,0.29,43,10,https://www.eliteprospects.com/player/9091/johnny-boychuk,2009-2010,nhl,Johnny Boychuk,D,DEF
Brian Pothier (D),totals,61,5,10,15,0.25,21,4,https://www.eliteprospects.com/player/8917/brian-pothier,2009-2010,nhl,Brian Pothier,D,DEF
Alexandre Picard (D),totals,54,4,11,15,0.28,26,0,https://www.eliteprospects.com/player/8847/alexandre-picard,2009-2010,nhl,Alexandre Picard,D,DEF
Freddy Meyer (D),New York Islanders,64,4,11,15,0.23,40,-2,https://www.eliteprospects.com/player/8837/freddy-meyer,2009-2010,nhl,Freddy Meyer,D,DEF
Matt Gilroy (D),New York Rangers,69,4,11,15,0.22,23,0,https://www.eliteprospects.com/player/16717/matt-gilroy,2009-2010,nhl,Matt Gilroy,D,DEF
Carl Gunnarsson (D),Toronto Maple Leafs,43,3,12,15,0.35,10,8,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2009-2010,nhl,Carl Gunnarsson,D,DEF
Craig Conroy (C),Calgary Flames,63,3,12,15,0.24,25,-6,https://www.eliteprospects.com/player/9121/craig-conroy,2009-2010,nhl,Craig Conroy,C,FW
Matt Niskanen (D),Dallas Stars,74,3,12,15,0.20,18,-15,https://www.eliteprospects.com/player/9214/matt-niskanen,2009-2010,nhl,Matt Niskanen,D,DEF
Sean O'Donnell (D),Los Angeles Kings,78,3,12,15,0.19,70,14,https://www.eliteprospects.com/player/8537/sean-o-donnell,2009-2010,nhl,Sean O'Donnell,D,DEF
Greg Zanon (D),Minnesota Wild,81,2,13,15,0.19,36,-10,https://www.eliteprospects.com/player/10220/greg-zanon,2009-2010,nhl,Greg Zanon,D,DEF
Craig Rivet (D),Buffalo Sabres,78,1,14,15,0.19,100,-6,https://www.eliteprospects.com/player/8719/craig-rivet,2009-2010,nhl,Craig Rivet,D,DEF
Joffrey Lupul (RW),Anaheim Ducks,23,10,4,14,0.61,18,3,https://www.eliteprospects.com/player/9001/joffrey-lupul,2009-2010,nhl,Joffrey Lupul,RW,FW
Miroslav Satan (RW),Boston Bruins,38,9,5,14,0.37,12,8,https://www.eliteprospects.com/player/666/miroslav-satan,2009-2010,nhl,Miroslav Satan,RW,FW
Viktor Stålberg (LW),Toronto Maple Leafs,40,9,5,14,0.35,30,-13,https://www.eliteprospects.com/player/4202/viktor-stalberg,2009-2010,nhl,Viktor Stålberg,LW,FW
Marc-Antoine Pouliot (C/RW),Edmonton Oilers,35,7,7,14,0.40,21,-4,https://www.eliteprospects.com/player/8919/marc-antoine-pouliot,2009-2010,nhl,Marc-Antoine Pouliot,C/RW,FW
Jeff Tambellini (LW/RW),New York Islanders,36,7,7,14,0.39,14,-8,https://www.eliteprospects.com/player/9509/jeff-tambellini,2009-2010,nhl,Jeff Tambellini,LW/RW,FW
Maxim Lapierre (C),Montréal Canadiens,76,7,7,14,0.18,61,-14,https://www.eliteprospects.com/player/8988/maxim-lapierre,2009-2010,nhl,Maxim Lapierre,C,FW
Enver Lisin (RW),New York Rangers,57,6,8,14,0.25,18,-1,https://www.eliteprospects.com/player/9255/enver-lisin,2009-2010,nhl,Enver Lisin,RW,FW
Adam Mair (RW),Buffalo Sabres,69,6,8,14,0.20,73,-2,https://www.eliteprospects.com/player/8811/adam-mair,2009-2010,nhl,Adam Mair,RW,FW
Matt Hunwick (D),Boston Bruins,76,6,8,14,0.18,32,-16,https://www.eliteprospects.com/player/9418/matt-hunwick,2009-2010,nhl,Matt Hunwick,D,DEF
Jonathan Cheechoo (RW),Ottawa Senators,61,5,9,14,0.23,20,-13,https://www.eliteprospects.com/player/5529/jonathan-cheechoo,2009-2010,nhl,Jonathan Cheechoo,RW,FW
Brandon Prust (LW/RW),totals,69,5,9,14,0.20,163,9,https://www.eliteprospects.com/player/8920/brandon-prust,2009-2010,nhl,Brandon Prust,LW/RW,FW
Kamil Kreps (C),Florida Panthers,76,5,9,14,0.18,18,-8,https://www.eliteprospects.com/player/9612/kamil-kreps,2009-2010,nhl,Kamil Kreps,C,FW
Steve Bégin (LW/C),Boston Bruins,77,5,9,14,0.18,53,-7,https://www.eliteprospects.com/player/9076/steve-begin,2009-2010,nhl,Steve Bégin,LW/C,FW
Derek Dorsett (RW),Columbus Blue Jackets,51,4,10,14,0.27,105,6,https://www.eliteprospects.com/player/11666/derek-dorsett,2009-2010,nhl,Derek Dorsett,RW,FW
Anton Volchenkov (D),Ottawa Senators,64,4,10,14,0.22,38,2,https://www.eliteprospects.com/player/8660/anton-volchenkov,2009-2010,nhl,Anton Volchenkov,D,DEF
Bryce Salvador (D),New Jersey Devils,79,4,10,14,0.18,57,8,https://www.eliteprospects.com/player/8864/bryce-salvador,2009-2010,nhl,Bryce Salvador,D,DEF
Max Pacioretty (LW),Montréal Canadiens,52,3,11,14,0.27,20,-5,https://www.eliteprospects.com/player/12461/max-pacioretty,2009-2010,nhl,Max Pacioretty,LW,FW
Jamal Mayers (RW),totals,71,3,11,14,0.20,131,-3,https://www.eliteprospects.com/player/5373/jamal-mayers,2009-2010,nhl,Jamal Mayers,RW,FW
Shane Hnidy (D),Minnesota Wild,70,2,12,14,0.20,66,-6,https://www.eliteprospects.com/player/8560/shane-hnidy,2009-2010,nhl,Shane Hnidy,D,DEF
Wade Redden (D),New York Rangers,75,2,12,14,0.19,27,8,https://www.eliteprospects.com/player/8931/wade-redden,2009-2010,nhl,Wade Redden,D,DEF
Jamie McGinn (LW),San Jose Sharks,59,10,3,13,0.22,38,-3,https://www.eliteprospects.com/player/9336/jamie-mcginn,2009-2010,nhl,Jamie McGinn,LW,FW
Jerred Smithson (C/RW),Nashville Predators,69,9,4,13,0.19,54,-4,https://www.eliteprospects.com/player/8886/jerred-smithson,2009-2010,nhl,Jerred Smithson,C/RW,FW
Petteri Nokelainen (C),totals,67,5,8,13,0.19,27,-9,https://www.eliteprospects.com/player/4128/petteri-nokelainen,2009-2010,nhl,Petteri Nokelainen,C,FW
Andy Sutton (D),totals,72,5,8,13,0.18,107,-10,https://www.eliteprospects.com/player/8554/andy-sutton,2009-2010,nhl,Andy Sutton,D,DEF
Brandon Bochenski (RW/LW),Tampa Bay Lightning,28,4,9,13,0.46,2,-1,https://www.eliteprospects.com/player/10260/brandon-bochenski,2009-2010,nhl,Brandon Bochenski,RW/LW,FW
Sheldon Souray (D),Edmonton Oilers,37,4,9,13,0.35,65,-19,https://www.eliteprospects.com/player/4505/sheldon-souray,2009-2010,nhl,Sheldon Souray,D,DEF
Jonathan Ericsson (D),Detroit Red Wings,62,4,9,13,0.21,44,-15,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2009-2010,nhl,Jonathan Ericsson,D,DEF
Bryan Allen (D),Florida Panthers,74,4,9,13,0.18,99,-8,https://www.eliteprospects.com/player/8767/bryan-allen,2009-2010,nhl,Bryan Allen,D,DEF
Chris Thorburn (RW),Atlanta Thrashers,76,4,9,13,0.17,89,6,https://www.eliteprospects.com/player/8855/chris-thorburn,2009-2010,nhl,Chris Thorburn,RW,FW
Zack Stortini (RW),Edmonton Oilers,77,4,9,13,0.17,155,3,https://www.eliteprospects.com/player/11008/zack-stortini,2009-2010,nhl,Zack Stortini,RW,FW
Mike Lundin (D),Tampa Bay Lightning,49,3,10,13,0.27,18,-4,https://www.eliteprospects.com/player/14077/mike-lundin,2009-2010,nhl,Mike Lundin,D,DEF
Jan Hejda (D),Columbus Blue Jackets,62,3,10,13,0.21,36,-14,https://www.eliteprospects.com/player/8365/jan-hejda,2009-2010,nhl,Jan Hejda,D,DEF
