player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Samuel Girard (D),Colorado Avalanche,67,5,23,28,0.42,20,-4,https://www.eliteprospects.com/player/251476/samuel-girard,2021-2022,nhl,Samuel Girard,D,DEF
Cody Ceci (D),Edmonton Oilers,78,5,23,28,0.36,14,8,https://www.eliteprospects.com/player/45584/cody-ceci,2021-2022,nhl,Cody Ceci,D,DEF
T.J. Brodie (D),Toronto Maple Leafs,82,4,24,28,0.34,34,20,https://www.eliteprospects.com/player/19170/t.j.-brodie,2021-2022,nhl,T.J. Brodie,D,DEF
Adam Pelech (D),New York Islanders,78,3,25,28,0.36,42,20,https://www.eliteprospects.com/player/89694/adam-pelech,2021-2022,nhl,Adam Pelech,D,DEF
Michael Rasmussen (C),Detroit Red Wings,80,15,12,27,0.34,66,-25,https://www.eliteprospects.com/player/286738/michael-rasmussen,2021-2022,nhl,Michael Rasmussen,C,FW
Ondrej Kase (RW),Toronto Maple Leafs,50,14,13,27,0.54,14,4,https://www.eliteprospects.com/player/165006/ondrej-kase,2021-2022,nhl,Ondrej Kase,RW,FW
Arthur Kaliyev (RW/LW),Los Angeles Kings,80,14,13,27,0.34,37,-3,https://www.eliteprospects.com/player/316114/arthur-kaliyev,2021-2022,nhl,Arthur Kaliyev,RW/LW,FW
Patrick Maroon (LW/RW),Tampa Bay Lightning,81,11,16,27,0.33,134,20,https://www.eliteprospects.com/player/12063/patrick-maroon,2021-2022,nhl,Patrick Maroon,LW/RW,FW
Jordan Greenway (LW/C),Minnesota Wild,62,10,17,27,0.44,69,26,https://www.eliteprospects.com/player/183455/jordan-greenway,2021-2022,nhl,Jordan Greenway,LW/C,FW
Eric Robinson (LW),Columbus Blue Jackets,67,10,17,27,0.40,18,-1,https://www.eliteprospects.com/player/206755/eric-robinson,2021-2022,nhl,Eric Robinson,LW,FW
Rasmus Asplund (C/W),Buffalo Sabres,80,8,19,27,0.34,10,-5,https://www.eliteprospects.com/player/139616/rasmus-asplund,2021-2022,nhl,Rasmus Asplund,C/W,FW
Matt Dumba (D),Minnesota Wild,57,7,20,27,0.47,47,9,https://www.eliteprospects.com/player/53542/matt-dumba,2021-2022,nhl,Matt Dumba,D,DEF
Jeff Petry (D),Montréal Canadiens,68,6,21,27,0.40,36,-11,https://www.eliteprospects.com/player/12265/jeff-petry,2021-2022,nhl,Jeff Petry,D,DEF
Hampus Lindholm (D),totals,71,5,22,27,0.38,46,10,https://www.eliteprospects.com/player/34882/hampus-lindholm,2021-2022,nhl,Hampus Lindholm,D,DEF
Chris Wideman (D),Montréal Canadiens,64,4,23,27,0.42,67,-25,https://www.eliteprospects.com/player/38081/chris-wideman,2021-2022,nhl,Chris Wideman,D,DEF
Sean Durzi (D),Los Angeles Kings,64,3,24,27,0.42,55,-9,https://www.eliteprospects.com/player/268973/sean-durzi,2021-2022,nhl,Sean Durzi,D,DEF
Nick Bonino (C),San Jose Sharks,80,16,10,26,0.33,18,-25,https://www.eliteprospects.com/player/14686/nick-bonino,2021-2022,nhl,Nick Bonino,C,FW
Garnet Hathaway (RW/LW),Washington Capitals,76,14,12,26,0.34,57,19,https://www.eliteprospects.com/player/75018/garnet-hathaway,2021-2022,nhl,Garnet Hathaway,RW/LW,FW
Vasili Podkolzin (RW/LW),Vancouver Canucks,79,14,12,26,0.33,26,7,https://www.eliteprospects.com/player/512832/vasili-podkolzin,2021-2022,nhl,Vasili Podkolzin,RW/LW,FW
Oskar Lindblom (LW/RW),Philadelphia Flyers,79,12,14,26,0.33,22,-11,https://www.eliteprospects.com/player/86181/oskar-lindblom,2021-2022,nhl,Oskar Lindblom,LW/RW,FW
Warren Foegele (LW/C),Edmonton Oilers,82,12,14,26,0.32,24,-9,https://www.eliteprospects.com/player/210317/warren-foegele,2021-2022,nhl,Warren Foegele,LW/C,FW
David Kämpf (C/W),Toronto Maple Leafs,82,11,15,26,0.32,20,12,https://www.eliteprospects.com/player/160499/david-kampf,2021-2022,nhl,David Kämpf,C/W,FW
Kirby Dach (C),Chicago Blackhawks,70,9,17,26,0.37,43,-18,https://www.eliteprospects.com/player/268089/kirby-dach,2021-2022,nhl,Kirby Dach,C,FW
Ben Chiarot (D),totals,74,9,17,26,0.35,48,-14,https://www.eliteprospects.com/player/33875/ben-chiarot,2021-2022,nhl,Ben Chiarot,D,DEF
Eetu Luostarinen (C),Florida Panthers,78,9,17,26,0.33,12,1,https://www.eliteprospects.com/player/299319/eetu-luostarinen,2021-2022,nhl,Eetu Luostarinen,C,FW
Ryan McDonagh (D),Tampa Bay Lightning,71,4,22,26,0.37,16,15,https://www.eliteprospects.com/player/11458/ryan-mcdonagh,2021-2022,nhl,Ryan McDonagh,D,DEF
Jack Eichel (C),Vegas Golden Knights,34,14,11,25,0.74,10,3,https://www.eliteprospects.com/player/191959/jack-eichel,2021-2022,nhl,Jack Eichel,C,FW
Vinnie Hinostroza (RW/LW),Buffalo Sabres,62,13,12,25,0.40,24,-11,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2021-2022,nhl,Vinnie Hinostroza,RW/LW,FW
Jason Spezza (C),Toronto Maple Leafs,71,12,13,25,0.35,26,-3,https://www.eliteprospects.com/player/3661/jason-spezza,2021-2022,nhl,Jason Spezza,C,FW
T.J. Oshie (RW),Washington Capitals,44,11,14,25,0.57,18,-12,https://www.eliteprospects.com/player/9209/t.j.-oshie,2021-2022,nhl,T.J. Oshie,RW,FW
Mattias Janmark (C/W),Vegas Golden Knights,67,9,16,25,0.37,21,3,https://www.eliteprospects.com/player/16629/mattias-janmark,2021-2022,nhl,Mattias Janmark,C/W,FW
Erik Johnson (D),Colorado Avalanche,77,8,17,25,0.32,24,22,https://www.eliteprospects.com/player/9207/erik-johnson,2021-2022,nhl,Erik Johnson,D,DEF
Adam Larsson (D),Seattle Kraken,82,8,17,25,0.30,55,-23,https://www.eliteprospects.com/player/10713/adam-larsson,2021-2022,nhl,Adam Larsson,D,DEF
Jake Bean (D),Columbus Blue Jackets,67,7,18,25,0.37,26,-5,https://www.eliteprospects.com/player/199660/jake-bean,2021-2022,nhl,Jake Bean,D,DEF
Esa Lindell (D),Dallas Stars,76,4,21,25,0.33,12,4,https://www.eliteprospects.com/player/50019/esa-lindell,2021-2022,nhl,Esa Lindell,D,DEF
John Marino (D),Pittsburgh Penguins,81,1,24,25,0.31,23,1,https://www.eliteprospects.com/player/278675/john-marino,2021-2022,nhl,John Marino,D,DEF
Yakov Trenin (C/LW),Nashville Predators,80,17,7,24,0.30,46,7,https://www.eliteprospects.com/player/277485/yakov-trenin,2021-2022,nhl,Yakov Trenin,C/LW,FW
Oliver Wahlstrom (RW/LW),New York Islanders,73,13,11,24,0.33,74,-6,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,2021-2022,nhl,Oliver Wahlstrom,RW/LW,FW
Barrett Hayton (C/LW),Arizona Coyotes,60,10,14,24,0.40,20,-8,https://www.eliteprospects.com/player/317885/barrett-hayton,2021-2022,nhl,Barrett Hayton,C/LW,FW
Nic Dowd (C/RW),Washington Capitals,64,10,14,24,0.38,44,10,https://www.eliteprospects.com/player/39372/nic-dowd,2021-2022,nhl,Nic Dowd,C/RW,FW
Blake Lizotte (C/LW),Los Angeles Kings,70,10,14,24,0.34,28,15,https://www.eliteprospects.com/player/321198/blake-lizotte,2021-2022,nhl,Blake Lizotte,C/LW,FW
Filip Zadina (RW/LW),Detroit Red Wings,74,10,14,24,0.32,10,-24,https://www.eliteprospects.com/player/236471/filip-zadina,2021-2022,nhl,Filip Zadina,RW/LW,FW
Tyler Ennis (RW/LW),Ottawa Senators,57,8,16,24,0.42,16,-6,https://www.eliteprospects.com/player/11667/tyler-ennis,2021-2022,nhl,Tyler Ennis,RW/LW,FW
Logan O'Connor (RW),Colorado Avalanche,81,8,16,24,0.30,38,10,https://www.eliteprospects.com/player/62327/logan-o-connor,2021-2022,nhl,Logan O'Connor,RW,FW
Brendan Gallagher (RW),Montréal Canadiens,56,7,17,24,0.43,69,-7,https://www.eliteprospects.com/player/25705/brendan-gallagher,2021-2022,nhl,Brendan Gallagher,RW,FW
Keegan Kolesar (RW),Vegas Golden Knights,77,7,17,24,0.31,68,-6,https://www.eliteprospects.com/player/197560/keegan-kolesar,2021-2022,nhl,Keegan Kolesar,RW,FW
Dmitri Kulikov (D),Minnesota Wild,80,7,17,24,0.30,39,23,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2021-2022,nhl,Dmitri Kulikov,D,DEF
Matt Grzelcyk (D),Boston Bruins,73,4,20,24,0.33,24,22,https://www.eliteprospects.com/player/90350/matt-grzelcyk,2021-2022,nhl,Matt Grzelcyk,D,DEF
Dante Fabbro (D),Nashville Predators,66,3,21,24,0.36,24,13,https://www.eliteprospects.com/player/247041/dante-fabbro,2021-2022,nhl,Dante Fabbro,D,DEF
Nick Leddy (D),totals,75,3,21,24,0.32,22,-30,https://www.eliteprospects.com/player/38067/nick-leddy,2021-2022,nhl,Nick Leddy,D,DEF
Nick Ritchie (LW),totals,57,12,11,23,0.40,43,-13,https://www.eliteprospects.com/player/99036/nick-ritchie,2021-2022,nhl,Nick Ritchie,LW,FW
Rudolfs Balcers (LW/RW),San Jose Sharks,61,11,12,23,0.38,20,-3,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2021-2022,nhl,Rudolfs Balcers,LW/RW,FW
Nicolas Aubé-Kubel (RW/C),totals,74,11,12,23,0.31,47,11,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2021-2022,nhl,Nicolas Aubé-Kubel,RW/C,FW
Eeli Tolvanen (RW/LW),Nashville Predators,75,11,12,23,0.31,16,-7,https://www.eliteprospects.com/player/249730/eeli-tolvanen,2021-2022,nhl,Eeli Tolvanen,RW/LW,FW
Jesper Boqvist (C/LW),New Jersey Devils,56,10,13,23,0.41,10,-9,https://www.eliteprospects.com/player/212690/jesper-boqvist,2021-2022,nhl,Jesper Boqvist,C/LW,FW
Anthony Mantha (RW/LW),Washington Capitals,37,9,14,23,0.62,14,4,https://www.eliteprospects.com/player/104045/anthony-mantha,2021-2022,nhl,Anthony Mantha,RW/LW,FW
Jaden Schwartz (LW),Seattle Kraken,37,8,15,23,0.62,14,-13,https://www.eliteprospects.com/player/33907/jaden-schwartz,2021-2022,nhl,Jaden Schwartz,LW,FW
Oskar Sundqvist (C/RW),totals,59,8,15,23,0.39,29,5,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2021-2022,nhl,Oskar Sundqvist,C/RW,FW
Noah Gregor (LW/RW),San Jose Sharks,63,8,15,23,0.37,25,-21,https://www.eliteprospects.com/player/162892/noah-gregor,2021-2022,nhl,Noah Gregor,LW/RW,FW
Sean Monahan (C),Calgary Flames,65,8,15,23,0.35,24,-15,https://www.eliteprospects.com/player/85013/sean-monahan,2021-2022,nhl,Sean Monahan,C,FW
Anton Strålman (D),Arizona Coyotes,74,8,15,23,0.31,12,-16,https://www.eliteprospects.com/player/4152/anton-stralman,2021-2022,nhl,Anton Strålman,D,DEF
Timothy Liljegren (D),Toronto Maple Leafs,61,5,18,23,0.38,14,15,https://www.eliteprospects.com/player/224910/timothy-liljegren,2021-2022,nhl,Timothy Liljegren,D,DEF
Justin Schultz (D),Washington Capitals,74,4,19,23,0.31,16,-15,https://www.eliteprospects.com/player/18241/justin-schultz,2021-2022,nhl,Justin Schultz,D,DEF
Justin Holl (D),Toronto Maple Leafs,69,3,20,23,0.33,41,14,https://www.eliteprospects.com/player/46905/justin-holl,2021-2022,nhl,Justin Holl,D,DEF
Alex Chiasson (RW/C),Vancouver Canucks,67,13,9,22,0.33,24,5,https://www.eliteprospects.com/player/32978/alex-chiasson,2021-2022,nhl,Alex Chiasson,RW/C,FW
Luke Kunin (C/W),Nashville Predators,82,13,9,22,0.27,99,-11,https://www.eliteprospects.com/player/245278/luke-kunin,2021-2022,nhl,Luke Kunin,C/W,FW
Jonathan Dahlén (LW),San Jose Sharks,61,12,10,22,0.36,12,-25,https://www.eliteprospects.com/player/212368/jonathan-dahlen,2021-2022,nhl,Jonathan Dahlén,LW,FW
Brock McGinn (LW/RW),Pittsburgh Penguins,64,12,10,22,0.34,14,0,https://www.eliteprospects.com/player/76486/brock-mcginn,2021-2022,nhl,Brock McGinn,LW/RW,FW
Adam Boqvist (D),Columbus Blue Jackets,52,11,11,22,0.42,12,-11,https://www.eliteprospects.com/player/265684/adam-boqvist,2021-2022,nhl,Adam Boqvist,D,DEF
Taylor Raddysh (RW/LW),totals,74,11,11,22,0.30,10,1,https://www.eliteprospects.com/player/245610/taylor-raddysh,2021-2022,nhl,Taylor Raddysh,RW/LW,FW
Derek Ryan (C/W),Edmonton Oilers,75,10,12,22,0.29,8,-4,https://www.eliteprospects.com/player/67660/derek-ryan,2021-2022,nhl,Derek Ryan,C/W,FW
Nick Cousins (C/LW),Nashville Predators,68,9,13,22,0.32,31,-8,https://www.eliteprospects.com/player/45550/nick-cousins,2021-2022,nhl,Nick Cousins,C/LW,FW
Filip Chytil (C),New York Rangers,67,8,14,22,0.33,14,-1,https://www.eliteprospects.com/player/236806/filip-chytil,2021-2022,nhl,Filip Chytil,C,FW
Peyton Krebs (C/W),totals,57,7,15,22,0.39,22,-26,https://www.eliteprospects.com/player/322178/peyton-krebs,2021-2022,nhl,Peyton Krebs,C/W,FW
Morgan Geekie (C/W),Seattle Kraken,73,7,15,22,0.30,18,-16,https://www.eliteprospects.com/player/247912/morgan-geekie,2021-2022,nhl,Morgan Geekie,C/W,FW
Artyom Zub (D),Ottawa Senators,81,6,16,22,0.27,60,1,https://www.eliteprospects.com/player/182436/artyom-zub,2021-2022,nhl,Artyom Zub,D,DEF
P.K. Subban (D),New Jersey Devils,77,5,17,22,0.29,82,-8,https://www.eliteprospects.com/player/11251/p.k.-subban,2021-2022,nhl,P.K. Subban,D,DEF
Alexander Radulov (RW),Dallas Stars,71,4,18,22,0.31,30,-20,https://www.eliteprospects.com/player/8794/alexander-radulov,2021-2022,nhl,Alexander Radulov,RW,FW
Nikita Zadorov (D),Calgary Flames,74,4,18,22,0.30,77,11,https://www.eliteprospects.com/player/108648/nikita-zadorov,2021-2022,nhl,Nikita Zadorov,D,DEF
Jake McCabe (D),Chicago Blackhawks,75,4,18,22,0.29,33,-27,https://www.eliteprospects.com/player/45419/jake-mccabe,2021-2022,nhl,Jake McCabe,D,DEF
Joonas Donskoi (RW/LW),Seattle Kraken,75,2,20,22,0.29,14,-10,https://www.eliteprospects.com/player/16039/joonas-donskoi,2021-2022,nhl,Joonas Donskoi,RW/LW,FW
Adam Lowry (C/LW),Winnipeg Jets,79,13,8,21,0.27,59,1,https://www.eliteprospects.com/player/45633/adam-lowry,2021-2022,nhl,Adam Lowry,C/LW,FW
Brian Boyle (C/LW),Pittsburgh Penguins,66,11,10,21,0.32,27,6,https://www.eliteprospects.com/player/11429/brian-boyle,2021-2022,nhl,Brian Boyle,C/LW,FW
Owen Tippett (RW/LW),totals,63,10,11,21,0.33,12,-2,https://www.eliteprospects.com/player/201664/owen-tippett,2021-2022,nhl,Owen Tippett,RW/LW,FW
Carson Soucy (D),Seattle Kraken,64,10,11,21,0.33,47,7,https://www.eliteprospects.com/player/107449/carson-soucy,2021-2022,nhl,Carson Soucy,D,DEF
Milan Lucic (LW),Calgary Flames,82,10,11,21,0.26,84,-9,https://www.eliteprospects.com/player/11104/milan-lucic,2021-2022,nhl,Milan Lucic,LW,FW
Victor Rask (C/LW),totals,47,9,12,21,0.45,2,4,https://www.eliteprospects.com/player/15747/victor-rask,2021-2022,nhl,Victor Rask,C/LW,FW
Ryan McLeod (C/LW),Edmonton Oilers,71,9,12,21,0.30,12,-2,https://www.eliteprospects.com/player/271502/ryan-mcleod,2021-2022,nhl,Ryan McLeod,C/LW,FW
Zach Sanford (LW/RW),totals,80,9,12,21,0.26,50,-15,https://www.eliteprospects.com/player/242077/zach-sanford,2021-2022,nhl,Zach Sanford,LW/RW,FW
Mason Appleton (C/RW),totals,68,8,13,21,0.31,30,-1,https://www.eliteprospects.com/player/266919/mason-appleton,2021-2022,nhl,Mason Appleton,C/RW,FW
Johan Larsson (C),totals,43,7,14,21,0.49,32,-4,https://www.eliteprospects.com/player/9009/johan-larsson,2021-2022,nhl,Johan Larsson,C,FW
Jakob Chychrun (D),Arizona Coyotes,47,7,14,21,0.45,47,-20,https://www.eliteprospects.com/player/243386/jakob-chychrun,2021-2022,nhl,Jakob Chychrun,D,DEF
Alexander Galchenyuk (C/RW),Arizona Coyotes,60,6,15,21,0.35,32,-11,https://www.eliteprospects.com/player/74611/alexander-galchenyuk,2021-2022,nhl,Alexander Galchenyuk,C/RW,FW
Philipp Kurashev (C/W),Chicago Blackhawks,67,6,15,21,0.31,12,-16,https://www.eliteprospects.com/player/279238/philipp-kurashev,2021-2022,nhl,Philipp Kurashev,C/W,FW
Jakob Silfverberg (RW/LW),Anaheim Ducks,53,5,16,21,0.40,30,-3,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2021-2022,nhl,Jakob Silfverberg,RW/LW,FW
Ryan Pulock (D),New York Islanders,56,5,16,21,0.38,2,0,https://www.eliteprospects.com/player/86761/ryan-pulock,2021-2022,nhl,Ryan Pulock,D,DEF
Brett Kulak (D),totals,74,5,16,21,0.28,45,-4,https://www.eliteprospects.com/player/88617/brett-kulak,2021-2022,nhl,Brett Kulak,D,DEF
Nick Jensen (D),Washington Capitals,76,5,16,21,0.28,21,32,https://www.eliteprospects.com/player/37773/nick-jensen,2021-2022,nhl,Nick Jensen,D,DEF
Matt Roy (D),Los Angeles Kings,67,2,19,21,0.31,28,23,https://www.eliteprospects.com/player/191271/matt-roy,2021-2022,nhl,Matt Roy,D,DEF
Duncan Keith (D),Edmonton Oilers,64,1,20,21,0.33,22,15,https://www.eliteprospects.com/player/9012/duncan-keith,2021-2022,nhl,Duncan Keith,D,DEF
Daniel Sprong (RW/LW),totals,63,14,6,20,0.32,8,0,https://www.eliteprospects.com/player/231299/daniel-sprong,2021-2022,nhl,Daniel Sprong,RW/LW,FW
Alexandre Texier (C/LW),Columbus Blue Jackets,36,11,9,20,0.56,12,0,https://www.eliteprospects.com/player/296904/alexandre-texier,2021-2022,nhl,Alexandre Texier,C/LW,FW
Colin Blackwell (C/W),totals,58,10,10,20,0.34,14,0,https://www.eliteprospects.com/player/128394/colin-blackwell,2021-2022,nhl,Colin Blackwell,C/W,FW
Brett Howden (C/LW),Vegas Golden Knights,47,9,11,20,0.43,12,9,https://www.eliteprospects.com/player/232712/brett-howden,2021-2022,nhl,Brett Howden,C/LW,FW
William Carrier (LW),Vegas Golden Knights,63,9,11,20,0.32,34,7,https://www.eliteprospects.com/player/88662/william-carrier,2021-2022,nhl,William Carrier,LW,FW
Nico Sturm (C/LW),totals,74,9,11,20,0.27,14,-7,https://www.eliteprospects.com/player/54457/nico-sturm,2021-2022,nhl,Nico Sturm,C/LW,FW
Pierre-Édouard Bellemare (C/LW),Tampa Bay Lightning,80,9,11,20,0.25,19,24,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2021-2022,nhl,Pierre-Édouard Bellemare,C/LW,FW
Tyson Jost (C),totals,80,8,12,20,0.25,34,2,https://www.eliteprospects.com/player/148111/tyson-jost,2021-2022,nhl,Tyson Jost,C,FW
K'Andre Miller (D),New York Rangers,82,7,13,20,0.24,24,23,https://www.eliteprospects.com/player/308192/k-andre-miller,2021-2022,nhl,K'Andre Miller,D,DEF
Jonathan Drouin (LW/C),Montréal Canadiens,34,6,14,20,0.59,23,-9,https://www.eliteprospects.com/player/118657/jonathan-drouin,2021-2022,nhl,Jonathan Drouin,LW/C,FW
Sam Steel (C/LW),Anaheim Ducks,68,6,14,20,0.29,16,-17,https://www.eliteprospects.com/player/154496/sam-steel,2021-2022,nhl,Sam Steel,C/LW,FW
Michael McLeod (C),New Jersey Devils,77,6,14,20,0.26,52,-13,https://www.eliteprospects.com/player/240821/michael-mcleod,2021-2022,nhl,Michael McLeod,C,FW
Ty Smith (D),New Jersey Devils,66,5,15,20,0.30,22,-26,https://www.eliteprospects.com/player/281814/ty-smith,2021-2022,nhl,Ty Smith,D,DEF
Jon Merrill (D),Minnesota Wild,69,4,16,20,0.29,22,15,https://www.eliteprospects.com/player/20712/jon-merrill,2021-2022,nhl,Jon Merrill,D,DEF
Brenden Dillon (D),Winnipeg Jets,79,3,17,20,0.25,67,16,https://www.eliteprospects.com/player/23790/brenden-dillon,2021-2022,nhl,Brenden Dillon,D,DEF
Jakub Vrána (LW/RW),Detroit Red Wings,26,13,6,19,0.73,16,-8,https://www.eliteprospects.com/player/101250/jakub-vrana,2021-2022,nhl,Jakub Vrána,LW/RW,FW
Sam Carrick (C/RW),Anaheim Ducks,64,11,8,19,0.30,85,-12,https://www.eliteprospects.com/player/32716/sam-carrick,2021-2022,nhl,Sam Carrick,C/RW,FW
Derek Stepan (C),Carolina Hurricanes,58,9,10,19,0.33,14,0,https://www.eliteprospects.com/player/19040/derek-stepan,2021-2022,nhl,Derek Stepan,C,FW
Derick Brassard (C/LW),totals,46,8,11,19,0.41,16,4,https://www.eliteprospects.com/player/9366/derick-brassard,2021-2022,nhl,Derick Brassard,C/LW,FW
Zach Whitecloud (D),Vegas Golden Knights,59,8,11,19,0.32,20,21,https://www.eliteprospects.com/player/202774/zach-whitecloud,2021-2022,nhl,Zach Whitecloud,D,DEF
Yevgeni Svechnikov (RW/LW),Winnipeg Jets,72,7,12,19,0.26,38,-4,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2021-2022,nhl,Yevgeni Svechnikov,RW/LW,FW
Casey Mittelstadt (C/LW),Buffalo Sabres,40,6,13,19,0.48,4,-14,https://www.eliteprospects.com/player/300831/casey-mittelstadt,2021-2022,nhl,Casey Mittelstadt,C/LW,FW
Kieffer Bellows (LW),New York Islanders,45,6,13,19,0.42,19,-1,https://www.eliteprospects.com/player/247945/kieffer-bellows,2021-2022,nhl,Kieffer Bellows,LW,FW
Zack Kassian (RW),Edmonton Oilers,58,6,13,19,0.33,63,2,https://www.eliteprospects.com/player/15390/zack-kassian,2021-2022,nhl,Zack Kassian,RW,FW
Adam Erne (LW/RW),Detroit Red Wings,79,6,13,19,0.24,34,-22,https://www.eliteprospects.com/player/90359/adam-erne,2021-2022,nhl,Adam Erne,LW/RW,FW
Nick Holden (D),Ottawa Senators,76,5,14,19,0.25,12,0,https://www.eliteprospects.com/player/11700/nick-holden,2021-2022,nhl,Nick Holden,D,DEF
Radek Faksa (C/LW),Dallas Stars,77,5,14,19,0.25,52,-20,https://www.eliteprospects.com/player/98300/radek-faksa,2021-2022,nhl,Radek Faksa,C/LW,FW
Alexander Edler (D),Los Angeles Kings,41,3,16,19,0.46,34,18,https://www.eliteprospects.com/player/4081/alexander-edler,2021-2022,nhl,Alexander Edler,D,DEF
Henri Jokiharju (D),Buffalo Sabres,60,3,16,19,0.32,20,-8,https://www.eliteprospects.com/player/277056/henri-jokiharju,2021-2022,nhl,Henri Jokiharju,D,DEF
Loui Eriksson (LW),Arizona Coyotes,73,3,16,19,0.26,6,-18,https://www.eliteprospects.com/player/683/loui-eriksson,2021-2022,nhl,Loui Eriksson,LW,FW
Marcus Pettersson (D),Pittsburgh Penguins,72,2,17,19,0.26,38,8,https://www.eliteprospects.com/player/86321/marcus-pettersson,2021-2022,nhl,Marcus Pettersson,D,DEF
Ian Cole (D),Carolina Hurricanes,75,2,17,19,0.25,83,15,https://www.eliteprospects.com/player/11456/ian-cole,2021-2022,nhl,Ian Cole,D,DEF
Keith Yandle (D),Philadelphia Flyers,77,1,18,19,0.25,14,-47,https://www.eliteprospects.com/player/10247/keith-yandle,2021-2022,nhl,Keith Yandle,D,DEF
Nathan Bastian (RW/C),totals,72,12,6,18,0.25,65,-12,https://www.eliteprospects.com/player/245157/nathan-bastian,2021-2022,nhl,Nathan Bastian,RW/C,FW
Michael Amadio (W/C),totals,56,11,7,18,0.32,15,1,https://www.eliteprospects.com/player/151385/michael-amadio,2021-2022,nhl,Michael Amadio,W/C,FW
Zemgus Girgensons (W/C),Buffalo Sabres,56,10,8,18,0.32,27,-7,https://www.eliteprospects.com/player/59843/zemgus-girgensons,2021-2022,nhl,Zemgus Girgensons,W/C,FW
Nils Höglander (LW/RW),Vancouver Canucks,60,10,8,18,0.30,24,-7,https://www.eliteprospects.com/player/311906/nils-hoglander,2021-2022,nhl,Nils Höglander,LW/RW,FW
Ryan Lomberg (LW/RW),Florida Panthers,55,9,9,18,0.33,92,4,https://www.eliteprospects.com/player/76376/ryan-lomberg,2021-2022,nhl,Ryan Lomberg,LW/RW,FW
Connor McMichael (C),Washington Capitals,68,9,9,18,0.26,10,-3,https://www.eliteprospects.com/player/424496/connor-mcmichael,2021-2022,nhl,Connor McMichael,C,FW
Trent Frederic (C/W),Boston Bruins,60,8,10,18,0.30,57,10,https://www.eliteprospects.com/player/272221/trent-frederic,2021-2022,nhl,Trent Frederic,C/W,FW
Kaapo Kakko (RW/C),New York Rangers,43,7,11,18,0.42,10,9,https://www.eliteprospects.com/player/396655/kaapo-kakko,2021-2022,nhl,Kaapo Kakko,RW/C,FW
Justin Braun (D),totals,69,6,12,18,0.26,36,2,https://www.eliteprospects.com/player/15033/justin-braun,2021-2022,nhl,Justin Braun,D,DEF
Chris Tierney (C),Ottawa Senators,70,6,12,18,0.26,14,-12,https://www.eliteprospects.com/player/92677/chris-tierney,2021-2022,nhl,Chris Tierney,C,FW
Erik Gustafsson (D),Chicago Blackhawks,59,3,15,18,0.31,14,-4,https://www.eliteprospects.com/player/15372/erik-gustafsson,2021-2022,nhl,Erik Gustafsson,D,DEF
Scott Mayfield (D),New York Islanders,61,3,15,18,0.30,55,-5,https://www.eliteprospects.com/player/45906/scott-mayfield,2021-2022,nhl,Scott Mayfield,D,DEF
Brayden McNabb (D),Vegas Golden Knights,69,3,15,18,0.26,42,10,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2021-2022,nhl,Brayden McNabb,D,DEF
Brian Dumoulin (D),Pittsburgh Penguins,76,3,15,18,0.24,24,24,https://www.eliteprospects.com/player/33896/brian-dumoulin,2021-2022,nhl,Brian Dumoulin,D,DEF
Jan Rutta (D),Tampa Bay Lightning,76,3,15,18,0.24,47,25,https://www.eliteprospects.com/player/18090/jan-rutta,2021-2022,nhl,Jan Rutta,D,DEF
Tyler Myers (D),Vancouver Canucks,82,1,17,18,0.22,66,15,https://www.eliteprospects.com/player/17521/tyler-myers,2021-2022,nhl,Tyler Myers,D,DEF
Jacob Peterson (C),Dallas Stars,65,12,5,17,0.26,12,-1,https://www.eliteprospects.com/player/313350/jacob-peterson,2021-2022,nhl,Jacob Peterson,C,FW
Andreas Athanasiou (C/W),Los Angeles Kings,28,11,6,17,0.61,4,7,https://www.eliteprospects.com/player/86009/andreas-athanasiou,2021-2022,nhl,Andreas Athanasiou,C/W,FW
Ryan Poehling (C/LW),Montréal Canadiens,57,9,8,17,0.30,6,-21,https://www.eliteprospects.com/player/288045/ryan-poehling,2021-2022,nhl,Ryan Poehling,C/LW,FW
Jason Zucker (LW/RW),Pittsburgh Penguins,41,8,9,17,0.41,15,-2,https://www.eliteprospects.com/player/20726/jason-zucker,2021-2022,nhl,Jason Zucker,LW/RW,FW
Martin Fehérváry (D),Washington Capitals,79,8,9,17,0.22,26,15,https://www.eliteprospects.com/player/274991/martin-fehervary,2021-2022,nhl,Martin Fehérváry,D,DEF
Sean Couturier (C),Philadelphia Flyers,29,6,11,17,0.59,14,-6,https://www.eliteprospects.com/player/32885/sean-couturier,2021-2022,nhl,Sean Couturier,C,FW
Janne Kuokkanen (C),New Jersey Devils,57,6,11,17,0.30,10,-10,https://www.eliteprospects.com/player/209426/janne-kuokkanen,2021-2022,nhl,Janne Kuokkanen,C,FW
