player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
James Neal (LW/RW),Edmonton Oilers,29,5,5,10,0.34,11,-2,https://www.eliteprospects.com/player/9362/james-neal,2020-2021,nhl,James Neal,LW/RW,FW
Kevin Stenlund (C/RW),Columbus Blue Jackets,32,5,5,10,0.31,8,-4,https://www.eliteprospects.com/player/142262/kevin-stenlund,2020-2021,nhl,Kevin Stenlund,C/RW,FW
Travis Boyd (C/RW),totals,39,5,5,10,0.26,2,-5,https://www.eliteprospects.com/player/38621/travis-boyd,2020-2021,nhl,Travis Boyd,C/RW,FW
Colton Sceviour (C/W),Pittsburgh Penguins,46,5,5,10,0.22,2,0,https://www.eliteprospects.com/player/12557/colton-sceviour,2020-2021,nhl,Colton Sceviour,C/W,FW
Brendan Smith (D),New York Rangers,48,5,5,10,0.21,73,3,https://www.eliteprospects.com/player/12506/brendan-smith,2020-2021,nhl,Brendan Smith,D,DEF
Nicolas Deslauriers (LW/D),Anaheim Ducks,49,5,5,10,0.20,53,-7,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2020-2021,nhl,Nicolas Deslauriers,LW/D,DEF
Jimmy Vesey (LW),totals,50,5,5,10,0.20,10,-14,https://www.eliteprospects.com/player/121865/jimmy-vesey,2020-2021,nhl,Jimmy Vesey,LW,FW
Trevor Lewis (C/RW),Winnipeg Jets,56,5,5,10,0.18,2,7,https://www.eliteprospects.com/player/10461/trevor-lewis,2020-2021,nhl,Trevor Lewis,C/RW,FW
Cody Glass (C/RW),Vegas Golden Knights,27,4,6,10,0.37,8,6,https://www.eliteprospects.com/player/201704/cody-glass,2020-2021,nhl,Cody Glass,C/RW,FW
Nikita Gusev (LW),totals,31,4,6,10,0.32,2,-12,https://www.eliteprospects.com/player/75169/nikita-gusev,2020-2021,nhl,Nikita Gusev,LW,FW
Adam Larsson (D),Edmonton Oilers,56,4,6,10,0.18,24,2,https://www.eliteprospects.com/player/10713/adam-larsson,2020-2021,nhl,Adam Larsson,D,DEF
Austin Watson (RW/LW),Ottawa Senators,34,3,7,10,0.29,40,-7,https://www.eliteprospects.com/player/33753/austin-watson,2020-2021,nhl,Austin Watson,RW/LW,FW
Drake Caggiula (LW/C),totals,38,3,7,10,0.26,19,-6,https://www.eliteprospects.com/player/97396/drake-caggiula,2020-2021,nhl,Drake Caggiula,LW/C,FW
Travis Hamonic (D),Vancouver Canucks,38,3,7,10,0.26,39,-3,https://www.eliteprospects.com/player/17519/travis-hamonic,2020-2021,nhl,Travis Hamonic,D,DEF
Tanner Kero (C/RW),Dallas Stars,39,3,7,10,0.26,6,0,https://www.eliteprospects.com/player/55796/tanner-kero,2020-2021,nhl,Tanner Kero,C/RW,FW
Blake Lizotte (C/LW),Los Angeles Kings,41,3,7,10,0.24,16,2,https://www.eliteprospects.com/player/321198/blake-lizotte,2020-2021,nhl,Blake Lizotte,C/LW,FW
Nathan Bastian (RW/C),New Jersey Devils,41,3,7,10,0.24,21,0,https://www.eliteprospects.com/player/245157/nathan-bastian,2020-2021,nhl,Nathan Bastian,RW/C,FW
Patrik Nemeth (D),totals,52,3,7,10,0.19,20,5,https://www.eliteprospects.com/player/10383/patrik-nemeth,2020-2021,nhl,Patrik Nemeth,D,DEF
Brady Skjei (D),Carolina Hurricanes,52,3,7,10,0.19,30,6,https://www.eliteprospects.com/player/90352/brady-skjei,2020-2021,nhl,Brady Skjei,D,DEF
Marc Staal (D),Detroit Red Wings,56,3,7,10,0.18,20,-5,https://www.eliteprospects.com/player/9183/marc-staal,2020-2021,nhl,Marc Staal,D,DEF
Kirby Dach (C),Chicago Blackhawks,18,2,8,10,0.56,4,-3,https://www.eliteprospects.com/player/268089/kirby-dach,2020-2021,nhl,Kirby Dach,C,FW
Frédérick Gaudreau (C/RW),Pittsburgh Penguins,19,2,8,10,0.53,2,10,https://www.eliteprospects.com/player/129032/frederick-gaudreau,2020-2021,nhl,Frédérick Gaudreau,C/RW,FW
Nick Merkley (RW/C),New Jersey Devils,27,2,8,10,0.37,7,-5,https://www.eliteprospects.com/player/107894/nick-merkley,2020-2021,nhl,Nick Merkley,RW/C,FW
Mason Marchment (LW/C),Florida Panthers,33,2,8,10,0.30,18,4,https://www.eliteprospects.com/player/208693/mason-marchment,2020-2021,nhl,Mason Marchment,LW/C,FW
Matt Roy (D),Los Angeles Kings,44,2,8,10,0.23,8,0,https://www.eliteprospects.com/player/191271/matt-roy,2020-2021,nhl,Matt Roy,D,DEF
Zdeno Chára (D),Washington Capitals,55,2,8,10,0.18,44,5,https://www.eliteprospects.com/player/4530/zdeno-chara,2020-2021,nhl,Zdeno Chára,D,DEF
Nikolai Knyzhov (D),San Jose Sharks,56,2,8,10,0.18,39,-9,https://www.eliteprospects.com/player/308784/nikolai-knyzhov,2020-2021,nhl,Nikolai Knyzhov,D,DEF
Jordie Benn (D),totals,39,1,9,10,0.26,9,7,https://www.eliteprospects.com/player/19742/jordie-benn,2020-2021,nhl,Jordie Benn,D,DEF
Calvin de Haan (D),Chicago Blackhawks,44,1,9,10,0.23,14,-16,https://www.eliteprospects.com/player/23814/calvin-de-haan,2020-2021,nhl,Calvin de Haan,D,DEF
Markus Nutivaara (D),Florida Panthers,30,0,10,10,0.33,12,1,https://www.eliteprospects.com/player/47273/markus-nutivaara,2020-2021,nhl,Markus Nutivaara,D,DEF
Wayne Simmonds (RW),Toronto Maple Leafs,38,7,2,9,0.24,45,-3,https://www.eliteprospects.com/player/12517/wayne-simmonds,2020-2021,nhl,Wayne Simmonds,RW,FW
Tyler Motte (C/W),Vancouver Canucks,24,6,3,9,0.38,14,0,https://www.eliteprospects.com/player/151824/tyler-motte,2020-2021,nhl,Tyler Motte,C/W,FW
Mikhail Maltsev (C/LW),New Jersey Devils,33,6,3,9,0.27,4,-4,https://www.eliteprospects.com/player/312218/mikhail-maltsev,2020-2021,nhl,Mikhail Maltsev,C/LW,FW
Joshua Leivo (LW/RW),Calgary Flames,38,6,3,9,0.24,10,-3,https://www.eliteprospects.com/player/88692/joshua-leivo,2020-2021,nhl,Joshua Leivo,LW/RW,FW
Isac Lundeström (C/LW),Anaheim Ducks,41,6,3,9,0.22,14,-9,https://www.eliteprospects.com/player/265570/isac-lundestrom,2020-2021,nhl,Isac Lundeström,C/LW,FW
Devin Shore (C),Edmonton Oilers,38,5,4,9,0.24,6,-4,https://www.eliteprospects.com/player/149937/devin-shore,2020-2021,nhl,Devin Shore,C,FW
Wyatt Kalynuk (D),Chicago Blackhawks,21,4,5,9,0.43,4,-6,https://www.eliteprospects.com/player/196651/wyatt-kalynuk,2020-2021,nhl,Wyatt Kalynuk,D,DEF
Oskar Sundqvist (C/RW),St. Louis Blues,28,4,5,9,0.32,14,-6,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2020-2021,nhl,Oskar Sundqvist,C/RW,FW
Sean Kuraly (C/LW),Boston Bruins,47,4,5,9,0.19,20,-10,https://www.eliteprospects.com/player/49938/sean-kuraly,2020-2021,nhl,Sean Kuraly,C/LW,FW
Nolan Patrick (C),Philadelphia Flyers,52,4,5,9,0.17,20,-30,https://www.eliteprospects.com/player/201274/nolan-patrick,2020-2021,nhl,Nolan Patrick,C,FW
Patrick Marleau (LW),San Jose Sharks,56,4,5,9,0.16,10,-9,https://www.eliteprospects.com/player/3671/patrick-marleau,2020-2021,nhl,Patrick Marleau,LW,FW
Tyler Ennis (RW/LW),Edmonton Oilers,30,3,6,9,0.30,6,0,https://www.eliteprospects.com/player/11667/tyler-ennis,2020-2021,nhl,Tyler Ennis,RW/LW,FW
Morgan Geekie (C/W),Carolina Hurricanes,36,3,6,9,0.25,10,1,https://www.eliteprospects.com/player/247912/morgan-geekie,2020-2021,nhl,Morgan Geekie,C/W,FW
Anton Strålman (D),Florida Panthers,38,3,6,9,0.24,8,-1,https://www.eliteprospects.com/player/4152/anton-stralman,2020-2021,nhl,Anton Strålman,D,DEF
Marco Scandella (D),St. Louis Blues,49,3,6,9,0.18,24,14,https://www.eliteprospects.com/player/17520/marco-scandella,2020-2021,nhl,Marco Scandella,D,DEF
Artyom Anisimov (C/LW),Ottawa Senators,19,2,7,9,0.47,2,1,https://www.eliteprospects.com/player/9300/artyom-anisimov,2020-2021,nhl,Artyom Anisimov,C/LW,FW
Marcus Pettersson (D),Pittsburgh Penguins,47,2,7,9,0.19,22,8,https://www.eliteprospects.com/player/86321/marcus-pettersson,2020-2021,nhl,Marcus Pettersson,D,DEF
Jacob MacDonald (D/LW),Colorado Avalanche,33,1,8,9,0.27,8,14,https://www.eliteprospects.com/player/60064/jacob-macdonald,2020-2021,nhl,Jacob MacDonald,D/LW,DEF
Jacob Bryson (D),Buffalo Sabres,38,1,8,9,0.24,12,-1,https://www.eliteprospects.com/player/253923/jacob-bryson,2020-2021,nhl,Jacob Bryson,D,DEF
Kris Russell (D),Edmonton Oilers,35,0,9,9,0.26,8,0,https://www.eliteprospects.com/player/9188/kris-russell,2020-2021,nhl,Kris Russell,D,DEF
Jakub Zbořil (D),Boston Bruins,42,0,9,9,0.21,18,0,https://www.eliteprospects.com/player/112379/jakub-zbo%C5%99il,2020-2021,nhl,Jakub Zbořil,D,DEF
Dylan DeMelo (D),Winnipeg Jets,52,0,9,9,0.17,20,10,https://www.eliteprospects.com/player/45603/dylan-demelo,2020-2021,nhl,Dylan DeMelo,D,DEF
Brett Ritchie (RW),Calgary Flames,32,4,4,8,0.25,24,-5,https://www.eliteprospects.com/player/45554/brett-ritchie,2020-2021,nhl,Brett Ritchie,RW,FW
Austin Wagner (LW/RW),Los Angeles Kings,44,4,4,8,0.18,15,-14,https://www.eliteprospects.com/player/161117/austin-wagner,2020-2021,nhl,Austin Wagner,LW/RW,FW
Cédric Paquette (C/RW),totals,47,4,4,8,0.17,21,-12,https://www.eliteprospects.com/player/128521/cedric-paquette,2020-2021,nhl,Cédric Paquette,C/RW,FW
Yevgeni Svechnikov (RW/LW),Detroit Red Wings,21,3,5,8,0.38,10,-3,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2020-2021,nhl,Yevgeni Svechnikov,RW/LW,FW
Alexander Barabanov (LW/RW),totals,22,3,5,8,0.36,6,1,https://www.eliteprospects.com/player/87913/alexander-barabanov,2020-2021,nhl,Alexander Barabanov,LW/RW,FW
Jamie Drysdale (D),Anaheim Ducks,24,3,5,8,0.33,6,-12,https://www.eliteprospects.com/player/201868/jamie-drysdale,2020-2021,nhl,Jamie Drysdale,D,DEF
Dryden Hunt (LW/RW),Arizona Coyotes,26,3,5,8,0.31,4,-6,https://www.eliteprospects.com/player/84609/dryden-hunt,2020-2021,nhl,Dryden Hunt,LW/RW,FW
Eetu Luostarinen (C),Florida Panthers,44,3,5,8,0.18,12,-11,https://www.eliteprospects.com/player/299319/eetu-luostarinen,2020-2021,nhl,Eetu Luostarinen,C,FW
Henri Jokiharju (D),Buffalo Sabres,46,3,5,8,0.17,4,-11,https://www.eliteprospects.com/player/277056/henri-jokiharju,2020-2021,nhl,Henri Jokiharju,D,DEF
Darren Helm (C/LW),Detroit Red Wings,47,3,5,8,0.17,10,-3,https://www.eliteprospects.com/player/10438/darren-helm,2020-2021,nhl,Darren Helm,C/LW,FW
Julien Gauthier (RW/LW),New York Rangers,30,2,6,8,0.27,14,-6,https://www.eliteprospects.com/player/213464/julien-gauthier,2020-2021,nhl,Julien Gauthier,RW/LW,FW
Brayden McNabb (D),Vegas Golden Knights,41,2,6,8,0.20,16,10,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2020-2021,nhl,Brayden McNabb,D,DEF
Ethan Bear (D),Edmonton Oilers,43,2,6,8,0.19,14,-1,https://www.eliteprospects.com/player/197561/ethan-bear,2020-2021,nhl,Ethan Bear,D,DEF
Steven Lorentz (C/LW),Carolina Hurricanes,45,2,6,8,0.18,8,1,https://www.eliteprospects.com/player/204707/steven-lorentz,2020-2021,nhl,Steven Lorentz,C/LW,FW
Brett Kulak (D),Montréal Canadiens,46,2,6,8,0.17,20,3,https://www.eliteprospects.com/player/88617/brett-kulak,2020-2021,nhl,Brett Kulak,D,DEF
Phil Di Giuseppe (LW/RW),New York Rangers,31,1,7,8,0.26,13,2,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2020-2021,nhl,Phil Di Giuseppe,LW/RW,FW
Leo Komarov (W/C),New York Islanders,33,1,7,8,0.24,15,7,https://www.eliteprospects.com/player/7617/leo-komarov,2020-2021,nhl,Leo Komarov,W/C,FW
Jérémy Lauzon (D),Boston Bruins,41,1,7,8,0.20,40,8,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2020-2021,nhl,Jérémy Lauzon,D,DEF
Ian Cole (D),totals,54,1,7,8,0.15,32,21,https://www.eliteprospects.com/player/11456/ian-cole,2020-2021,nhl,Ian Cole,D,DEF
Nikita Zadorov (D),Chicago Blackhawks,55,1,7,8,0.15,36,1,https://www.eliteprospects.com/player/108648/nikita-zadorov,2020-2021,nhl,Nikita Zadorov,D,DEF
Jake Gardiner (D),Carolina Hurricanes,26,0,8,8,0.31,11,-1,https://www.eliteprospects.com/player/18592/jake-gardiner,2020-2021,nhl,Jake Gardiner,D,DEF
Joel Hanley (D),Dallas Stars,35,0,8,8,0.23,2,6,https://www.eliteprospects.com/player/33730/joel-hanley,2020-2021,nhl,Joel Hanley,D,DEF
Jan Rutta (D),Tampa Bay Lightning,35,0,8,8,0.23,22,12,https://www.eliteprospects.com/player/18090/jan-rutta,2020-2021,nhl,Jan Rutta,D,DEF
Alexander Edler (D),Vancouver Canucks,52,0,8,8,0.15,58,-8,https://www.eliteprospects.com/player/4081/alexander-edler,2020-2021,nhl,Alexander Edler,D,DEF
Tyler Bertuzzi (LW/RW),Detroit Red Wings,9,5,2,7,0.78,4,0,https://www.eliteprospects.com/player/125028/tyler-bertuzzi,2020-2021,nhl,Tyler Bertuzzi,LW/RW,FW
Tanner Jeannot (LW/RW),Nashville Predators,15,5,2,7,0.47,2,6,https://www.eliteprospects.com/player/200717/tanner-jeannot,2020-2021,nhl,Tanner Jeannot,LW/RW,FW
Matt Nieto (LW/RW),San Jose Sharks,28,5,2,7,0.25,4,-4,https://www.eliteprospects.com/player/20723/matt-nieto,2020-2021,nhl,Matt Nieto,LW/RW,FW
Tobias Rieder (W/C),Buffalo Sabres,44,5,2,7,0.16,2,-9,https://www.eliteprospects.com/player/34851/tobias-rieder,2020-2021,nhl,Tobias Rieder,W/C,FW
Wade Allison (RW/LW),Philadelphia Flyers,14,4,3,7,0.50,4,1,https://www.eliteprospects.com/player/199949/wade-allison,2020-2021,nhl,Wade Allison,RW/LW,FW
Jesper Boqvist (C/LW),New Jersey Devils,28,4,3,7,0.25,2,-5,https://www.eliteprospects.com/player/212690/jesper-boqvist,2020-2021,nhl,Jesper Boqvist,C/LW,FW
Kyle Clifford (LW/RW),St. Louis Blues,50,4,3,7,0.14,30,-5,https://www.eliteprospects.com/player/15480/kyle-clifford,2020-2021,nhl,Kyle Clifford,LW/RW,FW
Ian Mitchell (D),Chicago Blackhawks,39,3,4,7,0.18,14,-10,https://www.eliteprospects.com/player/201362/ian-mitchell,2020-2021,nhl,Ian Mitchell,D,DEF
Matthew Highmore (C/W),totals,42,3,4,7,0.17,8,-5,https://www.eliteprospects.com/player/130125/matthew-highmore,2020-2021,nhl,Matthew Highmore,C/W,FW
Cody Eakin (C),Buffalo Sabres,46,3,4,7,0.15,14,-9,https://www.eliteprospects.com/player/23166/cody-eakin,2020-2021,nhl,Cody Eakin,C,FW
Riley Nash (C),totals,37,2,5,7,0.19,4,-1,https://www.eliteprospects.com/player/12507/riley-nash,2020-2021,nhl,Riley Nash,C,FW
Shane Pinto (C),Ottawa Senators,12,1,6,7,0.58,10,6,https://www.eliteprospects.com/player/388979/shane-pinto,2020-2021,nhl,Shane Pinto,C,FW
Josh Manson (D),Anaheim Ducks,23,1,6,7,0.30,30,-3,https://www.eliteprospects.com/player/47762/josh-manson,2020-2021,nhl,Josh Manson,D,DEF
Ben Chiarot (D),Montréal Canadiens,41,1,6,7,0.17,50,-16,https://www.eliteprospects.com/player/33875/ben-chiarot,2020-2021,nhl,Ben Chiarot,D,DEF
Brett Howden (C/LW),New York Rangers,42,1,6,7,0.17,11,-2,https://www.eliteprospects.com/player/232712/brett-howden,2020-2021,nhl,Brett Howden,C/LW,FW
Joakim Nordström (C/LW),Calgary Flames,44,1,6,7,0.16,6,1,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2020-2021,nhl,Joakim Nordström,C/LW,FW
Connor Clifton (D),Boston Bruins,44,1,6,7,0.16,38,10,https://www.eliteprospects.com/player/131370/connor-clifton,2020-2021,nhl,Connor Clifton,D,DEF
Jacob Larsson (D),Anaheim Ducks,46,1,6,7,0.15,14,-9,https://www.eliteprospects.com/player/147719/jacob-larsson,2020-2021,nhl,Jacob Larsson,D,DEF
Conor Timmins (D),Colorado Avalanche,31,0,7,7,0.23,8,6,https://www.eliteprospects.com/player/267584/conor-timmins,2020-2021,nhl,Conor Timmins,D,DEF
Ben Harpur (D),Nashville Predators,34,0,7,7,0.21,17,2,https://www.eliteprospects.com/player/144069/ben-harpur,2020-2021,nhl,Ben Harpur,D,DEF
Arttu Ruotsalainen (C/W),Buffalo Sabres,17,5,1,6,0.35,8,-9,https://www.eliteprospects.com/player/152112/arttu-ruotsalainen,2020-2021,nhl,Arttu Ruotsalainen,C/W,FW
Noah Gregor (LW/RW),San Jose Sharks,30,5,1,6,0.20,6,-16,https://www.eliteprospects.com/player/162892/noah-gregor,2020-2021,nhl,Noah Gregor,LW/RW,FW
Alex Formenton (LW),Ottawa Senators,20,4,2,6,0.30,6,6,https://www.eliteprospects.com/player/273622/alex-formenton,2020-2021,nhl,Alex Formenton,LW,FW
Lias Andersson (C/LW),Los Angeles Kings,23,3,3,6,0.26,12,-4,https://www.eliteprospects.com/player/214318/lias-andersson,2020-2021,nhl,Lias Andersson,C/LW,FW
Dylan Coghlan (D),Vegas Golden Knights,29,3,3,6,0.21,2,-3,https://www.eliteprospects.com/player/247901/dylan-coghlan,2020-2021,nhl,Dylan Coghlan,D,DEF
Brett Connolly (RW),totals,31,3,3,6,0.19,4,3,https://www.eliteprospects.com/player/23297/brett-connolly,2020-2021,nhl,Brett Connolly,RW,FW
Sam Carrick (C/RW),Anaheim Ducks,13,2,4,6,0.46,28,4,https://www.eliteprospects.com/player/32716/sam-carrick,2020-2021,nhl,Sam Carrick,C/RW,FW
Hampus Lindholm (D),Anaheim Ducks,18,2,4,6,0.33,16,-1,https://www.eliteprospects.com/player/34882/hampus-lindholm,2020-2021,nhl,Hampus Lindholm,D,DEF
Nicolas Beaudin (D),Chicago Blackhawks,19,2,4,6,0.32,2,1,https://www.eliteprospects.com/player/284924/nicolas-beaudin,2020-2021,nhl,Nicolas Beaudin,D,DEF
Sami Vatanen (D),totals,39,2,4,6,0.15,20,3,https://www.eliteprospects.com/player/16044/sami-vatanen,2020-2021,nhl,Sami Vatanen,D,DEF
Radim Simek (D),San Jose Sharks,40,2,4,6,0.15,15,-9,https://www.eliteprospects.com/player/160567/radim-simek,2020-2021,nhl,Radim Simek,D,DEF
Travis Dermott (D),Toronto Maple Leafs,51,2,4,6,0.12,19,-1,https://www.eliteprospects.com/player/214673/travis-dermott,2020-2021,nhl,Travis Dermott,D,DEF
Derek Stepan (C),Ottawa Senators,20,1,5,6,0.30,8,-6,https://www.eliteprospects.com/player/19040/derek-stepan,2020-2021,nhl,Derek Stepan,C,FW
Frans Nielsen (C),Detroit Red Wings,29,1,5,6,0.21,0,-3,https://www.eliteprospects.com/player/210/frans-nielsen,2020-2021,nhl,Frans Nielsen,C,FW
Tobias Björnfot (D),Los Angeles Kings,33,1,5,6,0.18,14,-3,https://www.eliteprospects.com/player/344751/tobias-bjornfot,2020-2021,nhl,Tobias Björnfot,D,DEF
Marc-Édouard Vlasic (D),San Jose Sharks,51,1,5,6,0.12,8,-8,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2020-2021,nhl,Marc-Édouard Vlasic,D,DEF
Justin Braun (D),Philadelphia Flyers,53,1,5,6,0.11,18,0,https://www.eliteprospects.com/player/15033/justin-braun,2020-2021,nhl,Justin Braun,D,DEF
Alexander Romanov (D),Montréal Canadiens,54,1,5,6,0.11,21,1,https://www.eliteprospects.com/player/396529/alexander-romanov,2020-2021,nhl,Alexander Romanov,D,DEF
David Savard (D),totals,54,1,5,6,0.11,24,-27,https://www.eliteprospects.com/player/32878/david-savard,2020-2021,nhl,David Savard,D,DEF
Kale Clague (D),Los Angeles Kings,18,0,6,6,0.33,4,-6,https://www.eliteprospects.com/player/108472/kale-clague,2020-2021,nhl,Kale Clague,D,DEF
Carter Rowney (RW),Anaheim Ducks,19,0,6,6,0.32,2,-2,https://www.eliteprospects.com/player/23959/carter-rowney,2020-2021,nhl,Carter Rowney,RW,FW
Mikko Lehtonen (D),totals,26,0,6,6,0.23,8,-2,https://www.eliteprospects.com/player/56196/mikko-lehtonen,2020-2021,nhl,Mikko Lehtonen,D,DEF
Sam Lafferty (C/RW),Pittsburgh Penguins,34,0,6,6,0.18,25,-6,https://www.eliteprospects.com/player/259043/sam-lafferty,2020-2021,nhl,Sam Lafferty,C/RW,FW
Jake Virtanen (RW/LW),Vancouver Canucks,38,5,0,5,0.13,41,-4,https://www.eliteprospects.com/player/120197/jake-virtanen,2020-2021,nhl,Jake Virtanen,RW/LW,FW
Cole Caufield (LW/RW),Montréal Canadiens,10,4,1,5,0.50,2,-1,https://www.eliteprospects.com/player/316168/cole-caufield,2020-2021,nhl,Cole Caufield,LW/RW,FW
Adam Brooks (C/LW),Toronto Maple Leafs,11,4,1,5,0.45,0,4,https://www.eliteprospects.com/player/120202/adam-brooks,2020-2021,nhl,Adam Brooks,C/LW,FW
Ryan Carpenter (C/RW),Chicago Blackhawks,40,4,1,5,0.13,19,-10,https://www.eliteprospects.com/player/46952/ryan-carpenter,2020-2021,nhl,Ryan Carpenter,C/RW,FW
Trent Frederic (C/W),Boston Bruins,42,4,1,5,0.12,65,-8,https://www.eliteprospects.com/player/272221/trent-frederic,2020-2021,nhl,Trent Frederic,C/W,FW
Juho Lammikko (C/LW),Florida Panthers,44,4,1,5,0.11,10,-8,https://www.eliteprospects.com/player/151955/juho-lammikko,2020-2021,nhl,Juho Lammikko,C/LW,FW
Emil Bemström (C/W),Columbus Blue Jackets,20,3,2,5,0.25,0,2,https://www.eliteprospects.com/player/313359/emil-bemstrom,2020-2021,nhl,Emil Bemström,C/W,FW
Logan O'Connor (RW),Colorado Avalanche,22,3,2,5,0.23,6,6,https://www.eliteprospects.com/player/62327/logan-o-connor,2020-2021,nhl,Logan O'Connor,RW,FW
Ty Dellandrea (C/W),Dallas Stars,26,3,2,5,0.19,23,0,https://www.eliteprospects.com/player/399353/ty-dellandrea,2020-2021,nhl,Ty Dellandrea,C/W,FW
Mathieu Olivier (RW/LW),Nashville Predators,30,3,2,5,0.17,70,-1,https://www.eliteprospects.com/player/213604/mathieu-olivier,2020-2021,nhl,Mathieu Olivier,RW/LW,FW
Andrej Sekera (D),Dallas Stars,46,3,2,5,0.11,4,12,https://www.eliteprospects.com/player/9249/andrej-sekera,2020-2021,nhl,Andrej Sekera,D,DEF
Evan Bouchard (D),Edmonton Oilers,14,2,3,5,0.36,2,-2,https://www.eliteprospects.com/player/300591/evan-bouchard,2020-2021,nhl,Evan Bouchard,D,DEF
Steven Kampfer (D),Boston Bruins,20,2,3,5,0.25,4,3,https://www.eliteprospects.com/player/12530/steven-kampfer,2020-2021,nhl,Steven Kampfer,D,DEF
Kyle Turris (C/RW),Edmonton Oilers,27,2,3,5,0.19,10,-11,https://www.eliteprospects.com/player/11345/kyle-turris,2020-2021,nhl,Kyle Turris,C/RW,FW
Zack Kassian (RW),Edmonton Oilers,27,2,3,5,0.19,15,-4,https://www.eliteprospects.com/player/15390/zack-kassian,2020-2021,nhl,Zack Kassian,RW,FW
John Hayden (RW/C),Arizona Coyotes,29,2,3,5,0.17,37,-4,https://www.eliteprospects.com/player/151828/john-hayden,2020-2021,nhl,John Hayden,RW/C,FW
Jayce Hawryluk (RW/C),Vancouver Canucks,30,2,3,5,0.17,9,-7,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2020-2021,nhl,Jayce Hawryluk,RW/C,FW
Robert Hägg (D),Philadelphia Flyers,34,2,3,5,0.15,18,-3,https://www.eliteprospects.com/player/27397/robert-hagg,2020-2021,nhl,Robert Hägg,D,DEF
Chris Wagner (RW/C),Boston Bruins,41,2,3,5,0.12,24,-9,https://www.eliteprospects.com/player/39429/chris-wagner,2020-2021,nhl,Chris Wagner,RW/C,FW
Nate Thompson (C),Winnipeg Jets,44,2,3,5,0.11,4,4,https://www.eliteprospects.com/player/10261/nate-thompson,2020-2021,nhl,Nate Thompson,C,FW
Pierre-Olivier Joseph (D),Pittsburgh Penguins,16,1,4,5,0.31,6,1,https://www.eliteprospects.com/player/284911/pierre-olivier-joseph,2020-2021,nhl,Pierre-Olivier Joseph,D,DEF
Justin Dowling (C/W),Dallas Stars,27,1,4,5,0.19,6,-4,https://www.eliteprospects.com/player/23320/justin-dowling,2020-2021,nhl,Justin Dowling,C/W,FW
Victor Mete (D),totals,28,1,4,5,0.18,8,8,https://www.eliteprospects.com/player/232703/victor-mete,2020-2021,nhl,Victor Mete,D,DEF
Marcus Sörensen (LW/RW),San Jose Sharks,29,1,4,5,0.17,16,-5,https://www.eliteprospects.com/player/20065/marcus-sorensen,2020-2021,nhl,Marcus Sörensen,LW/RW,FW
Jay Beagle (C/RW),Vancouver Canucks,30,1,4,5,0.17,8,-2,https://www.eliteprospects.com/player/14825/jay-beagle,2020-2021,nhl,Jay Beagle,C/RW,FW
Dean Kukan (D),Columbus Blue Jackets,35,1,4,5,0.14,10,-3,https://www.eliteprospects.com/player/66177/dean-kukan,2020-2021,nhl,Dean Kukan,D,DEF
Ryan Reaves (RW/LW),Vegas Golden Knights,37,1,4,5,0.14,27,0,https://www.eliteprospects.com/player/14003/ryan-reaves,2020-2021,nhl,Ryan Reaves,RW/LW,FW
Ben Hutton (D),totals,38,1,4,5,0.13,11,-13,https://www.eliteprospects.com/player/78150/ben-hutton,2020-2021,nhl,Ben Hutton,D,DEF
Robert Bortuzzo (D),St. Louis Blues,40,1,4,5,0.13,47,-3,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2020-2021,nhl,Robert Bortuzzo,D,DEF
Andy Greene (D),New York Islanders,55,1,4,5,0.09,6,9,https://www.eliteprospects.com/player/9169/andy-greene,2020-2021,nhl,Andy Greene,D,DEF
Niklas Hjalmarsson (D),Arizona Coyotes,41,0,5,5,0.12,18,-6,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2020-2021,nhl,Niklas Hjalmarsson,D,DEF
Jon Merrill (D),totals,49,0,5,5,0.10,16,-9,https://www.eliteprospects.com/player/20712/jon-merrill,2020-2021,nhl,Jon Merrill,D,DEF
Tyler Graovac (C),Vancouver Canucks,14,3,1,4,0.29,6,-3,https://www.eliteprospects.com/player/45582/tyler-graovac,2020-2021,nhl,Tyler Graovac,C,FW
David Backes (RW/C),Anaheim Ducks,15,3,1,4,0.27,4,-4,https://www.eliteprospects.com/player/11435/david-backes,2020-2021,nhl,David Backes,RW/C,FW
Brandon Carlo (D),Boston Bruins,27,3,1,4,0.15,12,1,https://www.eliteprospects.com/player/120965/brandon-carlo,2020-2021,nhl,Brandon Carlo,D,DEF
Mark Pysyk (D),Dallas Stars,36,3,1,4,0.11,20,6,https://www.eliteprospects.com/player/23154/mark-pysyk,2020-2021,nhl,Mark Pysyk,D,DEF
