player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Jason York (D),Ottawa Senators,74,6,16,22,0.30,72,7,https://www.eliteprospects.com/player/10236/jason-york,2000-2001,nhl,Jason York,D,DEF
Boris Mironov (D),Chicago Blackhawks,66,5,17,22,0.33,42,-14,https://www.eliteprospects.com/player/21563/boris-mironov,2000-2001,nhl,Boris Mironov,D,DEF
Hans Jonsson (D),Pittsburgh Penguins,58,4,18,22,0.38,22,11,https://www.eliteprospects.com/player/715/hans-jonsson,2000-2001,nhl,Hans Jonsson,D,DEF
Dan Boyle (D),Florida Panthers,69,4,18,22,0.32,28,-14,https://www.eliteprospects.com/player/5369/dan-boyle,2000-2001,nhl,Dan Boyle,D,DEF
Dmitri Kalinin (D),Buffalo Sabres,79,4,18,22,0.28,38,-2,https://www.eliteprospects.com/player/8673/dmitri-kalinin,2000-2001,nhl,Dmitri Kalinin,D,DEF
Wayne Primeau (C),totals,75,3,19,22,0.29,131,-17,https://www.eliteprospects.com/player/8575/wayne-primeau,2000-2001,nhl,Wayne Primeau,C,FW
Scott Mellanby (RW),totals,63,11,10,21,0.33,71,-13,https://www.eliteprospects.com/player/8570/scott-mellanby,2000-2001,nhl,Scott Mellanby,RW,FW
Sandy McCarthy (RW),New York Rangers,81,11,10,21,0.26,171,3,https://www.eliteprospects.com/player/25706/sandy-mccarthy,2000-2001,nhl,Sandy McCarthy,RW,FW
Todd Warriner (LW),Tampa Bay Lightning,64,10,11,21,0.33,46,-13,https://www.eliteprospects.com/player/3726/todd-warriner,2000-2001,nhl,Todd Warriner,LW,FW
Per Svartvadet (C),Atlanta Thrashers,69,10,11,21,0.30,20,-6,https://www.eliteprospects.com/player/741/per-svartvadet,2000-2001,nhl,Per Svartvadet,C,FW
Todd Harvey (RW),San Jose Sharks,69,10,11,21,0.30,72,6,https://www.eliteprospects.com/player/9044/todd-harvey,2000-2001,nhl,Todd Harvey,RW,FW
Éric Bélanger (C),Los Angeles Kings,62,9,12,21,0.34,16,14,https://www.eliteprospects.com/player/8758/eric-belanger,2000-2001,nhl,Éric Bélanger,C,FW
Josef Vasicek (C),Carolina Hurricanes,76,8,13,21,0.28,53,-8,https://www.eliteprospects.com/player/8614/josef-vasicek,2000-2001,nhl,Josef Vasicek,C,FW
Jamal Mayers (RW),St. Louis Blues,77,8,13,21,0.27,117,-3,https://www.eliteprospects.com/player/5373/jamal-mayers,2000-2001,nhl,Jamal Mayers,RW,FW
Eric Brewer (D),Edmonton Oilers,77,7,14,21,0.27,53,15,https://www.eliteprospects.com/player/9095/eric-brewer,2000-2001,nhl,Eric Brewer,D,DEF
Ryan Johnson (C),Tampa Bay Lightning,80,7,14,21,0.26,44,-20,https://www.eliteprospects.com/player/9033/ryan-johnson,2000-2001,nhl,Ryan Johnson,C,FW
Glen Wesley (D),Carolina Hurricanes,71,5,16,21,0.30,42,-2,https://www.eliteprospects.com/player/8819/glen-wesley,2000-2001,nhl,Glen Wesley,D,DEF
Larry Murphy (D),Detroit Red Wings,57,2,19,21,0.37,12,-6,https://www.eliteprospects.com/player/21498/larry-murphy,2000-2001,nhl,Larry Murphy,D,DEF
Tie Domi (RW),Toronto Maple Leafs,82,13,7,20,0.24,214,2,https://www.eliteprospects.com/player/9138/tie-domi,2000-2001,nhl,Tie Domi,RW,FW
Oleg Kvasha (LW),New York Islanders,62,11,9,20,0.32,46,-15,https://www.eliteprospects.com/player/8587/oleg-kvasha,2000-2001,nhl,Oleg Kvasha,LW,FW
Chris Simon (LW),Washington Capitals,60,10,10,20,0.33,109,-12,https://www.eliteprospects.com/player/8882/chris-simon,2000-2001,nhl,Chris Simon,LW,FW
Nils Ekman (LW),Tampa Bay Lightning,43,9,11,20,0.47,40,-15,https://www.eliteprospects.com/player/75/nils-ekman,2000-2001,nhl,Nils Ekman,LW,FW
Patrick Poulin (LW),Montréal Canadiens,52,9,11,20,0.38,13,1,https://www.eliteprospects.com/player/27209/patrick-poulin,2000-2001,nhl,Patrick Poulin,LW,FW
Jim Campbell (RW),Montréal Canadiens,57,9,11,20,0.35,53,-3,https://www.eliteprospects.com/player/27208/jim-campbell,2000-2001,nhl,Jim Campbell,RW,FW
Michal Grošek (LW/RW),New York Rangers,65,9,11,20,0.31,61,-10,https://www.eliteprospects.com/player/10812/michal-gro%C5%A1ek,2000-2001,nhl,Michal Grošek,LW/RW,FW
German Titov (C),Mighty Ducks of Anaheim,71,9,11,20,0.28,61,-21,https://www.eliteprospects.com/player/32587/german-titov,2000-2001,nhl,German Titov,C,FW
Mike Knuble (RW),Boston Bruins,82,7,13,20,0.24,37,0,https://www.eliteprospects.com/player/4322/mike-knuble,2000-2001,nhl,Mike Knuble,RW,FW
Garry Galley (D),New York Islanders,56,6,14,20,0.36,59,-4,https://www.eliteprospects.com/player/32074/garry-galley,2000-2001,nhl,Garry Galley,D,DEF
Marek Malík (D),Carolina Hurricanes,61,6,14,20,0.33,34,-4,https://www.eliteprospects.com/player/1907/marek-malik,2000-2001,nhl,Marek Malík,D,DEF
Paul Mara (D),totals,62,6,14,20,0.32,54,-16,https://www.eliteprospects.com/player/8566/paul-mara,2000-2001,nhl,Paul Mara,D,DEF
Kelly Buchberger (RW),Los Angeles Kings,82,6,14,20,0.24,75,-10,https://www.eliteprospects.com/player/62762/kelly-buchberger,2000-2001,nhl,Kelly Buchberger,RW,FW
Bret Hedican (D),Florida Panthers,70,5,15,20,0.29,72,-7,https://www.eliteprospects.com/player/9045/bret-hedican,2000-2001,nhl,Bret Hedican,D,DEF
Jeff Shantz (C),Calgary Flames,73,5,15,20,0.27,58,-7,https://www.eliteprospects.com/player/12798/jeff-shantz,2000-2001,nhl,Jeff Shantz,C,FW
Jason Smith (D),Edmonton Oilers,82,5,15,20,0.24,120,14,https://www.eliteprospects.com/player/8883/jason-smith,2000-2001,nhl,Jason Smith,D,DEF
Andrei Zyuzin (D),Tampa Bay Lightning,64,4,16,20,0.31,76,-8,https://www.eliteprospects.com/player/8608/andrei-zyuzin,2000-2001,nhl,Andrei Zyuzin,D,DEF
Richard Matvichuk (D),Dallas Stars,78,4,16,20,0.26,62,5,https://www.eliteprospects.com/player/8970/richard-matvichuk,2000-2001,nhl,Richard Matvichuk,D,DEF
Janne Laukkanen (D),Pittsburgh Penguins,50,3,17,20,0.40,34,9,https://www.eliteprospects.com/player/2662/janne-laukkanen,2000-2001,nhl,Janne Laukkanen,D,DEF
Tommy Albelin (D),Calgary Flames,77,1,19,20,0.26,22,2,https://www.eliteprospects.com/player/701/tommy-albelin,2000-2001,nhl,Tommy Albelin,D,DEF
Colin White (D),New Jersey Devils,82,1,19,20,0.24,155,32,https://www.eliteprospects.com/player/8821/colin-white,2000-2001,nhl,Colin White,D,DEF
Kirk Maltby (LW),Detroit Red Wings,79,12,7,19,0.24,22,16,https://www.eliteprospects.com/player/8954/kirk-maltby,2000-2001,nhl,Kirk Maltby,LW,FW
Ethan Moreau (LW),Edmonton Oilers,68,9,10,19,0.28,90,-6,https://www.eliteprospects.com/player/8703/ethan-moreau,2000-2001,nhl,Ethan Moreau,LW,FW
Robert Kron (LW),Columbus Blue Jackets,59,8,11,19,0.32,10,4,https://www.eliteprospects.com/player/32119/robert-kron,2000-2001,nhl,Robert Kron,LW,FW
Alexander Selivanov (RW),Columbus Blue Jackets,59,8,11,19,0.32,38,-11,https://www.eliteprospects.com/player/17591/alexander-selivanov,2000-2001,nhl,Alexander Selivanov,RW,FW
Mike Fisher (C),Ottawa Senators,60,7,12,19,0.32,46,-1,https://www.eliteprospects.com/player/8771/mike-fisher,2000-2001,nhl,Mike Fisher,C,FW
Mika Alatalo (LW/RW),Phoenix Coyotes,70,7,12,19,0.27,22,1,https://www.eliteprospects.com/player/1862/mika-alatalo,2000-2001,nhl,Mika Alatalo,LW/RW,FW
Bob Probert (LW),Chicago Blackhawks,79,7,12,19,0.24,103,-13,https://www.eliteprospects.com/player/21365/bob-probert,2000-2001,nhl,Bob Probert,LW,FW
Alexei Morozov (RW),Pittsburgh Penguins,66,5,14,19,0.29,6,-8,https://www.eliteprospects.com/player/11044/alexei-morozov,2000-2001,nhl,Alexei Morozov,RW,FW
Jaroslav Modrý (D),Los Angeles Kings,63,4,15,19,0.30,48,16,https://www.eliteprospects.com/player/8593/jaroslav-modry,2000-2001,nhl,Jaroslav Modrý,D,DEF
Toni Lydman (D),Calgary Flames,62,3,16,19,0.31,30,-7,https://www.eliteprospects.com/player/2678/toni-lydman,2000-2001,nhl,Toni Lydman,D,DEF
Rhett Warrener (D),Buffalo Sabres,77,3,16,19,0.25,78,10,https://www.eliteprospects.com/player/8812/rhett-warrener,2000-2001,nhl,Rhett Warrener,D,DEF
Darius Kasparaitis (D),Pittsburgh Penguins,77,3,16,19,0.25,111,11,https://www.eliteprospects.com/player/8685/darius-kasparaitis,2000-2001,nhl,Darius Kasparaitis,D,DEF
Tom Fitzgerald (RW),Nashville Predators,82,9,9,18,0.22,71,-5,https://www.eliteprospects.com/player/9154/tom-fitzgerald,2000-2001,nhl,Tom Fitzgerald,RW,FW
Ian Laperrière (RW),Los Angeles Kings,79,8,10,18,0.23,141,5,https://www.eliteprospects.com/player/8987/ian-laperriere,2000-2001,nhl,Ian Laperrière,RW,FW
Sylvain Côté (D),Washington Capitals,68,7,11,18,0.26,18,-3,https://www.eliteprospects.com/player/31444/sylvain-cote,2000-2001,nhl,Sylvain Côté,D,DEF
Bryan Marchment (D),San Jose Sharks,75,7,11,18,0.24,204,15,https://www.eliteprospects.com/player/8966/bryan-marchment,2000-2001,nhl,Bryan Marchment,D,DEF
Dixon Ward (RW),Boston Bruins,63,5,13,18,0.29,65,-1,https://www.eliteprospects.com/player/27537/dixon-ward,2000-2001,nhl,Dixon Ward,RW,FW
Kevin Hatcher (D),Carolina Hurricanes,57,4,14,18,0.32,38,2,https://www.eliteprospects.com/player/21400/kevin-hatcher,2000-2001,nhl,Kevin Hatcher,D,DEF
Aaron Miller (D),totals,69,4,14,18,0.26,43,22,https://www.eliteprospects.com/player/8980/aaron-miller,2000-2001,nhl,Aaron Miller,D,DEF
Taylor Pyatt (LW),New York Islanders,78,4,14,18,0.23,39,-17,https://www.eliteprospects.com/player/5372/taylor-pyatt,2000-2001,nhl,Taylor Pyatt,LW,FW
Sami Salo (D),Ottawa Senators,31,2,16,18,0.58,10,9,https://www.eliteprospects.com/player/2672/sami-salo,2000-2001,nhl,Sami Salo,D,DEF
Stéphane Quintal (D),Chicago Blackhawks,72,1,17,18,0.25,60,-9,https://www.eliteprospects.com/player/9667/stephane-quintal,2000-2001,nhl,Stéphane Quintal,D,DEF
Mattias Norström (D),Los Angeles Kings,82,0,18,18,0.22,60,10,https://www.eliteprospects.com/player/750/mattias-norstrom,2000-2001,nhl,Mattias Norström,D,DEF
Paul Ranheim (LW),Philadelphia Flyers,80,10,7,17,0.21,14,2,https://www.eliteprospects.com/player/31355/paul-ranheim,2000-2001,nhl,Paul Ranheim,LW,FW
René Corbet (LW),Pittsburgh Penguins,43,8,9,17,0.40,57,-3,https://www.eliteprospects.com/player/20911/rene-corbet,2000-2001,nhl,René Corbet,LW,FW
Ladislav Nagy (LW/RW),totals,46,8,9,17,0.37,22,-2,https://www.eliteprospects.com/player/5522/ladislav-nagy,2000-2001,nhl,Ladislav Nagy,LW/RW,FW
Karl Dykhuis (D),Montréal Canadiens,67,8,9,17,0.25,44,9,https://www.eliteprospects.com/player/54584/karl-dykhuis,2000-2001,nhl,Karl Dykhuis,D,DEF
Nikolai Antropov (C/W),Toronto Maple Leafs,52,6,11,17,0.33,30,5,https://www.eliteprospects.com/player/8657/nikolai-antropov,2000-2001,nhl,Nikolai Antropov,C/W,FW
Kyle McLaren (D),Boston Bruins,58,5,12,17,0.29,53,-5,https://www.eliteprospects.com/player/8978/kyle-mclaren,2000-2001,nhl,Kyle McLaren,D,DEF
Greg de Vries (D),Colorado Avalanche,79,5,12,17,0.22,51,23,https://www.eliteprospects.com/player/8557/greg-de-vries,2000-2001,nhl,Greg de Vries,D,DEF
Sean O'Donnell (D),totals,80,4,13,17,0.21,161,0,https://www.eliteprospects.com/player/8537/sean-o-donnell,2000-2001,nhl,Sean O'Donnell,D,DEF
Chris Tamer (D),Atlanta Thrashers,82,4,13,17,0.21,128,-1,https://www.eliteprospects.com/player/27556/chris-tamer,2000-2001,nhl,Chris Tamer,D,DEF
Scott Hannan (D),San Jose Sharks,75,3,14,17,0.23,51,10,https://www.eliteprospects.com/player/9041/scott-hannan,2000-2001,nhl,Scott Hannan,D,DEF
Lyle Odelein (D),Columbus Blue Jackets,81,3,14,17,0.21,118,-16,https://www.eliteprospects.com/player/8937/lyle-odelein,2000-2001,nhl,Lyle Odelein,D,DEF
Shawn Horcoff (C),Edmonton Oilers,49,9,7,16,0.33,10,8,https://www.eliteprospects.com/player/4375/shawn-horcoff,2000-2001,nhl,Shawn Horcoff,C,FW
Jaroslav Spacek (D),totals,62,7,9,16,0.26,28,3,https://www.eliteprospects.com/player/1668/jaroslav-spacek,2000-2001,nhl,Jaroslav Spacek,D,DEF
Denis Shvidki (RW),Florida Panthers,43,6,10,16,0.37,16,6,https://www.eliteprospects.com/player/9600/denis-shvidki,2000-2001,nhl,Denis Shvidki,RW,FW
Olli Jokinen (C),Florida Panthers,78,6,10,16,0.21,106,-22,https://www.eliteprospects.com/player/2679/olli-jokinen,2000-2001,nhl,Olli Jokinen,C,FW
Jason Blake (LW/C),totals,47,5,11,16,0.34,34,-20,https://www.eliteprospects.com/player/8782/jason-blake,2000-2001,nhl,Jason Blake,LW/C,FW
Michal Sýkora (D),Philadelphia Flyers,49,5,11,16,0.33,26,9,https://www.eliteprospects.com/player/32121/michal-sykora,2000-2001,nhl,Michal Sýkora,D,DEF
Andreas Karlsson (C),Atlanta Thrashers,60,5,11,16,0.27,16,-2,https://www.eliteprospects.com/player/719/andreas-karlsson,2000-2001,nhl,Andreas Karlsson,C,FW
Petteri Nummelin (D),Columbus Blue Jackets,61,4,12,16,0.26,10,-11,https://www.eliteprospects.com/player/1797/petteri-nummelin,2000-2001,nhl,Petteri Nummelin,D,DEF
Jay Pandolfo (LW),New Jersey Devils,63,4,12,16,0.25,16,3,https://www.eliteprospects.com/player/8704/jay-pandolfo,2000-2001,nhl,Jay Pandolfo,LW,FW
Bill Houlder (D),Nashville Predators,81,4,12,16,0.20,40,-7,https://www.eliteprospects.com/player/67298/bill-houlder,2000-2001,nhl,Bill Houlder,D,DEF
Ossi Väänänen (D),Phoenix Coyotes,81,4,12,16,0.20,90,9,https://www.eliteprospects.com/player/2685/ossi-vaananen,2000-2001,nhl,Ossi Väänänen,D,DEF
Jonathan Girard (D),Boston Bruins,31,3,13,16,0.52,14,2,https://www.eliteprospects.com/player/67360/jonathan-girard,2000-2001,nhl,Jonathan Girard,D,DEF
Daniil Markov (D),Toronto Maple Leafs,59,3,13,16,0.27,34,6,https://www.eliteprospects.com/player/8613/daniil-markov,2000-2001,nhl,Daniil Markov,D,DEF
Scott Hartnell (LW),Nashville Predators,75,2,14,16,0.21,48,-8,https://www.eliteprospects.com/player/8764/scott-hartnell,2000-2001,nhl,Scott Hartnell,LW,FW
Keith Carney (D),Phoenix Coyotes,82,2,14,16,0.20,86,15,https://www.eliteprospects.com/player/9109/keith-carney,2000-2001,nhl,Keith Carney,D,DEF
Daniel Brière (C),Phoenix Coyotes,30,11,4,15,0.50,12,-2,https://www.eliteprospects.com/player/8770/daniel-briere,2000-2001,nhl,Daniel Brière,C,FW
Jason Wiemer (C),Calgary Flames,65,10,5,15,0.23,177,-15,https://www.eliteprospects.com/player/8827/jason-wiemer,2000-2001,nhl,Jason Wiemer,C,FW
Tyson Nash (LW),St. Louis Blues,57,8,7,15,0.26,110,8,https://www.eliteprospects.com/player/8948/tyson-nash,2000-2001,nhl,Tyson Nash,LW,FW
Kevin Dineen (RW),Columbus Blue Jackets,66,8,7,15,0.23,126,2,https://www.eliteprospects.com/player/22687/kevin-dineen,2000-2001,nhl,Kevin Dineen,RW,FW
Jody Hull (RW),Philadelphia Flyers,71,7,8,15,0.21,10,-1,https://www.eliteprospects.com/player/54340/jody-hull,2000-2001,nhl,Jody Hull,RW,FW
Clarke Wilm (C),Calgary Flames,81,7,8,15,0.19,69,-11,https://www.eliteprospects.com/player/8829/clarke-wilm,2000-2001,nhl,Clarke Wilm,C,FW
Kyle Calder (LW),Chicago Blackhawks,43,5,10,15,0.35,14,-4,https://www.eliteprospects.com/player/5671/kyle-calder,2000-2001,nhl,Kyle Calder,LW,FW
Roman Simicek (C),totals,57,5,10,15,0.26,51,-9,https://www.eliteprospects.com/player/13654/roman-simicek,2000-2001,nhl,Roman Simicek,C,FW
Dan Hinote (RW),Colorado Avalanche,76,5,10,15,0.20,51,1,https://www.eliteprospects.com/player/5534/dan-hinote,2000-2001,nhl,Dan Hinote,RW,FW
Kent Manderville (C),Philadelphia Flyers,82,5,10,15,0.18,47,-2,https://www.eliteprospects.com/player/3722/kent-manderville,2000-2001,nhl,Kent Manderville,C,FW
Andrew Ference (D),Pittsburgh Penguins,36,4,11,15,0.42,28,6,https://www.eliteprospects.com/player/8711/andrew-ference,2000-2001,nhl,Andrew Ference,D,DEF
Frantisek Kaberle (D),Atlanta Thrashers,51,4,11,15,0.29,18,11,https://www.eliteprospects.com/player/1919/frantisek-kaberle,2000-2001,nhl,Frantisek Kaberle,D,DEF
Jon Klemm (D),Colorado Avalanche,78,4,11,15,0.19,54,22,https://www.eliteprospects.com/player/9017/jon-klemm,2000-2001,nhl,Jon Klemm,D,DEF
Adam Foote (D),Colorado Avalanche,35,3,12,15,0.43,42,6,https://www.eliteprospects.com/player/9157/adam-foote,2000-2001,nhl,Adam Foote,D,DEF
Richard Smehlik (D),Buffalo Sabres,56,3,12,15,0.27,4,6,https://www.eliteprospects.com/player/26113/richard-smehlik,2000-2001,nhl,Richard Smehlik,D,DEF
Marcus Ragnarsson (D),San Jose Sharks,68,3,12,15,0.22,44,2,https://www.eliteprospects.com/player/733/marcus-ragnarsson,2000-2001,nhl,Marcus Ragnarsson,D,DEF
Alexander Karpovtsev (D),Chicago Blackhawks,53,2,13,15,0.28,39,-4,https://www.eliteprospects.com/player/19560/alexander-karpovtsev,2000-2001,nhl,Alexander Karpovtsev,D,DEF
Sylvain Lefebvre (D),New York Rangers,71,2,13,15,0.21,55,3,https://www.eliteprospects.com/player/27892/sylvain-lefebvre,2000-2001,nhl,Sylvain Lefebvre,D,DEF
Brad Bombardir (D),Minnesota Wild,70,0,15,15,0.21,42,-6,https://www.eliteprospects.com/player/25131/brad-bombardir,2000-2001,nhl,Brad Bombardir,D,DEF
Rob Valicevic (RW),Nashville Predators,60,8,6,14,0.23,26,-2,https://www.eliteprospects.com/player/12676/rob-valicevic,2000-2001,nhl,Rob Valicevic,RW,FW
Vladimir Tsyplakov (LW),Buffalo Sabres,36,7,7,14,0.39,10,2,https://www.eliteprospects.com/player/43116/vladimir-tsyplakov,2000-2001,nhl,Vladimir Tsyplakov,LW,FW
Milan Kraft (C),Pittsburgh Penguins,42,7,7,14,0.33,8,-6,https://www.eliteprospects.com/player/9630/milan-kraft,2000-2001,nhl,Milan Kraft,C,FW
Joe Sacco (RW),Washington Capitals,69,7,7,14,0.20,48,4,https://www.eliteprospects.com/player/51691/joe-sacco,2000-2001,nhl,Joe Sacco,RW,FW
Bob Corkum (C),totals,75,7,7,14,0.19,22,-8,https://www.eliteprospects.com/player/31260/bob-corkum,2000-2001,nhl,Bob Corkum,C,FW
Ladislav Kohn (RW),totals,77,7,7,14,0.18,86,-27,https://www.eliteprospects.com/player/3573/ladislav-kohn,2000-2001,nhl,Ladislav Kohn,RW,FW
Petr Tenkrát (RW),Mighty Ducks of Anaheim,46,5,9,14,0.30,16,-11,https://www.eliteprospects.com/player/3730/petr-tenkrat,2000-2001,nhl,Petr Tenkrát,RW,FW
Andy Delmore (D),Philadelphia Flyers,66,5,9,14,0.21,16,2,https://www.eliteprospects.com/player/11566/andy-delmore,2000-2001,nhl,Andy Delmore,D,DEF
Patrick Traverse (D),totals,71,5,9,14,0.20,30,-10,https://www.eliteprospects.com/player/10639/patrick-traverse,2000-2001,nhl,Patrick Traverse,D,DEF
Niclas Hävelid (D),Mighty Ducks of Anaheim,47,4,10,14,0.30,34,-6,https://www.eliteprospects.com/player/713/niclas-havelid,2000-2001,nhl,Niclas Hävelid,D,DEF
Stéphane Yelle (C),Colorado Avalanche,50,4,10,14,0.28,20,-3,https://www.eliteprospects.com/player/8795/stephane-yelle,2000-2001,nhl,Stéphane Yelle,C,FW
Brent Sopel (D),Vancouver Canucks,52,4,10,14,0.27,10,4,https://www.eliteprospects.com/player/10229/brent-sopel,2000-2001,nhl,Brent Sopel,D,DEF
Brad Lukowich (D),Dallas Stars,80,4,10,14,0.18,76,28,https://www.eliteprospects.com/player/9000/brad-lukowich,2000-2001,nhl,Brad Lukowich,D,DEF
Gord Murphy (D),Atlanta Thrashers,27,3,11,14,0.52,12,-11,https://www.eliteprospects.com/player/67359/gord-murphy,2000-2001,nhl,Gord Murphy,D,DEF
Benoit Brunet (LW),Montréal Canadiens,35,3,11,14,0.40,12,-4,https://www.eliteprospects.com/player/69479/benoit-brunet,2000-2001,nhl,Benoit Brunet,LW,FW
Scott Lachance (D),Vancouver Canucks,76,3,11,14,0.18,46,5,https://www.eliteprospects.com/player/21483/scott-lachance,2000-2001,nhl,Scott Lachance,D,DEF
Chris Phillips (D),Ottawa Senators,73,2,12,14,0.19,31,8,https://www.eliteprospects.com/player/4719/chris-phillips,2000-2001,nhl,Chris Phillips,D,DEF
Chris Therien (D),Philadelphia Flyers,73,2,12,14,0.19,48,22,https://www.eliteprospects.com/player/8849/chris-therien,2000-2001,nhl,Chris Therien,D,DEF
Igor Kravchuk (D),totals,52,1,13,14,0.27,18,-8,https://www.eliteprospects.com/player/27220/igor-kravchuk,2000-2001,nhl,Igor Kravchuk,D,DEF
Bill Lindsay (LW),totals,68,1,13,14,0.21,126,-6,https://www.eliteprospects.com/player/27298/bill-lindsay,2000-2001,nhl,Bill Lindsay,LW,FW
Daniel Corso (C),St. Louis Blues,28,10,3,13,0.46,14,0,https://www.eliteprospects.com/player/11573/daniel-corso,2000-2001,nhl,Daniel Corso,C,FW
Jeff Cowan (LW),Calgary Flames,51,9,4,13,0.25,74,-8,https://www.eliteprospects.com/player/9125/jeff-cowan,2000-2001,nhl,Jeff Cowan,LW,FW
Denis Arkhipov (C/LW),Nashville Predators,40,6,7,13,0.33,4,0,https://www.eliteprospects.com/player/9595/denis-arkhipov,2000-2001,nhl,Denis Arkhipov,C/LW,FW
Jeff Odgers (RW),Atlanta Thrashers,82,6,7,13,0.16,226,-8,https://www.eliteprospects.com/player/60871/jeff-odgers,2000-2001,nhl,Jeff Odgers,RW,FW
Lubos Bartecko (LW),St. Louis Blues,50,5,8,13,0.26,12,-1,https://www.eliteprospects.com/player/5854/lubos-bartecko,2000-2001,nhl,Lubos Bartecko,LW,FW
Matthew Barnaby (RW/LW),totals,76,5,8,13,0.17,265,-10,https://www.eliteprospects.com/player/9073/matthew-barnaby,2000-2001,nhl,Matthew Barnaby,RW/LW,FW
Marty Reasoner (C),St. Louis Blues,41,4,9,13,0.32,14,-5,https://www.eliteprospects.com/player/8708/marty-reasoner,2000-2001,nhl,Marty Reasoner,C,FW
James Patrick (D),Buffalo Sabres,54,4,9,13,0.24,12,9,https://www.eliteprospects.com/player/32586/james-patrick,2000-2001,nhl,James Patrick,D,DEF
Cam Stewart (LW),Minnesota Wild,54,4,9,13,0.24,18,-3,https://www.eliteprospects.com/player/25626/cam-stewart,2000-2001,nhl,Cam Stewart,LW,FW
Darren Van Impe (D),Boston Bruins,31,3,10,13,0.42,41,-9,https://www.eliteprospects.com/player/22093/darren-van-impe,2000-2001,nhl,Darren Van Impe,D,DEF
Jamie Pushor (D),Columbus Blue Jackets,75,3,10,13,0.17,94,7,https://www.eliteprospects.com/player/11563/jamie-pushor,2000-2001,nhl,Jamie Pushor,D,DEF
Jeff Norton (D),totals,42,2,11,13,0.31,28,12,https://www.eliteprospects.com/player/31339/jeff-norton,2000-2001,nhl,Jeff Norton,D,DEF
John LeClair (LW),Philadelphia Flyers,16,7,5,12,0.75,0,2,https://www.eliteprospects.com/player/8992/john-leclair,2000-2001,nhl,John LeClair,LW,FW
Stéphane Robidas (D),Montréal Canadiens,65,6,6,12,0.18,14,0,https://www.eliteprospects.com/player/8731/stephane-robidas,2000-2001,nhl,Stéphane Robidas,D,DEF
Éric Messier (D/LW),Colorado Avalanche,64,5,7,12,0.19,26,-3,https://www.eliteprospects.com/player/24171/eric-messier,2000-2001,nhl,Éric Messier,D/LW,DEF
Yannick Tremblay (D),Atlanta Thrashers,46,4,8,12,0.26,30,-6,https://www.eliteprospects.com/player/11032/yannick-tremblay,2000-2001,nhl,Yannick Tremblay,D,DEF
Manny Malhotra (C),New York Rangers,50,4,8,12,0.24,31,-10,https://www.eliteprospects.com/player/5528/manny-malhotra,2000-2001,nhl,Manny Malhotra,C,FW
Denis Pederson (C),Vancouver Canucks,61,4,8,12,0.20,65,0,https://www.eliteprospects.com/player/10193/denis-pederson,2000-2001,nhl,Denis Pederson,C,FW
Don Sweeney (D),Boston Bruins,72,2,10,12,0.17,26,-1,https://www.eliteprospects.com/player/32732/don-sweeney,2000-2001,nhl,Don Sweeney,D,DEF
Karlis Skrastins (D),Nashville Predators,82,1,11,12,0.15,30,-12,https://www.eliteprospects.com/player/5531/karlis-skrastins,2000-2001,nhl,Karlis Skrastins,D,DEF
Denis Hamel (LW),Buffalo Sabres,41,8,3,11,0.27,22,-2,https://www.eliteprospects.com/player/9039/denis-hamel,2000-2001,nhl,Denis Hamel,LW,FW
Maxim Sushinsky (RW),Minnesota Wild,30,7,4,11,0.37,29,-7,https://www.eliteprospects.com/player/9179/maxim-sushinsky,2000-2001,nhl,Maxim Sushinsky,RW,FW
Dean Sylvester (RW),Atlanta Thrashers,43,5,6,11,0.26,8,-16,https://www.eliteprospects.com/player/45496/dean-sylvester,2000-2001,nhl,Dean Sylvester,RW,FW
Boyd Devereaux (LW),Detroit Red Wings,55,5,6,11,0.20,14,1,https://www.eliteprospects.com/player/9135/boyd-devereaux,2000-2001,nhl,Boyd Devereaux,LW,FW
Jim Cummins (RW),Mighty Ducks of Anaheim,79,5,6,11,0.14,167,-11,https://www.eliteprospects.com/player/20596/jim-cummins,2000-2001,nhl,Jim Cummins,RW,FW
Daniel Tkaczuk (C),Calgary Flames,19,4,7,11,0.58,14,1,https://www.eliteprospects.com/player/3732/daniel-tkaczuk,2000-2001,nhl,Daniel Tkaczuk,C,FW
Éric Landry (C),Montréal Canadiens,51,4,7,11,0.22,43,-9,https://www.eliteprospects.com/player/10821/eric-landry,2000-2001,nhl,Éric Landry,C,FW
Dave Manson (D),Toronto Maple Leafs,74,4,7,11,0.15,93,13,https://www.eliteprospects.com/player/21480/dave-manson,2000-2001,nhl,Dave Manson,D,DEF
Kip Miller (LW),Pittsburgh Penguins,33,3,8,11,0.33,6,0,https://www.eliteprospects.com/player/24270/kip-miller,2000-2001,nhl,Kip Miller,LW,FW
Mark Eaton (D),Nashville Predators,34,3,8,11,0.32,14,7,https://www.eliteprospects.com/player/9143/mark-eaton,2000-2001,nhl,Mark Eaton,D,DEF
Sheldon Souray (D),Montréal Canadiens,52,3,8,11,0.21,95,-11,https://www.eliteprospects.com/player/4505/sheldon-souray,2000-2001,nhl,Sheldon Souray,D,DEF
Jeff Nielsen (RW),Minnesota Wild,59,3,8,11,0.19,4,-16,https://www.eliteprospects.com/player/25837/jeff-nielsen,2000-2001,nhl,Jeff Nielsen,RW,FW
