player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Eric Fehr (C),Minnesota Wild,72,7,8,15,0.21,30,-8,https://www.eliteprospects.com/player/10352/eric-fehr,2018-2019,nhl,Eric Fehr,C,FW
Pierre-Édouard Bellemare (C/LW),Vegas Golden Knights,76,6,9,15,0.20,6,2,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2018-2019,nhl,Pierre-Édouard Bellemare,C/LW,FW
Colton Sceviour (C/W),Florida Panthers,59,5,10,15,0.25,15,-2,https://www.eliteprospects.com/player/12557/colton-sceviour,2018-2019,nhl,Colton Sceviour,C/W,FW
MacKenzie Weegar (D),Florida Panthers,64,4,11,15,0.23,64,-3,https://www.eliteprospects.com/player/97908/mackenzie-weegar,2018-2019,nhl,MacKenzie Weegar,D,DEF
Jon Merrill (D),Vegas Golden Knights,57,3,12,15,0.26,53,16,https://www.eliteprospects.com/player/20712/jon-merrill,2018-2019,nhl,Jon Merrill,D,DEF
Nick Holden (D),Vegas Golden Knights,61,3,12,15,0.25,14,5,https://www.eliteprospects.com/player/11700/nick-holden,2018-2019,nhl,Nick Holden,D,DEF
Justin Schultz (D),Pittsburgh Penguins,29,2,13,15,0.52,4,0,https://www.eliteprospects.com/player/18241/justin-schultz,2018-2019,nhl,Justin Schultz,D,DEF
Ian Cole (D),Colorado Avalanche,71,2,13,15,0.21,115,-1,https://www.eliteprospects.com/player/11456/ian-cole,2018-2019,nhl,Ian Cole,D,DEF
Sven Bärtschi (LW/RW),Vancouver Canucks,26,9,5,14,0.54,6,-9,https://www.eliteprospects.com/player/33591/sven-bartschi,2018-2019,nhl,Sven Bärtschi,LW/RW,FW
Joel Eriksson Ek (C),Minnesota Wild,58,7,7,14,0.24,20,-7,https://www.eliteprospects.com/player/139633/joel-eriksson-ek,2018-2019,nhl,Joel Eriksson Ek,C,FW
Nikita Zadorov (D),Colorado Avalanche,70,7,7,14,0.20,75,19,https://www.eliteprospects.com/player/108648/nikita-zadorov,2018-2019,nhl,Nikita Zadorov,D,DEF
Brandon Dubinsky (C/LW),Columbus Blue Jackets,61,6,8,14,0.23,36,-16,https://www.eliteprospects.com/player/11024/brandon-dubinsky,2018-2019,nhl,Brandon Dubinsky,C/LW,FW
Matt Martin (LW),New York Islanders,67,6,8,14,0.21,53,5,https://www.eliteprospects.com/player/19225/matt-martin,2018-2019,nhl,Matt Martin,LW,FW
Noel Acciari (C/W),Boston Bruins,72,6,8,14,0.19,47,-3,https://www.eliteprospects.com/player/214725/noel-acciari,2018-2019,nhl,Noel Acciari,C/W,FW
Johan Larsson (C),Buffalo Sabres,73,6,8,14,0.19,37,-8,https://www.eliteprospects.com/player/9009/johan-larsson,2018-2019,nhl,Johan Larsson,C,FW
Rudolfs Balcers (LW/RW),Ottawa Senators,36,5,9,14,0.39,10,-7,https://www.eliteprospects.com/player/153652/rudolfs-balcers,2018-2019,nhl,Rudolfs Balcers,LW/RW,FW
Zdeno Chára (D),Boston Bruins,62,5,9,14,0.23,57,22,https://www.eliteprospects.com/player/4530/zdeno-chara,2018-2019,nhl,Zdeno Chára,D,DEF
Derek Grant (C/W),totals,56,4,10,14,0.25,14,-6,https://www.eliteprospects.com/player/18242/derek-grant,2018-2019,nhl,Derek Grant,C/W,FW
Jake McCabe (D),Buffalo Sabres,59,4,10,14,0.24,35,-4,https://www.eliteprospects.com/player/45419/jake-mccabe,2018-2019,nhl,Jake McCabe,D,DEF
Frédérik Gauthier (C),Toronto Maple Leafs,70,3,11,14,0.20,12,3,https://www.eliteprospects.com/player/128500/frederik-gauthier,2018-2019,nhl,Frédérik Gauthier,C,FW
Trevor van Riemsdyk (D),Carolina Hurricanes,78,3,11,14,0.18,10,-4,https://www.eliteprospects.com/player/60230/trevor-van-riemsdyk,2018-2019,nhl,Trevor van Riemsdyk,D,DEF
Nikita Zaitsev (D),Toronto Maple Leafs,81,3,11,14,0.17,18,2,https://www.eliteprospects.com/player/34773/nikita-zaitsev,2018-2019,nhl,Nikita Zaitsev,D,DEF
Derek Forbort (D),Los Angeles Kings,81,2,12,14,0.17,52,-13,https://www.eliteprospects.com/player/31265/derek-forbort,2018-2019,nhl,Derek Forbort,D,DEF
Olli Määttä (D),Pittsburgh Penguins,60,1,13,14,0.23,12,9,https://www.eliteprospects.com/player/43543/olli-maatta,2018-2019,nhl,Olli Määttä,D,DEF
Calvin de Haan (D),Carolina Hurricanes,74,1,13,14,0.19,20,1,https://www.eliteprospects.com/player/23814/calvin-de-haan,2018-2019,nhl,Calvin de Haan,D,DEF
Andrew Mangiapane (W/C),Calgary Flames,44,8,5,13,0.30,12,11,https://www.eliteprospects.com/player/223199/andrew-mangiapane,2018-2019,nhl,Andrew Mangiapane,W/C,FW
Sam Gagner (C/RW),totals,32,6,7,13,0.41,14,-6,https://www.eliteprospects.com/player/10425/sam-gagner,2018-2019,nhl,Sam Gagner,C/RW,FW
Michael Amadio (W/C),Los Angeles Kings,43,6,7,13,0.30,6,-1,https://www.eliteprospects.com/player/151385/michael-amadio,2018-2019,nhl,Michael Amadio,W/C,FW
Marco Scandella (D),Buffalo Sabres,63,6,7,13,0.21,26,-13,https://www.eliteprospects.com/player/17520/marco-scandella,2018-2019,nhl,Marco Scandella,D,DEF
Brett Seney (LW/C),New Jersey Devils,51,5,8,13,0.25,31,-14,https://www.eliteprospects.com/player/204125/brett-seney,2018-2019,nhl,Brett Seney,LW/C,FW
Connor Murphy (D),Chicago Blackhawks,52,5,8,13,0.25,40,12,https://www.eliteprospects.com/player/45417/connor-murphy,2018-2019,nhl,Connor Murphy,D,DEF
Rocco Grimaldi (W/C),Nashville Predators,53,5,8,13,0.25,10,-2,https://www.eliteprospects.com/player/38622/rocco-grimaldi,2018-2019,nhl,Rocco Grimaldi,W/C,FW
Drew Stafford (RW),New Jersey Devils,57,5,8,13,0.23,18,-7,https://www.eliteprospects.com/player/9180/drew-stafford,2018-2019,nhl,Drew Stafford,RW,FW
Vladimír Sobotka (C/LW),Buffalo Sabres,69,5,8,13,0.19,26,-20,https://www.eliteprospects.com/player/9227/vladimir-sobotka,2018-2019,nhl,Vladimír Sobotka,C/LW,FW
Nate Thompson (C),totals,78,5,8,13,0.17,17,-1,https://www.eliteprospects.com/player/10261/nate-thompson,2018-2019,nhl,Nate Thompson,C,FW
Troy Terry (W/C),Anaheim Ducks,32,4,9,13,0.41,2,8,https://www.eliteprospects.com/player/234046/troy-terry,2018-2019,nhl,Troy Terry,W/C,FW
John Moore (D),Boston Bruins,61,4,9,13,0.21,26,0,https://www.eliteprospects.com/player/30901/john-moore,2018-2019,nhl,John Moore,D,DEF
Brendan Smith (D),New York Rangers,63,4,9,13,0.21,71,-7,https://www.eliteprospects.com/player/12506/brendan-smith,2018-2019,nhl,Brendan Smith,D,DEF
Jay Beagle (C/RW),Vancouver Canucks,57,3,10,13,0.23,18,-8,https://www.eliteprospects.com/player/14825/jay-beagle,2018-2019,nhl,Jay Beagle,C/RW,FW
Marc Staal (D),New York Rangers,79,3,10,13,0.16,32,-9,https://www.eliteprospects.com/player/9183/marc-staal,2018-2019,nhl,Marc Staal,D,DEF
Tim Heed (D),San Jose Sharks,37,2,11,13,0.35,10,9,https://www.eliteprospects.com/player/10065/tim-heed,2018-2019,nhl,Tim Heed,D,DEF
Pär Lindholm (C),totals,65,1,12,13,0.20,18,5,https://www.eliteprospects.com/player/13091/par-lindholm,2018-2019,nhl,Pär Lindholm,C,FW
Jack Johnson (D),Pittsburgh Penguins,82,1,12,13,0.16,41,-4,https://www.eliteprospects.com/player/9205/jack-johnson,2018-2019,nhl,Jack Johnson,D,DEF
Victor Mete (D),Montréal Canadiens,71,0,13,13,0.18,6,17,https://www.eliteprospects.com/player/232703/victor-mete,2018-2019,nhl,Victor Mete,D,DEF
Tyler Pitlick (C/RW),Dallas Stars,47,8,4,12,0.26,6,-2,https://www.eliteprospects.com/player/40064/tyler-pitlick,2018-2019,nhl,Tyler Pitlick,C/RW,FW
Jayce Hawryluk (RW/C),Florida Panthers,42,7,5,12,0.29,16,-8,https://www.eliteprospects.com/player/120626/jayce-hawryluk,2018-2019,nhl,Jayce Hawryluk,RW/C,FW
Tage Thompson (C/W),Buffalo Sabres,65,7,5,12,0.18,20,-22,https://www.eliteprospects.com/player/301349/tage-thompson,2018-2019,nhl,Tage Thompson,C/W,FW
Joakim Nordström (C/LW),Boston Bruins,70,7,5,12,0.17,13,0,https://www.eliteprospects.com/player/18332/joakim-nordstrom,2018-2019,nhl,Joakim Nordström,C/LW,FW
Kiefer Sherwood (W/C),Anaheim Ducks,50,6,6,12,0.24,8,1,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2018-2019,nhl,Kiefer Sherwood,W/C,FW
Brad Hunt (D),totals,42,5,7,12,0.29,8,-2,https://www.eliteprospects.com/player/39225/brad-hunt,2018-2019,nhl,Brad Hunt,D,DEF
Adam Gaudette (W/C),Vancouver Canucks,56,5,7,12,0.21,18,-8,https://www.eliteprospects.com/player/203361/adam-gaudette,2018-2019,nhl,Adam Gaudette,W/C,FW
Christian Wolanin (D),Ottawa Senators,30,4,8,12,0.40,6,3,https://www.eliteprospects.com/player/188788/christian-wolanin,2018-2019,nhl,Christian Wolanin,D,DEF
Jean-Gabriel Pageau (C),Ottawa Senators,39,4,8,12,0.31,14,-12,https://www.eliteprospects.com/player/45134/jean-gabriel-pageau,2018-2019,nhl,Jean-Gabriel Pageau,C,FW
Jamie Oleksiak (D),totals,57,4,8,12,0.21,45,5,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2018-2019,nhl,Jamie Oleksiak,D,DEF
Marcus Krüger (C),Chicago Blackhawks,74,4,8,12,0.16,30,-2,https://www.eliteprospects.com/player/8311/marcus-kruger,2018-2019,nhl,Marcus Krüger,C,FW
Trevor Lewis (C/RW),Los Angeles Kings,44,3,9,12,0.27,9,-9,https://www.eliteprospects.com/player/10461/trevor-lewis,2018-2019,nhl,Trevor Lewis,C/RW,FW
Nathan Beaulieu (D),totals,48,3,9,12,0.25,39,6,https://www.eliteprospects.com/player/37422/nathan-beaulieu,2018-2019,nhl,Nathan Beaulieu,D,DEF
Derrick Pouliot (D),Vancouver Canucks,62,3,9,12,0.19,30,-1,https://www.eliteprospects.com/player/59741/derrick-pouliot,2018-2019,nhl,Derrick Pouliot,D,DEF
Riley Nash (C),Columbus Blue Jackets,78,3,9,12,0.15,19,-8,https://www.eliteprospects.com/player/12507/riley-nash,2018-2019,nhl,Riley Nash,C,FW
Christopher Tanev (D),Vancouver Canucks,55,2,10,12,0.22,18,3,https://www.eliteprospects.com/player/39601/christopher-tanev,2018-2019,nhl,Christopher Tanev,D,DEF
Deryk Engelland (D),Vegas Golden Knights,74,2,10,12,0.16,18,-3,https://www.eliteprospects.com/player/13406/deryk-engelland,2018-2019,nhl,Deryk Engelland,D,DEF
Henri Jokiharju (D),Chicago Blackhawks,38,0,12,12,0.32,16,-7,https://www.eliteprospects.com/player/277056/henri-jokiharju,2018-2019,nhl,Henri Jokiharju,D,DEF
Matt Luff (RW/LW),Los Angeles Kings,33,8,3,11,0.33,9,-2,https://www.eliteprospects.com/player/238487/matt-luff,2018-2019,nhl,Matt Luff,RW/LW,FW
Lukas Radil (LW/RW),San Jose Sharks,36,7,4,11,0.31,6,7,https://www.eliteprospects.com/player/22785/lukas-radil,2018-2019,nhl,Lukas Radil,LW/RW,FW
Sam Steel (C/LW),Anaheim Ducks,22,6,5,11,0.50,8,2,https://www.eliteprospects.com/player/154496/sam-steel,2018-2019,nhl,Sam Steel,C/LW,FW
Greg McKegg (C/W),Carolina Hurricanes,41,6,5,11,0.27,8,-2,https://www.eliteprospects.com/player/31283/greg-mckegg,2018-2019,nhl,Greg McKegg,C/W,FW
Dale Weise (RW),totals,51,5,6,11,0.22,19,-8,https://www.eliteprospects.com/player/15727/dale-weise,2018-2019,nhl,Dale Weise,RW,FW
Chandler Stephenson (C/LW),Washington Capitals,64,5,6,11,0.17,0,-13,https://www.eliteprospects.com/player/60726/chandler-stephenson,2018-2019,nhl,Chandler Stephenson,C/LW,FW
Ty Rattie (RW),Edmonton Oilers,50,4,7,11,0.22,4,-2,https://www.eliteprospects.com/player/26385/ty-rattie,2018-2019,nhl,Ty Rattie,RW,FW
Taylor Fedun (D),Dallas Stars,54,4,7,11,0.20,14,2,https://www.eliteprospects.com/player/34064/taylor-fedun,2018-2019,nhl,Taylor Fedun,D,DEF
Andrew Ladd (LW),New York Islanders,26,3,8,11,0.42,16,3,https://www.eliteprospects.com/player/6668/andrew-ladd,2018-2019,nhl,Andrew Ladd,LW,FW
Mike Reilly (D),Montréal Canadiens,57,3,8,11,0.19,16,0,https://www.eliteprospects.com/player/106295/mike-reilly,2018-2019,nhl,Mike Reilly,D,DEF
Connor Carrick (D),totals,34,2,9,11,0.32,19,-13,https://www.eliteprospects.com/player/90348/connor-carrick,2018-2019,nhl,Connor Carrick,D,DEF
Joel Edmundson (D),St. Louis Blues,64,2,9,11,0.17,68,8,https://www.eliteprospects.com/player/59478/joel-edmundson,2018-2019,nhl,Joel Edmundson,D,DEF
Mirco Müller (D),New Jersey Devils,53,1,10,11,0.21,17,-3,https://www.eliteprospects.com/player/95044/mirco-muller,2018-2019,nhl,Mirco Müller,D,DEF
Mark Pysyk (D),Florida Panthers,70,1,10,11,0.16,26,-1,https://www.eliteprospects.com/player/23154/mark-pysyk,2018-2019,nhl,Mark Pysyk,D,DEF
Tobias Rieder (W/C),Edmonton Oilers,67,0,11,11,0.16,8,-8,https://www.eliteprospects.com/player/34851/tobias-rieder,2018-2019,nhl,Tobias Rieder,W/C,FW
Teodors Blugers (C),Pittsburgh Penguins,28,6,4,10,0.36,15,7,https://www.eliteprospects.com/player/108347/teodors-blugers,2018-2019,nhl,Teodors Blugers,C,FW
Corey Perry (RW/LW),Anaheim Ducks,31,6,4,10,0.32,27,-16,https://www.eliteprospects.com/player/8541/corey-perry,2018-2019,nhl,Corey Perry,RW/LW,FW
Kevin Rooney (C/LW),New Jersey Devils,41,6,4,10,0.24,15,-4,https://www.eliteprospects.com/player/180925/kevin-rooney,2018-2019,nhl,Kevin Rooney,C/LW,FW
Chris Kunitz (LW),Chicago Blackhawks,56,5,5,10,0.18,23,-7,https://www.eliteprospects.com/player/8523/chris-kunitz,2018-2019,nhl,Chris Kunitz,LW,FW
Boo Nieves (C/LW),New York Rangers,43,4,6,10,0.23,8,-4,https://www.eliteprospects.com/player/131061/boo-nieves,2018-2019,nhl,Boo Nieves,C/LW,FW
Dryden Hunt (LW/RW),Florida Panthers,31,3,7,10,0.32,8,0,https://www.eliteprospects.com/player/84609/dryden-hunt,2018-2019,nhl,Dryden Hunt,LW/RW,FW
Mason Appleton (C/RW),Winnipeg Jets,36,3,7,10,0.28,4,9,https://www.eliteprospects.com/player/266919/mason-appleton,2018-2019,nhl,Mason Appleton,C/RW,FW
Matthew Peca (C),Montréal Canadiens,39,3,7,10,0.26,4,-14,https://www.eliteprospects.com/player/78295/matthew-peca,2018-2019,nhl,Matthew Peca,C,FW
Sean Walker (D),Los Angeles Kings,39,3,7,10,0.26,8,-8,https://www.eliteprospects.com/player/160791/sean-walker,2018-2019,nhl,Sean Walker,D,DEF
Tim Schaller (LW),Vancouver Canucks,47,3,7,10,0.21,9,-2,https://www.eliteprospects.com/player/38059/tim-schaller,2018-2019,nhl,Tim Schaller,LW,FW
Madison Bowey (D),totals,50,2,8,10,0.20,46,-1,https://www.eliteprospects.com/player/97787/madison-bowey,2018-2019,nhl,Madison Bowey,D,DEF
Robert Bortuzzo (D),St. Louis Blues,59,2,8,10,0.17,47,9,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2018-2019,nhl,Robert Bortuzzo,D,DEF
Brandon Carlo (D),Boston Bruins,72,2,8,10,0.14,47,22,https://www.eliteprospects.com/player/120965/brandon-carlo,2018-2019,nhl,Brandon Carlo,D,DEF
Erik Gudbranson (D),totals,76,2,8,10,0.13,87,-20,https://www.eliteprospects.com/player/31282/erik-gudbranson,2018-2019,nhl,Erik Gudbranson,D,DEF
Michael Del Zotto (D),totals,42,1,9,10,0.24,8,-2,https://www.eliteprospects.com/player/12112/michael-del-zotto,2018-2019,nhl,Michael Del Zotto,D,DEF
Christian Djoos (D),Washington Capitals,45,1,9,10,0.22,4,9,https://www.eliteprospects.com/player/33201/christian-djoos,2018-2019,nhl,Christian Djoos,D,DEF
Christian Jaros (D),Ottawa Senators,61,1,9,10,0.16,27,-14,https://www.eliteprospects.com/player/166373/christian-jaros,2018-2019,nhl,Christian Jaros,D,DEF
Patrik Nemeth (D),Colorado Avalanche,74,1,9,10,0.14,53,5,https://www.eliteprospects.com/player/10383/patrik-nemeth,2018-2019,nhl,Patrik Nemeth,D,DEF
Valeri Nichushkin (RW),Dallas Stars,57,0,10,10,0.18,0,-4,https://www.eliteprospects.com/player/108661/valeri-nichushkin,2018-2019,nhl,Valeri Nichushkin,RW,FW
Niklas Hjalmarsson (D),Arizona Coyotes,82,0,10,10,0.12,44,8,https://www.eliteprospects.com/player/2640/niklas-hjalmarsson,2018-2019,nhl,Niklas Hjalmarsson,D,DEF
William Carrier (LW),Vegas Golden Knights,54,8,1,9,0.17,29,-4,https://www.eliteprospects.com/player/88662/william-carrier,2018-2019,nhl,William Carrier,LW,FW
Kyle Brodziak (C),Edmonton Oilers,70,6,3,9,0.13,33,-14,https://www.eliteprospects.com/player/9097/kyle-brodziak,2018-2019,nhl,Kyle Brodziak,C,FW
Tom Kühnhackl (W/C),New York Islanders,36,4,5,9,0.25,10,1,https://www.eliteprospects.com/player/17637/tom-kuhnhackl,2018-2019,nhl,Tom Kühnhackl,W/C,FW
Jesse Puljujärvi (RW/LW),Edmonton Oilers,46,4,5,9,0.20,16,-14,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,2018-2019,nhl,Jesse Puljujärvi,RW/LW,FW
Mario Kempe (W/C),Arizona Coyotes,52,4,5,9,0.17,18,5,https://www.eliteprospects.com/player/4407/mario-kempe,2018-2019,nhl,Mario Kempe,W/C,FW
Drake Batherson (RW/C),Ottawa Senators,20,3,6,9,0.45,6,-2,https://www.eliteprospects.com/player/195192/drake-batherson,2018-2019,nhl,Drake Batherson,RW/C,FW
Jakob Forsbacka Karlsson (C),Boston Bruins,28,3,6,9,0.32,2,1,https://www.eliteprospects.com/player/115158/jakob-forsbacka-karlsson,2018-2019,nhl,Jakob Forsbacka Karlsson,C,FW
Gustav Forsling (D),Chicago Blackhawks,43,3,6,9,0.21,30,-9,https://www.eliteprospects.com/player/86366/gustav-forsling,2018-2019,nhl,Gustav Forsling,D,DEF
Victor Rask (C/LW),totals,49,3,6,9,0.18,8,-4,https://www.eliteprospects.com/player/15747/victor-rask,2018-2019,nhl,Victor Rask,C/LW,FW
Ryan Spooner (C),totals,52,3,6,9,0.17,2,-12,https://www.eliteprospects.com/player/23117/ryan-spooner,2018-2019,nhl,Ryan Spooner,C,FW
Christoffer Ehn (C/LW),Detroit Red Wings,60,3,6,9,0.15,6,-5,https://www.eliteprospects.com/player/115020/christoffer-ehn,2018-2019,nhl,Christoffer Ehn,C/LW,FW
Jacob de la Rose (C/W),Detroit Red Wings,60,3,6,9,0.15,16,-13,https://www.eliteprospects.com/player/28436/jacob-de-la-rose,2018-2019,nhl,Jacob de la Rose,C/W,FW
Brooks Orpik (D),Washington Capitals,53,2,7,9,0.17,32,8,https://www.eliteprospects.com/player/8939/brooks-orpik,2018-2019,nhl,Brooks Orpik,D,DEF
Ben Lovejoy (D),totals,71,2,7,9,0.13,37,-1,https://www.eliteprospects.com/player/13404/ben-lovejoy,2018-2019,nhl,Ben Lovejoy,D,DEF
Radim Simek (D),San Jose Sharks,41,1,8,9,0.22,8,7,https://www.eliteprospects.com/player/160567/radim-simek,2018-2019,nhl,Radim Simek,D,DEF
Roman Polák (D),Dallas Stars,77,1,8,9,0.12,69,6,https://www.eliteprospects.com/player/9621/roman-polak,2018-2019,nhl,Roman Polák,D,DEF
Andrew MacDonald (D),Philadelphia Flyers,47,0,9,9,0.19,18,-5,https://www.eliteprospects.com/player/12406/andrew-macdonald,2018-2019,nhl,Andrew MacDonald,D,DEF
Ryan Kesler (C),Anaheim Ducks,60,5,3,8,0.13,44,-19,https://www.eliteprospects.com/player/9014/ryan-kesler,2018-2019,nhl,Ryan Kesler,C,FW
Saku Mäenalanen (LW/C),Carolina Hurricanes,34,4,4,8,0.24,20,0,https://www.eliteprospects.com/player/73109/saku-maenalanen,2018-2019,nhl,Saku Mäenalanen,LW/C,FW
Devante Smith-Pelly (RW),Washington Capitals,54,4,4,8,0.15,15,-6,https://www.eliteprospects.com/player/32728/devante-smith-pelly,2018-2019,nhl,Devante Smith-Pelly,RW,FW
Antti Suomela (C),San Jose Sharks,27,3,5,8,0.30,4,1,https://www.eliteprospects.com/player/73292/antti-suomela,2018-2019,nhl,Antti Suomela,C,FW
Oliver Kylington (D),Calgary Flames,38,3,5,8,0.21,10,3,https://www.eliteprospects.com/player/142238/oliver-kylington,2018-2019,nhl,Oliver Kylington,D,DEF
Stefan Noesen (RW/LW),New Jersey Devils,41,3,5,8,0.20,28,-19,https://www.eliteprospects.com/player/45567/stefan-noesen,2018-2019,nhl,Stefan Noesen,RW/LW,FW
Colby Cave (C),totals,53,3,5,8,0.15,16,-5,https://www.eliteprospects.com/player/84424/colby-cave,2018-2019,nhl,Colby Cave,C,FW
J.T. Brown (RW),Minnesota Wild,56,3,5,8,0.14,29,0,https://www.eliteprospects.com/player/37802/j.t.-brown,2018-2019,nhl,J.T. Brown,RW,FW
Trevor Moore (C/W),Toronto Maple Leafs,25,2,6,8,0.32,2,1,https://www.eliteprospects.com/player/87846/trevor-moore,2018-2019,nhl,Trevor Moore,C/W,FW
Jason Demers (D),Arizona Coyotes,35,2,6,8,0.23,12,9,https://www.eliteprospects.com/player/12154/jason-demers,2018-2019,nhl,Jason Demers,D,DEF
Dmitrij Jaskin (RW/C),Washington Capitals,37,2,6,8,0.22,6,-5,https://www.eliteprospects.com/player/65564/dmitrij-jaskin,2018-2019,nhl,Dmitrij Jaskin,RW/C,FW
Jan Rutta (D),totals,37,2,6,8,0.22,16,4,https://www.eliteprospects.com/player/18090/jan-rutta,2018-2019,nhl,Jan Rutta,D,DEF
Trevor Daley (D),Detroit Red Wings,44,2,6,8,0.18,12,-3,https://www.eliteprospects.com/player/9128/trevor-daley,2018-2019,nhl,Trevor Daley,D,DEF
Garrett Wilson (LW/RW),Pittsburgh Penguins,50,2,6,8,0.16,18,2,https://www.eliteprospects.com/player/23809/garrett-wilson,2018-2019,nhl,Garrett Wilson,LW/RW,FW
Gabriel Bourque (LW),Colorado Avalanche,55,2,6,8,0.15,10,3,https://www.eliteprospects.com/player/28421/gabriel-bourque,2018-2019,nhl,Gabriel Bourque,LW,FW
Yannick Weber (D),Nashville Predators,62,2,6,8,0.13,18,7,https://www.eliteprospects.com/player/10615/yannick-weber,2018-2019,nhl,Yannick Weber,D,DEF
Kevin Connauton (D),Arizona Coyotes,50,1,7,8,0.16,22,-2,https://www.eliteprospects.com/player/38032/kevin-connauton,2018-2019,nhl,Kevin Connauton,D,DEF
Bogdan Kiselevich (D),totals,32,0,8,8,0.25,12,-3,https://www.eliteprospects.com/player/17755/bogdan-kiselevich,2018-2019,nhl,Bogdan Kiselevich,D,DEF
Dylan Sikura (LW/RW),Chicago Blackhawks,33,0,8,8,0.24,0,2,https://www.eliteprospects.com/player/146580/dylan-sikura,2018-2019,nhl,Dylan Sikura,LW/RW,FW
Jamie McGinn (LW),Florida Panthers,19,4,3,7,0.37,6,-5,https://www.eliteprospects.com/player/9336/jamie-mcginn,2018-2019,nhl,Jamie McGinn,LW,FW
Joey Anderson (RW/LW),New Jersey Devils,34,4,3,7,0.21,6,-7,https://www.eliteprospects.com/player/247964/joey-anderson,2018-2019,nhl,Joey Anderson,RW/LW,FW
Markus Hännikäinen (LW/RW),Columbus Blue Jackets,44,4,3,7,0.16,2,-5,https://www.eliteprospects.com/player/45426/markus-hannikainen,2018-2019,nhl,Markus Hännikäinen,LW/RW,FW
Carl Gunnarsson (D),St. Louis Blues,25,3,4,7,0.28,6,8,https://www.eliteprospects.com/player/2621/carl-gunnarsson,2018-2019,nhl,Carl Gunnarsson,D,DEF
Michael Dal Colle (LW),New York Islanders,28,3,4,7,0.25,2,3,https://www.eliteprospects.com/player/152047/michael-dal-colle,2018-2019,nhl,Michael Dal Colle,LW,FW
Miikka Salomäki (W/C),Nashville Predators,37,3,4,7,0.19,8,5,https://www.eliteprospects.com/player/43419/miikka-salomaki,2018-2019,nhl,Miikka Salomäki,W/C,FW
Phil Varone (C/W),Philadelphia Flyers,47,3,4,7,0.15,8,-2,https://www.eliteprospects.com/player/15485/phil-varone,2018-2019,nhl,Phil Varone,C/W,FW
Adam McQuaid (D),totals,50,3,4,7,0.14,42,2,https://www.eliteprospects.com/player/11321/adam-mcquaid,2018-2019,nhl,Adam McQuaid,D,DEF
Igor Ozhiganov (D),Toronto Maple Leafs,53,3,4,7,0.13,14,0,https://www.eliteprospects.com/player/77242/igor-ozhiganov,2018-2019,nhl,Igor Ozhiganov,D,DEF
Maxime Comtois (LW),Anaheim Ducks,10,2,5,7,0.70,7,3,https://www.eliteprospects.com/player/201534/maxime-comtois,2018-2019,nhl,Maxime Comtois,LW,FW
Erik Haula (LW/C),Vegas Golden Knights,15,2,5,7,0.47,10,1,https://www.eliteprospects.com/player/16042/erik-haula,2018-2019,nhl,Erik Haula,LW/C,FW
Christian Dvorak (C/LW),Arizona Coyotes,20,2,5,7,0.35,2,-2,https://www.eliteprospects.com/player/194889/christian-dvorak,2018-2019,nhl,Christian Dvorak,C/LW,FW
Yegor Yakovlev (D),New Jersey Devils,25,2,5,7,0.28,6,-6,https://www.eliteprospects.com/player/77120/yegor-yakovlev,2018-2019,nhl,Yegor Yakovlev,D,DEF
Chris Wideman (D),totals,25,2,5,7,0.28,18,-12,https://www.eliteprospects.com/player/38081/chris-wideman,2018-2019,nhl,Chris Wideman,D,DEF
Nick Seeler (D),Minnesota Wild,71,2,5,7,0.10,64,-4,https://www.eliteprospects.com/player/107099/nick-seeler,2018-2019,nhl,Nick Seeler,D,DEF
Taro Hirose (LW),Detroit Red Wings,10,1,6,7,0.70,2,0,https://www.eliteprospects.com/player/83462/taro-hirose,2018-2019,nhl,Taro Hirose,LW,FW
Joe Morrow (D),Winnipeg Jets,41,1,6,7,0.17,20,0,https://www.eliteprospects.com/player/37180/joe-morrow,2018-2019,nhl,Joe Morrow,D,DEF
Matt Irwin (D),Nashville Predators,44,1,6,7,0.16,38,5,https://www.eliteprospects.com/player/18745/matt-irwin,2018-2019,nhl,Matt Irwin,D,DEF
Greg Pateryn (D),Minnesota Wild,80,1,6,7,0.09,41,-11,https://www.eliteprospects.com/player/15526/greg-pateryn,2018-2019,nhl,Greg Pateryn,D,DEF
Kevan Miller (D),Boston Bruins,39,0,7,7,0.18,35,8,https://www.eliteprospects.com/player/38281/kevan-miller,2018-2019,nhl,Kevan Miller,D,DEF
Joakim Ryan (D),San Jose Sharks,44,0,7,7,0.16,15,-1,https://www.eliteprospects.com/player/51926/joakim-ryan,2018-2019,nhl,Joakim Ryan,D,DEF
Carl Grundström (LW/RW),Los Angeles Kings,15,5,1,6,0.40,6,-4,https://www.eliteprospects.com/player/113516/carl-grundstrom,2018-2019,nhl,Carl Grundström,LW/RW,FW
Peter Cehlárik (LW/RW),Boston Bruins,20,4,2,6,0.30,6,3,https://www.eliteprospects.com/player/153203/peter-cehlarik,2018-2019,nhl,Peter Cehlárik,LW/RW,FW
