player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Jordan Nolan (C/LW),Los Angeles Kings,52,0,5,5,0.10,38,0,https://www.eliteprospects.com/player/23805/jordan-nolan,2015-2016,nhl,Jordan Nolan,C/LW,FW
Mike Sislo (RW),New Jersey Devils,18,3,1,4,0.22,4,-2,https://www.eliteprospects.com/player/33225/mike-sislo,2015-2016,nhl,Mike Sislo,RW,FW
Mark Arcobello (RW/C),Toronto Maple Leafs,20,3,1,4,0.20,0,0,https://www.eliteprospects.com/player/33230/mark-arcobello,2015-2016,nhl,Mark Arcobello,RW/C,FW
Brock McGinn (LW/RW),Carolina Hurricanes,21,3,1,4,0.19,10,-14,https://www.eliteprospects.com/player/76486/brock-mcginn,2015-2016,nhl,Brock McGinn,LW/RW,FW
Chris Higgins (LW),Vancouver Canucks,33,3,1,4,0.12,4,-14,https://www.eliteprospects.com/player/9051/chris-higgins,2015-2016,nhl,Chris Higgins,LW,FW
Ryan Reaves (RW/LW),St. Louis Blues,64,3,1,4,0.06,68,-6,https://www.eliteprospects.com/player/14003/ryan-reaves,2015-2016,nhl,Ryan Reaves,RW/LW,FW
Ryan Pulock (D),New York Islanders,15,2,2,4,0.27,5,1,https://www.eliteprospects.com/player/86761/ryan-pulock,2015-2016,nhl,Ryan Pulock,D,DEF
Pascal Dupuis (LW),Pittsburgh Penguins,18,2,2,4,0.22,12,-1,https://www.eliteprospects.com/player/8789/pascal-dupuis,2015-2016,nhl,Pascal Dupuis,LW,FW
Connor Carrick (D),totals,19,2,2,4,0.21,15,-5,https://www.eliteprospects.com/player/90348/connor-carrick,2015-2016,nhl,Connor Carrick,D,DEF
Max McCormick (LW/RW),Ottawa Senators,20,2,2,4,0.20,37,-4,https://www.eliteprospects.com/player/90365/max-mccormick,2015-2016,nhl,Max McCormick,LW/RW,FW
David Clarkson (RW),Columbus Blue Jackets,23,2,2,4,0.17,23,-8,https://www.eliteprospects.com/player/11018/david-clarkson,2015-2016,nhl,David Clarkson,RW,FW
Jordan Schroeder (C),Minnesota Wild,26,2,2,4,0.15,2,2,https://www.eliteprospects.com/player/11466/jordan-schroeder,2015-2016,nhl,Jordan Schroeder,C,FW
Viktor Svedberg (D),Chicago Blackhawks,27,2,2,4,0.15,4,-5,https://www.eliteprospects.com/player/13538/viktor-svedberg,2015-2016,nhl,Viktor Svedberg,D,DEF
Jiri Tlusty (LW/RW),New Jersey Devils,30,2,2,4,0.13,6,-1,https://www.eliteprospects.com/player/8605/jiri-tlusty,2015-2016,nhl,Jiri Tlusty,LW/RW,FW
Nick Ritchie (LW),Anaheim Ducks,33,2,2,4,0.12,37,-2,https://www.eliteprospects.com/player/99036/nick-ritchie,2015-2016,nhl,Nick Ritchie,LW,FW
Dylan McIlrath (D),New York Rangers,34,2,2,4,0.12,64,7,https://www.eliteprospects.com/player/37170/dylan-mcilrath,2015-2016,nhl,Dylan McIlrath,D,DEF
Dylan DeMelo (D),San Jose Sharks,45,2,2,4,0.09,14,0,https://www.eliteprospects.com/player/45603/dylan-demelo,2015-2016,nhl,Dylan DeMelo,D,DEF
Brandon Bollig (LW/C),Calgary Flames,54,2,2,4,0.07,103,-10,https://www.eliteprospects.com/player/39199/brandon-bollig,2015-2016,nhl,Brandon Bollig,LW/C,FW
Boyd Gordon (C),Arizona Coyotes,65,2,2,4,0.06,10,-7,https://www.eliteprospects.com/player/9513/boyd-gordon,2015-2016,nhl,Boyd Gordon,C,FW
Josh Anderson (RW/LW),Columbus Blue Jackets,12,1,3,4,0.33,2,0,https://www.eliteprospects.com/player/95853/josh-anderson,2015-2016,nhl,Josh Anderson,RW/LW,FW
Dave Dziurzynski (LW),Ottawa Senators,14,1,3,4,0.29,9,-4,https://www.eliteprospects.com/player/45871/dave-dziurzynski,2015-2016,nhl,Dave Dziurzynski,LW,FW
Alexander Syomin (LW),Montréal Canadiens,15,1,3,4,0.27,12,1,https://www.eliteprospects.com/player/8633/alexander-syomin,2015-2016,nhl,Alexander Syomin,LW,FW
Oskar Sundqvist (C/RW),Pittsburgh Penguins,18,1,3,4,0.22,4,0,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2015-2016,nhl,Oskar Sundqvist,C/RW,FW
Gabriel Bourque (LW),Nashville Predators,22,1,3,4,0.18,18,0,https://www.eliteprospects.com/player/28421/gabriel-bourque,2015-2016,nhl,Gabriel Bourque,LW,FW
Matt Tennyson (D),San Jose Sharks,29,1,3,4,0.14,0,1,https://www.eliteprospects.com/player/37796/matt-tennyson,2015-2016,nhl,Matt Tennyson,D,DEF
Casey Nelson (D),Buffalo Sabres,7,0,4,4,0.57,8,1,https://www.eliteprospects.com/player/90050/casey-nelson,2015-2016,nhl,Casey Nelson,D,DEF
Rich Clune (LW),Toronto Maple Leafs,19,0,4,4,0.21,22,1,https://www.eliteprospects.com/player/9364/rich-clune,2015-2016,nhl,Rich Clune,LW,FW
Adam Pardy (D),totals,23,0,4,4,0.17,14,-7,https://www.eliteprospects.com/player/11740/adam-pardy,2015-2016,nhl,Adam Pardy,D,DEF
Justin Falk (D),Columbus Blue Jackets,24,0,4,4,0.17,17,2,https://www.eliteprospects.com/player/12543/justin-falk,2015-2016,nhl,Justin Falk,D,DEF
Christian Folin (D),Minnesota Wild,26,0,4,4,0.15,11,-1,https://www.eliteprospects.com/player/9799/christian-folin,2015-2016,nhl,Christian Folin,D,DEF
Simon Després (D),Anaheim Ducks,32,0,4,4,0.13,8,2,https://www.eliteprospects.com/player/30902/simon-despres,2015-2016,nhl,Simon Després,D,DEF
Andrew Bodnarchuk (D),totals,37,0,4,4,0.11,14,-7,https://www.eliteprospects.com/player/12279/andrew-bodnarchuk,2015-2016,nhl,Andrew Bodnarchuk,D,DEF
Jared Cowen (D),totals,37,0,4,4,0.11,16,7,https://www.eliteprospects.com/player/12107/jared-cowen,2015-2016,nhl,Jared Cowen,D,DEF
Marcus Krüger (C),Chicago Blackhawks,41,0,4,4,0.10,24,-5,https://www.eliteprospects.com/player/8311/marcus-kruger,2015-2016,nhl,Marcus Krüger,C,FW
Steven Kampfer (D),Florida Panthers,47,0,4,4,0.09,26,5,https://www.eliteprospects.com/player/12530/steven-kampfer,2015-2016,nhl,Steven Kampfer,D,DEF
Hunter Shinkaruk (C/LW),totals,8,2,1,3,0.38,2,-4,https://www.eliteprospects.com/player/52391/hunter-shinkaruk,2015-2016,nhl,Hunter Shinkaruk,C/LW,FW
Anthony Mantha (RW/LW),Detroit Red Wings,10,2,1,3,0.30,2,-6,https://www.eliteprospects.com/player/104045/anthony-mantha,2015-2016,nhl,Anthony Mantha,RW/LW,FW
Matt Puempel (LW),Ottawa Senators,26,2,1,3,0.12,9,-3,https://www.eliteprospects.com/player/45571/matt-puempel,2015-2016,nhl,Matt Puempel,LW,FW
Robert Bortuzzo (D),St. Louis Blues,40,2,1,3,0.08,52,2,https://www.eliteprospects.com/player/12524/robert-bortuzzo,2015-2016,nhl,Robert Bortuzzo,D,DEF
Phil Varone (C/W),totals,6,1,2,3,0.50,2,2,https://www.eliteprospects.com/player/15485/phil-varone,2015-2016,nhl,Phil Varone,C/W,FW
Brendan Leipsic (LW),Toronto Maple Leafs,6,1,2,3,0.50,2,-1,https://www.eliteprospects.com/player/89181/brendan-leipsic,2015-2016,nhl,Brendan Leipsic,LW,FW
Tyler Gaudet (C),Arizona Coyotes,14,1,2,3,0.21,0,-2,https://www.eliteprospects.com/player/96052/tyler-gaudet,2015-2016,nhl,Tyler Gaudet,C,FW
Stephen Johns (D),Dallas Stars,14,1,2,3,0.21,6,-6,https://www.eliteprospects.com/player/20711/stephen-johns,2015-2016,nhl,Stephen Johns,D,DEF
Michael Mersch (LW/RW),Los Angeles Kings,17,1,2,3,0.18,0,1,https://www.eliteprospects.com/player/20721/michael-mersch,2015-2016,nhl,Michael Mersch,LW/RW,FW
Tim Schaller (LW),Buffalo Sabres,17,1,2,3,0.18,2,3,https://www.eliteprospects.com/player/38059/tim-schaller,2015-2016,nhl,Tim Schaller,LW,FW
Tanner Kero (C/RW),Chicago Blackhawks,17,1,2,3,0.18,2,-2,https://www.eliteprospects.com/player/55796/tanner-kero,2015-2016,nhl,Tanner Kero,C/RW,FW
Joakim Andersson (C),Detroit Red Wings,29,1,2,3,0.10,6,1,https://www.eliteprospects.com/player/4087/joakim-andersson,2015-2016,nhl,Joakim Andersson,C,FW
Jared Boll (RW),Columbus Blue Jackets,30,1,2,3,0.10,61,-3,https://www.eliteprospects.com/player/14076/jared-boll,2015-2016,nhl,Jared Boll,RW,FW
Chris Bigras (D),Colorado Avalanche,31,1,2,3,0.10,16,-2,https://www.eliteprospects.com/player/117736/chris-bigras,2015-2016,nhl,Chris Bigras,D,DEF
Zac Rinaldo (C/W),Boston Bruins,52,1,2,3,0.06,83,-5,https://www.eliteprospects.com/player/19073/zac-rinaldo,2015-2016,nhl,Zac Rinaldo,C/W,FW
Anton Lander (C),Edmonton Oilers,61,1,2,3,0.05,18,-9,https://www.eliteprospects.com/player/6016/anton-lander,2015-2016,nhl,Anton Lander,C,FW
Fyodor Tyutin (D),Columbus Blue Jackets,61,1,2,3,0.05,28,-6,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2015-2016,nhl,Fyodor Tyutin,D,DEF
Mark Stuart (D),Winnipeg Jets,64,1,2,3,0.05,66,-7,https://www.eliteprospects.com/player/9401/mark-stuart,2015-2016,nhl,Mark Stuart,D,DEF
Scott Kosmachuk (RW),Winnipeg Jets,8,0,3,3,0.38,2,1,https://www.eliteprospects.com/player/91265/scott-kosmachuk,2015-2016,nhl,Scott Kosmachuk,RW,FW
Barclay Goodrow (W/C),San Jose Sharks,14,0,3,3,0.21,16,1,https://www.eliteprospects.com/player/45398/barclay-goodrow,2015-2016,nhl,Barclay Goodrow,W/C,FW
Garnet Hathaway (RW/LW),Calgary Flames,14,0,3,3,0.21,31,-1,https://www.eliteprospects.com/player/75018/garnet-hathaway,2015-2016,nhl,Garnet Hathaway,RW/LW,FW
Stanislav Galiyev (LW),Washington Capitals,24,0,3,3,0.13,4,2,https://www.eliteprospects.com/player/24635/stanislav-galiyev,2015-2016,nhl,Stanislav Galiyev,LW,FW
Korbinian Holzer (D),Anaheim Ducks,29,0,3,3,0.10,10,-3,https://www.eliteprospects.com/player/12276/korbinian-holzer,2015-2016,nhl,Korbinian Holzer,D,DEF
Matt Halischuk (RW),Winnipeg Jets,30,0,3,3,0.10,4,1,https://www.eliteprospects.com/player/12560/matt-halischuk,2015-2016,nhl,Matt Halischuk,RW,FW
Kevin Porter (C),Pittsburgh Penguins,41,0,3,3,0.07,0,-2,https://www.eliteprospects.com/player/9212/kevin-porter,2015-2016,nhl,Kevin Porter,C,FW
Sergei Plotnikov (RW/LW),totals,45,0,3,3,0.07,24,-3,https://www.eliteprospects.com/player/17760/sergei-plotnikov,2015-2016,nhl,Sergei Plotnikov,RW/LW,FW
Nate Prosser (D),Minnesota Wild,54,0,3,3,0.06,39,1,https://www.eliteprospects.com/player/38197/nate-prosser,2015-2016,nhl,Nate Prosser,D,DEF
Derek Ryan (C/W),Carolina Hurricanes,6,2,0,2,0.33,2,1,https://www.eliteprospects.com/player/67660/derek-ryan,2015-2016,nhl,Derek Ryan,C/W,FW
Chris Kelly (C/LW),Boston Bruins,11,2,0,2,0.18,0,3,https://www.eliteprospects.com/player/9013/chris-kelly,2015-2016,nhl,Chris Kelly,C/LW,FW
Greg McKegg (C/W),Florida Panthers,15,2,0,2,0.13,2,1,https://www.eliteprospects.com/player/31283/greg-mckegg,2015-2016,nhl,Greg McKegg,C/W,FW
Daniel Sprong (RW/LW),Pittsburgh Penguins,18,2,0,2,0.11,0,-1,https://www.eliteprospects.com/player/231299/daniel-sprong,2015-2016,nhl,Daniel Sprong,RW/LW,FW
Paul Postma (D),Winnipeg Jets,26,2,0,2,0.08,4,-3,https://www.eliteprospects.com/player/15032/paul-postma,2015-2016,nhl,Paul Postma,D,DEF
Evan Rodrigues (C/W),Buffalo Sabres,2,1,1,2,1.00,0,2,https://www.eliteprospects.com/player/62525/evan-rodrigues,2015-2016,nhl,Evan Rodrigues,C/W,FW
Charles Robinson (RW/C),Ottawa Senators,3,1,1,2,0.67,4,2,https://www.eliteprospects.com/player/76182/charles-robinson,2015-2016,nhl,Charles Robinson,RW/C,FW
Freddie Hamilton (C/W),Calgary Flames,4,1,1,2,0.50,0,1,https://www.eliteprospects.com/player/31570/freddie-hamilton,2015-2016,nhl,Freddie Hamilton,C/W,FW
Jayson Megna (C/RW),New York Rangers,6,1,1,2,0.33,2,-1,https://www.eliteprospects.com/player/46027/jayson-megna,2015-2016,nhl,Jayson Megna,C/RW,FW
Blake Pietila (LW),New Jersey Devils,7,1,1,2,0.29,2,0,https://www.eliteprospects.com/player/45418/blake-pietila,2015-2016,nhl,Blake Pietila,LW,FW
Dustin Jeffrey (C),Arizona Coyotes,7,1,1,2,0.29,2,2,https://www.eliteprospects.com/player/11115/dustin-jeffrey,2015-2016,nhl,Dustin Jeffrey,C,FW
Patrick Brown (C/RW),Carolina Hurricanes,7,1,1,2,0.29,4,4,https://www.eliteprospects.com/player/75038/patrick-brown,2015-2016,nhl,Patrick Brown,C/RW,FW
Hudson Fasching (RW),Buffalo Sabres,7,1,1,2,0.29,4,2,https://www.eliteprospects.com/player/114801/hudson-fasching,2015-2016,nhl,Hudson Fasching,RW,FW
Michael Chaput (C),Columbus Blue Jackets,8,1,1,2,0.25,5,3,https://www.eliteprospects.com/player/37543/michael-chaput,2015-2016,nhl,Michael Chaput,C,FW
Nikolai Goldobin (LW/RW),San Jose Sharks,9,1,1,2,0.22,0,1,https://www.eliteprospects.com/player/160550/nikolai-goldobin,2015-2016,nhl,Nikolai Goldobin,LW/RW,FW
Lucas Lessio (LW),Montréal Canadiens,12,1,1,2,0.17,2,1,https://www.eliteprospects.com/player/45173/lucas-lessio,2015-2016,nhl,Lucas Lessio,LW,FW
Nikita Tryamkin (D),Vancouver Canucks,13,1,1,2,0.15,10,-3,https://www.eliteprospects.com/player/123119/nikita-tryamkin,2015-2016,nhl,Nikita Tryamkin,D,DEF
Derek Forbort (D),Los Angeles Kings,14,1,1,2,0.14,17,-1,https://www.eliteprospects.com/player/31265/derek-forbort,2015-2016,nhl,Derek Forbort,D,DEF
Michael McCarron (RW/C),Montréal Canadiens,20,1,1,2,0.10,37,-10,https://www.eliteprospects.com/player/135703/michael-mccarron,2015-2016,nhl,Michael McCarron,RW/C,FW
David Warsofsky (D),totals,22,1,1,2,0.09,2,-9,https://www.eliteprospects.com/player/17499/david-warsofsky,2015-2016,nhl,David Warsofsky,D,DEF
Drew Miller (LW/RW),Detroit Red Wings,28,1,1,2,0.07,2,-5,https://www.eliteprospects.com/player/11405/drew-miller,2015-2016,nhl,Drew Miller,LW/RW,FW
Stefan Matteau (C/LW),totals,32,1,1,2,0.06,17,-13,https://www.eliteprospects.com/player/77561/stefan-matteau,2015-2016,nhl,Stefan Matteau,C/LW,FW
Tom Gilbert (D),Montréal Canadiens,45,1,1,2,0.04,12,3,https://www.eliteprospects.com/player/11009/tom-gilbert,2015-2016,nhl,Tom Gilbert,D,DEF
Mark Borowiecki (D),Ottawa Senators,63,1,1,2,0.03,107,-4,https://www.eliteprospects.com/player/19223/mark-borowiecki,2015-2016,nhl,Mark Borowiecki,D,DEF
Pavel Zacha (C/LW),New Jersey Devils,1,0,2,2,2.00,0,4,https://www.eliteprospects.com/player/130786/pavel-zacha,2015-2016,nhl,Pavel Zacha,C/LW,FW
Charles Hudon (LW/RW),Montréal Canadiens,3,0,2,2,0.67,0,2,https://www.eliteprospects.com/player/76324/charles-hudon,2015-2016,nhl,Charles Hudon,LW/RW,FW
Viktor Lööv (D),Toronto Maple Leafs,4,0,2,2,0.50,0,4,https://www.eliteprospects.com/player/20058/viktor-loov,2015-2016,nhl,Viktor Lööv,D,DEF
Christian Thomas (LW/RW),totals,6,0,2,2,0.33,2,1,https://www.eliteprospects.com/player/30686/christian-thomas,2015-2016,nhl,Christian Thomas,LW/RW,FW
Tobias Lindberg (C),Toronto Maple Leafs,6,0,2,2,0.33,4,0,https://www.eliteprospects.com/player/85671/tobias-lindberg,2015-2016,nhl,Tobias Lindberg,C,FW
Aaron Ness (D),Washington Capitals,8,0,2,2,0.25,2,4,https://www.eliteprospects.com/player/17497/aaron-ness,2015-2016,nhl,Aaron Ness,D,DEF
Andrew Agozzino (LW/C),Colorado Avalanche,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/23816/andrew-agozzino,2015-2016,nhl,Andrew Agozzino,LW/C,FW
Adam Pelech (D),New York Islanders,9,0,2,2,0.22,0,-1,https://www.eliteprospects.com/player/89694/adam-pelech,2015-2016,nhl,Adam Pelech,D,DEF
David Rundblad (D),Chicago Blackhawks,9,0,2,2,0.22,6,-2,https://www.eliteprospects.com/player/7069/david-rundblad,2015-2016,nhl,David Rundblad,D,DEF
Jujhar Khaira (LW/C),Edmonton Oilers,15,0,2,2,0.13,13,-2,https://www.eliteprospects.com/player/93577/jujhar-khaira,2015-2016,nhl,Jujhar Khaira,LW/C,FW
Fredrik Claesson (D),Ottawa Senators,16,0,2,2,0.13,2,-6,https://www.eliteprospects.com/player/14412/fredrik-claesson,2015-2016,nhl,Fredrik Claesson,D,DEF
Jamie Oleksiak (D),Dallas Stars,19,0,2,2,0.11,21,-5,https://www.eliteprospects.com/player/37832/jamie-oleksiak,2015-2016,nhl,Jamie Oleksiak,D,DEF
Steve Ott (C/W),St. Louis Blues,21,0,2,2,0.10,34,-3,https://www.eliteprospects.com/player/8944/steve-ott,2015-2016,nhl,Steve Ott,C/W,FW
Brian O'Neill (C),New Jersey Devils,22,0,2,2,0.09,8,-3,https://www.eliteprospects.com/player/16709/brian-o-neill,2015-2016,nhl,Brian O'Neill,C,FW
Nikita Zadorov (D),Colorado Avalanche,22,0,2,2,0.09,12,-5,https://www.eliteprospects.com/player/108648/nikita-zadorov,2015-2016,nhl,Nikita Zadorov,D,DEF
Travis Moen (LW/RW),Dallas Stars,23,0,2,2,0.09,21,-3,https://www.eliteprospects.com/player/8535/travis-moen,2015-2016,nhl,Travis Moen,LW/RW,FW
Bryan Bickell (LW),Chicago Blackhawks,25,0,2,2,0.08,2,-5,https://www.eliteprospects.com/player/11346/bryan-bickell,2015-2016,nhl,Bryan Bickell,LW,FW
Petter Granberg (D),Nashville Predators,27,0,2,2,0.07,13,1,https://www.eliteprospects.com/player/13901/petter-granberg,2015-2016,nhl,Petter Granberg,D,DEF
Jason Dickinson (C/LW),Dallas Stars,1,1,0,1,1.00,0,1,https://www.eliteprospects.com/player/117018/jason-dickinson,2015-2016,nhl,Jason Dickinson,C/LW,FW
Patrick Sieloff (D),Calgary Flames,1,1,0,1,1.00,2,1,https://www.eliteprospects.com/player/94254/patrick-sieloff,2015-2016,nhl,Patrick Sieloff,D,DEF
Alan Quine (C),New York Islanders,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/45411/alan-quine,2015-2016,nhl,Alan Quine,C,FW
Martin Havlát (RW/LW),St. Louis Blues,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/8624/martin-havlat,2015-2016,nhl,Martin Havlát,RW/LW,FW
Zac Dalpe (C/RW),Minnesota Wild,2,1,0,1,0.50,0,0,https://www.eliteprospects.com/player/18240/zac-dalpe,2015-2016,nhl,Zac Dalpe,C/RW,FW
Paul Carey (W/C),Washington Capitals,4,1,0,1,0.25,0,0,https://www.eliteprospects.com/player/14386/paul-carey,2015-2016,nhl,Paul Carey,W/C,FW
Mike Angelidis (LW/C),Tampa Bay Lightning,4,1,0,1,0.25,5,2,https://www.eliteprospects.com/player/14040/mike-angelidis,2015-2016,nhl,Mike Angelidis,LW/C,FW
Kevin Fiala (W/C),Nashville Predators,5,1,0,1,0.20,0,0,https://www.eliteprospects.com/player/87971/kevin-fiala,2015-2016,nhl,Kevin Fiala,W/C,FW
Colin McDonald (RW),Philadelphia Flyers,5,1,0,1,0.20,7,0,https://www.eliteprospects.com/player/13411/colin-mcdonald,2015-2016,nhl,Colin McDonald,RW,FW
Scott Mayfield (D),New York Islanders,6,1,0,1,0.17,11,-4,https://www.eliteprospects.com/player/45906/scott-mayfield,2015-2016,nhl,Scott Mayfield,D,DEF
T.J. Brennan (D),Toronto Maple Leafs,7,1,0,1,0.14,6,-6,https://www.eliteprospects.com/player/12169/t.j.-brennan,2015-2016,nhl,T.J. Brennan,D,DEF
Laurent Dauphin (C/LW),Arizona Coyotes,8,1,0,1,0.13,4,0,https://www.eliteprospects.com/player/126400/laurent-dauphin,2015-2016,nhl,Laurent Dauphin,C/LW,FW
Zach Sill (C/LW),Washington Capitals,10,1,0,1,0.10,2,0,https://www.eliteprospects.com/player/35624/zach-sill,2015-2016,nhl,Zach Sill,C/LW,FW
Rob Klinkhammer (W/C),Edmonton Oilers,14,1,0,1,0.07,6,-6,https://www.eliteprospects.com/player/14517/rob-klinkhammer,2015-2016,nhl,Rob Klinkhammer,W/C,FW
Micheal Haley (C/W),San Jose Sharks,16,1,0,1,0.06,48,-2,https://www.eliteprospects.com/player/14655/micheal-haley,2015-2016,nhl,Micheal Haley,C/W,FW
Brendan Gaunce (C/LW),Vancouver Canucks,20,1,0,1,0.05,2,-9,https://www.eliteprospects.com/player/76290/brendan-gaunce,2015-2016,nhl,Brendan Gaunce,C/LW,FW
Luke Gazdic (LW),Edmonton Oilers,29,1,0,1,0.03,24,-6,https://www.eliteprospects.com/player/15037/luke-gazdic,2015-2016,nhl,Luke Gazdic,LW,FW
Michal Jordán (D),Carolina Hurricanes,36,1,0,1,0.03,12,-5,https://www.eliteprospects.com/player/12567/michal-jordan,2015-2016,nhl,Michal Jordán,D,DEF
Taylor Fedun (D),Vancouver Canucks,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/34064/taylor-fedun,2015-2016,nhl,Taylor Fedun,D,DEF
Turner Elson (C/LW),Calgary Flames,1,0,1,1,1.00,0,1,https://www.eliteprospects.com/player/45522/turner-elson,2015-2016,nhl,Turner Elson,C/LW,FW
Sergei Tolchinsky (RW/LW),Carolina Hurricanes,2,0,1,1,0.50,0,1,https://www.eliteprospects.com/player/108653/sergei-tolchinsky,2015-2016,nhl,Sergei Tolchinsky,RW/LW,FW
Drew Shore (C),Calgary Flames,2,0,1,1,0.50,2,0,https://www.eliteprospects.com/player/31263/drew-shore,2015-2016,nhl,Drew Shore,C,FW
Yanni Gourde (C/W),Tampa Bay Lightning,2,0,1,1,0.50,2,1,https://www.eliteprospects.com/player/37303/yanni-gourde,2015-2016,nhl,Yanni Gourde,C/W,FW
Johan Franzén (W/C),Detroit Red Wings,2,0,1,1,0.50,2,0,https://www.eliteprospects.com/player/158/johan-franzen,2015-2016,nhl,Johan Franzén,W/C,FW
Bracken Kearns (C),New York Islanders,2,0,1,1,0.50,4,1,https://www.eliteprospects.com/player/11551/bracken-kearns,2015-2016,nhl,Bracken Kearns,C,FW
Tommy Cross (D),Boston Bruins,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/11457/tommy-cross,2015-2016,nhl,Tommy Cross,D,DEF
Ryan Hartman (RW/C),Chicago Blackhawks,3,0,1,1,0.33,0,-1,https://www.eliteprospects.com/player/90345/ryan-hartman,2015-2016,nhl,Ryan Hartman,RW/C,FW
Dominik Simon (C/W),Pittsburgh Penguins,3,0,1,1,0.33,0,0,https://www.eliteprospects.com/player/105831/dominik-simon,2015-2016,nhl,Dominik Simon,C/W,FW
Sonny Milano (LW),Columbus Blue Jackets,3,0,1,1,0.33,0,1,https://www.eliteprospects.com/player/189415/sonny-milano,2015-2016,nhl,Sonny Milano,LW,FW
Mike Zalewski (LW/C),Vancouver Canucks,3,0,1,1,0.33,2,1,https://www.eliteprospects.com/player/60363/mike-zalewski,2015-2016,nhl,Mike Zalewski,LW/C,FW
Seth Griffith (RW/C),Boston Bruins,4,0,1,1,0.25,4,-4,https://www.eliteprospects.com/player/45606/seth-griffith,2015-2016,nhl,Seth Griffith,RW/C,FW
Tom Sestito (LW),Pittsburgh Penguins,4,0,1,1,0.25,19,1,https://www.eliteprospects.com/player/12269/tom-sestito,2015-2016,nhl,Tom Sestito,LW,FW
Marek Hrivík (C),New York Rangers,5,0,1,1,0.20,0,3,https://www.eliteprospects.com/player/17726/marek-hrivik,2015-2016,nhl,Marek Hrivík,C,FW
Xavier Ouellet (D),Detroit Red Wings,5,0,1,1,0.20,2,-2,https://www.eliteprospects.com/player/45164/xavier-ouellet,2015-2016,nhl,Xavier Ouellet,D,DEF
Ben Harpur (D),Ottawa Senators,5,0,1,1,0.20,2,1,https://www.eliteprospects.com/player/144069/ben-harpur,2015-2016,nhl,Ben Harpur,D,DEF
Joël Vermin (F/D),Tampa Bay Lightning,6,0,1,1,0.17,0,1,https://www.eliteprospects.com/player/34828/joel-vermin,2015-2016,nhl,Joël Vermin,F/D,DEF
Andrew Campbell (D),Toronto Maple Leafs,6,0,1,1,0.17,2,0,https://www.eliteprospects.com/player/19222/andrew-campbell,2015-2016,nhl,Andrew Campbell,D,DEF
Frédérik Gauthier (C),Toronto Maple Leafs,7,0,1,1,0.14,0,-5,https://www.eliteprospects.com/player/128500/frederik-gauthier,2015-2016,nhl,Frédérik Gauthier,C,FW
Dylan Olsen (D),Florida Panthers,8,0,1,1,0.13,2,-1,https://www.eliteprospects.com/player/19294/dylan-olsen,2015-2016,nhl,Dylan Olsen,D,DEF
Brett Ritchie (RW),Dallas Stars,8,0,1,1,0.13,7,-3,https://www.eliteprospects.com/player/45554/brett-ritchie,2015-2016,nhl,Brett Ritchie,RW,FW
Slater Koekkoek (D),Tampa Bay Lightning,9,0,1,1,0.11,2,-1,https://www.eliteprospects.com/player/84723/slater-koekkoek,2015-2016,nhl,Slater Koekkoek,D,DEF
JC Lipon (RW),Winnipeg Jets,9,0,1,1,0.11,5,0,https://www.eliteprospects.com/player/45487/jc-lipon,2015-2016,nhl,JC Lipon,RW,FW
Craig Cunningham (W/C),Arizona Coyotes,10,0,1,1,0.10,2,-1,https://www.eliteprospects.com/player/18886/craig-cunningham,2015-2016,nhl,Craig Cunningham,W/C,FW
Tyler Wotherspoon (D),Calgary Flames,11,0,1,1,0.09,0,0,https://www.eliteprospects.com/player/37182/tyler-wotherspoon,2015-2016,nhl,Tyler Wotherspoon,D,DEF
Anton Slepyshev (LW),Edmonton Oilers,11,0,1,1,0.09,2,-5,https://www.eliteprospects.com/player/117748/anton-slepyshev,2015-2016,nhl,Anton Slepyshev,LW,FW
Nikita Nikitin (D),Edmonton Oilers,11,0,1,1,0.09,8,-5,https://www.eliteprospects.com/player/12241/nikita-nikitin,2015-2016,nhl,Nikita Nikitin,D,DEF
John Scott (LW),totals,12,0,1,1,0.08,27,-1,https://www.eliteprospects.com/player/11774/john-scott,2015-2016,nhl,John Scott,LW,FW
Derek Grant (C/W),Calgary Flames,15,0,1,1,0.07,2,-7,https://www.eliteprospects.com/player/18242/derek-grant,2015-2016,nhl,Derek Grant,C/W,FW
Scott Harrington (D),Toronto Maple Leafs,15,0,1,1,0.07,4,0,https://www.eliteprospects.com/player/39653/scott-harrington,2015-2016,nhl,Scott Harrington,D,DEF
Michael Kostka (D),Ottawa Senators,15,0,1,1,0.07,4,6,https://www.eliteprospects.com/player/24186/michael-kostka,2015-2016,nhl,Michael Kostka,D,DEF
Noel Acciari (C/W),Boston Bruins,19,0,1,1,0.05,8,-4,https://www.eliteprospects.com/player/214725/noel-acciari,2015-2016,nhl,Noel Acciari,C/W,FW
Seth Helgeson (D),New Jersey Devils,19,0,1,1,0.05,17,-5,https://www.eliteprospects.com/player/33895/seth-helgeson,2015-2016,nhl,Seth Helgeson,D,DEF
