player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Nate Prosser (D),Minnesota Wild,51,1,11,12,0.24,57,-17,https://www.eliteprospects.com/player/38197/nate-prosser,2011-2012,nhl,Nate Prosser,D,DEF
Mike Santorelli (C),Florida Panthers,60,9,2,11,0.18,18,-10,https://www.eliteprospects.com/player/11417/mike-santorelli,2011-2012,nhl,Mike Santorelli,C,FW
Cody McLeod (LW),Colorado Avalanche,75,6,5,11,0.15,164,0,https://www.eliteprospects.com/player/10411/cody-mcleod,2011-2012,nhl,Cody McLeod,LW,FW
Kaspars Daugavins (RW/C),Ottawa Senators,65,5,6,11,0.17,12,-2,https://www.eliteprospects.com/player/11335/kaspars-daugavins,2011-2012,nhl,Kaspars Daugavins,RW/C,FW
Brendan Morrison (C),totals,39,4,7,11,0.28,12,-5,https://www.eliteprospects.com/player/4321/brendan-morrison,2011-2012,nhl,Brendan Morrison,C,FW
Mikael Backlund (C/LW),Calgary Flames,41,4,7,11,0.27,16,-13,https://www.eliteprospects.com/player/4295/mikael-backlund,2011-2012,nhl,Mikael Backlund,C/LW,FW
Francis Bouillon (D),Nashville Predators,66,4,7,11,0.17,33,-4,https://www.eliteprospects.com/player/5371/francis-bouillon,2011-2012,nhl,Francis Bouillon,D,DEF
Chris Thorburn (RW),Winnipeg Jets,72,4,7,11,0.15,83,-6,https://www.eliteprospects.com/player/8855/chris-thorburn,2011-2012,nhl,Chris Thorburn,RW,FW
Keith Aucoin (C/RW),Washington Capitals,27,3,8,11,0.41,0,4,https://www.eliteprospects.com/player/9069/keith-aucoin,2011-2012,nhl,Keith Aucoin,C/RW,FW
Ryan Ellis (D),Nashville Predators,32,3,8,11,0.34,4,5,https://www.eliteprospects.com/player/14012/ryan-ellis,2011-2012,nhl,Ryan Ellis,D,DEF
Philip Larsen (D),Dallas Stars,55,3,8,11,0.2,16,11,https://www.eliteprospects.com/player/6006/philip-larsen,2011-2012,nhl,Philip Larsen,D,DEF
Roman Horák (C),Calgary Flames,61,3,8,11,0.18,14,3,https://www.eliteprospects.com/player/18089/roman-horak,2011-2012,nhl,Roman Horák,C,FW
Milan Jurcina (D),New York Islanders,65,3,8,11,0.17,30,-34,https://www.eliteprospects.com/player/8677/milan-jurcina,2011-2012,nhl,Milan Jurcina,D,DEF
Daniel Carcillo (LW),Chicago Blackhawks,28,2,9,11,0.39,82,10,https://www.eliteprospects.com/player/9468/daniel-carcillo,2011-2012,nhl,Daniel Carcillo,LW,FW
Scott Gomez (C),Montréal Canadiens,38,2,9,11,0.29,14,-9,https://www.eliteprospects.com/player/9050/scott-gomez,2011-2012,nhl,Scott Gomez,C,FW
J.T. Wyman (RW),Tampa Bay Lightning,40,2,9,11,0.28,8,1,https://www.eliteprospects.com/player/15059/j.t.-wyman,2011-2012,nhl,J.T. Wyman,RW,FW
Chris Campoli (D),Montréal Canadiens,43,2,9,11,0.26,8,-3,https://www.eliteprospects.com/player/9106/chris-campoli,2011-2012,nhl,Chris Campoli,D,DEF
Derek Smith (D),Calgary Flames,47,2,9,11,0.23,12,-1,https://www.eliteprospects.com/player/14185/derek-smith,2011-2012,nhl,Derek Smith,D,DEF
Derek Morris (D),Phoenix Coyotes,59,2,9,11,0.19,38,-12,https://www.eliteprospects.com/player/8963/derek-morris,2011-2012,nhl,Derek Morris,D,DEF
Justin Braun (D),San Jose Sharks,66,2,9,11,0.17,23,-2,https://www.eliteprospects.com/player/15033/justin-braun,2011-2012,nhl,Justin Braun,D,DEF
Anton Volchenkov (D),New Jersey Devils,72,2,9,11,0.15,34,3,https://www.eliteprospects.com/player/8660/anton-volchenkov,2011-2012,nhl,Anton Volchenkov,D,DEF
David Schlemko (D),Phoenix Coyotes,46,1,10,11,0.24,10,7,https://www.eliteprospects.com/player/11665/david-schlemko,2011-2012,nhl,David Schlemko,D,DEF
Jonathan Ericsson (D),Detroit Red Wings,69,1,10,11,0.16,47,16,https://www.eliteprospects.com/player/1346/jonathan-ericsson,2011-2012,nhl,Jonathan Ericsson,D,DEF
Nicklas Grossmann (D),totals,74,0,11,11,0.15,36,5,https://www.eliteprospects.com/player/2439/nicklas-grossmann,2011-2012,nhl,Nicklas Grossmann,D,DEF
Roman Polák (D),St. Louis Blues,77,0,11,11,0.14,57,6,https://www.eliteprospects.com/player/9621/roman-polak,2011-2012,nhl,Roman Polák,D,DEF
Brad Winchester (LW),San Jose Sharks,67,6,4,10,0.15,88,-5,https://www.eliteprospects.com/player/8830/brad-winchester,2011-2012,nhl,Brad Winchester,LW,FW
Cory Emmerton (C),Detroit Red Wings,71,6,4,10,0.14,14,1,https://www.eliteprospects.com/player/9348/cory-emmerton,2011-2012,nhl,Cory Emmerton,C,FW
Louis Leblanc (C/RW),Montréal Canadiens,42,5,5,10,0.24,28,3,https://www.eliteprospects.com/player/31615/louis-leblanc,2011-2012,nhl,Louis Leblanc,C/RW,FW
Patrick Kaleta (RW),Buffalo Sabres,63,5,5,10,0.16,116,-5,https://www.eliteprospects.com/player/10990/patrick-kaleta,2011-2012,nhl,Patrick Kaleta,RW,FW
Aaron Rome (D),Vancouver Canucks,43,4,6,10,0.23,46,-4,https://www.eliteprospects.com/player/10983/aaron-rome,2011-2012,nhl,Aaron Rome,D,DEF
Zack Kassian (RW),totals,44,4,6,10,0.23,51,-2,https://www.eliteprospects.com/player/15390/zack-kassian,2011-2012,nhl,Zack Kassian,RW,FW
Jack Skille (RW/LW),Florida Panthers,46,4,6,10,0.22,28,-9,https://www.eliteprospects.com/player/9217/jack-skille,2011-2012,nhl,Jack Skille,RW/LW,FW
Tomas Vincour (RW/C),Dallas Stars,47,4,6,10,0.21,2,-2,https://www.eliteprospects.com/player/12565/tomas-vincour,2011-2012,nhl,Tomas Vincour,RW/C,FW
Andy Sutton (D),Edmonton Oilers,52,3,7,10,0.19,80,5,https://www.eliteprospects.com/player/8554/andy-sutton,2011-2012,nhl,Andy Sutton,D,DEF
David Savard (D),Columbus Blue Jackets,31,2,8,10,0.32,16,0,https://www.eliteprospects.com/player/32878/david-savard,2011-2012,nhl,David Savard,D,DEF
Anton Babchuk (D),Calgary Flames,32,2,8,10,0.31,6,2,https://www.eliteprospects.com/player/8655/anton-babchuk,2011-2012,nhl,Anton Babchuk,D,DEF
Adam McQuaid (D),Boston Bruins,72,2,8,10,0.14,99,16,https://www.eliteprospects.com/player/11321/adam-mcquaid,2011-2012,nhl,Adam McQuaid,D,DEF
Ron Hainsey (D),Winnipeg Jets,56,0,10,10,0.18,23,9,https://www.eliteprospects.com/player/9037/ron-hainsey,2011-2012,nhl,Ron Hainsey,D,DEF
Guillaume Latendresse (LW/RW),Minnesota Wild,16,5,4,9,0.56,20,6,https://www.eliteprospects.com/player/9194/guillaume-latendresse,2011-2012,nhl,Guillaume Latendresse,LW/RW,FW
Eric Wellwood (LW/C),Philadelphia Flyers,24,5,4,9,0.38,2,12,https://www.eliteprospects.com/player/23008/eric-wellwood,2011-2012,nhl,Eric Wellwood,LW/C,FW
Jimmy Hayes (RW/C),Chicago Blackhawks,31,5,4,9,0.29,16,-3,https://www.eliteprospects.com/player/11463/jimmy-hayes,2011-2012,nhl,Jimmy Hayes,RW/C,FW
Lennart Petrell (LW/RW),Edmonton Oilers,60,4,5,9,0.15,45,-10,https://www.eliteprospects.com/player/4279/lennart-petrell,2011-2012,nhl,Lennart Petrell,LW/RW,FW
Matt Hendricks (LW/C),Washington Capitals,78,4,5,9,0.12,95,-6,https://www.eliteprospects.com/player/11554/matt-hendricks,2011-2012,nhl,Matt Hendricks,LW/C,FW
Alexander Sulzer (D),totals,27,3,6,9,0.33,8,8,https://www.eliteprospects.com/player/12396/alexander-sulzer,2011-2012,nhl,Alexander Sulzer,D,DEF
Tommy Wingels (C/W),San Jose Sharks,33,3,6,9,0.27,18,-1,https://www.eliteprospects.com/player/19230/tommy-wingels,2011-2012,nhl,Tommy Wingels,C/W,FW
Tim Wallace (C/RW),totals,49,3,6,9,0.18,16,-3,https://www.eliteprospects.com/player/9409/tim-wallace,2011-2012,nhl,Tim Wallace,C/RW,FW
Spencer Machacek (RW/C),Winnipeg Jets,13,2,7,9,0.69,7,8,https://www.eliteprospects.com/player/12505/spencer-machacek,2011-2012,nhl,Spencer Machacek,RW/C,FW
David Moss (RW/LW),Calgary Flames,32,2,7,9,0.28,12,-3,https://www.eliteprospects.com/player/8959/david-moss,2011-2012,nhl,David Moss,RW/LW,FW
Jacob Josefson (C),New Jersey Devils,41,2,7,9,0.22,6,10,https://www.eliteprospects.com/player/7655/jacob-josefson,2011-2012,nhl,Jacob Josefson,C,FW
Adrian Aucoin (D),Phoenix Coyotes,64,2,7,9,0.14,42,14,https://www.eliteprospects.com/player/5530/adrian-aucoin,2011-2012,nhl,Adrian Aucoin,D,DEF
Zac Rinaldo (C/W),Philadelphia Flyers,66,2,7,9,0.14,232,-1,https://www.eliteprospects.com/player/19073/zac-rinaldo,2011-2012,nhl,Zac Rinaldo,C/W,FW
Justin Falk (D),Minnesota Wild,47,1,8,9,0.19,54,-13,https://www.eliteprospects.com/player/12543/justin-falk,2011-2012,nhl,Justin Falk,D,DEF
Rob Scuderi (D),Los Angeles Kings,82,1,8,9,0.11,16,-7,https://www.eliteprospects.com/player/8878/rob-scuderi,2011-2012,nhl,Rob Scuderi,D,DEF
Stu Bickel (D),New York Rangers,51,0,9,9,0.18,108,2,https://www.eliteprospects.com/player/19451/stu-bickel,2011-2012,nhl,Stu Bickel,D,DEF
Bryce Salvador (D),New Jersey Devils,82,0,9,9,0.11,66,18,https://www.eliteprospects.com/player/8864/bryce-salvador,2011-2012,nhl,Bryce Salvador,D,DEF
Benn Ferriero (RW),San Jose Sharks,35,7,1,8,0.23,8,0,https://www.eliteprospects.com/player/9378/benn-ferriero,2011-2012,nhl,Benn Ferriero,RW,FW
Brad Richardson (RW/C),Los Angeles Kings,59,5,3,8,0.14,30,-6,https://www.eliteprospects.com/player/10211/brad-richardson,2011-2012,nhl,Brad Richardson,RW/C,FW
Jochen Hecht (C/LW),Buffalo Sabres,22,4,4,8,0.36,6,1,https://www.eliteprospects.com/player/8674/jochen-hecht,2011-2012,nhl,Jochen Hecht,C/LW,FW
David Ullström (C),New York Islanders,29,4,4,8,0.28,6,-2,https://www.eliteprospects.com/player/6913/david-ullstrom,2011-2012,nhl,David Ullström,C,FW
Cody Eakin (C),Washington Capitals,30,4,4,8,0.27,4,2,https://www.eliteprospects.com/player/23166/cody-eakin,2011-2012,nhl,Cody Eakin,C,FW
Dale Weise (RW),Vancouver Canucks,68,4,4,8,0.12,81,-1,https://www.eliteprospects.com/player/15727/dale-weise,2011-2012,nhl,Dale Weise,RW,FW
Ryan Carter (C),totals,72,4,4,8,0.11,90,-13,https://www.eliteprospects.com/player/11746/ryan-carter,2011-2012,nhl,Ryan Carter,C,FW
Corey Tropp (RW),Buffalo Sabres,34,3,5,8,0.24,20,0,https://www.eliteprospects.com/player/12187/corey-tropp,2011-2012,nhl,Corey Tropp,RW,FW
Blair Jones (F/D),totals,43,3,5,8,0.19,18,-1,https://www.eliteprospects.com/player/11041/blair-jones,2011-2012,nhl,Blair Jones,F/D,DEF
Matt Bradley (RW/LW),Florida Panthers,45,3,5,8,0.18,31,-3,https://www.eliteprospects.com/player/9093/matt-bradley,2011-2012,nhl,Matt Bradley,RW/LW,FW
Greg Zanon (D),totals,56,3,5,8,0.14,18,3,https://www.eliteprospects.com/player/10220/greg-zanon,2011-2012,nhl,Greg Zanon,D,DEF
Andreas Nödl (RW),totals,60,3,5,8,0.13,8,-5,https://www.eliteprospects.com/player/11448/andreas-nodl,2011-2012,nhl,Andreas Nödl,RW,FW
Matt Ellis (LW),Buffalo Sabres,60,3,5,8,0.13,25,-3,https://www.eliteprospects.com/player/10998/matt-ellis,2011-2012,nhl,Matt Ellis,LW,FW
Scott Nichol (C),St. Louis Blues,80,3,5,8,0.1,83,-5,https://www.eliteprospects.com/player/8748/scott-nichol,2011-2012,nhl,Scott Nichol,C,FW
Jesse Winchester (C/W),Ottawa Senators,32,2,6,8,0.25,22,2,https://www.eliteprospects.com/player/15310/jesse-winchester,2011-2012,nhl,Jesse Winchester,C/W,FW
Magnus Pääjärvi (LW/RW),Edmonton Oilers,41,2,6,8,0.2,4,-7,https://www.eliteprospects.com/player/6014/magnus-paajarvi,2011-2012,nhl,Magnus Pääjärvi,LW/RW,FW
Colin Fraser (C/LW),Los Angeles Kings,67,2,6,8,0.12,67,-2,https://www.eliteprospects.com/player/9504/colin-fraser,2011-2012,nhl,Colin Fraser,C/LW,FW
Erik Gudbranson (D),Florida Panthers,72,2,6,8,0.11,78,-19,https://www.eliteprospects.com/player/31282/erik-gudbranson,2011-2012,nhl,Erik Gudbranson,D,DEF
Colton Gillies (C/W),totals,75,2,6,8,0.11,35,-9,https://www.eliteprospects.com/player/11100/colton-gillies,2011-2012,nhl,Colton Gillies,C/W,FW
Brayden McNabb (D),Buffalo Sabres,25,1,7,8,0.32,15,-1,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2011-2012,nhl,Brayden McNabb,D,DEF
Steve Staios (D),New York Islanders,65,0,8,8,0.12,53,-19,https://www.eliteprospects.com/player/5677/steve-staios,2011-2012,nhl,Steve Staios,D,DEF
Nazem Kadri (C/LW),Toronto Maple Leafs,21,5,2,7,0.33,8,2,https://www.eliteprospects.com/player/14728/nazem-kadri,2011-2012,nhl,Nazem Kadri,C/LW,FW
Kyle Palmieri (RW),Anaheim Ducks,18,4,3,7,0.39,6,3,https://www.eliteprospects.com/player/17508/kyle-palmieri,2011-2012,nhl,Kyle Palmieri,RW,FW
Mark Olver (C/LW),Colorado Avalanche,24,4,3,7,0.29,15,0,https://www.eliteprospects.com/player/15566/mark-olver,2011-2012,nhl,Mark Olver,C/LW,FW
Kevin Porter (C),Colorado Avalanche,35,4,3,7,0.2,17,-2,https://www.eliteprospects.com/player/9212/kevin-porter,2011-2012,nhl,Kevin Porter,C,FW
Nick Palmieri (RW),totals,38,4,3,7,0.18,14,-10,https://www.eliteprospects.com/player/12525/nick-palmieri,2011-2012,nhl,Nick Palmieri,RW,FW
Marc-André Bourdon (D),Philadelphia Flyers,45,4,3,7,0.16,52,4,https://www.eliteprospects.com/player/19078/marc-andre-bourdon,2011-2012,nhl,Marc-André Bourdon,D,DEF
Chris Porter (LW),St. Louis Blues,47,4,3,7,0.15,11,-1,https://www.eliteprospects.com/player/14133/chris-porter,2011-2012,nhl,Chris Porter,LW,FW
Alexander Radulov (RW),Nashville Predators,9,3,4,7,0.78,4,3,https://www.eliteprospects.com/player/8794/alexander-radulov,2011-2012,nhl,Alexander Radulov,RW,FW
Mike Green (D),Washington Capitals,32,3,4,7,0.22,12,5,https://www.eliteprospects.com/player/9476/mike-green,2011-2012,nhl,Mike Green,D,DEF
Jonathon Blum (D),Nashville Predators,33,3,4,7,0.21,6,-14,https://www.eliteprospects.com/player/11597/jonathon-blum,2011-2012,nhl,Jonathon Blum,D,DEF
Mark Flood (D),Winnipeg Jets,33,3,4,7,0.21,10,-1,https://www.eliteprospects.com/player/10403/mark-flood,2011-2012,nhl,Mark Flood,D,DEF
Brandon Yip (RW/LW),totals,35,3,4,7,0.2,28,1,https://www.eliteprospects.com/player/11887/brandon-yip,2011-2012,nhl,Brandon Yip,RW/LW,FW
Andrei Loktionov (C),Los Angeles Kings,39,3,4,7,0.18,2,-4,https://www.eliteprospects.com/player/11867/andrei-loktionov,2011-2012,nhl,Andrei Loktionov,C,FW
Petteri Nokelainen (C),totals,56,3,4,7,0.13,37,-6,https://www.eliteprospects.com/player/4128/petteri-nokelainen,2011-2012,nhl,Petteri Nokelainen,C,FW
Alexei Yemelin (D),Montréal Canadiens,67,3,4,7,0.1,30,-18,https://www.eliteprospects.com/player/9253/alexei-yemelin,2011-2012,nhl,Alexei Yemelin,D,DEF
Trevor Lewis (C/RW),Los Angeles Kings,72,3,4,7,0.1,26,-3,https://www.eliteprospects.com/player/10461/trevor-lewis,2011-2012,nhl,Trevor Lewis,C/RW,FW
Casey Wellman (C),Minnesota Wild,14,2,5,7,0.5,0,-4,https://www.eliteprospects.com/player/17844/casey-wellman,2011-2012,nhl,Casey Wellman,C,FW
Kent Huskins (D),St. Louis Blues,25,2,5,7,0.28,10,9,https://www.eliteprospects.com/player/10507/kent-huskins,2011-2012,nhl,Kent Huskins,D,DEF
Cal O'Reilly (C),totals,33,2,5,7,0.21,4,-11,https://www.eliteprospects.com/player/11360/cal-o-reilly,2011-2012,nhl,Cal O'Reilly,C,FW
Trent Hunter (RW),Los Angeles Kings,38,2,5,7,0.18,8,-4,https://www.eliteprospects.com/player/5215/trent-hunter,2011-2012,nhl,Trent Hunter,RW,FW
Jake Dowell (C),Dallas Stars,52,2,5,7,0.13,53,-3,https://www.eliteprospects.com/player/9416/jake-dowell,2011-2012,nhl,Jake Dowell,C,FW
Adam Hall (RW),Tampa Bay Lightning,57,2,5,7,0.12,17,-11,https://www.eliteprospects.com/player/8724/adam-hall,2011-2012,nhl,Adam Hall,RW,FW
John Moore (D),Columbus Blue Jackets,67,2,5,7,0.1,8,-23,https://www.eliteprospects.com/player/30901/john-moore,2011-2012,nhl,John Moore,D,DEF
Brendan Smith (D),Detroit Red Wings,14,1,6,7,0.5,13,3,https://www.eliteprospects.com/player/12506/brendan-smith,2011-2012,nhl,Brendan Smith,D,DEF
Gustav Nyquist (C/W),Detroit Red Wings,18,1,6,7,0.39,2,2,https://www.eliteprospects.com/player/6223/gustav-nyquist,2011-2012,nhl,Gustav Nyquist,C/W,FW
Dylan Reese (D),New York Islanders,28,1,6,7,0.25,11,0,https://www.eliteprospects.com/player/13412/dylan-reese,2011-2012,nhl,Dylan Reese,D,DEF
Matt Taormina (D),New Jersey Devils,30,1,6,7,0.23,4,6,https://www.eliteprospects.com/player/33724/matt-taormina,2011-2012,nhl,Matt Taormina,D,DEF
David Rundblad (D),totals,30,1,6,7,0.23,6,-12,https://www.eliteprospects.com/player/7069/david-rundblad,2011-2012,nhl,David Rundblad,D,DEF
Marc Methot (D),Columbus Blue Jackets,46,1,6,7,0.15,24,-11,https://www.eliteprospects.com/player/10993/marc-methot,2011-2012,nhl,Marc Methot,D,DEF
Keith Ballard (D),Vancouver Canucks,47,1,6,7,0.15,64,0,https://www.eliteprospects.com/player/9072/keith-ballard,2011-2012,nhl,Keith Ballard,D,DEF
Cory Sarich (D),Calgary Flames,62,1,6,7,0.11,66,1,https://www.eliteprospects.com/player/8867/cory-sarich,2011-2012,nhl,Cory Sarich,D,DEF
Ryan O'Byrne (D),Colorado Avalanche,74,1,6,7,0.09,57,-5,https://www.eliteprospects.com/player/11722/ryan-o-byrne,2011-2012,nhl,Ryan O'Byrne,D,DEF
Tim Jackman (RW),Calgary Flames,75,1,6,7,0.09,94,-21,https://www.eliteprospects.com/player/10322/tim-jackman,2011-2012,nhl,Tim Jackman,RW,FW
Nick Schultz (D),totals,82,1,6,7,0.09,40,-12,https://www.eliteprospects.com/player/8597/nick-schultz,2011-2012,nhl,Nick Schultz,D,DEF
Sean O'Donnell (D),Chicago Blackhawks,51,0,7,7,0.14,23,-6,https://www.eliteprospects.com/player/8537/sean-o-donnell,2011-2012,nhl,Sean O'Donnell,D,DEF
Andrew Ebbett (C/LW),Vancouver Canucks,18,5,1,6,0.33,6,2,https://www.eliteprospects.com/player/10418/andrew-ebbett,2011-2012,nhl,Andrew Ebbett,C/LW,FW
Dustin Jeffrey (C),Pittsburgh Penguins,26,4,2,6,0.23,2,-4,https://www.eliteprospects.com/player/11115/dustin-jeffrey,2011-2012,nhl,Dustin Jeffrey,C,FW
Jim O'Brien (C/RW),Ottawa Senators,28,3,3,6,0.21,4,6,https://www.eliteprospects.com/player/9319/jim-o-brien,2011-2012,nhl,Jim O'Brien,C/RW,FW
Matt Hunwick (D),Colorado Avalanche,33,3,3,6,0.18,8,-3,https://www.eliteprospects.com/player/9418/matt-hunwick,2011-2012,nhl,Matt Hunwick,D,DEF
Harry Zolnierczyk (LW/RW),Philadelphia Flyers,37,3,3,6,0.16,35,-11,https://www.eliteprospects.com/player/39068/harry-zolnierczyk,2011-2012,nhl,Harry Zolnierczyk,LW/RW,FW
Travis Zajac (C/RW),New Jersey Devils,15,2,4,6,0.4,4,-3,https://www.eliteprospects.com/player/10232/travis-zajac,2011-2012,nhl,Travis Zajac,C/RW,FW
Jack Hillen (D),Nashville Predators,55,2,4,6,0.11,20,6,https://www.eliteprospects.com/player/17778/jack-hillen,2011-2012,nhl,Jack Hillen,D,DEF
Anton Lander (C),Edmonton Oilers,56,2,4,6,0.11,12,-8,https://www.eliteprospects.com/player/6016/anton-lander,2011-2012,nhl,Anton Lander,C,FW
Ben Maxwell (C/LW),totals,15,1,5,6,0.4,2,4,https://www.eliteprospects.com/player/9337/ben-maxwell,2011-2012,nhl,Ben Maxwell,C/LW,FW
David Van Der Gulik (LW/RW),Colorado Avalanche,25,1,5,6,0.24,2,3,https://www.eliteprospects.com/player/11743/david-van-der-gulik,2011-2012,nhl,David Van Der Gulik,LW/RW,FW
Ian Cole (D),St. Louis Blues,26,1,5,6,0.23,22,7,https://www.eliteprospects.com/player/11456/ian-cole,2011-2012,nhl,Ian Cole,D,DEF
Jeff Woywitka (D),New York Rangers,27,1,5,6,0.22,8,2,https://www.eliteprospects.com/player/9516/jeff-woywitka,2011-2012,nhl,Jeff Woywitka,D,DEF
Steve Bernier (RW),New Jersey Devils,32,1,5,6,0.19,16,6,https://www.eliteprospects.com/player/9080/steve-bernier,2011-2012,nhl,Steve Bernier,RW,FW
Mattias Tedenby (LW),New Jersey Devils,43,1,5,6,0.14,16,-15,https://www.eliteprospects.com/player/6013/mattias-tedenby,2011-2012,nhl,Mattias Tedenby,LW,FW
Jeff Schultz (D),Washington Capitals,54,1,5,6,0.11,12,-2,https://www.eliteprospects.com/player/9490/jeff-schultz,2011-2012,nhl,Jeff Schultz,D,DEF
Marty Reasoner (C),New York Islanders,61,1,5,6,0.1,34,-25,https://www.eliteprospects.com/player/8708/marty-reasoner,2011-2012,nhl,Marty Reasoner,C,FW
Jerred Smithson (C/RW),totals,69,1,5,6,0.09,34,-5,https://www.eliteprospects.com/player/8886/jerred-smithson,2011-2012,nhl,Jerred Smithson,C/RW,FW
Henrik Tallinder (D),New Jersey Devils,39,0,6,6,0.15,16,-11,https://www.eliteprospects.com/player/1955/henrik-tallinder,2011-2012,nhl,Henrik Tallinder,D,DEF
Andreas Lilja (D),Philadelphia Flyers,46,0,6,6,0.13,34,9,https://www.eliteprospects.com/player/726/andreas-lilja,2011-2012,nhl,Andreas Lilja,D,DEF
Jay Beagle (C/RW),Washington Capitals,41,4,1,5,0.12,23,-2,https://www.eliteprospects.com/player/14825/jay-beagle,2011-2012,nhl,Jay Beagle,C/RW,FW
Mike Rupp (W/C),New York Rangers,60,4,1,5,0.08,97,-1,https://www.eliteprospects.com/player/8922/mike-rupp,2011-2012,nhl,Mike Rupp,W/C,FW
Paul Byron (LW/C),Calgary Flames,22,3,2,5,0.23,2,3,https://www.eliteprospects.com/player/15036/paul-byron,2011-2012,nhl,Paul Byron,LW/C,FW
Stéphane Da Costa (C),Ottawa Senators,22,3,2,5,0.23,8,-9,https://www.eliteprospects.com/player/14394/stephane-da-costa,2011-2012,nhl,Stéphane Da Costa,C,FW
Marco Sturm (LW),totals,48,3,2,5,0.1,25,-13,https://www.eliteprospects.com/player/8573/marco-sturm,2011-2012,nhl,Marco Sturm,LW,FW
Zenon Konopka (C),Ottawa Senators,55,3,2,5,0.09,193,-4,https://www.eliteprospects.com/player/10994/zenon-konopka,2011-2012,nhl,Zenon Konopka,C,FW
Joakim Lindström (RW),Colorado Avalanche,16,2,3,5,0.31,0,-9,https://www.eliteprospects.com/player/229/joakim-lindstrom,2011-2012,nhl,Joakim Lindström,RW,FW
Trevor Smith (C/LW),Tampa Bay Lightning,16,2,3,5,0.31,4,2,https://www.eliteprospects.com/player/11437/trevor-smith,2011-2012,nhl,Trevor Smith,C/LW,FW
Jérôme Samson (RW/C),Carolina Hurricanes,16,2,3,5,0.31,8,-3,https://www.eliteprospects.com/player/14039/jerome-samson,2011-2012,nhl,Jérôme Samson,RW/C,FW
Michal Řepík (RW),Florida Panthers,17,2,3,5,0.29,6,-3,https://www.eliteprospects.com/player/10481/michal-%C5%98epik,2011-2012,nhl,Michal Řepík,RW,FW
Teemu Hartikainen (C/W),Edmonton Oilers,17,2,3,5,0.29,6,1,https://www.eliteprospects.com/player/11365/teemu-hartikainen,2011-2012,nhl,Teemu Hartikainen,C/W,FW
Steven Kampfer (D),totals,23,2,3,5,0.22,6,-1,https://www.eliteprospects.com/player/12530/steven-kampfer,2011-2012,nhl,Steven Kampfer,D,DEF
Scottie Upshall (LW/RW),Florida Panthers,26,2,3,5,0.19,29,-3,https://www.eliteprospects.com/player/9512/scottie-upshall,2011-2012,nhl,Scottie Upshall,LW/RW,FW
Blake Geoffrion (C/LW),totals,35,2,3,5,0.14,27,0,https://www.eliteprospects.com/player/9312/blake-geoffrion,2011-2012,nhl,Blake Geoffrion,C/LW,FW
Andrew Gordon (RW),Anaheim Ducks,37,2,3,5,0.14,6,-10,https://www.eliteprospects.com/player/11449/andrew-gordon,2011-2012,nhl,Andrew Gordon,RW,FW
Toby Petersen (C),Dallas Stars,39,2,3,5,0.13,6,-7,https://www.eliteprospects.com/player/8915/toby-petersen,2011-2012,nhl,Toby Petersen,C,FW
Steve Eminger (D),New York Rangers,42,2,3,5,0.12,28,0,https://www.eliteprospects.com/player/9147/steve-eminger,2011-2012,nhl,Steve Eminger,D,DEF
Marc Staal (D),New York Rangers,46,2,3,5,0.11,16,-7,https://www.eliteprospects.com/player/9183/marc-staal,2011-2012,nhl,Marc Staal,D,DEF
Krys Barch (RW/LW),totals,51,2,3,5,0.1,114,0,https://www.eliteprospects.com/player/10997/krys-barch,2011-2012,nhl,Krys Barch,RW/LW,FW
Joe Colborne (C/W),Toronto Maple Leafs,10,1,4,5,0.5,4,2,https://www.eliteprospects.com/player/18593/joe-colborne,2011-2012,nhl,Joe Colborne,C/W,FW
Erik Gustafsson (D),Philadelphia Flyers,30,1,4,5,0.17,2,12,https://www.eliteprospects.com/player/5545/erik-gustafsson,2011-2012,nhl,Erik Gustafsson,D,DEF
Ben Lovejoy (D),Pittsburgh Penguins,34,1,4,5,0.15,13,3,https://www.eliteprospects.com/player/13404/ben-lovejoy,2011-2012,nhl,Ben Lovejoy,D,DEF
Darryl Boyce (C/W),totals,37,1,4,5,0.14,35,-8,https://www.eliteprospects.com/player/14034/darryl-boyce,2011-2012,nhl,Darryl Boyce,C/W,FW
Aaron Palushaj (RW/LW),Montréal Canadiens,38,1,4,5,0.13,8,1,https://www.eliteprospects.com/player/12513/aaron-palushaj,2011-2012,nhl,Aaron Palushaj,RW/LW,FW
Mike Komisarek (D),Toronto Maple Leafs,45,1,4,5,0.11,41,-13,https://www.eliteprospects.com/player/9019/mike-komisarek,2011-2012,nhl,Mike Komisarek,D,DEF
Clayton Stoner (D),Minnesota Wild,51,1,4,5,0.1,62,3,https://www.eliteprospects.com/player/11361/clayton-stoner,2011-2012,nhl,Clayton Stoner,D,DEF
Mike Weber (D),Buffalo Sabres,51,1,4,5,0.1,64,-19,https://www.eliteprospects.com/player/11231/mike-weber,2011-2012,nhl,Mike Weber,D,DEF
Warren Peters (C/LW),Minnesota Wild,58,1,4,5,0.09,54,-15,https://www.eliteprospects.com/player/11744/warren-peters,2011-2012,nhl,Warren Peters,C/LW,FW
Robyn Regehr (D),Buffalo Sabres,76,1,4,5,0.07,56,-12,https://www.eliteprospects.com/player/8913/robyn-regehr,2011-2012,nhl,Robyn Regehr,D,DEF
