player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Paul Gaustad (C),Buffalo Sabres,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8808/paul-gaustad,2002-2003,nhl,Paul Gaustad,C,FW
Matt Pettinger (LW),Washington Capitals,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/8769/matt-pettinger,2002-2003,nhl,Matt Pettinger,LW,FW
François Beauchemin (D),Montréal Canadiens,1,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8529/francois-beauchemin,2002-2003,nhl,François Beauchemin,D,DEF
Mike Wilson (D),New York Rangers,1,0,0,0,0,0,1,https://www.eliteprospects.com/player/8477/mike-wilson,2002-2003,nhl,Mike Wilson,D,DEF
Róbert Döme (RW),Calgary Flames,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/3720/robert-dome,2002-2003,nhl,Róbert Döme,RW,FW
Mikko Jokela (D),Vancouver Canucks,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/2674/mikko-jokela,2002-2003,nhl,Mikko Jokela,D,DEF
Robert Schnabel (D),Nashville Predators,1,0,0,0,0,0,0,https://www.eliteprospects.com/player/1934/robert-schnabel,2002-2003,nhl,Robert Schnabel,D,DEF
Jean-Guy Trudel (LW/RW),Minnesota Wild,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/10649/jean-guy-trudel,2002-2003,nhl,Jean-Guy Trudel,LW/RW,FW
Zenith Komarniski (D),Vancouver Canucks,1,0,0,0,0,2,0,https://www.eliteprospects.com/player/29022/zenith-komarniski,2002-2003,nhl,Zenith Komarniski,D,DEF
Doug Houda (D),Buffalo Sabres,1,0,0,0,0,2,-2,https://www.eliteprospects.com/player/67252/doug-houda,2002-2003,nhl,Doug Houda,D,DEF
Jamie Rivers (D),Florida Panthers,1,0,0,0,0,2,-2,https://www.eliteprospects.com/player/8935/jamie-rivers,2002-2003,nhl,Jamie Rivers,D,DEF
Sylvain Côté (D),Washington Capitals,1,0,0,0,0,4,0,https://www.eliteprospects.com/player/31444/sylvain-cote,2002-2003,nhl,Sylvain Côté,D,DEF
Nathan Perrott (RW),Nashville Predators,1,0,0,0,0,5,0,https://www.eliteprospects.com/player/8914/nathan-perrott,2002-2003,nhl,Nathan Perrott,RW,FW
Brantt Myhres (RW),Boston Bruins,1,0,0,0,0,31,0,https://www.eliteprospects.com/player/67361/brantt-myhres,2002-2003,nhl,Brantt Myhres,RW,FW
Stacy Roest (C),Detroit Red Wings,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/10835/stacy-roest,2002-2003,nhl,Stacy Roest,C,FW
Kurtis Foster (D),Atlanta Thrashers,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/9156/kurtis-foster,2002-2003,nhl,Kurtis Foster,D,DEF
Jason Jaspers (C),Phoenix Coyotes,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9029/jason-jaspers,2002-2003,nhl,Jason Jaspers,C,FW
Krys Kolanos (C/W),Phoenix Coyotes,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/8716/krys-kolanos,2002-2003,nhl,Krys Kolanos,C/W,FW
Konstantin Koltsov (LW),Pittsburgh Penguins,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/8679/konstantin-koltsov,2002-2003,nhl,Konstantin Koltsov,LW,FW
Pavel Rosa (RW),Los Angeles Kings,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/7286/pavel-rosa,2002-2003,nhl,Pavel Rosa,RW,FW
Brett McLean (C),Chicago Blackhawks,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/4518/brett-mclean,2002-2003,nhl,Brett McLean,C,FW
Jarno Kultanen (D),Boston Bruins,2,0,0,0,0,0,1,https://www.eliteprospects.com/player/2668/jarno-kultanen,2002-2003,nhl,Jarno Kultanen,D,DEF
Tomi Pettinen (D),New York Islanders,2,0,0,0,0,0,1,https://www.eliteprospects.com/player/2659/tomi-pettinen,2002-2003,nhl,Tomi Pettinen,D,DEF
Rick Mrozik (C),Calgary Flames,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/68668/rick-mrozik,2002-2003,nhl,Rick Mrozik,C,FW
Roman Lyashenko (C),New York Rangers,2,0,0,0,0,0,-2,https://www.eliteprospects.com/player/28790/roman-lyashenko,2002-2003,nhl,Roman Lyashenko,C,FW
Steve Brulé (RW),Colorado Avalanche,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/15134/steve-brule,2002-2003,nhl,Steve Brulé,RW,FW
Charlie Stephens (C/RW),Colorado Avalanche,2,0,0,0,0,0,0,https://www.eliteprospects.com/player/13509/charlie-stephens,2002-2003,nhl,Charlie Stephens,C/RW,FW
Bryan Helmer (D),Vancouver Canucks,2,0,0,0,0,0,1,https://www.eliteprospects.com/player/11481/bryan-helmer,2002-2003,nhl,Bryan Helmer,D,DEF
Darren Haydar (RW),Nashville Predators,2,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10985/darren-haydar,2002-2003,nhl,Darren Haydar,RW,FW
Ian MacNeil (C),Philadelphia Flyers,2,0,0,0,0,0,1,https://www.eliteprospects.com/player/10334/ian-macneil,2002-2003,nhl,Ian MacNeil,C,FW
Kirby Law (RW),Philadelphia Flyers,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/10838/kirby-law,2002-2003,nhl,Kirby Law,RW,FW
Simon Gamache (LW/C),Atlanta Thrashers,2,0,0,0,0,2,-1,https://www.eliteprospects.com/player/10315/simon-gamache,2002-2003,nhl,Simon Gamache,LW/C,FW
Domenic Pittis (C),Nashville Predators,2,0,0,0,0,2,0,https://www.eliteprospects.com/player/10655/domenic-pittis,2002-2003,nhl,Domenic Pittis,C,FW
Darrel Scoville (D),Columbus Blue Jackets,2,0,0,0,0,4,0,https://www.eliteprospects.com/player/13391/darrel-scoville,2002-2003,nhl,Darrel Scoville,D,DEF
Jeff Paul (D),Colorado Avalanche,2,0,0,0,0,7,0,https://www.eliteprospects.com/player/13506/jeff-paul,2002-2003,nhl,Jeff Paul,D,DEF
Cam Severson (LW),Mighty Ducks of Anaheim,2,0,0,0,0,8,0,https://www.eliteprospects.com/player/15734/cam-severson,2002-2003,nhl,Cam Severson,LW,FW
Tommy Westlund (RW),Carolina Hurricanes,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/746/tommy-westlund,2002-2003,nhl,Tommy Westlund,RW,FW
Kent McDonell (RW),Columbus Blue Jackets,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8745/kent-mcdonell,2002-2003,nhl,Kent McDonell,RW,FW
Kyle Rossiter (D),Florida Panthers,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/6559/kyle-rossiter,2002-2003,nhl,Kyle Rossiter,D,DEF
Matt Herr (C),Boston Bruins,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/67427/matt-herr,2002-2003,nhl,Matt Herr,C,FW
Jeff Farkas (C),Atlanta Thrashers,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/42299/jeff-farkas,2002-2003,nhl,Jeff Farkas,C,FW
Sergei Varlamov (LW/C),St. Louis Blues,3,0,0,0,0,0,1,https://www.eliteprospects.com/player/18322/sergei-varlamov,2002-2003,nhl,Sergei Varlamov,LW/C,FW
Blake Bellefeuille (C),Columbus Blue Jackets,3,0,0,0,0,0,0,https://www.eliteprospects.com/player/14466/blake-bellefeuille,2002-2003,nhl,Blake Bellefeuille,C,FW
Brandon Smith (D),New York Islanders,3,0,0,0,0,0,-2,https://www.eliteprospects.com/player/12776/brandon-smith,2002-2003,nhl,Brandon Smith,D,DEF
Martin Grenier (D),Phoenix Coyotes,3,0,0,0,0,0,-1,https://www.eliteprospects.com/player/10325/martin-grenier,2002-2003,nhl,Martin Grenier,D,DEF
Patrick Sharp (LW/RW),Philadelphia Flyers,3,0,0,0,0,2,0,https://www.eliteprospects.com/player/8880/patrick-sharp,2002-2003,nhl,Patrick Sharp,LW/RW,FW
Tomas Kloucek (D),Nashville Predators,3,0,0,0,0,2,1,https://www.eliteprospects.com/player/9686/tomas-kloucek,2002-2003,nhl,Tomas Kloucek,D,DEF
Alain Nasreddine (D),New York Islanders,3,0,0,0,0,2,0,https://www.eliteprospects.com/player/11042/alain-nasreddine,2002-2003,nhl,Alain Nasreddine,D,DEF
Ross Lupaschuk (D),Pittsburgh Penguins,3,0,0,0,0,4,-3,https://www.eliteprospects.com/player/5979/ross-lupaschuk,2002-2003,nhl,Ross Lupaschuk,D,DEF
Andy Berenzweig (D),Nashville Predators,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/69861/andy-berenzweig,2002-2003,nhl,Andy Berenzweig,D,DEF
Steve Moore (C),Colorado Avalanche,4,0,0,0,0,0,0,https://www.eliteprospects.com/player/42057/steve-moore,2002-2003,nhl,Steve Moore,C,FW
Alan Letang (D),New York Islanders,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/19450/alan-letang,2002-2003,nhl,Alan Letang,D,DEF
Cameron Mann (RW),Nashville Predators,4,0,0,0,0,0,-2,https://www.eliteprospects.com/player/14812/cameron-mann,2002-2003,nhl,Cameron Mann,RW,FW
Zdenek Blatny (LW),Atlanta Thrashers,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/8636/zdenek-blatny,2002-2003,nhl,Zdenek Blatny,LW,FW
Mike Mottau (D),Calgary Flames,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/13951/mike-mottau,2002-2003,nhl,Mike Mottau,D,DEF
Jonathan Hedström (LW),Mighty Ducks of Anaheim,4,0,0,0,0,0,-1,https://www.eliteprospects.com/player/183/jonathan-hedstrom,2002-2003,nhl,Jonathan Hedström,LW,FW
Anders Eriksson (D),Toronto Maple Leafs,4,0,0,0,0,0,1,https://www.eliteprospects.com/player/471/anders-eriksson,2002-2003,nhl,Anders Eriksson,D,DEF
Christian Bäckman (D),St. Louis Blues,4,0,0,0,0,0,-3,https://www.eliteprospects.com/player/290/christian-backman,2002-2003,nhl,Christian Bäckman,D,DEF
Mike Farrell (D/RW),Washington Capitals,4,0,0,0,0,2,1,https://www.eliteprospects.com/player/69860/mike-farrell,2002-2003,nhl,Mike Farrell,D/RW,DEF
Chad Wiseman (LW),San Jose Sharks,4,0,0,0,0,4,-2,https://www.eliteprospects.com/player/11753/chad-wiseman,2002-2003,nhl,Chad Wiseman,LW,FW
Louie DeBrusk (LW),Chicago Blackhawks,4,0,0,0,0,7,0,https://www.eliteprospects.com/player/69393/louie-debrusk,2002-2003,nhl,Louie DeBrusk,LW,FW
Joey Tetarenko (RW),totals,4,0,0,0,0,9,-1,https://www.eliteprospects.com/player/68941/joey-tetarenko,2002-2003,nhl,Joey Tetarenko,RW,FW
Uwe Krupp (D),Atlanta Thrashers,4,0,0,0,0,10,-2,https://www.eliteprospects.com/player/21349/uwe-krupp,2002-2003,nhl,Uwe Krupp,D,DEF
Kevin Dineen (RW),Columbus Blue Jackets,4,0,0,0,0,12,0,https://www.eliteprospects.com/player/22687/kevin-dineen,2002-2003,nhl,Kevin Dineen,RW,FW
Ken Belanger (LW),Los Angeles Kings,4,0,0,0,0,17,0,https://www.eliteprospects.com/player/67105/ken-belanger,2002-2003,nhl,Ken Belanger,LW,FW
Ray Schultz (D),New York Islanders,4,0,0,0,0,28,-1,https://www.eliteprospects.com/player/69930/ray-schultz,2002-2003,nhl,Ray Schultz,D,DEF
Colin Forbes (C),Washington Capitals,5,0,0,0,0,0,-2,https://www.eliteprospects.com/player/12799/colin-forbes,2002-2003,nhl,Colin Forbes,C,FW
Scott Barney (C/W),Los Angeles Kings,5,0,0,0,0,0,-1,https://www.eliteprospects.com/player/9687/scott-barney,2002-2003,nhl,Scott Barney,C/W,FW
Mike Watt (C),Carolina Hurricanes,5,0,0,0,0,0,-1,https://www.eliteprospects.com/player/6448/mike-watt,2002-2003,nhl,Mike Watt,C,FW
Frank Banham (RW),Phoenix Coyotes,5,0,0,0,0,2,-1,https://www.eliteprospects.com/player/8491/frank-banham,2002-2003,nhl,Frank Banham,RW,FW
Steven Halko (D),Carolina Hurricanes,6,0,0,0,0,0,1,https://www.eliteprospects.com/player/68992/steven-halko,2002-2003,nhl,Steven Halko,D,DEF
Brooks Orpik (D),Pittsburgh Penguins,6,0,0,0,0,2,-5,https://www.eliteprospects.com/player/8939/brooks-orpik,2002-2003,nhl,Brooks Orpik,D,DEF
Doug Janik (D),Buffalo Sabres,6,0,0,0,0,2,1,https://www.eliteprospects.com/player/9027/doug-janik,2002-2003,nhl,Doug Janik,D,DEF
Jaroslav Kristek (C/RW),Buffalo Sabres,6,0,0,0,0,4,-2,https://www.eliteprospects.com/player/9631/jaroslav-kristek,2002-2003,nhl,Jaroslav Kristek,C/RW,FW
Derek Bekar (C/LW),Los Angeles Kings,6,0,0,0,0,4,-1,https://www.eliteprospects.com/player/12781/derek-bekar,2002-2003,nhl,Derek Bekar,C/LW,FW
Josef Melichar (D),Pittsburgh Penguins,8,0,0,0,0,2,-2,https://www.eliteprospects.com/player/8680/josef-melichar,2002-2003,nhl,Josef Melichar,D,DEF
Dixon Ward (RW),New York Rangers,8,0,0,0,0,2,-2,https://www.eliteprospects.com/player/27537/dixon-ward,2002-2003,nhl,Dixon Ward,RW,FW
Paul Manning (D),Columbus Blue Jackets,8,0,0,0,0,2,0,https://www.eliteprospects.com/player/13516/paul-manning,2002-2003,nhl,Paul Manning,D,DEF
Greg Classen (C/W),Nashville Predators,8,0,0,0,0,4,-3,https://www.eliteprospects.com/player/12472/greg-classen,2002-2003,nhl,Greg Classen,C/W,FW
Pierre Dagenais (LW),Florida Panthers,9,0,0,0,0,4,-1,https://www.eliteprospects.com/player/10254/pierre-dagenais,2002-2003,nhl,Pierre Dagenais,LW,FW
Shaone Morrisonn (D),Boston Bruins,11,0,0,0,0,8,0,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2002-2003,nhl,Shaone Morrisonn,D,DEF
Billy Tibbetts (RW),New York Rangers,11,0,0,0,0,12,-2,https://www.eliteprospects.com/player/10456/billy-tibbetts,2002-2003,nhl,Billy Tibbetts,RW,FW
John Jakopin (D),San Jose Sharks,12,0,0,0,0,11,0,https://www.eliteprospects.com/player/41648/john-jakopin,2002-2003,nhl,John Jakopin,D,DEF
Dennis Bonvie (RW),Ottawa Senators,12,0,0,0,0,29,-1,https://www.eliteprospects.com/player/11814/dennis-bonvie,2002-2003,nhl,Dennis Bonvie,RW,FW
Kari Haakana (D),Edmonton Oilers,13,0,0,0,0,4,-2,https://www.eliteprospects.com/player/868/kari-haakana,2002-2003,nhl,Kari Haakana,D,DEF
Jean-Pierre Vigier (RW),Atlanta Thrashers,13,0,0,0,0,4,-13,https://www.eliteprospects.com/player/8841/jean-pierre-vigier,2002-2003,nhl,Jean-Pierre Vigier,RW,FW
Radoslav Hecl (D),Buffalo Sabres,14,0,0,0,0,2,0,https://www.eliteprospects.com/player/58482/radoslav-hecl,2002-2003,nhl,Radoslav Hecl,D,DEF
Ladislav Benysek (D),Minnesota Wild,14,0,0,0,0,8,-3,https://www.eliteprospects.com/player/3578/ladislav-benysek,2002-2003,nhl,Ladislav Benysek,D,DEF
Jesse Fibiger (D),San Jose Sharks,16,0,0,0,0,2,-5,https://www.eliteprospects.com/player/13959/jesse-fibiger,2002-2003,nhl,Jesse Fibiger,D,DEF
Darren Rumble (D),Tampa Bay Lightning,19,0,0,0,0,6,-2,https://www.eliteprospects.com/player/54427/darren-rumble,2002-2003,nhl,Darren Rumble,D,DEF
Sylvain Blouin (LW),totals,19,0,0,0,0,47,-3,https://www.eliteprospects.com/player/68876/sylvain-blouin,2002-2003,nhl,Sylvain Blouin,LW,FW
Eric Godard (RW),New York Islanders,19,0,0,0,0,48,-3,https://www.eliteprospects.com/player/9163/eric-godard,2002-2003,nhl,Eric Godard,RW,FW
Kip Brennan (LW),Los Angeles Kings,19,0,0,0,0,57,0,https://www.eliteprospects.com/player/9683/kip-brennan,2002-2003,nhl,Kip Brennan,LW,FW
Ron Hainsey (D),Montréal Canadiens,21,0,0,0,0,2,-1,https://www.eliteprospects.com/player/9037/ron-hainsey,2002-2003,nhl,Ron Hainsey,D,DEF
Ryan VandenBussche (RW),Chicago Blackhawks,22,0,0,0,0,58,0,https://www.eliteprospects.com/player/8836/ryan-vandenbussche,2002-2003,nhl,Ryan VandenBussche,RW,FW
Darcy Hordichuk (LW),totals,28,0,0,0,0,97,-2,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2002-2003,nhl,Darcy Hordichuk,LW,FW
Alex Henry (D),totals,41,0,0,0,0,80,-5,https://www.eliteprospects.com/player/8746/alex-henry,2002-2003,nhl,Alex Henry,D,DEF
Krzysztof Oliwa (LW),totals,42,0,0,0,0,161,-3,https://www.eliteprospects.com/player/2660/krzysztof-oliwa,2002-2003,nhl,Krzysztof Oliwa,LW,FW
Rob Ray (RW),totals,46,0,0,0,0,96,-5,https://www.eliteprospects.com/player/42518/rob-ray,2002-2003,nhl,Rob Ray,RW,FW
