player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Bates Battaglia (LW),totals,70,4,7,11,0.16,42,-24,https://www.eliteprospects.com/player/10213/bates-battaglia,2003-2004,nhl,Bates Battaglia,LW,FW
Mark Mowers (C),Detroit Red Wings,52,3,8,11,0.21,4,3,https://www.eliteprospects.com/player/5533/mark-mowers,2003-2004,nhl,Mark Mowers,C,FW
Brian Campbell (D),Buffalo Sabres,53,3,8,11,0.21,12,-8,https://www.eliteprospects.com/player/8565/brian-campbell,2003-2004,nhl,Brian Campbell,D,DEF
Esa Pirnes (C),Los Angeles Kings,57,3,8,11,0.19,12,-9,https://www.eliteprospects.com/player/2713/esa-pirnes,2003-2004,nhl,Esa Pirnes,C,FW
Alexander Svitov (C),totals,40,2,9,11,0.28,20,-8,https://www.eliteprospects.com/player/3662/alexander-svitov,2003-2004,nhl,Alexander Svitov,C,FW
Craig Johnson (LW),totals,64,2,9,11,0.17,28,-10,https://www.eliteprospects.com/player/14815/craig-johnson,2003-2004,nhl,Craig Johnson,LW,FW
Jason Doig (D),Washington Capitals,65,2,9,11,0.17,105,-12,https://www.eliteprospects.com/player/15347/jason-doig,2003-2004,nhl,Jason Doig,D,DEF
Igor Larionov (C),New Jersey Devils,49,1,10,11,0.22,20,3,https://www.eliteprospects.com/player/7142/igor-larionov,2003-2004,nhl,Igor Larionov,C,FW
Marc Bergevin (D),totals,61,1,10,11,0.18,29,-6,https://www.eliteprospects.com/player/31935/marc-bergevin,2003-2004,nhl,Marc Bergevin,D,DEF
Sean O'Donnell (D),Boston Bruins,82,1,10,11,0.13,110,10,https://www.eliteprospects.com/player/8537/sean-o-donnell,2003-2004,nhl,Sean O'Donnell,D,DEF
Don Sweeney (D),Dallas Stars,63,0,11,11,0.17,18,22,https://www.eliteprospects.com/player/32732/don-sweeney,2003-2004,nhl,Don Sweeney,D,DEF
Eric Boguniecki (C/RW),St. Louis Blues,27,6,4,10,0.37,20,-1,https://www.eliteprospects.com/player/8790/eric-boguniecki,2003-2004,nhl,Eric Boguniecki,C/RW,FW
Éric Chouinard (W/C),totals,48,6,4,10,0.21,6,-10,https://www.eliteprospects.com/player/8707/eric-chouinard,2003-2004,nhl,Éric Chouinard,W/C,FW
Landon Wilson (RW),totals,54,6,4,10,0.19,47,-3,https://www.eliteprospects.com/player/10833/landon-wilson,2003-2004,nhl,Landon Wilson,RW,FW
Shayne Corson (LW),Dallas Stars,17,5,5,10,0.59,29,12,https://www.eliteprospects.com/player/21878/shayne-corson,2003-2004,nhl,Shayne Corson,LW,FW
Vaclav Varada (RW),Ottawa Senators,30,5,5,10,0.33,26,2,https://www.eliteprospects.com/player/8661/vaclav-varada,2003-2004,nhl,Vaclav Varada,RW,FW
Mike Fisher (C),Ottawa Senators,24,4,6,10,0.42,39,-3,https://www.eliteprospects.com/player/8771/mike-fisher,2003-2004,nhl,Mike Fisher,C,FW
Krys Kolanos (C/W),Phoenix Coyotes,41,4,6,10,0.24,24,-9,https://www.eliteprospects.com/player/8716/krys-kolanos,2003-2004,nhl,Krys Kolanos,C/W,FW
Éric Meloche (RW),Pittsburgh Penguins,25,3,7,10,0.4,20,-6,https://www.eliteprospects.com/player/10324/eric-meloche,2003-2004,nhl,Éric Meloche,RW,FW
Alexander Khavanov (D),St. Louis Blues,48,3,7,10,0.21,18,2,https://www.eliteprospects.com/player/8659/alexander-khavanov,2003-2004,nhl,Alexander Khavanov,D,DEF
Niclas Wallin (D),Carolina Hurricanes,57,3,7,10,0.18,51,-8,https://www.eliteprospects.com/player/745/niclas-wallin,2003-2004,nhl,Niclas Wallin,D,DEF
Ivan Majeský (D),Atlanta Thrashers,63,3,7,10,0.16,76,-7,https://www.eliteprospects.com/player/8630/ivan-majesky,2003-2004,nhl,Ivan Majeský,D,DEF
Stéphane Veilleux (LW),Minnesota Wild,19,2,8,10,0.53,20,0,https://www.eliteprospects.com/player/8839/stephane-veilleux,2003-2004,nhl,Stéphane Veilleux,LW,FW
Yannick Tremblay (D),Atlanta Thrashers,38,2,8,10,0.26,13,-13,https://www.eliteprospects.com/player/11032/yannick-tremblay,2003-2004,nhl,Yannick Tremblay,D,DEF
Jamie Lundmark (C),New York Rangers,56,2,8,10,0.18,33,-8,https://www.eliteprospects.com/player/8759/jamie-lundmark,2003-2004,nhl,Jamie Lundmark,C,FW
Ben Clymer (RW/D),Tampa Bay Lightning,66,2,8,10,0.15,50,5,https://www.eliteprospects.com/player/8788/ben-clymer,2003-2004,nhl,Ben Clymer,RW/D,DEF
Mike Johnson (RW),Phoenix Coyotes,11,1,9,10,0.91,10,-1,https://www.eliteprospects.com/player/5687/mike-johnson,2003-2004,nhl,Mike Johnson,RW,FW
Darius Kasparaitis (D),New York Rangers,44,1,9,10,0.23,48,11,https://www.eliteprospects.com/player/8685/darius-kasparaitis,2003-2004,nhl,Darius Kasparaitis,D,DEF
Chris Therien (D),totals,67,1,9,10,0.15,52,6,https://www.eliteprospects.com/player/8849/chris-therien,2003-2004,nhl,Chris Therien,D,DEF
Garnet Exelby (D),Atlanta Thrashers,71,1,9,10,0.14,134,-10,https://www.eliteprospects.com/player/8558/garnet-exelby,2003-2004,nhl,Garnet Exelby,D,DEF
Henrik Tallinder (D),Buffalo Sabres,72,1,9,10,0.14,26,5,https://www.eliteprospects.com/player/1955/henrik-tallinder,2003-2004,nhl,Henrik Tallinder,D,DEF
Brooks Orpik (D),Pittsburgh Penguins,79,1,9,10,0.13,127,-36,https://www.eliteprospects.com/player/8939/brooks-orpik,2003-2004,nhl,Brooks Orpik,D,DEF
Rickard Wallin (C),Minnesota Wild,15,5,4,9,0.6,14,1,https://www.eliteprospects.com/player/114/rickard-wallin,2003-2004,nhl,Rickard Wallin,C,FW
Christian Berglund (LW),totals,33,5,4,9,0.27,14,-6,https://www.eliteprospects.com/player/707/christian-berglund,2003-2004,nhl,Christian Berglund,LW,FW
Jeremy Stevenson (LW),totals,56,5,4,9,0.16,105,-3,https://www.eliteprospects.com/player/12904/jeremy-stevenson,2003-2004,nhl,Jeremy Stevenson,LW,FW
Christoph Brandner (LW),Minnesota Wild,35,4,5,9,0.26,8,-2,https://www.eliteprospects.com/player/4198/christoph-brandner,2003-2004,nhl,Christoph Brandner,LW,FW
Todd Harvey (RW),San Jose Sharks,47,4,5,9,0.19,38,3,https://www.eliteprospects.com/player/9044/todd-harvey,2003-2004,nhl,Todd Harvey,RW,FW
Rob Zamuner (LW),Boston Bruins,57,4,5,9,0.16,16,3,https://www.eliteprospects.com/player/38173/rob-zamuner,2003-2004,nhl,Rob Zamuner,LW,FW
Mikael Samuelsson (RW),Florida Panthers,37,3,6,9,0.24,35,0,https://www.eliteprospects.com/player/736/mikael-samuelsson,2003-2004,nhl,Mikael Samuelsson,RW,FW
Martin Cibak (C),Tampa Bay Lightning,63,2,7,9,0.14,30,-1,https://www.eliteprospects.com/player/8637/martin-cibak,2003-2004,nhl,Martin Cibak,C,FW
Aki Berg (D),Toronto Maple Leafs,79,2,7,9,0.11,40,-1,https://www.eliteprospects.com/player/2667/aki-berg,2003-2004,nhl,Aki Berg,D,DEF
Hal Gill (D),Boston Bruins,82,2,7,9,0.11,99,16,https://www.eliteprospects.com/player/8718/hal-gill,2003-2004,nhl,Hal Gill,D,DEF
Mario Lemieux (C),Pittsburgh Penguins,10,1,8,9,0.9,6,-2,https://www.eliteprospects.com/player/9679/mario-lemieux,2003-2004,nhl,Mario Lemieux,C,FW
Milan Bartovic (RW/LW),Buffalo Sabres,23,1,8,9,0.39,18,1,https://www.eliteprospects.com/player/9634/milan-bartovic,2003-2004,nhl,Milan Bartovic,RW/LW,FW
Derrick Walser (D),Columbus Blue Jackets,27,1,8,9,0.33,22,-6,https://www.eliteprospects.com/player/10663/derrick-walser,2003-2004,nhl,Derrick Walser,D,DEF
Matt Johnson (LW),Minnesota Wild,57,7,1,8,0.14,177,4,https://www.eliteprospects.com/player/53191/matt-johnson,2003-2004,nhl,Matt Johnson,LW,FW
Pavel Brendl (RW),Carolina Hurricanes,18,5,3,8,0.44,8,0,https://www.eliteprospects.com/player/5213/pavel-brendl,2003-2004,nhl,Pavel Brendl,RW,FW
Claude Lapointe (C),Philadelphia Flyers,42,5,3,8,0.19,32,2,https://www.eliteprospects.com/player/27534/claude-lapointe,2003-2004,nhl,Claude Lapointe,C,FW
Andrew Hutchinson (D),Nashville Predators,18,4,4,8,0.44,4,1,https://www.eliteprospects.com/player/9061/andrew-hutchinson,2003-2004,nhl,Andrew Hutchinson,D,DEF
Todd Simpson (D),totals,62,4,4,8,0.13,152,-7,https://www.eliteprospects.com/player/8712/todd-simpson,2003-2004,nhl,Todd Simpson,D,DEF
Pyotr Schastlivy (C),totals,65,4,4,8,0.12,18,-4,https://www.eliteprospects.com/player/12245/pyotr-schastlivy,2003-2004,nhl,Pyotr Schastlivy,C,FW
Jordin Tootoo (RW),Nashville Predators,70,4,4,8,0.11,137,-6,https://www.eliteprospects.com/player/9515/jordin-tootoo,2003-2004,nhl,Jordin Tootoo,RW,FW
Aaron Ward (D),Carolina Hurricanes,49,3,5,8,0.16,37,1,https://www.eliteprospects.com/player/8744/aaron-ward,2003-2004,nhl,Aaron Ward,D,DEF
Bryce Salvador (D),St. Louis Blues,69,3,5,8,0.12,47,-4,https://www.eliteprospects.com/player/8864/bryce-salvador,2003-2004,nhl,Bryce Salvador,D,DEF
Tyson Nash (LW),Phoenix Coyotes,69,3,5,8,0.12,110,-6,https://www.eliteprospects.com/player/8948/tyson-nash,2003-2004,nhl,Tyson Nash,LW,FW
Stéphane Quintal (D),Montréal Canadiens,73,3,5,8,0.11,82,10,https://www.eliteprospects.com/player/9667/stephane-quintal,2003-2004,nhl,Stéphane Quintal,D,DEF
Josef Melichar (D),Pittsburgh Penguins,82,3,5,8,0.1,62,-17,https://www.eliteprospects.com/player/8680/josef-melichar,2003-2004,nhl,Josef Melichar,D,DEF
Marty Reasoner (C),Edmonton Oilers,17,2,6,8,0.47,10,5,https://www.eliteprospects.com/player/8708/marty-reasoner,2003-2004,nhl,Marty Reasoner,C,FW
Aaron Johnson (D),Columbus Blue Jackets,29,2,6,8,0.28,32,-2,https://www.eliteprospects.com/player/10233/aaron-johnson,2003-2004,nhl,Aaron Johnson,D,DEF
Brian Pothier (D),Ottawa Senators,55,2,6,8,0.15,24,6,https://www.eliteprospects.com/player/8917/brian-pothier,2003-2004,nhl,Brian Pothier,D,DEF
Eric Cairns (D),New York Islanders,72,2,6,8,0.11,189,-5,https://www.eliteprospects.com/player/8751/eric-cairns,2003-2004,nhl,Eric Cairns,D,DEF
Joël Bouchard (D),New York Rangers,28,1,7,8,0.29,10,2,https://www.eliteprospects.com/player/9085/joel-bouchard,2003-2004,nhl,Joël Bouchard,D,DEF
Mikhail Yakubov (C),Chicago Blackhawks,30,1,7,8,0.27,8,-12,https://www.eliteprospects.com/player/8648/mikhail-yakubov,2003-2004,nhl,Mikhail Yakubov,C,FW
Shaone Morrisonn (D),totals,33,1,7,8,0.24,10,10,https://www.eliteprospects.com/player/8961/shaone-morrisonn,2003-2004,nhl,Shaone Morrisonn,D,DEF
Alexander Karpovtsev (D),totals,27,0,8,8,0.3,18,-16,https://www.eliteprospects.com/player/19560/alexander-karpovtsev,2003-2004,nhl,Alexander Karpovtsev,D,DEF
Jesse Boulerice (RW),Carolina Hurricanes,76,6,1,7,0.09,127,-5,https://www.eliteprospects.com/player/9088/jesse-boulerice,2003-2004,nhl,Jesse Boulerice,RW,FW
Patrick Sharp (LW/RW),Philadelphia Flyers,41,5,2,7,0.17,55,-3,https://www.eliteprospects.com/player/8880/patrick-sharp,2003-2004,nhl,Patrick Sharp,LW/RW,FW
Dan LaCouture (LW),New York Rangers,59,5,2,7,0.12,82,-13,https://www.eliteprospects.com/player/8983/dan-lacouture,2003-2004,nhl,Dan LaCouture,LW,FW
Václav Nedorost (C/LW),Florida Panthers,32,4,3,7,0.22,12,-6,https://www.eliteprospects.com/player/8710/vaclav-nedorost,2003-2004,nhl,Václav Nedorost,C/LW,FW
Radek Martínek (D),New York Islanders,47,4,3,7,0.15,43,-9,https://www.eliteprospects.com/player/8694/radek-martinek,2003-2004,nhl,Radek Martínek,D,DEF
Patrick Boileau (D),Pittsburgh Penguins,16,3,4,7,0.44,8,-16,https://www.eliteprospects.com/player/17841/patrick-boileau,2003-2004,nhl,Patrick Boileau,D,DEF
Ivan Novoseltsev (LW),totals,34,3,4,7,0.21,14,-13,https://www.eliteprospects.com/player/12236/ivan-novoseltsev,2003-2004,nhl,Ivan Novoseltsev,LW,FW
Travis Brigley (LW),Colorado Avalanche,36,3,4,7,0.19,10,0,https://www.eliteprospects.com/player/13508/travis-brigley,2003-2004,nhl,Travis Brigley,LW,FW
Jamie Rivers (D),Detroit Red Wings,50,3,4,7,0.14,41,9,https://www.eliteprospects.com/player/8935/jamie-rivers,2003-2004,nhl,Jamie Rivers,D,DEF
Brad Chartrand (RW),Los Angeles Kings,53,3,4,7,0.13,30,-3,https://www.eliteprospects.com/player/38317/brad-chartrand,2003-2004,nhl,Brad Chartrand,RW,FW
Andreas Lilja (D),Florida Panthers,79,3,4,7,0.09,90,-8,https://www.eliteprospects.com/player/726/andreas-lilja,2003-2004,nhl,Andreas Lilja,D,DEF
Fyodor Tyutin (D),New York Rangers,25,2,5,7,0.28,14,-4,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2003-2004,nhl,Fyodor Tyutin,D,DEF
Andy Delmore (D),Buffalo Sabres,37,2,5,7,0.19,29,-5,https://www.eliteprospects.com/player/11566/andy-delmore,2003-2004,nhl,Andy Delmore,D,DEF
Chris Tamer (D),Atlanta Thrashers,38,2,5,7,0.18,55,-9,https://www.eliteprospects.com/player/27556/chris-tamer,2003-2004,nhl,Chris Tamer,D,DEF
Mattias Timander (D),totals,39,2,5,7,0.18,21,15,https://www.eliteprospects.com/player/743/mattias-timander,2003-2004,nhl,Mattias Timander,D,DEF
Keith Carney (D),Mighty Ducks of Anaheim,69,2,5,7,0.1,42,-5,https://www.eliteprospects.com/player/9109/keith-carney,2003-2004,nhl,Keith Carney,D,DEF
Bryan Allen (D),Vancouver Canucks,74,2,5,7,0.09,94,-10,https://www.eliteprospects.com/player/8767/bryan-allen,2003-2004,nhl,Bryan Allen,D,DEF
Jon Klemm (D),totals,77,2,5,7,0.09,44,16,https://www.eliteprospects.com/player/9017/jon-klemm,2003-2004,nhl,Jon Klemm,D,DEF
Jassen Cullimore (D),Tampa Bay Lightning,79,2,5,7,0.09,58,8,https://www.eliteprospects.com/player/9127/jassen-cullimore,2003-2004,nhl,Jassen Cullimore,D,DEF
Lukas Krajicek (D),Florida Panthers,18,1,6,7,0.39,12,-2,https://www.eliteprospects.com/player/8550/lukas-krajicek,2003-2004,nhl,Lukas Krajicek,D,DEF
Jason Marshall (D),totals,24,1,6,7,0.29,26,-2,https://www.eliteprospects.com/player/8533/jason-marshall,2003-2004,nhl,Jason Marshall,D,DEF
Sven Butenschön (D),New York Islanders,41,1,6,7,0.17,30,-3,https://www.eliteprospects.com/player/8740/sven-butenschon,2003-2004,nhl,Sven Butenschön,D,DEF
Duvie Westcott (D),Columbus Blue Jackets,34,0,7,7,0.21,39,-15,https://www.eliteprospects.com/player/8714/duvie-westcott,2003-2004,nhl,Duvie Westcott,D,DEF
Branislav Mezei (D),Florida Panthers,45,0,7,7,0.16,80,-4,https://www.eliteprospects.com/player/8653/branislav-mezei,2003-2004,nhl,Branislav Mezei,D,DEF
Shane Hnidy (D),totals,46,0,7,7,0.15,82,5,https://www.eliteprospects.com/player/8560/shane-hnidy,2003-2004,nhl,Shane Hnidy,D,DEF
Tim Gleason (D),Los Angeles Kings,47,0,7,7,0.15,21,1,https://www.eliteprospects.com/player/9162/tim-gleason,2003-2004,nhl,Tim Gleason,D,DEF
Travis Moen (LW/RW),Chicago Blackhawks,82,4,2,6,0.07,142,-17,https://www.eliteprospects.com/player/8535/travis-moen,2003-2004,nhl,Travis Moen,LW/RW,FW
Chad Kilger (LW/C),totals,41,3,3,6,0.15,16,4,https://www.eliteprospects.com/player/9015/chad-kilger,2003-2004,nhl,Chad Kilger,LW/C,FW
Ryan Bayda (LW/C),Carolina Hurricanes,44,3,3,6,0.14,22,-14,https://www.eliteprospects.com/player/10253/ryan-bayda,2003-2004,nhl,Ryan Bayda,LW/C,FW
Jason Holland (D),Los Angeles Kings,52,3,3,6,0.12,24,5,https://www.eliteprospects.com/player/12765/jason-holland,2003-2004,nhl,Jason Holland,D,DEF
Jody Shelley (LW),Columbus Blue Jackets,76,3,3,6,0.08,228,-10,https://www.eliteprospects.com/player/8722/jody-shelley,2003-2004,nhl,Jody Shelley,LW,FW
Burke Henry (D),Chicago Blackhawks,23,2,4,6,0.26,24,0,https://www.eliteprospects.com/player/9750/burke-henry,2003-2004,nhl,Burke Henry,D,DEF
Eric Beaudoin (LW/C),Florida Panthers,30,2,4,6,0.2,12,-6,https://www.eliteprospects.com/player/7117/eric-beaudoin,2003-2004,nhl,Eric Beaudoin,LW/C,FW
Jed Ortmeyer (RW),New York Rangers,58,2,4,6,0.1,16,-10,https://www.eliteprospects.com/player/8942/jed-ortmeyer,2003-2004,nhl,Jed Ortmeyer,RW,FW
Alex Henry (D),Minnesota Wild,71,2,4,6,0.08,106,4,https://www.eliteprospects.com/player/8746/alex-henry,2003-2004,nhl,Alex Henry,D,DEF
Ossi Väänänen (D),totals,79,2,4,6,0.08,89,-14,https://www.eliteprospects.com/player/2685/ossi-vaananen,2003-2004,nhl,Ossi Väänänen,D,DEF
Trevor Daley (D),Dallas Stars,27,1,5,6,0.22,14,-6,https://www.eliteprospects.com/player/9128/trevor-daley,2003-2004,nhl,Trevor Daley,D,DEF
John Tripp (RW),Los Angeles Kings,34,1,5,6,0.18,33,-4,https://www.eliteprospects.com/player/13517/john-tripp,2003-2004,nhl,John Tripp,RW,FW
Brent Burns (D),Minnesota Wild,36,1,5,6,0.17,12,-10,https://www.eliteprospects.com/player/9103/brent-burns,2003-2004,nhl,Brent Burns,D,DEF
Boyd Gordon (C),Washington Capitals,41,1,5,6,0.15,8,-9,https://www.eliteprospects.com/player/9513/boyd-gordon,2003-2004,nhl,Boyd Gordon,C,FW
Scott Ferguson (D),Edmonton Oilers,52,1,5,6,0.12,80,-5,https://www.eliteprospects.com/player/5597/scott-ferguson,2003-2004,nhl,Scott Ferguson,D,DEF
Luke Richardson (D),Columbus Blue Jackets,64,1,5,6,0.09,48,-11,https://www.eliteprospects.com/player/8933/luke-richardson,2003-2004,nhl,Luke Richardson,D,DEF
Niko Kapanen (C),Dallas Stars,67,1,5,6,0.09,16,-15,https://www.eliteprospects.com/player/2688/niko-kapanen,2003-2004,nhl,Niko Kapanen,C,FW
Kurt Sauer (D),totals,69,1,5,6,0.09,51,-11,https://www.eliteprospects.com/player/8870/kurt-sauer,2003-2004,nhl,Kurt Sauer,D,DEF
Chris Dingman (LW),Tampa Bay Lightning,74,1,5,6,0.08,140,-9,https://www.eliteprospects.com/player/9136/chris-dingman,2003-2004,nhl,Chris Dingman,LW,FW
Murray Baron (D),St. Louis Blues,80,1,5,6,0.08,61,-6,https://www.eliteprospects.com/player/70103/murray-baron,2003-2004,nhl,Murray Baron,D,DEF
Calle Johansson (D),Toronto Maple Leafs,8,0,6,6,0.75,0,5,https://www.eliteprospects.com/player/714/calle-johansson,2003-2004,nhl,Calle Johansson,D,DEF
Shane Willis (RW),Tampa Bay Lightning,12,0,6,6,0.5,2,1,https://www.eliteprospects.com/player/7307/shane-willis,2003-2004,nhl,Shane Willis,RW,FW
Chris Kunitz (LW),Mighty Ducks of Anaheim,21,0,6,6,0.29,12,1,https://www.eliteprospects.com/player/8523/chris-kunitz,2003-2004,nhl,Chris Kunitz,LW,FW
Craig MacDonald (C),totals,52,0,6,6,0.12,33,-5,https://www.eliteprospects.com/player/8952/craig-macdonald,2003-2004,nhl,Craig MacDonald,C,FW
Rick Berry (D),Washington Capitals,65,0,6,6,0.09,108,-5,https://www.eliteprospects.com/player/11494/rick-berry,2003-2004,nhl,Rick Berry,D,DEF
Glen Wesley (D),Carolina Hurricanes,74,0,6,6,0.08,32,18,https://www.eliteprospects.com/player/8819/glen-wesley,2003-2004,nhl,Glen Wesley,D,DEF
Stephen Peat (RW),Washington Capitals,64,5,0,5,0.08,90,-10,https://www.eliteprospects.com/player/9739/stephen-peat,2003-2004,nhl,Stephen Peat,RW,FW
Sandy McCarthy (RW),totals,50,4,1,5,0.1,30,-8,https://www.eliteprospects.com/player/25706/sandy-mccarthy,2003-2004,nhl,Sandy McCarthy,RW,FW
Ryan VandenBussche (RW),Chicago Blackhawks,65,4,1,5,0.08,120,-10,https://www.eliteprospects.com/player/8836/ryan-vandenbussche,2003-2004,nhl,Ryan VandenBussche,RW,FW
Ramzi Abid (LW/C),Pittsburgh Penguins,16,3,2,5,0.31,27,-5,https://www.eliteprospects.com/player/9685/ramzi-abid,2003-2004,nhl,Ramzi Abid,LW/C,FW
Michal Grošek (LW/RW),Boston Bruins,33,3,2,5,0.15,33,1,https://www.eliteprospects.com/player/10812/michal-gro%C5%A1ek,2003-2004,nhl,Michal Grošek,LW/RW,FW
Jean-Luc Grand-Pierre (D),totals,56,3,2,5,0.09,52,-12,https://www.eliteprospects.com/player/5521/jean-luc-grand-pierre,2003-2004,nhl,Jean-Luc Grand-Pierre,D,DEF
Krzysztof Oliwa (LW),Calgary Flames,65,3,2,5,0.08,247,-8,https://www.eliteprospects.com/player/2660/krzysztof-oliwa,2003-2004,nhl,Krzysztof Oliwa,LW,FW
Tomas Zizka (D),Los Angeles Kings,15,2,3,5,0.33,12,-4,https://www.eliteprospects.com/player/15710/tomas-zizka,2003-2004,nhl,Tomas Zizka,D,DEF
Matt Keith (C/W),Chicago Blackhawks,20,2,3,5,0.25,10,-5,https://www.eliteprospects.com/player/10197/matt-keith,2003-2004,nhl,Matt Keith,C/W,FW
Ryan Kesler (C),Vancouver Canucks,28,2,3,5,0.18,16,-2,https://www.eliteprospects.com/player/9014/ryan-kesler,2003-2004,nhl,Ryan Kesler,C,FW
Darby Hendrickson (C),totals,34,2,3,5,0.15,12,-15,https://www.eliteprospects.com/player/23275/darby-hendrickson,2003-2004,nhl,Darby Hendrickson,C,FW
Jay McKee (D),Buffalo Sabres,43,2,3,5,0.12,41,6,https://www.eliteprospects.com/player/8977/jay-mckee,2003-2004,nhl,Jay McKee,D,DEF
Cody McCormick (C/W),Colorado Avalanche,44,2,3,5,0.11,73,-4,https://www.eliteprospects.com/player/8975/cody-mccormick,2003-2004,nhl,Cody McCormick,C/W,FW
Alexei Semyonov (D),Edmonton Oilers,46,2,3,5,0.11,32,8,https://www.eliteprospects.com/player/8650/alexei-semyonov,2003-2004,nhl,Alexei Semyonov,D,DEF
Dan Focht (D),Pittsburgh Penguins,52,2,3,5,0.1,105,-23,https://www.eliteprospects.com/player/70004/dan-focht,2003-2004,nhl,Dan Focht,D,DEF
Jozef Balej (RW),totals,17,1,4,5,0.29,4,-1,https://www.eliteprospects.com/player/9641/jozef-balej,2003-2004,nhl,Jozef Balej,RW,FW
Niklas Kronwall (D),Detroit Red Wings,20,1,4,5,0.25,16,5,https://www.eliteprospects.com/player/69/niklas-kronwall,2003-2004,nhl,Niklas Kronwall,D,DEF
Justin Mapletoft (C),New York Islanders,27,1,4,5,0.19,6,-1,https://www.eliteprospects.com/player/7110/justin-mapletoft,2003-2004,nhl,Justin Mapletoft,C,FW
Dustin Brown (RW/LW),Los Angeles Kings,31,1,4,5,0.16,16,0,https://www.eliteprospects.com/player/9099/dustin-brown,2003-2004,nhl,Dustin Brown,RW/LW,FW
Ian Moran (D),Boston Bruins,35,1,4,5,0.14,28,3,https://www.eliteprospects.com/player/5085/ian-moran,2003-2004,nhl,Ian Moran,D,DEF
Todd Fedoruk (LW),Philadelphia Flyers,49,1,4,5,0.1,136,-4,https://www.eliteprospects.com/player/8528/todd-fedoruk,2003-2004,nhl,Todd Fedoruk,LW,FW
Curtis Leschyshyn (D),Ottawa Senators,56,1,4,5,0.09,16,13,https://www.eliteprospects.com/player/32198/curtis-leschyshyn,2003-2004,nhl,Curtis Leschyshyn,D,DEF
Bob Boughner (D),totals,54,0,5,5,0.09,88,-10,https://www.eliteprospects.com/player/53885/bob-boughner,2003-2004,nhl,Bob Boughner,D,DEF
Todd Rohloff (D),totals,59,0,5,5,0.08,26,-17,https://www.eliteprospects.com/player/69478/todd-rohloff,2003-2004,nhl,Todd Rohloff,D,DEF
Brad Ference (D),Phoenix Coyotes,63,0,5,5,0.08,103,-19,https://www.eliteprospects.com/player/8728/brad-ference,2003-2004,nhl,Brad Ference,D,DEF
Wyatt Smith (C),Nashville Predators,18,3,1,4,0.22,2,2,https://www.eliteprospects.com/player/8885/wyatt-smith,2003-2004,nhl,Wyatt Smith,C,FW
Jaroslav Svoboda (RW),Carolina Hurricanes,33,3,1,4,0.12,6,3,https://www.eliteprospects.com/player/8594/jaroslav-svoboda,2003-2004,nhl,Jaroslav Svoboda,RW,FW
Peter Worrell (LW),Colorado Avalanche,49,3,1,4,0.08,179,2,https://www.eliteprospects.com/player/69474/peter-worrell,2003-2004,nhl,Peter Worrell,LW,FW
Darcy Hordichuk (LW),Florida Panthers,57,3,1,4,0.07,158,-10,https://www.eliteprospects.com/player/9056/darcy-hordichuk,2003-2004,nhl,Darcy Hordichuk,LW,FW
Thomas Pöck (D),New York Rangers,6,2,2,4,0.67,0,-4,https://www.eliteprospects.com/player/9718/thomas-pock,2003-2004,nhl,Thomas Pöck,D,DEF
Peter Sejna (LW),St. Louis Blues,20,2,2,4,0.2,4,-9,https://www.eliteprospects.com/player/9663/peter-sejna,2003-2004,nhl,Peter Sejna,LW,FW
Brad Larsen (LW),totals,32,2,2,4,0.13,13,0,https://www.eliteprospects.com/player/8561/brad-larsen,2003-2004,nhl,Brad Larsen,LW,FW
Steve Poapst (D),Chicago Blackhawks,53,2,2,4,0.08,26,-16,https://www.eliteprospects.com/player/8916/steve-poapst,2003-2004,nhl,Steve Poapst,D,DEF
Mark Hartigan (C),Columbus Blue Jackets,9,1,3,4,0.44,6,-2,https://www.eliteprospects.com/player/10234/mark-hartigan,2003-2004,nhl,Mark Hartigan,C,FW
Mike Leclerc (LW),Mighty Ducks of Anaheim,10,1,3,4,0.4,4,-1,https://www.eliteprospects.com/player/8993/mike-leclerc,2003-2004,nhl,Mike Leclerc,LW,FW
Pavel Vorobyov (C),Chicago Blackhawks,18,1,3,4,0.22,4,1,https://www.eliteprospects.com/player/9561/pavel-vorobyov,2003-2004,nhl,Pavel Vorobyov,C,FW
Mike Green (C),totals,24,1,3,4,0.17,4,0,https://www.eliteprospects.com/player/12770/mike-green,2003-2004,nhl,Mike Green,C,FW
Steve McCarthy (D),Chicago Blackhawks,25,1,3,4,0.16,8,-9,https://www.eliteprospects.com/player/8568/steve-mccarthy,2003-2004,nhl,Steve McCarthy,D,DEF
Mark Smith (C),San Jose Sharks,36,1,3,4,0.11,72,-5,https://www.eliteprospects.com/player/8884/mark-smith,2003-2004,nhl,Mark Smith,C,FW
Pascal Rhéaume (C/LW),totals,42,1,3,4,0.1,9,-6,https://www.eliteprospects.com/player/9743/pascal-rheaume,2003-2004,nhl,Pascal Rhéaume,C/LW,FW
Tommy Albelin (D),New Jersey Devils,45,1,3,4,0.09,4,7,https://www.eliteprospects.com/player/701/tommy-albelin,2003-2004,nhl,Tommy Albelin,D,DEF
Scott Parker (RW),San Jose Sharks,50,1,3,4,0.08,101,0,https://www.eliteprospects.com/player/8904/scott-parker,2003-2004,nhl,Scott Parker,RW,FW
