player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Nick Robertson (LW/RW),Toronto Maple Leafs,56,14,13,27,0.48,4,4,https://www.eliteprospects.com/player/359539/nick-robertson,2023-2024,nhl,Nick Robertson,LW/RW,FW
Michael Amadio (W/C),Vegas Golden Knights,73,14,13,27,0.37,16,4,https://www.eliteprospects.com/player/151385/michael-amadio,2023-2024,nhl,Michael Amadio,W/C,FW
Adam Fantilli (C),Columbus Blue Jackets,49,12,15,27,0.55,16,-21,https://www.eliteprospects.com/player/603785/adam-fantilli,2023-2024,nhl,Adam Fantilli,C,FW
Jesperi Kotkaniemi (C/LW),Carolina Hurricanes,79,12,15,27,0.34,36,-4,https://www.eliteprospects.com/player/363872/jesperi-kotkaniemi,2023-2024,nhl,Jesperi Kotkaniemi,C/LW,FW
Eetu Luostarinen (C),Florida Panthers,82,12,15,27,0.33,26,1,https://www.eliteprospects.com/player/299319/eetu-luostarinen,2023-2024,nhl,Eetu Luostarinen,C,FW
Alex Iafallo (LW/C),Winnipeg Jets,82,11,16,27,0.33,6,14,https://www.eliteprospects.com/player/121859/alex-iafallo,2023-2024,nhl,Alex Iafallo,LW/C,FW
Kiefer Sherwood (W/C),Nashville Predators,68,10,17,27,0.40,41,17,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2023-2024,nhl,Kiefer Sherwood,W/C,FW
Shane Pinto (C),Ottawa Senators,41,9,18,27,0.66,14,9,https://www.eliteprospects.com/player/388979/shane-pinto,2023-2024,nhl,Shane Pinto,C,FW
Jack Drury (C),Carolina Hurricanes,74,8,19,27,0.36,33,4,https://www.eliteprospects.com/player/283916/jack-drury,2023-2024,nhl,Jack Drury,C,FW
Jonas Brodin (D),Minnesota Wild,62,7,20,27,0.44,16,22,https://www.eliteprospects.com/player/19980/jonas-brodin,2023-2024,nhl,Jonas Brodin,D,DEF
Ridly Greig (C/LW),Ottawa Senators,72,13,13,26,0.36,66,10,https://www.eliteprospects.com/player/413174/ridly-greig,2023-2024,nhl,Ridly Greig,C/LW,FW
Jimmy Vesey (LW),New York Rangers,80,13,13,26,0.33,20,-4,https://www.eliteprospects.com/player/121865/jimmy-vesey,2023-2024,nhl,Jimmy Vesey,LW,FW
Justin Danforth (RW/C),Columbus Blue Jackets,71,10,16,26,0.37,26,-10,https://www.eliteprospects.com/player/76146/justin-danforth,2023-2024,nhl,Justin Danforth,RW/C,FW
Colton Parayko (D),St. Louis Blues,82,10,16,26,0.32,23,4,https://www.eliteprospects.com/player/89411/colton-parayko,2023-2024,nhl,Colton Parayko,D,DEF
Miles Wood (LW/RW),Colorado Avalanche,74,9,17,26,0.35,75,-5,https://www.eliteprospects.com/player/131890/miles-wood,2023-2024,nhl,Miles Wood,LW/RW,FW
Jack McBain (C/LW),Arizona Coyotes,67,8,18,26,0.39,50,8,https://www.eliteprospects.com/player/363685/jack-mcbain,2023-2024,nhl,Jack McBain,C/LW,FW
Justin Schultz (D),Seattle Kraken,70,7,19,26,0.37,22,-23,https://www.eliteprospects.com/player/18241/justin-schultz,2023-2024,nhl,Justin Schultz,D,DEF
Erik Gudbranson (D),Columbus Blue Jackets,78,6,20,26,0.33,74,-14,https://www.eliteprospects.com/player/31282/erik-gudbranson,2023-2024,nhl,Erik Gudbranson,D,DEF
Dmitri Orlov (D),Carolina Hurricanes,82,6,20,26,0.32,36,4,https://www.eliteprospects.com/player/17758/dmitri-orlov,2023-2024,nhl,Dmitri Orlov,D,DEF
Janis Moser (D),Arizona Coyotes,80,5,21,26,0.33,35,-5,https://www.eliteprospects.com/player/338571/janis-moser,2023-2024,nhl,Janis Moser,D,DEF
Esa Lindell (D),Dallas Stars,82,5,21,26,0.32,12,17,https://www.eliteprospects.com/player/50019/esa-lindell,2023-2024,nhl,Esa Lindell,D,DEF
Brayden McNabb (D),Vegas Golden Knights,82,4,22,26,0.32,37,18,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2023-2024,nhl,Brayden McNabb,D,DEF
Hampus Lindholm (D),Boston Bruins,73,3,23,26,0.36,63,18,https://www.eliteprospects.com/player/34882/hampus-lindholm,2023-2024,nhl,Hampus Lindholm,D,DEF
T.J. Brodie (D),Toronto Maple Leafs,78,1,25,26,0.33,40,17,https://www.eliteprospects.com/player/19170/t.j.-brodie,2023-2024,nhl,T.J. Brodie,D,DEF
Joel Armia (RW/LW),Montréal Canadiens,66,17,8,25,0.38,34,4,https://www.eliteprospects.com/player/40624/joel-armia,2023-2024,nhl,Joel Armia,RW/LW,FW
Simon Holmström (RW/LW),New York Islanders,75,15,10,25,0.33,14,2,https://www.eliteprospects.com/player/347250/simon-holmstrom,2023-2024,nhl,Simon Holmström,RW/LW,FW
Logan O'Connor (RW),Colorado Avalanche,57,13,12,25,0.44,34,13,https://www.eliteprospects.com/player/62327/logan-o-connor,2023-2024,nhl,Logan O'Connor,RW,FW
T.J. Oshie (RW),Washington Capitals,52,12,13,25,0.48,44,-6,https://www.eliteprospects.com/player/9209/t.j.-oshie,2023-2024,nhl,T.J. Oshie,RW,FW
Michael Eyssimont (C/LW),Tampa Bay Lightning,81,11,14,25,0.31,104,7,https://www.eliteprospects.com/player/196603/michael-eyssimont,2023-2024,nhl,Michael Eyssimont,C/LW,FW
Josh Manson (D),Colorado Avalanche,76,8,17,25,0.33,87,11,https://www.eliteprospects.com/player/47762/josh-manson,2023-2024,nhl,Josh Manson,D,DEF
Curtis Lazar (C/W),New Jersey Devils,71,7,18,25,0.35,44,10,https://www.eliteprospects.com/player/81116/curtis-lazar,2023-2024,nhl,Curtis Lazar,C/W,FW
Paul Cotter (C/W),Vegas Golden Knights,76,7,18,25,0.33,41,-11,https://www.eliteprospects.com/player/284097/paul-cotter,2023-2024,nhl,Paul Cotter,C/W,FW
Jacob Middleton (D),Minnesota Wild,80,7,18,25,0.31,77,-15,https://www.eliteprospects.com/player/150872/jacob-middleton,2023-2024,nhl,Jacob Middleton,D,DEF
Artyom Zub (D),Ottawa Senators,69,5,20,25,0.36,32,5,https://www.eliteprospects.com/player/182436/artyom-zub,2023-2024,nhl,Artyom Zub,D,DEF
Cody Ceci (D),Edmonton Oilers,79,5,20,25,0.32,14,12,https://www.eliteprospects.com/player/45584/cody-ceci,2023-2024,nhl,Cody Ceci,D,DEF
Matt Roy (D),Los Angeles Kings,81,5,20,25,0.31,42,21,https://www.eliteprospects.com/player/191271/matt-roy,2023-2024,nhl,Matt Roy,D,DEF
John Marino (D),New Jersey Devils,75,4,21,25,0.33,41,-6,https://www.eliteprospects.com/player/278675/john-marino,2023-2024,nhl,John Marino,D,DEF
Will Borgen (D),Seattle Kraken,82,3,22,25,0.30,65,-5,https://www.eliteprospects.com/player/248330/will-borgen,2023-2024,nhl,Will Borgen,D,DEF
Bobby McMann (C/LW),Toronto Maple Leafs,56,15,9,24,0.43,52,13,https://www.eliteprospects.com/player/108467/bobby-mcmann,2023-2024,nhl,Bobby McMann,C/LW,FW
Pavel Dorofeyev (LW/RW),Vegas Golden Knights,47,13,11,24,0.51,12,8,https://www.eliteprospects.com/player/398168/pavel-dorofeyev,2023-2024,nhl,Pavel Dorofeyev,LW/RW,FW
Sam Lafferty (C/RW),Vancouver Canucks,79,13,11,24,0.30,32,4,https://www.eliteprospects.com/player/259043/sam-lafferty,2023-2024,nhl,Sam Lafferty,C/RW,FW
Tomas Tatar (LW/RW),totals,70,9,15,24,0.34,20,8,https://www.eliteprospects.com/player/17750/tomas-tatar,2023-2024,nhl,Tomas Tatar,LW/RW,FW
Sam Steel (C/LW),Dallas Stars,77,9,15,24,0.31,29,0,https://www.eliteprospects.com/player/154496/sam-steel,2023-2024,nhl,Sam Steel,C/LW,FW
Yevgeni Kuznetsov (C/RW),totals,63,8,16,24,0.38,30,-11,https://www.eliteprospects.com/player/34777/yevgeni-kuznetsov,2023-2024,nhl,Yevgeni Kuznetsov,C/RW,FW
Martin Pospisil (C/W),Calgary Flames,63,8,16,24,0.38,109,14,https://www.eliteprospects.com/player/341691/martin-pospisil,2023-2024,nhl,Martin Pospisil,C/W,FW
David Savard (D),Montréal Canadiens,60,6,18,24,0.40,24,-1,https://www.eliteprospects.com/player/32878/david-savard,2023-2024,nhl,David Savard,D,DEF
Kevin Shattenkirk (D),Boston Bruins,61,6,18,24,0.39,18,-2,https://www.eliteprospects.com/player/11460/kevin-shattenkirk,2023-2024,nhl,Kevin Shattenkirk,D,DEF
Mike Reilly (D),totals,61,6,18,24,0.39,30,-1,https://www.eliteprospects.com/player/106295/mike-reilly,2023-2024,nhl,Mike Reilly,D,DEF
Jeff Petry (D),Detroit Red Wings,73,3,21,24,0.33,39,-7,https://www.eliteprospects.com/player/12265/jeff-petry,2023-2024,nhl,Jeff Petry,D,DEF
Jordan Spence (D),Los Angeles Kings,71,2,22,24,0.34,12,5,https://www.eliteprospects.com/player/320267/jordan-spence,2023-2024,nhl,Jordan Spence,D,DEF
Nick Perbix (D),Tampa Bay Lightning,77,2,22,24,0.31,10,8,https://www.eliteprospects.com/player/380612/nick-perbix,2023-2024,nhl,Nick Perbix,D,DEF
Sonny Milano (LW),Washington Capitals,49,15,8,23,0.47,10,4,https://www.eliteprospects.com/player/189415/sonny-milano,2023-2024,nhl,Sonny Milano,LW,FW
Ryan Johansen (C),totals,63,13,10,23,0.37,34,-6,https://www.eliteprospects.com/player/45512/ryan-johansen,2023-2024,nhl,Ryan Johansen,C,FW
Filip Zadina (RW/LW),San Jose Sharks,72,13,10,23,0.32,18,-44,https://www.eliteprospects.com/player/236471/filip-zadina,2023-2024,nhl,Filip Zadina,RW/LW,FW
Yevgeni Dadonov (RW/LW),Dallas Stars,51,12,11,23,0.45,8,-6,https://www.eliteprospects.com/player/11859/yevgeni-dadonov,2023-2024,nhl,Yevgeni Dadonov,RW/LW,FW
Alex Laferriere (RW/LW),Los Angeles Kings,81,12,11,23,0.28,46,-14,https://www.eliteprospects.com/player/450718/alex-laferriere,2023-2024,nhl,Alex Laferriere,RW/LW,FW
Bobby Brink (RW),Philadelphia Flyers,57,11,12,23,0.40,10,1,https://www.eliteprospects.com/player/496724/bobby-brink,2023-2024,nhl,Bobby Brink,RW,FW
Mike Hoffman (LW/C),San Jose Sharks,66,10,13,23,0.35,20,-21,https://www.eliteprospects.com/player/18800/mike-hoffman,2023-2024,nhl,Mike Hoffman,LW/C,FW
Casey Cizikas (C),New York Islanders,70,10,13,23,0.33,22,-2,https://www.eliteprospects.com/player/14960/casey-cizikas,2023-2024,nhl,Casey Cizikas,C,FW
Cole Smith (LW),Nashville Predators,80,9,14,23,0.29,63,5,https://www.eliteprospects.com/player/242238/cole-smith,2023-2024,nhl,Cole Smith,LW,FW
Vladislav Gavrikov (D),Los Angeles Kings,77,6,17,23,0.30,28,9,https://www.eliteprospects.com/player/165015/vladislav-gavrikov,2023-2024,nhl,Vladislav Gavrikov,D,DEF
Max Pacioretty (LW),Washington Capitals,47,4,19,23,0.49,25,-14,https://www.eliteprospects.com/player/12461/max-pacioretty,2023-2024,nhl,Max Pacioretty,LW,FW
Timothy Liljegren (D),Toronto Maple Leafs,55,3,20,23,0.42,16,3,https://www.eliteprospects.com/player/224910/timothy-liljegren,2023-2024,nhl,Timothy Liljegren,D,DEF
Rasmus Sandin (D),Washington Capitals,68,3,20,23,0.34,24,-13,https://www.eliteprospects.com/player/289453/rasmus-sandin,2023-2024,nhl,Rasmus Sandin,D,DEF
Corey Perry (RW/LW),totals,54,12,10,22,0.41,46,-6,https://www.eliteprospects.com/player/8541/corey-perry,2023-2024,nhl,Corey Perry,RW/LW,FW
Nic Dowd (C/RW),Washington Capitals,64,12,10,22,0.34,47,-2,https://www.eliteprospects.com/player/39372/nic-dowd,2023-2024,nhl,Nic Dowd,C/RW,FW
Kyle Okposo (RW/C),totals,67,12,10,22,0.33,34,1,https://www.eliteprospects.com/player/10458/kyle-okposo,2023-2024,nhl,Kyle Okposo,RW/C,FW
Michael McCarron (RW/C),Nashville Predators,70,12,10,22,0.31,100,4,https://www.eliteprospects.com/player/135703/michael-mccarron,2023-2024,nhl,Michael McCarron,RW/C,FW
Brett Leason (RW/C),Anaheim Ducks,68,11,11,22,0.32,14,-7,https://www.eliteprospects.com/player/257755/brett-leason,2023-2024,nhl,Brett Leason,RW/C,FW
Marcus Foligno (LW/RW),Minnesota Wild,55,10,12,22,0.40,59,10,https://www.eliteprospects.com/player/18601/marcus-foligno,2023-2024,nhl,Marcus Foligno,LW/RW,FW
Hendrix Lapierre (C),Washington Capitals,51,8,14,22,0.43,4,-1,https://www.eliteprospects.com/player/201904/hendrix-lapierre,2023-2024,nhl,Hendrix Lapierre,C,FW
Jalen Chatfield (D),Carolina Hurricanes,72,8,14,22,0.31,24,15,https://www.eliteprospects.com/player/205562/jalen-chatfield,2023-2024,nhl,Jalen Chatfield,D,DEF
Alexander Romanov (D),New York Islanders,81,7,15,22,0.27,20,23,https://www.eliteprospects.com/player/396529/alexander-romanov,2023-2024,nhl,Alexander Romanov,D,DEF
Kaiden Guhle (D),Montréal Canadiens,70,6,16,22,0.31,56,-8,https://www.eliteprospects.com/player/413363/kaiden-guhle,2023-2024,nhl,Kaiden Guhle,D,DEF
Kasperi Kapanen (RW/LW),St. Louis Blues,73,6,16,22,0.30,14,-5,https://www.eliteprospects.com/player/92226/kasperi-kapanen,2023-2024,nhl,Kasperi Kapanen,RW/LW,FW
Jacob Trouba (D),New York Rangers,69,3,19,22,0.32,73,-4,https://www.eliteprospects.com/player/90349/jacob-trouba,2023-2024,nhl,Jacob Trouba,D,DEF
Alexei Toropchenko (RW/LW),St. Louis Blues,82,14,7,21,0.26,30,-3,https://www.eliteprospects.com/player/312825/alexei-toropchenko,2023-2024,nhl,Alexei Toropchenko,RW/LW,FW
Will Cuylle (LW/RW),New York Rangers,81,13,8,21,0.26,56,-3,https://www.eliteprospects.com/player/537552/will-cuylle,2023-2024,nhl,Will Cuylle,LW/RW,FW
Jake Walman (D),Detroit Red Wings,63,12,9,21,0.33,44,-2,https://www.eliteprospects.com/player/248066/jake-walman,2023-2024,nhl,Jake Walman,D,DEF
Calle Järnkrok (C/W),Toronto Maple Leafs,52,10,11,21,0.40,18,16,https://www.eliteprospects.com/player/6020/calle-jarnkrok,2023-2024,nhl,Calle Järnkrok,C/W,FW
Blake Wheeler (RW/C),New York Rangers,54,9,12,21,0.39,23,2,https://www.eliteprospects.com/player/9215/blake-wheeler,2023-2024,nhl,Blake Wheeler,RW/C,FW
Oskar Sundqvist (C/RW),St. Louis Blues,71,6,15,21,0.30,32,-6,https://www.eliteprospects.com/player/41621/oskar-sundqvist,2023-2024,nhl,Oskar Sundqvist,C/RW,FW
Beck Malenstyn (LW/RW),Washington Capitals,81,6,15,21,0.26,25,-1,https://www.eliteprospects.com/player/247477/beck-malenstyn,2023-2024,nhl,Beck Malenstyn,LW/RW,FW
Michael Kesselring (D),Arizona Coyotes,65,5,16,21,0.32,66,11,https://www.eliteprospects.com/player/375367/michael-kesselring,2023-2024,nhl,Michael Kesselring,D,DEF
Yegor Zamula (D),Philadelphia Flyers,66,5,16,21,0.32,32,3,https://www.eliteprospects.com/player/398138/yegor-zamula,2023-2024,nhl,Yegor Zamula,D,DEF
Mario Ferraro (D),San Jose Sharks,78,3,18,21,0.27,36,-38,https://www.eliteprospects.com/player/245622/mario-ferraro,2023-2024,nhl,Mario Ferraro,D,DEF
Craig Smith (C/RW),Dallas Stars,75,11,9,20,0.27,33,2,https://www.eliteprospects.com/player/27038/craig-smith,2023-2024,nhl,Craig Smith,C/RW,FW
Tye Kartye (C),Seattle Kraken,77,11,9,20,0.26,37,-1,https://www.eliteprospects.com/player/424242/tye-kartye,2023-2024,nhl,Tye Kartye,C,FW
Josh Anderson (RW/LW),Montréal Canadiens,78,9,11,20,0.26,74,-18,https://www.eliteprospects.com/player/95853/josh-anderson,2023-2024,nhl,Josh Anderson,RW/LW,FW
Brenden Dillon (D),Winnipeg Jets,77,8,12,20,0.26,92,20,https://www.eliteprospects.com/player/23790/brenden-dillon,2023-2024,nhl,Brenden Dillon,D,DEF
Philip Tomasino (C/W),Nashville Predators,41,7,13,20,0.49,25,-6,https://www.eliteprospects.com/player/418531/philip-tomasino,2023-2024,nhl,Philip Tomasino,C/W,FW
Nikita Zadorov (D),totals,75,6,14,20,0.27,125,0,https://www.eliteprospects.com/player/108648/nikita-zadorov,2023-2024,nhl,Nikita Zadorov,D,DEF
Valtteri Puustinen (RW/LW),Pittsburgh Penguins,52,5,15,20,0.38,6,4,https://www.eliteprospects.com/player/332963/valtteri-puustinen,2023-2024,nhl,Valtteri Puustinen,RW/LW,FW
Ben Chiarot (D),Detroit Red Wings,77,5,15,20,0.26,56,-4,https://www.eliteprospects.com/player/33875/ben-chiarot,2023-2024,nhl,Ben Chiarot,D,DEF
Alexandre Carrier (D),Nashville Predators,73,4,16,20,0.27,44,7,https://www.eliteprospects.com/player/151143/alexandre-carrier,2023-2024,nhl,Alexandre Carrier,D,DEF
Henri Jokiharju (D),Buffalo Sabres,74,3,17,20,0.27,24,14,https://www.eliteprospects.com/player/277056/henri-jokiharju,2023-2024,nhl,Henri Jokiharju,D,DEF
Erik Brännström (D),Ottawa Senators,76,3,17,20,0.26,36,5,https://www.eliteprospects.com/player/255167/erik-brannstrom,2023-2024,nhl,Erik Brännström,D,DEF
Dmitri Kulikov (D),Florida Panthers,76,1,19,20,0.26,63,15,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2023-2024,nhl,Dmitri Kulikov,D,DEF
Kaapo Kakko (RW/C),New York Rangers,61,13,6,19,0.31,24,6,https://www.eliteprospects.com/player/396655/kaapo-kakko,2023-2024,nhl,Kaapo Kakko,RW/C,FW
Connor Dewar (C/LW),totals,74,11,8,19,0.26,28,-8,https://www.eliteprospects.com/player/283843/connor-dewar,2023-2024,nhl,Connor Dewar,C/LW,FW
Michael McLeod (C),New Jersey Devils,45,10,9,19,0.42,10,6,https://www.eliteprospects.com/player/240821/michael-mcleod,2023-2024,nhl,Michael McLeod,C,FW
Jack Quinn (RW/LW),Buffalo Sabres,27,9,10,19,0.70,8,-1,https://www.eliteprospects.com/player/336828/jack-quinn,2023-2024,nhl,Jack Quinn,RW/LW,FW
Brett Howden (C/LW),Vegas Golden Knights,72,8,11,19,0.26,39,-11,https://www.eliteprospects.com/player/232712/brett-howden,2023-2024,nhl,Brett Howden,C/LW,FW
David Kämpf (C/W),Toronto Maple Leafs,78,8,11,19,0.24,18,-4,https://www.eliteprospects.com/player/160499/david-kampf,2023-2024,nhl,David Kämpf,C/W,FW
Radek Faksa (C/LW),Dallas Stars,74,7,12,19,0.26,20,0,https://www.eliteprospects.com/player/98300/radek-faksa,2023-2024,nhl,Radek Faksa,C/LW,FW
Jakob Silfverberg (RW/LW),Anaheim Ducks,81,7,12,19,0.23,24,4,https://www.eliteprospects.com/player/6562/jakob-silfverberg,2023-2024,nhl,Jakob Silfverberg,RW/LW,FW
Cal Clutterbuck (RW),New York Islanders,82,7,12,19,0.23,32,4,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2023-2024,nhl,Cal Clutterbuck,RW,FW
Jonny Brodzinski (C/RW),New York Rangers,57,6,13,19,0.33,8,-3,https://www.eliteprospects.com/player/108294/jonny-brodzinski,2023-2024,nhl,Jonny Brodzinski,C/RW,FW
Jesper Fast (RW),Carolina Hurricanes,73,6,13,19,0.26,16,0,https://www.eliteprospects.com/player/10967/jesper-fast,2023-2024,nhl,Jesper Fast,RW,FW
Andrew Cogliano (C/LW),Colorado Avalanche,75,6,13,19,0.25,16,11,https://www.eliteprospects.com/player/9187/andrew-cogliano,2023-2024,nhl,Andrew Cogliano,C/LW,FW
Ryan Pulock (D),New York Islanders,58,5,14,19,0.33,12,3,https://www.eliteprospects.com/player/86761/ryan-pulock,2023-2024,nhl,Ryan Pulock,D,DEF
Jan Rutta (D),San Jose Sharks,69,5,14,19,0.28,38,-21,https://www.eliteprospects.com/player/18090/jan-rutta,2023-2024,nhl,Jan Rutta,D,DEF
Christian Fischer (RW/C),Detroit Red Wings,79,5,14,19,0.24,36,0,https://www.eliteprospects.com/player/226901/christian-fischer,2023-2024,nhl,Christian Fischer,RW/C,FW
Braden Schneider (D),New York Rangers,82,5,14,19,0.23,16,-1,https://www.eliteprospects.com/player/351820/braden-schneider,2023-2024,nhl,Braden Schneider,D,DEF
Simon Nemec (D),New Jersey Devils,60,3,16,19,0.32,33,-7,https://www.eliteprospects.com/player/589605/simon-nemec,2023-2024,nhl,Simon Nemec,D,DEF
Mikhail Sergachyov (D),Tampa Bay Lightning,34,2,17,19,0.56,16,-16,https://www.eliteprospects.com/player/312213/mikhail-sergachyov,2023-2024,nhl,Mikhail Sergachyov,D,DEF
Nils Lundkvist (D),Dallas Stars,59,2,17,19,0.32,16,13,https://www.eliteprospects.com/player/384079/nils-lundkvist,2023-2024,nhl,Nils Lundkvist,D,DEF
Christopher Tanev (D),totals,75,2,17,19,0.25,24,22,https://www.eliteprospects.com/player/39601/christopher-tanev,2023-2024,nhl,Christopher Tanev,D,DEF
Luke Kunin (C/W),San Jose Sharks,77,11,7,18,0.23,83,-30,https://www.eliteprospects.com/player/245278/luke-kunin,2023-2024,nhl,Luke Kunin,C/W,FW
Morgan Barron (C/W),Winnipeg Jets,80,11,7,18,0.23,23,10,https://www.eliteprospects.com/player/195024/morgan-barron,2023-2024,nhl,Morgan Barron,C/W,FW
Sean Kuraly (C/LW),Columbus Blue Jackets,62,9,9,18,0.29,40,-5,https://www.eliteprospects.com/player/49938/sean-kuraly,2023-2024,nhl,Sean Kuraly,C/LW,FW
Keegan Kolesar (RW),Vegas Golden Knights,79,8,10,18,0.23,49,-8,https://www.eliteprospects.com/player/197560/keegan-kolesar,2023-2024,nhl,Keegan Kolesar,RW,FW
Parker Kelly (LW/C),Ottawa Senators,80,8,10,18,0.23,30,-8,https://www.eliteprospects.com/player/258162/parker-kelly,2023-2024,nhl,Parker Kelly,LW/C,FW
Noah Cates (LW),Philadelphia Flyers,59,6,12,18,0.31,0,-8,https://www.eliteprospects.com/player/201517/noah-cates,2023-2024,nhl,Noah Cates,LW,FW
Radko Gudas (D),Anaheim Ducks,66,6,12,18,0.27,128,14,https://www.eliteprospects.com/player/18085/radko-gudas,2023-2024,nhl,Radko Gudas,D,DEF
Aaron Ekblad (D),Florida Panthers,51,4,14,18,0.35,50,27,https://www.eliteprospects.com/player/49042/aaron-ekblad,2023-2024,nhl,Aaron Ekblad,D,DEF
Olli Määttä (D),Detroit Red Wings,72,4,14,18,0.25,14,14,https://www.eliteprospects.com/player/43543/olli-maatta,2023-2024,nhl,Olli Määttä,D,DEF
Connor Clifton (D),Buffalo Sabres,79,4,14,18,0.23,88,12,https://www.eliteprospects.com/player/131370/connor-clifton,2023-2024,nhl,Connor Clifton,D,DEF
Adam Larsson (D),Seattle Kraken,81,4,14,18,0.22,55,6,https://www.eliteprospects.com/player/10713/adam-larsson,2023-2024,nhl,Adam Larsson,D,DEF
Samuel Girard (D),Colorado Avalanche,59,3,15,18,0.31,10,0,https://www.eliteprospects.com/player/251476/samuel-girard,2023-2024,nhl,Samuel Girard,D,DEF
Mikey Anderson (D),Los Angeles Kings,74,2,16,18,0.24,18,22,https://www.eliteprospects.com/player/201512/mikey-anderson,2023-2024,nhl,Mikey Anderson,D,DEF
Dylan Samberg (D),Winnipeg Jets,78,1,17,18,0.23,43,16,https://www.eliteprospects.com/player/201527/dylan-samberg,2023-2024,nhl,Dylan Samberg,D,DEF
Yakov Trenin (C/LW),totals,76,12,5,17,0.22,40,15,https://www.eliteprospects.com/player/277485/yakov-trenin,2023-2024,nhl,Yakov Trenin,C/LW,FW
Pontus Holmberg (W/C),Toronto Maple Leafs,54,7,10,17,0.31,18,11,https://www.eliteprospects.com/player/265859/pontus-holmberg,2023-2024,nhl,Pontus Holmberg,W/C,FW
Garnet Hathaway (RW/LW),Philadelphia Flyers,82,7,10,17,0.21,132,-7,https://www.eliteprospects.com/player/75018/garnet-hathaway,2023-2024,nhl,Garnet Hathaway,RW/LW,FW
Joey Anderson (RW/LW),Chicago Blackhawks,55,5,12,17,0.31,8,5,https://www.eliteprospects.com/player/247964/joey-anderson,2023-2024,nhl,Joey Anderson,RW/LW,FW
Anthony Beauvillier (W/C),totals,60,5,12,17,0.28,8,-8,https://www.eliteprospects.com/player/213435/anthony-beauvillier,2023-2024,nhl,Anthony Beauvillier,W/C,FW
Alec Martinez (D),Vegas Golden Knights,55,4,13,17,0.31,6,-2,https://www.eliteprospects.com/player/12531/alec-martinez,2023-2024,nhl,Alec Martinez,D,DEF
Peyton Krebs (C/W),Buffalo Sabres,80,4,13,17,0.21,67,2,https://www.eliteprospects.com/player/322178/peyton-krebs,2023-2024,nhl,Peyton Krebs,C/W,FW
Ryan Lindgren (D),New York Rangers,76,3,14,17,0.22,36,22,https://www.eliteprospects.com/player/226442/ryan-lindgren,2023-2024,nhl,Ryan Lindgren,D,DEF
Niko Mikkola (D),Florida Panthers,82,3,14,17,0.21,69,11,https://www.eliteprospects.com/player/94439/niko-mikkola,2023-2024,nhl,Niko Mikkola,D,DEF
Juuso Välimäki (D),Arizona Coyotes,68,2,15,17,0.25,12,12,https://www.eliteprospects.com/player/221525/juuso-valimaki,2023-2024,nhl,Juuso Välimäki,D,DEF
Jackson LaCombe (D),Anaheim Ducks,71,2,15,17,0.24,24,-24,https://www.eliteprospects.com/player/369937/jackson-lacombe,2023-2024,nhl,Jackson LaCombe,D,DEF
Ryan Suter (D),Dallas Stars,82,2,15,17,0.21,28,14,https://www.eliteprospects.com/player/8897/ryan-suter,2023-2024,nhl,Ryan Suter,D,DEF
Calen Addison (D),totals,72,1,16,17,0.24,72,-38,https://www.eliteprospects.com/player/278861/calen-addison,2023-2024,nhl,Calen Addison,D,DEF
Scott Perunovich (D),St. Louis Blues,54,0,17,17,0.31,12,1,https://www.eliteprospects.com/player/300906/scott-perunovich,2023-2024,nhl,Scott Perunovich,D,DEF
Sam Carrick (C/RW),totals,77,10,6,16,0.21,102,-11,https://www.eliteprospects.com/player/32716/sam-carrick,2023-2024,nhl,Sam Carrick,C/RW,FW
Emil Bemström (C/W),totals,56,8,8,16,0.29,12,-5,https://www.eliteprospects.com/player/313359/emil-bemstrom,2023-2024,nhl,Emil Bemström,C/W,FW
Kailer Yamamoto (RW/LW),Seattle Kraken,59,8,8,16,0.27,18,-9,https://www.eliteprospects.com/player/247915/kailer-yamamoto,2023-2024,nhl,Kailer Yamamoto,RW/LW,FW
Trevor Lewis (C/RW),Los Angeles Kings,82,8,8,16,0.20,20,7,https://www.eliteprospects.com/player/10461/trevor-lewis,2023-2024,nhl,Trevor Lewis,C/RW,FW
André Burakovsky (LW/RW),Seattle Kraken,49,7,9,16,0.33,14,-15,https://www.eliteprospects.com/player/38705/andre-burakovsky,2023-2024,nhl,André Burakovsky,LW/RW,FW
Brandon Tanev (LW/RW),Seattle Kraken,66,7,9,16,0.24,51,2,https://www.eliteprospects.com/player/96475/brandon-tanev,2023-2024,nhl,Brandon Tanev,LW/RW,FW
Kent Johnson (LW/C),Columbus Blue Jackets,42,6,10,16,0.38,10,-2,https://www.eliteprospects.com/player/521697/kent-johnson,2023-2024,nhl,Kent Johnson,LW/C,FW
Nicolas Aubé-Kubel (RW/C),Washington Capitals,60,6,10,16,0.27,23,4,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2023-2024,nhl,Nicolas Aubé-Kubel,RW/C,FW
Brian Dumoulin (D),Seattle Kraken,80,6,10,16,0.20,20,3,https://www.eliteprospects.com/player/33896/brian-dumoulin,2023-2024,nhl,Brian Dumoulin,D,DEF
