player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,player_name,position,fw_def
Radko Gudas (D),Florida Panthers,72,2,15,17,0.24,79,14,https://www.eliteprospects.com/player/18085/radko-gudas,2022-2023,nhl,Radko Gudas,D,DEF
Tyler Myers (D),Vancouver Canucks,78,1,16,17,0.22,76,-16,https://www.eliteprospects.com/player/17521/tyler-myers,2022-2023,nhl,Tyler Myers,D,DEF
Brayden McNabb (D),Vegas Golden Knights,82,1,16,17,0.21,51,17,https://www.eliteprospects.com/player/31079/brayden-mcnabb,2022-2023,nhl,Brayden McNabb,D,DEF
Jakub Vrána (LW/RW),totals,25,11,5,16,0.64,10,3,https://www.eliteprospects.com/player/101250/jakub-vrana,2022-2023,nhl,Jakub Vrána,LW/RW,FW
Craig Smith (C/RW),totals,64,9,7,16,0.25,18,5,https://www.eliteprospects.com/player/27038/craig-smith,2022-2023,nhl,Craig Smith,C/RW,FW
Robby Fabbri (C/W),Detroit Red Wings,28,7,9,16,0.57,22,-1,https://www.eliteprospects.com/player/156923/robby-fabbri,2022-2023,nhl,Robby Fabbri,C/W,FW
Oliver Wahlstrom (RW/LW),New York Islanders,35,7,9,16,0.46,32,5,https://www.eliteprospects.com/player/241370/oliver-wahlstrom,2022-2023,nhl,Oliver Wahlstrom,RW/LW,FW
Tyler Pitlick (C/RW),St. Louis Blues,61,7,9,16,0.26,14,-1,https://www.eliteprospects.com/player/40064/tyler-pitlick,2022-2023,nhl,Tyler Pitlick,C/RW,FW
Jesse Ylönen (RW/LW),Montréal Canadiens,37,6,10,16,0.43,0,-11,https://www.eliteprospects.com/player/299117/jesse-ylonen,2022-2023,nhl,Jesse Ylönen,RW/LW,FW
Nils Lundkvist (D),Dallas Stars,60,6,10,16,0.27,26,-5,https://www.eliteprospects.com/player/384079/nils-lundkvist,2022-2023,nhl,Nils Lundkvist,D,DEF
Martin Fehérváry (D),Washington Capitals,67,6,10,16,0.24,31,-11,https://www.eliteprospects.com/player/274991/martin-fehervary,2022-2023,nhl,Martin Fehérváry,D,DEF
Jani Hakanpää (D),Dallas Stars,82,6,10,16,0.2,60,18,https://www.eliteprospects.com/player/45342/jani-hakanpaa,2022-2023,nhl,Jani Hakanpää,D,DEF
Mason Appleton (C/RW),Winnipeg Jets,41,5,11,16,0.39,8,2,https://www.eliteprospects.com/player/266919/mason-appleton,2022-2023,nhl,Mason Appleton,C/RW,FW
Boris Katchouk (LW/RW),Chicago Blackhawks,58,5,11,16,0.28,27,-10,https://www.eliteprospects.com/player/269859/boris-katchouk,2022-2023,nhl,Boris Katchouk,LW/RW,FW
Jesse Puljujärvi (RW/LW),totals,75,5,11,16,0.21,32,-13,https://www.eliteprospects.com/player/152117/jesse-puljujarvi,2022-2023,nhl,Jesse Puljujärvi,RW/LW,FW
Joshua Leivo (LW/RW),St. Louis Blues,51,4,12,16,0.31,25,0,https://www.eliteprospects.com/player/88692/joshua-leivo,2022-2023,nhl,Joshua Leivo,LW/RW,FW
Teodors Blugers (C),totals,63,4,12,16,0.25,30,-9,https://www.eliteprospects.com/player/108347/teodors-blugers,2022-2023,nhl,Teodors Blugers,C,FW
Nils Åman (C/W),Vancouver Canucks,68,4,12,16,0.24,18,-12,https://www.eliteprospects.com/player/343876/nils-aman,2022-2023,nhl,Nils Åman,C/W,FW
Caleb Jones (D),Chicago Blackhawks,73,4,12,16,0.22,40,-19,https://www.eliteprospects.com/player/199902/caleb-jones,2022-2023,nhl,Caleb Jones,D,DEF
Josh Mahura (D),Florida Panthers,82,4,12,16,0.2,48,17,https://www.eliteprospects.com/player/166669/josh-mahura,2022-2023,nhl,Josh Mahura,D,DEF
Ethan Bear (D),Vancouver Canucks,61,3,13,16,0.26,25,6,https://www.eliteprospects.com/player/197561/ethan-bear,2022-2023,nhl,Ethan Bear,D,DEF
Dmitri Kulikov (D),totals,67,3,13,16,0.24,34,-13,https://www.eliteprospects.com/player/11866/dmitri-kulikov,2022-2023,nhl,Dmitri Kulikov,D,DEF
Brandon Carlo (D),Boston Bruins,75,3,13,16,0.21,38,44,https://www.eliteprospects.com/player/120965/brandon-carlo,2022-2023,nhl,Brandon Carlo,D,DEF
Carson Soucy (D),Seattle Kraken,78,3,13,16,0.21,68,18,https://www.eliteprospects.com/player/107449/carson-soucy,2022-2023,nhl,Carson Soucy,D,DEF
Nick Holden (D),Ottawa Senators,65,2,14,16,0.25,10,0,https://www.eliteprospects.com/player/11700/nick-holden,2022-2023,nhl,Nick Holden,D,DEF
Erik Cernak (D),Tampa Bay Lightning,70,2,14,16,0.23,53,8,https://www.eliteprospects.com/player/166368/erik-cernak,2022-2023,nhl,Erik Cernak,D,DEF
Wade Allison (RW/LW),Philadelphia Flyers,60,9,6,15,0.25,36,-3,https://www.eliteprospects.com/player/199949/wade-allison,2022-2023,nhl,Wade Allison,RW/LW,FW
Colin White (C/RW),Florida Panthers,68,8,7,15,0.22,12,0,https://www.eliteprospects.com/player/183810/colin-white,2022-2023,nhl,Colin White,C/RW,FW
Lukas Reichel (W/C),Chicago Blackhawks,23,7,8,15,0.65,6,-8,https://www.eliteprospects.com/player/381687/lukas-reichel,2022-2023,nhl,Lukas Reichel,W/C,FW
Luke Evangelista (RW),Nashville Predators,24,7,8,15,0.63,6,7,https://www.eliteprospects.com/player/503976/luke-evangelista,2022-2023,nhl,Luke Evangelista,RW,FW
Michael Pezzetta (LW/C),Montréal Canadiens,63,7,8,15,0.24,77,-4,https://www.eliteprospects.com/player/269038/michael-pezzetta,2022-2023,nhl,Michael Pezzetta,LW/C,FW
Dylan Guenther (RW/LW),Arizona Coyotes,33,6,9,15,0.45,10,-7,https://www.eliteprospects.com/player/476538/dylan-guenther,2022-2023,nhl,Dylan Guenther,RW/LW,FW
Nathan Bastian (RW/C),New Jersey Devils,43,6,9,15,0.35,31,7,https://www.eliteprospects.com/player/245157/nathan-bastian,2022-2023,nhl,Nathan Bastian,RW/C,FW
Rem Pitlick (C/RW),Montréal Canadiens,46,6,9,15,0.33,22,-15,https://www.eliteprospects.com/player/199968/rem-pitlick,2022-2023,nhl,Rem Pitlick,C/RW,FW
Oskar Lindblom (LW/RW),San Jose Sharks,73,6,9,15,0.21,18,-16,https://www.eliteprospects.com/player/86181/oskar-lindblom,2022-2023,nhl,Oskar Lindblom,LW/RW,FW
Michael Eyssimont (C/LW),totals,54,5,10,15,0.28,63,3,https://www.eliteprospects.com/player/196603/michael-eyssimont,2022-2023,nhl,Michael Eyssimont,C/LW,FW
Mathieu Olivier (RW/LW),Columbus Blue Jackets,66,5,10,15,0.23,81,-20,https://www.eliteprospects.com/player/213604/mathieu-olivier,2022-2023,nhl,Mathieu Olivier,RW/LW,FW
Ryan Reaves (RW/LW),totals,73,5,10,15,0.21,43,-6,https://www.eliteprospects.com/player/14003/ryan-reaves,2022-2023,nhl,Ryan Reaves,RW/LW,FW
Justin Barron (D),Montréal Canadiens,39,4,11,15,0.38,20,-2,https://www.eliteprospects.com/player/294613/justin-barron,2022-2023,nhl,Justin Barron,D,DEF
Alexei Protas (C),Washington Capitals,58,4,11,15,0.26,12,-8,https://www.eliteprospects.com/player/517438/alexei-protas,2022-2023,nhl,Alexei Protas,C,FW
Rasmus Kupari (C/RW),Los Angeles Kings,66,3,12,15,0.23,12,-5,https://www.eliteprospects.com/player/319079/rasmus-kupari,2022-2023,nhl,Rasmus Kupari,C/RW,FW
Johnathan Kovacevic (D),Montréal Canadiens,77,3,12,15,0.19,39,3,https://www.eliteprospects.com/player/239820/johnathan-kovacevic,2022-2023,nhl,Johnathan Kovacevic,D,DEF
Jacob Middleton (D),Minnesota Wild,79,3,12,15,0.19,72,15,https://www.eliteprospects.com/player/150872/jacob-middleton,2022-2023,nhl,Jacob Middleton,D,DEF
Marc Staal (D),Florida Panthers,82,3,12,15,0.18,43,10,https://www.eliteprospects.com/player/9183/marc-staal,2022-2023,nhl,Marc Staal,D,DEF
Cody Ceci (D),Edmonton Oilers,80,1,14,15,0.19,24,11,https://www.eliteprospects.com/player/45584/cody-ceci,2022-2023,nhl,Cody Ceci,D,DEF
Zach Aston-Reese (C/W),Toronto Maple Leafs,77,10,4,14,0.18,25,-6,https://www.eliteprospects.com/player/98068/zach-aston-reese,2022-2023,nhl,Zach Aston-Reese,C/W,FW
Julien Gauthier (RW/LW),totals,57,9,5,14,0.25,6,-6,https://www.eliteprospects.com/player/213464/julien-gauthier,2022-2023,nhl,Julien Gauthier,RW/LW,FW
Brendan Gallagher (RW),Montréal Canadiens,37,8,6,14,0.38,45,-5,https://www.eliteprospects.com/player/25705/brendan-gallagher,2022-2023,nhl,Brendan Gallagher,RW,FW
Sam Gagner (C/RW),Winnipeg Jets,48,8,6,14,0.29,13,-4,https://www.eliteprospects.com/player/10425/sam-gagner,2022-2023,nhl,Sam Gagner,C/RW,FW
Yevgeni Svechnikov (RW/LW),San Jose Sharks,59,8,6,14,0.24,26,-6,https://www.eliteprospects.com/player/168679/yevgeni-svechnikov,2022-2023,nhl,Yevgeni Svechnikov,RW/LW,FW
Joel Armia (RW/LW),Montréal Canadiens,43,7,7,14,0.33,22,-7,https://www.eliteprospects.com/player/40624/joel-armia,2022-2023,nhl,Joel Armia,RW/LW,FW
Ryan Poehling (C/LW),Pittsburgh Penguins,53,7,7,14,0.26,8,-2,https://www.eliteprospects.com/player/288045/ryan-poehling,2022-2023,nhl,Ryan Poehling,C/LW,FW
Liam Foudy (C/W),Columbus Blue Jackets,62,7,7,14,0.23,8,-26,https://www.eliteprospects.com/player/397650/liam-foudy,2022-2023,nhl,Liam Foudy,C/W,FW
Alex Belzile (RW/C),Montréal Canadiens,31,6,8,14,0.45,13,0,https://www.eliteprospects.com/player/68593/alex-belzile,2022-2023,nhl,Alex Belzile,RW/C,FW
Axel Jonsson-Fjällby (LW),Winnipeg Jets,50,6,8,14,0.28,8,-1,https://www.eliteprospects.com/player/246070/axel-jonsson-fjallby,2022-2023,nhl,Axel Jonsson-Fjällby,LW,FW
Jujhar Khaira (LW/C),Chicago Blackhawks,51,6,8,14,0.27,31,-11,https://www.eliteprospects.com/player/93577/jujhar-khaira,2022-2023,nhl,Jujhar Khaira,LW/C,FW
Jalen Chatfield (D),Carolina Hurricanes,78,6,8,14,0.18,35,23,https://www.eliteprospects.com/player/205562/jalen-chatfield,2022-2023,nhl,Jalen Chatfield,D,DEF
Patrick Maroon (LW/RW),Tampa Bay Lightning,80,5,9,14,0.18,150,-5,https://www.eliteprospects.com/player/12063/patrick-maroon,2022-2023,nhl,Patrick Maroon,LW/RW,FW
Nick Blankenburg (D),Columbus Blue Jackets,36,4,10,14,0.39,16,-16,https://www.eliteprospects.com/player/233484/nick-blankenburg,2022-2023,nhl,Nick Blankenburg,D,DEF
Isac Lundeström (C/LW),Anaheim Ducks,61,4,10,14,0.23,2,-13,https://www.eliteprospects.com/player/265570/isac-lundestrom,2022-2023,nhl,Isac Lundeström,C/LW,FW
Nick Seeler (D),Philadelphia Flyers,77,4,10,14,0.18,56,1,https://www.eliteprospects.com/player/107099/nick-seeler,2022-2023,nhl,Nick Seeler,D,DEF
Matt Dumba (D),Minnesota Wild,79,4,10,14,0.18,81,-8,https://www.eliteprospects.com/player/53542/matt-dumba,2022-2023,nhl,Matt Dumba,D,DEF
Jonas Brodin (D),Minnesota Wild,60,3,11,14,0.23,30,13,https://www.eliteprospects.com/player/19980/jonas-brodin,2022-2023,nhl,Jonas Brodin,D,DEF
Alec Martinez (D),Vegas Golden Knights,77,3,11,14,0.18,29,30,https://www.eliteprospects.com/player/12531/alec-martinez,2022-2023,nhl,Alec Martinez,D,DEF
Troy Stecher (D),totals,81,3,11,14,0.17,44,-6,https://www.eliteprospects.com/player/59042/troy-stecher,2022-2023,nhl,Troy Stecher,D,DEF
Conor Timmins (D),totals,27,2,12,14,0.52,8,-1,https://www.eliteprospects.com/player/267584/conor-timmins,2022-2023,nhl,Conor Timmins,D,DEF
Gavin Bayreuther (D),Columbus Blue Jackets,51,2,12,14,0.27,23,-18,https://www.eliteprospects.com/player/178941/gavin-bayreuther,2022-2023,nhl,Gavin Bayreuther,D,DEF
T.J. Brodie (D),Toronto Maple Leafs,58,2,12,14,0.24,14,10,https://www.eliteprospects.com/player/19170/t.j.-brodie,2022-2023,nhl,T.J. Brodie,D,DEF
Ilya Lyubushkin (D),Buffalo Sabres,68,2,12,14,0.21,38,-2,https://www.eliteprospects.com/player/123109/ilya-lyubushkin,2022-2023,nhl,Ilya Lyubushkin,D,DEF
Brett Ritchie (RW),totals,50,8,5,13,0.26,25,0,https://www.eliteprospects.com/player/45554/brett-ritchie,2022-2023,nhl,Brett Ritchie,RW,FW
Kiefer Sherwood (W/C),Nashville Predators,32,7,6,13,0.41,30,4,https://www.eliteprospects.com/player/196607/kiefer-sherwood,2022-2023,nhl,Kiefer Sherwood,W/C,FW
Connor Murphy (D),Chicago Blackhawks,80,7,6,13,0.16,69,-10,https://www.eliteprospects.com/player/45417/connor-murphy,2022-2023,nhl,Connor Murphy,D,DEF
Brett Howden (C/LW),Vegas Golden Knights,54,6,7,13,0.24,55,5,https://www.eliteprospects.com/player/232712/brett-howden,2022-2023,nhl,Brett Howden,C/LW,FW
Andrew Peeke (D),Columbus Blue Jackets,80,6,7,13,0.16,22,-41,https://www.eliteprospects.com/player/291905/andrew-peeke,2022-2023,nhl,Andrew Peeke,D,DEF
Luke Kunin (C/W),San Jose Sharks,31,5,8,13,0.42,42,-9,https://www.eliteprospects.com/player/245278/luke-kunin,2022-2023,nhl,Luke Kunin,C/W,FW
Pontus Holmberg (W/C),Toronto Maple Leafs,37,5,8,13,0.35,18,0,https://www.eliteprospects.com/player/265859/pontus-holmberg,2022-2023,nhl,Pontus Holmberg,W/C,FW
Arber Xhekaj (D),Montréal Canadiens,51,5,8,13,0.25,101,-9,https://www.eliteprospects.com/player/424429/arber-xhekaj,2022-2023,nhl,Arber Xhekaj,D,DEF
Yegor Chinakhov (W),Columbus Blue Jackets,30,4,9,13,0.43,10,-6,https://www.eliteprospects.com/player/519779/yegor-chinakhov,2022-2023,nhl,Yegor Chinakhov,W,FW
Pierre-Édouard Bellemare (C/LW),Tampa Bay Lightning,73,4,9,13,0.18,34,-9,https://www.eliteprospects.com/player/8339/pierre-edouard-bellemare,2022-2023,nhl,Pierre-Édouard Bellemare,C/LW,FW
Henri Jokiharju (D),Buffalo Sabres,60,3,10,13,0.22,30,-12,https://www.eliteprospects.com/player/277056/henri-jokiharju,2022-2023,nhl,Henri Jokiharju,D,DEF
Sean Walker (D),Los Angeles Kings,70,3,10,13,0.19,36,-3,https://www.eliteprospects.com/player/160791/sean-walker,2022-2023,nhl,Sean Walker,D,DEF
Joel Edmundson (D),Montréal Canadiens,61,2,11,13,0.21,58,-29,https://www.eliteprospects.com/player/59478/joel-edmundson,2022-2023,nhl,Joel Edmundson,D,DEF
Christopher Tanev (D),Calgary Flames,65,1,12,13,0.2,21,7,https://www.eliteprospects.com/player/39601/christopher-tanev,2022-2023,nhl,Christopher Tanev,D,DEF
Erik Gudbranson (D),Columbus Blue Jackets,70,1,12,13,0.19,57,-24,https://www.eliteprospects.com/player/31282/erik-gudbranson,2022-2023,nhl,Erik Gudbranson,D,DEF
Jaret Anderson-Dolan (C/W),Los Angeles Kings,46,7,5,12,0.26,2,-11,https://www.eliteprospects.com/player/278859/jaret-anderson-dolan,2022-2023,nhl,Jaret Anderson-Dolan,C/W,FW
Mark Jankowski (C),Nashville Predators,50,7,5,12,0.24,18,-1,https://www.eliteprospects.com/player/146518/mark-jankowski,2022-2023,nhl,Mark Jankowski,C,FW
Phil Di Giuseppe (LW/RW),Vancouver Canucks,30,6,6,12,0.4,14,-1,https://www.eliteprospects.com/player/62746/phil-di-giuseppe,2022-2023,nhl,Phil Di Giuseppe,LW/RW,FW
Cal Clutterbuck (RW),New York Islanders,49,6,6,12,0.24,30,9,https://www.eliteprospects.com/player/9359/cal-clutterbuck,2022-2023,nhl,Cal Clutterbuck,RW,FW
Josh Archibald (RW/LW),Pittsburgh Penguins,62,6,6,12,0.19,43,6,https://www.eliteprospects.com/player/122788/josh-archibald,2022-2023,nhl,Josh Archibald,RW/LW,FW
Nicolas Deslauriers (LW/D),Philadelphia Flyers,80,6,6,12,0.15,136,-11,https://www.eliteprospects.com/player/37437/nicolas-deslauriers,2022-2023,nhl,Nicolas Deslauriers,LW/D,DEF
Derek Forbort (D),Boston Bruins,54,5,7,12,0.22,23,12,https://www.eliteprospects.com/player/31265/derek-forbort,2022-2023,nhl,Derek Forbort,D,DEF
Zach Whitecloud (D),Vegas Golden Knights,59,5,7,12,0.2,41,10,https://www.eliteprospects.com/player/202774/zach-whitecloud,2022-2023,nhl,Zach Whitecloud,D,DEF
A.J. Greer (LW),Boston Bruins,61,5,7,12,0.2,114,9,https://www.eliteprospects.com/player/151125/a.j.-greer,2022-2023,nhl,A.J. Greer,LW,FW
Nicolas Aubé-Kubel (RW/C),totals,53,4,8,12,0.23,50,1,https://www.eliteprospects.com/player/151146/nicolas-aube-kubel,2022-2023,nhl,Nicolas Aubé-Kubel,RW/C,FW
Patrick Brown (C/RW),totals,61,4,8,12,0.2,44,-2,https://www.eliteprospects.com/player/75038/patrick-brown,2022-2023,nhl,Patrick Brown,C/RW,FW
Jérémy Lauzon (D),Nashville Predators,67,3,9,12,0.18,66,-11,https://www.eliteprospects.com/player/213715/jeremy-lauzon,2022-2023,nhl,Jérémy Lauzon,D,DEF
Calvin de Haan (D),Carolina Hurricanes,53,2,10,12,0.23,20,7,https://www.eliteprospects.com/player/23814/calvin-de-haan,2022-2023,nhl,Calvin de Haan,D,DEF
Jon Merrill (D),Minnesota Wild,73,2,10,12,0.16,38,-2,https://www.eliteprospects.com/player/20712/jon-merrill,2022-2023,nhl,Jon Merrill,D,DEF
Jaycob Megna (D),totals,54,1,11,12,0.22,21,3,https://www.eliteprospects.com/player/84762/jaycob-megna,2022-2023,nhl,Jaycob Megna,D,DEF
Austin Watson (RW/LW),Ottawa Senators,75,9,2,11,0.15,123,-7,https://www.eliteprospects.com/player/33753/austin-watson,2022-2023,nhl,Austin Watson,RW/LW,FW
Walker Duehr (RW),Calgary Flames,27,7,4,11,0.41,4,0,https://www.eliteprospects.com/player/234647/walker-duehr,2022-2023,nhl,Walker Duehr,RW,FW
Mark Kastelic (C/RW),Ottawa Senators,65,7,4,11,0.17,102,-6,https://www.eliteprospects.com/player/276474/mark-kastelic,2022-2023,nhl,Mark Kastelic,C/RW,FW
Michael Stone (D),Calgary Flames,48,6,5,11,0.23,35,2,https://www.eliteprospects.com/player/11708/michael-stone,2022-2023,nhl,Michael Stone,D,DEF
Jordan Greenway (LW/C),totals,62,6,5,11,0.18,26,-6,https://www.eliteprospects.com/player/183455/jordan-greenway,2022-2023,nhl,Jordan Greenway,LW/C,FW
Drew O'Connor (LW/RW),Pittsburgh Penguins,46,5,6,11,0.24,12,-3,https://www.eliteprospects.com/player/378129/drew-o-connor,2022-2023,nhl,Drew O'Connor,LW/RW,FW
Derek Stepan (C),Carolina Hurricanes,73,5,6,11,0.15,8,8,https://www.eliteprospects.com/player/19040/derek-stepan,2022-2023,nhl,Derek Stepan,C,FW
Scott Harrington (D),totals,45,4,7,11,0.24,10,-6,https://www.eliteprospects.com/player/39653/scott-harrington,2022-2023,nhl,Scott Harrington,D,DEF
Mario Ferraro (D),San Jose Sharks,72,4,7,11,0.15,24,-31,https://www.eliteprospects.com/player/245622/mario-ferraro,2022-2023,nhl,Mario Ferraro,D,DEF
Marcus Björk (D),Columbus Blue Jackets,33,3,8,11,0.33,42,-9,https://www.eliteprospects.com/player/187811/marcus-bjork,2022-2023,nhl,Marcus Björk,D,DEF
Liam O'Brien (LW/C),Arizona Coyotes,56,3,8,11,0.2,114,-5,https://www.eliteprospects.com/player/84724/liam-o-brien,2022-2023,nhl,Liam O'Brien,LW/C,FW
Cole Sillinger (C/LW),Columbus Blue Jackets,64,3,8,11,0.17,22,-23,https://www.eliteprospects.com/player/201844/cole-sillinger,2022-2023,nhl,Cole Sillinger,C/LW,FW
Vinnie Hinostroza (RW/LW),Buffalo Sabres,26,2,9,11,0.42,6,-1,https://www.eliteprospects.com/player/91243/vinnie-hinostroza,2022-2023,nhl,Vinnie Hinostroza,RW/LW,FW
Jordan Oesterle (D),Detroit Red Wings,52,2,9,11,0.21,19,-9,https://www.eliteprospects.com/player/84700/jordan-oesterle,2022-2023,nhl,Jordan Oesterle,D,DEF
Alexander Edler (D),Los Angeles Kings,64,2,9,11,0.17,34,-1,https://www.eliteprospects.com/player/4081/alexander-edler,2022-2023,nhl,Alexander Edler,D,DEF
Dante Fabbro (D),Nashville Predators,79,2,9,11,0.14,50,-4,https://www.eliteprospects.com/player/247041/dante-fabbro,2022-2023,nhl,Dante Fabbro,D,DEF
Brandon Duhaime (RW/LW),Minnesota Wild,51,9,1,10,0.2,42,6,https://www.eliteprospects.com/player/202463/brandon-duhaime,2022-2023,nhl,Brandon Duhaime,RW/LW,FW
Jake Neighbours (LW/RW),St. Louis Blues,43,6,4,10,0.23,24,-19,https://www.eliteprospects.com/player/391048/jake-neighbours,2022-2023,nhl,Jake Neighbours,LW/RW,FW
Juraj Slafkovský (RW/LW),Montréal Canadiens,39,4,6,10,0.26,33,-13,https://www.eliteprospects.com/player/527423/juraj-slafkovsky,2022-2023,nhl,Juraj Slafkovský,RW/LW,FW
Brad Hunt (D),Colorado Avalanche,47,4,6,10,0.21,12,4,https://www.eliteprospects.com/player/39225/brad-hunt,2022-2023,nhl,Brad Hunt,D,DEF
Zack MacEwen (C/RW),totals,56,4,6,10,0.18,66,-11,https://www.eliteprospects.com/player/223475/zack-macewen,2022-2023,nhl,Zack MacEwen,C/RW,FW
Dylan Gambrell (C),Ottawa Senators,60,4,6,10,0.17,35,-4,https://www.eliteprospects.com/player/192301/dylan-gambrell,2022-2023,nhl,Dylan Gambrell,C,FW
Saku Mäenalanen (LW/C),Winnipeg Jets,64,4,6,10,0.16,16,0,https://www.eliteprospects.com/player/73109/saku-maenalanen,2022-2023,nhl,Saku Mäenalanen,LW/C,FW
MacKenzie Entwistle (RW/C),Chicago Blackhawks,66,4,6,10,0.15,14,-11,https://www.eliteprospects.com/player/273678/mackenzie-entwistle,2022-2023,nhl,MacKenzie Entwistle,RW/C,FW
Chris Tierney (C),totals,36,3,7,10,0.28,6,-8,https://www.eliteprospects.com/player/92677/chris-tierney,2022-2023,nhl,Chris Tierney,C,FW
Artyom Zub (D),Ottawa Senators,53,3,7,10,0.19,39,2,https://www.eliteprospects.com/player/182436/artyom-zub,2022-2023,nhl,Artyom Zub,D,DEF
Simon Benoît (D),Anaheim Ducks,78,3,7,10,0.13,60,-29,https://www.eliteprospects.com/player/254891/simon-benoit,2022-2023,nhl,Simon Benoît,D,DEF
Josh Manson (D),Colorado Avalanche,27,2,8,10,0.37,42,13,https://www.eliteprospects.com/player/47762/josh-manson,2022-2023,nhl,Josh Manson,D,DEF
Colin Blackwell (C/W),Chicago Blackhawks,53,2,8,10,0.19,6,-16,https://www.eliteprospects.com/player/128394/colin-blackwell,2022-2023,nhl,Colin Blackwell,C/W,FW
Mattias Samuelsson (D),Buffalo Sabres,55,2,8,10,0.18,20,14,https://www.eliteprospects.com/player/325127/mattias-samuelsson,2022-2023,nhl,Mattias Samuelsson,D,DEF
Nathan Walker (LW/RW),St. Louis Blues,56,2,8,10,0.18,25,10,https://www.eliteprospects.com/player/101430/nathan-walker,2022-2023,nhl,Nathan Walker,LW/RW,FW
Joel Kiviranta (LW),Dallas Stars,70,8,1,9,0.13,40,-9,https://www.eliteprospects.com/player/91109/joel-kiviranta,2022-2023,nhl,Joel Kiviranta,LW,FW
Pavel Dorofeyev (LW/RW),Vegas Golden Knights,18,7,2,9,0.5,6,5,https://www.eliteprospects.com/player/398168/pavel-dorofeyev,2022-2023,nhl,Pavel Dorofeyev,LW/RW,FW
Alex Chiasson (RW/C),Detroit Red Wings,20,6,3,9,0.45,6,-8,https://www.eliteprospects.com/player/32978/alex-chiasson,2022-2023,nhl,Alex Chiasson,RW/C,FW
Joey Anderson (RW/LW),totals,38,6,3,9,0.24,0,-8,https://www.eliteprospects.com/player/247964/joey-anderson,2022-2023,nhl,Joey Anderson,RW/LW,FW
Simon Holmström (RW/LW),New York Islanders,50,6,3,9,0.18,0,-4,https://www.eliteprospects.com/player/347250/simon-holmstrom,2022-2023,nhl,Simon Holmström,RW/LW,FW
Brett Leason (RW/C),Anaheim Ducks,54,6,3,9,0.17,14,-21,https://www.eliteprospects.com/player/257755/brett-leason,2022-2023,nhl,Brett Leason,RW/C,FW
Kevin Stenlund (C/RW),Winnipeg Jets,54,6,3,9,0.17,20,3,https://www.eliteprospects.com/player/142262/kevin-stenlund,2022-2023,nhl,Kevin Stenlund,C/RW,FW
Nils Höglander (LW/RW),Vancouver Canucks,25,3,6,9,0.36,6,-4,https://www.eliteprospects.com/player/311906/nils-hoglander,2022-2023,nhl,Nils Höglander,LW/RW,FW
Dylan Holloway (W/C),Edmonton Oilers,51,3,6,9,0.18,27,0,https://www.eliteprospects.com/player/322111/dylan-holloway,2022-2023,nhl,Dylan Holloway,W/C,FW
Jan Rutta (D),Pittsburgh Penguins,56,3,6,9,0.16,30,3,https://www.eliteprospects.com/player/18090/jan-rutta,2022-2023,nhl,Jan Rutta,D,DEF
Anthony Duclair (W/C),Florida Panthers,20,2,7,9,0.45,2,4,https://www.eliteprospects.com/player/98665/anthony-duclair,2022-2023,nhl,Anthony Duclair,W/C,FW
Ridly Greig (C/LW),Ottawa Senators,20,2,7,9,0.45,12,1,https://www.eliteprospects.com/player/413174/ridly-greig,2022-2023,nhl,Ridly Greig,C/LW,FW
Alexandre Carrier (D),Nashville Predators,43,2,7,9,0.21,27,0,https://www.eliteprospects.com/player/151143/alexandre-carrier,2022-2023,nhl,Alexandre Carrier,D,DEF
Brendan Lemieux (LW),totals,45,2,7,9,0.2,74,-3,https://www.eliteprospects.com/player/177647/brendan-lemieux,2022-2023,nhl,Brendan Lemieux,LW,FW
Devin Shore (C),Edmonton Oilers,47,1,8,9,0.19,4,6,https://www.eliteprospects.com/player/149937/devin-shore,2022-2023,nhl,Devin Shore,C,FW
Jacob Bryson (D),Buffalo Sabres,59,1,8,9,0.15,8,-24,https://www.eliteprospects.com/player/253923/jacob-bryson,2022-2023,nhl,Jacob Bryson,D,DEF
Victor Söderström (D),Arizona Coyotes,30,0,9,9,0.3,24,-3,https://www.eliteprospects.com/player/344555/victor-soderstrom,2022-2023,nhl,Victor Söderström,D,DEF
Elmer Söderblom (LW/RW),Detroit Red Wings,21,5,3,8,0.38,8,0,https://www.eliteprospects.com/player/350706/elmer-soderblom,2022-2023,nhl,Elmer Söderblom,LW/RW,FW
Martin Kaut (RW),totals,36,4,4,8,0.22,4,-4,https://www.eliteprospects.com/player/237068/martin-kaut,2022-2023,nhl,Martin Kaut,RW,FW
Vitali Kravtsov (RW/LW),totals,44,4,4,8,0.18,10,3,https://www.eliteprospects.com/player/379749/vitali-kravtsov,2022-2023,nhl,Vitali Kravtsov,RW/LW,FW
Jack Studnicka (C/RW),totals,48,4,4,8,0.17,16,-12,https://www.eliteprospects.com/player/284096/jack-studnicka,2022-2023,nhl,Jack Studnicka,C/RW,FW
Zach Werenski (D),Columbus Blue Jackets,13,3,5,8,0.62,0,-6,https://www.eliteprospects.com/player/186311/zach-werenski,2022-2023,nhl,Zach Werenski,D,DEF
Lukas Sedlak (C/LW),totals,30,3,5,8,0.27,12,4,https://www.eliteprospects.com/player/56037/lukas-sedlak,2022-2023,nhl,Lukas Sedlak,C/LW,FW
