player,team,gp,g,a,tp,ppg,pim,+/-,link,season,league,playername,position,fw_def
Dean McAmmond (LW),Ottawa Senators,68,9,13,22,0.32,12,1,https://www.eliteprospects.com/player/8972/dean-mcammond,2007-2008,nhl,Dean McAmmond,LW,FW
Mike Grier (RW),San Jose Sharks,78,9,13,22,0.28,24,-8,https://www.eliteprospects.com/player/9171/mike-grier,2007-2008,nhl,Mike Grier,RW,FW
Jay McClement (C/D),St. Louis Blues,81,9,13,22,0.27,26,-17,https://www.eliteprospects.com/player/9517/jay-mcclement,2007-2008,nhl,Jay McClement,C/D,DEF
David Clarkson (RW),New Jersey Devils,81,9,13,22,0.27,183,1,https://www.eliteprospects.com/player/11018/david-clarkson,2007-2008,nhl,David Clarkson,RW,FW
Jiri Novotny (C),Columbus Blue Jackets,65,8,14,22,0.34,24,-10,https://www.eliteprospects.com/player/8675/jiri-novotny,2007-2008,nhl,Jiri Novotny,C,FW
Mathieu Darche (LW),Tampa Bay Lightning,73,7,15,22,0.30,20,-14,https://www.eliteprospects.com/player/10621/mathieu-darche,2007-2008,nhl,Mathieu Darche,LW,FW
Bryan Berard (D),New York Islanders,54,5,17,22,0.41,48,-17,https://www.eliteprospects.com/player/9078/bryan-berard,2007-2008,nhl,Bryan Berard,D,DEF
Christian Ehrhoff (D),San Jose Sharks,77,1,21,22,0.29,72,9,https://www.eliteprospects.com/player/8581/christian-ehrhoff,2007-2008,nhl,Christian Ehrhoff,D,DEF
Eric Brewer (D),St. Louis Blues,77,1,21,22,0.29,91,-18,https://www.eliteprospects.com/player/9095/eric-brewer,2007-2008,nhl,Eric Brewer,D,DEF
Frantisek Kaberle (D),Carolina Hurricanes,80,0,22,22,0.28,30,-4,https://www.eliteprospects.com/player/1919/frantisek-kaberle,2007-2008,nhl,Frantisek Kaberle,D,DEF
Fredrik Sjöström (LW),totals,69,12,9,21,0.30,22,-2,https://www.eliteprospects.com/player/473/fredrik-sjostrom,2007-2008,nhl,Fredrik Sjöström,LW,FW
Chris Gratton (C),Tampa Bay Lightning,60,10,11,21,0.35,77,-7,https://www.eliteprospects.com/player/9167/chris-gratton,2007-2008,nhl,Chris Gratton,C,FW
Mason Raymond (LW/RW),Vancouver Canucks,49,9,12,21,0.43,2,1,https://www.eliteprospects.com/player/11354/mason-raymond,2007-2008,nhl,Mason Raymond,LW/RW,FW
Kyle Wellwood (C),Toronto Maple Leafs,59,8,13,21,0.36,0,-12,https://www.eliteprospects.com/player/8818/kyle-wellwood,2007-2008,nhl,Kyle Wellwood,C,FW
Michal Handzus (C),Los Angeles Kings,82,7,14,21,0.26,45,-21,https://www.eliteprospects.com/player/8683/michal-handzus,2007-2008,nhl,Michal Handzus,C,FW
Keith Ballard (D),Phoenix Coyotes,82,6,15,21,0.26,85,7,https://www.eliteprospects.com/player/9072/keith-ballard,2007-2008,nhl,Keith Ballard,D,DEF
Brett Clark (D),Colorado Avalanche,57,5,16,21,0.37,33,5,https://www.eliteprospects.com/player/9113/brett-clark,2007-2008,nhl,Brett Clark,D,DEF
Ian White (D),Toronto Maple Leafs,81,5,16,21,0.26,44,-9,https://www.eliteprospects.com/player/9519/ian-white,2007-2008,nhl,Ian White,D,DEF
Shane O'Brien (D),Tampa Bay Lightning,77,4,17,21,0.27,154,-2,https://www.eliteprospects.com/player/10228/shane-o-brien,2007-2008,nhl,Shane O'Brien,D,DEF
Scott Hannan (D),Colorado Avalanche,82,2,19,21,0.26,55,-5,https://www.eliteprospects.com/player/9041/scott-hannan,2007-2008,nhl,Scott Hannan,D,DEF
François Beauchemin (D),Anaheim Ducks,82,2,19,21,0.26,59,-9,https://www.eliteprospects.com/player/8529/francois-beauchemin,2007-2008,nhl,François Beauchemin,D,DEF
Torrey Mitchell (C/RW),San Jose Sharks,82,10,10,20,0.24,50,-3,https://www.eliteprospects.com/player/11438/torrey-mitchell,2007-2008,nhl,Torrey Mitchell,C/RW,FW
Martin Gélinas (LW),Nashville Predators,57,9,11,20,0.35,20,5,https://www.eliteprospects.com/player/8787/martin-gelinas,2007-2008,nhl,Martin Gélinas,LW,FW
Alexander Edler (D),Vancouver Canucks,75,8,12,20,0.27,42,6,https://www.eliteprospects.com/player/4081/alexander-edler,2007-2008,nhl,Alexander Edler,D,DEF
Jozef Stümpel (C),Florida Panthers,52,7,13,20,0.38,10,-11,https://www.eliteprospects.com/player/8649/jozef-stumpel,2007-2008,nhl,Jozef Stümpel,C,FW
Kyle Calder (LW),Los Angeles Kings,65,7,13,20,0.31,18,-11,https://www.eliteprospects.com/player/5671/kyle-calder,2007-2008,nhl,Kyle Calder,LW,FW
Shea Weber (D),Nashville Predators,54,6,14,20,0.37,49,-6,https://www.eliteprospects.com/player/9505/shea-weber,2007-2008,nhl,Shea Weber,D,DEF
Chris Neil (RW),Ottawa Senators,68,6,14,20,0.29,199,-3,https://www.eliteprospects.com/player/8949/chris-neil,2007-2008,nhl,Chris Neil,RW,FW
Ville Peltonen (LW),Florida Panthers,56,5,15,20,0.36,20,-2,https://www.eliteprospects.com/player/1696/ville-peltonen,2007-2008,nhl,Ville Peltonen,LW,FW
Fyodor Tyutin (D),New York Rangers,82,5,15,20,0.24,43,5,https://www.eliteprospects.com/player/8691/fyodor-tyutin,2007-2008,nhl,Fyodor Tyutin,D,DEF
Robyn Regehr (D),Calgary Flames,82,5,15,20,0.24,79,11,https://www.eliteprospects.com/player/8913/robyn-regehr,2007-2008,nhl,Robyn Regehr,D,DEF
Brent Sopel (D),Chicago Blackhawks,58,1,19,20,0.34,28,9,https://www.eliteprospects.com/player/10229/brent-sopel,2007-2008,nhl,Brent Sopel,D,DEF
Tyler Kennedy (RW),Pittsburgh Penguins,55,10,9,19,0.35,35,2,https://www.eliteprospects.com/player/11535/tyler-kennedy,2007-2008,nhl,Tyler Kennedy,RW,FW
Marc-André Bergeron (D),totals,55,9,10,19,0.35,20,-16,https://www.eliteprospects.com/player/5672/marc-andre-bergeron,2007-2008,nhl,Marc-André Bergeron,D,DEF
Jeff Finger (D),Colorado Avalanche,71,8,11,19,0.27,40,12,https://www.eliteprospects.com/player/9153/jeff-finger,2007-2008,nhl,Jeff Finger,D,DEF
Kurtis Foster (D),Minnesota Wild,56,7,12,19,0.34,37,0,https://www.eliteprospects.com/player/9156/kurtis-foster,2007-2008,nhl,Kurtis Foster,D,DEF
Ian Laperrière (RW),Colorado Avalanche,69,4,15,19,0.28,133,-5,https://www.eliteprospects.com/player/8987/ian-laperriere,2007-2008,nhl,Ian Laperrière,RW,FW
Kent Huskins (D),Anaheim Ducks,76,4,15,19,0.25,59,23,https://www.eliteprospects.com/player/10507/kent-huskins,2007-2008,nhl,Kent Huskins,D,DEF
James Sheppard (C/LW),Minnesota Wild,78,4,15,19,0.24,29,0,https://www.eliteprospects.com/player/11121/james-sheppard,2007-2008,nhl,James Sheppard,C/LW,FW
Tim Gleason (D),Carolina Hurricanes,80,3,16,19,0.24,84,5,https://www.eliteprospects.com/player/9162/tim-gleason,2007-2008,nhl,Tim Gleason,D,DEF
Jordin Tootoo (RW),Nashville Predators,63,11,7,18,0.29,100,-8,https://www.eliteprospects.com/player/9515/jordin-tootoo,2007-2008,nhl,Jordin Tootoo,RW,FW
Stéphane Veilleux (LW),Minnesota Wild,77,11,7,18,0.23,61,-13,https://www.eliteprospects.com/player/8839/stephane-veilleux,2007-2008,nhl,Stéphane Veilleux,LW,FW
Scott Nichol (C),Nashville Predators,73,10,8,18,0.25,72,12,https://www.eliteprospects.com/player/8748/scott-nichol,2007-2008,nhl,Scott Nichol,C,FW
Trevor Letowski (RW),Carolina Hurricanes,75,9,9,18,0.24,30,-10,https://www.eliteprospects.com/player/8777/trevor-letowski,2007-2008,nhl,Trevor Letowski,RW,FW
Simon Gagné (LW),Philadelphia Flyers,25,7,11,18,0.72,4,-8,https://www.eliteprospects.com/player/8828/simon-gagne,2007-2008,nhl,Simon Gagné,LW,FW
Maxim Lapierre (C),Montréal Canadiens,53,7,11,18,0.34,60,5,https://www.eliteprospects.com/player/8988/maxim-lapierre,2007-2008,nhl,Maxim Lapierre,C,FW
Boyd Devereaux (LW),Toronto Maple Leafs,62,7,11,18,0.29,24,-6,https://www.eliteprospects.com/player/9135/boyd-devereaux,2007-2008,nhl,Boyd Devereaux,LW,FW
Matt Bradley (RW/LW),Washington Capitals,77,7,11,18,0.23,74,1,https://www.eliteprospects.com/player/9093/matt-bradley,2007-2008,nhl,Matt Bradley,RW/LW,FW
Cam Barker (D),Chicago Blackhawks,45,6,12,18,0.40,52,-3,https://www.eliteprospects.com/player/9198/cam-barker,2007-2008,nhl,Cam Barker,D,DEF
Rostislav Klesla (D),Columbus Blue Jackets,82,6,12,18,0.22,60,7,https://www.eliteprospects.com/player/8622/rostislav-klesla,2007-2008,nhl,Rostislav Klesla,D,DEF
Jeff Schultz (D),Washington Capitals,72,5,13,18,0.25,28,12,https://www.eliteprospects.com/player/9490/jeff-schultz,2007-2008,nhl,Jeff Schultz,D,DEF
Chris Thorburn (RW),Atlanta Thrashers,73,5,13,18,0.25,92,-4,https://www.eliteprospects.com/player/8855/chris-thorburn,2007-2008,nhl,Chris Thorburn,RW,FW
Ryan Johnson (C),St. Louis Blues,79,5,13,18,0.23,22,-2,https://www.eliteprospects.com/player/9033/ryan-johnson,2007-2008,nhl,Ryan Johnson,C,FW
Chris Phillips (D),Ottawa Senators,81,5,13,18,0.22,56,15,https://www.eliteprospects.com/player/4719/chris-phillips,2007-2008,nhl,Chris Phillips,D,DEF
Gregory Campbell (C),Florida Panthers,81,5,13,18,0.22,72,-12,https://www.eliteprospects.com/player/9105/gregory-campbell,2007-2008,nhl,Gregory Campbell,C,FW
Chris Campoli (D),New York Islanders,46,4,14,18,0.39,16,-1,https://www.eliteprospects.com/player/9106/chris-campoli,2007-2008,nhl,Chris Campoli,D,DEF
Christian Bäckman (D),totals,63,3,15,18,0.29,50,-2,https://www.eliteprospects.com/player/290/christian-backman,2007-2008,nhl,Christian Bäckman,D,DEF
Denis Grebeshkov (D),Edmonton Oilers,71,3,15,18,0.25,22,2,https://www.eliteprospects.com/player/9570/denis-grebeshkov,2007-2008,nhl,Denis Grebeshkov,D,DEF
Anders Eriksson (D),Calgary Flames,61,1,17,18,0.30,36,-5,https://www.eliteprospects.com/player/471/anders-eriksson,2007-2008,nhl,Anders Eriksson,D,DEF
Henrik Tallinder (D),Buffalo Sabres,71,1,17,18,0.25,48,5,https://www.eliteprospects.com/player/1955/henrik-tallinder,2007-2008,nhl,Henrik Tallinder,D,DEF
Devin Setoguchi (RW),San Jose Sharks,44,11,6,17,0.39,8,6,https://www.eliteprospects.com/player/9360/devin-setoguchi,2007-2008,nhl,Devin Setoguchi,RW,FW
Chad Kilger (LW/C),Toronto Maple Leafs,53,10,7,17,0.32,18,1,https://www.eliteprospects.com/player/9015/chad-kilger,2007-2008,nhl,Chad Kilger,LW/C,FW
Kris Draper (C),Detroit Red Wings,65,9,8,17,0.26,68,-2,https://www.eliteprospects.com/player/9142/kris-draper,2007-2008,nhl,Kris Draper,C,FW
Radek Dvorak (RW),Florida Panthers,67,8,9,17,0.25,16,-1,https://www.eliteprospects.com/player/8599/radek-dvorak,2007-2008,nhl,Radek Dvorak,RW,FW
Patrick Rissmiller (LW/RW),San Jose Sharks,79,8,9,17,0.22,30,-8,https://www.eliteprospects.com/player/8934/patrick-rissmiller,2007-2008,nhl,Patrick Rissmiller,LW/RW,FW
Joël Perrault (C/RW),Phoenix Coyotes,49,7,10,17,0.35,48,-11,https://www.eliteprospects.com/player/8911/joel-perrault,2007-2008,nhl,Joël Perrault,C/RW,FW
Petr Prucha (RW/LW),New York Rangers,62,7,10,17,0.27,22,3,https://www.eliteprospects.com/player/8686/petr-prucha,2007-2008,nhl,Petr Prucha,RW/LW,FW
Branko Radivojevic (RW),Minnesota Wild,73,7,10,17,0.23,48,-14,https://www.eliteprospects.com/player/5676/branko-radivojevic,2007-2008,nhl,Branko Radivojevic,RW,FW
Kris Letang (D),Pittsburgh Penguins,63,6,11,17,0.27,23,-1,https://www.eliteprospects.com/player/9189/kris-letang,2007-2008,nhl,Kris Letang,D,DEF
Dominic Moore (C),totals,68,5,12,17,0.25,24,-4,https://www.eliteprospects.com/player/8964/dominic-moore,2007-2008,nhl,Dominic Moore,C,FW
Adam Mair (RW),Buffalo Sabres,72,5,12,17,0.24,66,-2,https://www.eliteprospects.com/player/8811/adam-mair,2007-2008,nhl,Adam Mair,RW,FW
Dave Bolland (C/RW),Chicago Blackhawks,39,4,13,17,0.44,28,6,https://www.eliteprospects.com/player/9193/dave-bolland,2007-2008,nhl,Dave Bolland,C/RW,FW
Ville Koistinen (D),Nashville Predators,48,4,13,17,0.35,18,13,https://www.eliteprospects.com/player/7440/ville-koistinen,2007-2008,nhl,Ville Koistinen,D,DEF
Zbynek Michalek (D),Phoenix Coyotes,75,4,13,17,0.23,34,9,https://www.eliteprospects.com/player/8588/zbynek-michalek,2007-2008,nhl,Zbynek Michalek,D,DEF
Mike Komisarek (D),Montréal Canadiens,75,4,13,17,0.23,101,9,https://www.eliteprospects.com/player/9019/mike-komisarek,2007-2008,nhl,Mike Komisarek,D,DEF
Mike Mottau (D),New Jersey Devils,76,4,13,17,0.22,48,-11,https://www.eliteprospects.com/player/13951/mike-mottau,2007-2008,nhl,Mike Mottau,D,DEF
Jim Vandermeer (D),totals,75,3,14,17,0.23,110,6,https://www.eliteprospects.com/player/8838/jim-vandermeer,2007-2008,nhl,Jim Vandermeer,D,DEF
Cory Murphy (D),Florida Panthers,47,2,15,17,0.36,22,0,https://www.eliteprospects.com/player/3583/cory-murphy,2007-2008,nhl,Cory Murphy,D,DEF
Bret Hedican (D),Carolina Hurricanes,66,2,15,17,0.26,70,17,https://www.eliteprospects.com/player/9045/bret-hedican,2007-2008,nhl,Bret Hedican,D,DEF
Paul Mara (D),New York Rangers,61,1,16,17,0.28,52,1,https://www.eliteprospects.com/player/8566/paul-mara,2007-2008,nhl,Paul Mara,D,DEF
Jiri Tlusty (LW/RW),Toronto Maple Leafs,58,10,6,16,0.28,14,-12,https://www.eliteprospects.com/player/8605/jiri-tlusty,2007-2008,nhl,Jiri Tlusty,LW/RW,FW
Todd Marchant (C),Anaheim Ducks,75,9,7,16,0.21,48,-3,https://www.eliteprospects.com/player/8532/todd-marchant,2007-2008,nhl,Todd Marchant,C,FW
Andy Hilbert (C),New York Islanders,70,8,8,16,0.23,18,2,https://www.eliteprospects.com/player/9052/andy-hilbert,2007-2008,nhl,Andy Hilbert,C,FW
Rob Niedermayer (RW/C),Anaheim Ducks,78,8,8,16,0.21,54,1,https://www.eliteprospects.com/player/8536/rob-niedermayer,2007-2008,nhl,Rob Niedermayer,RW/C,FW
Boyd Gordon (C),Washington Capitals,67,7,9,16,0.24,12,5,https://www.eliteprospects.com/player/9513/boyd-gordon,2007-2008,nhl,Boyd Gordon,C,FW
Jerred Smithson (C/RW),Nashville Predators,81,7,9,16,0.20,50,-9,https://www.eliteprospects.com/player/8886/jerred-smithson,2007-2008,nhl,Jerred Smithson,C/RW,FW
Steve Staios (D),Edmonton Oilers,82,7,9,16,0.20,121,-14,https://www.eliteprospects.com/player/5677/steve-staios,2007-2008,nhl,Steve Staios,D,DEF
Bryan Little (C),Atlanta Thrashers,48,6,10,16,0.33,18,-2,https://www.eliteprospects.com/player/10426/bryan-little,2007-2008,nhl,Bryan Little,C,FW
Jarkko Ruutu (LW),Pittsburgh Penguins,71,6,10,16,0.23,138,3,https://www.eliteprospects.com/player/2673/jarkko-ruutu,2007-2008,nhl,Jarkko Ruutu,LW,FW
Sergei Brylin (W/C),New Jersey Devils,82,6,10,16,0.20,20,-5,https://www.eliteprospects.com/player/8697/sergei-brylin,2007-2008,nhl,Sergei Brylin,W/C,FW
Martin Ručinský (LW),St. Louis Blues,40,5,11,16,0.40,40,-9,https://www.eliteprospects.com/player/8688/martin-rucinsky,2007-2008,nhl,Martin Ručinský,LW,FW
Sandis Ozolins (D),San Jose Sharks,39,3,13,16,0.41,24,-11,https://www.eliteprospects.com/player/8690/sandis-ozolins,2007-2008,nhl,Sandis Ozolins,D,DEF
Bryan Allen (D),Florida Panthers,73,2,14,16,0.22,67,5,https://www.eliteprospects.com/player/8767/bryan-allen,2007-2008,nhl,Bryan Allen,D,DEF
Barret Jackman (D),St. Louis Blues,78,2,14,16,0.21,93,-12,https://www.eliteprospects.com/player/9025/barret-jackman,2007-2008,nhl,Barret Jackman,D,DEF
Adam Foote (D),totals,75,1,15,16,0.21,107,2,https://www.eliteprospects.com/player/9157/adam-foote,2007-2008,nhl,Adam Foote,D,DEF
Clarke MacArthur (LW),Buffalo Sabres,37,8,7,15,0.41,20,3,https://www.eliteprospects.com/player/8951/clarke-macarthur,2007-2008,nhl,Clarke MacArthur,LW,FW
Blake Comeau (LW),New York Islanders,51,8,7,15,0.29,22,1,https://www.eliteprospects.com/player/9190/blake-comeau,2007-2008,nhl,Blake Comeau,LW,FW
Samuel Påhlsson (C),Anaheim Ducks,56,6,9,15,0.27,34,-2,https://www.eliteprospects.com/player/732/samuel-pahlsson,2007-2008,nhl,Samuel Påhlsson,C,FW
Patrick Eaves (RW/LW),totals,37,5,10,15,0.41,10,-2,https://www.eliteprospects.com/player/9144/patrick-eaves,2007-2008,nhl,Patrick Eaves,RW/LW,FW
Greg de Vries (D),Nashville Predators,77,4,11,15,0.19,71,7,https://www.eliteprospects.com/player/8557/greg-de-vries,2007-2008,nhl,Greg de Vries,D,DEF
Gary Roberts (LW),Pittsburgh Penguins,38,3,12,15,0.39,40,-3,https://www.eliteprospects.com/player/8936/gary-roberts,2007-2008,nhl,Gary Roberts,LW,FW
Matt Carle (D),San Jose Sharks,62,2,13,15,0.24,26,-8,https://www.eliteprospects.com/player/9108/matt-carle,2007-2008,nhl,Matt Carle,D,DEF
Nick Schultz (D),Minnesota Wild,81,2,13,15,0.19,42,9,https://www.eliteprospects.com/player/8597/nick-schultz,2007-2008,nhl,Nick Schultz,D,DEF
Andrew Ference (D),Boston Bruins,59,1,14,15,0.25,50,-14,https://www.eliteprospects.com/player/8711/andrew-ference,2007-2008,nhl,Andrew Ference,D,DEF
Anton Volchenkov (D),Ottawa Senators,67,1,14,15,0.22,55,14,https://www.eliteprospects.com/player/8660/anton-volchenkov,2007-2008,nhl,Anton Volchenkov,D,DEF
Dennis Seidenberg (D),Carolina Hurricanes,47,0,15,15,0.32,18,6,https://www.eliteprospects.com/player/8590/dennis-seidenberg,2007-2008,nhl,Dennis Seidenberg,D,DEF
Radek Martínek (D),New York Islanders,69,0,15,15,0.22,40,-9,https://www.eliteprospects.com/player/8694/radek-martinek,2007-2008,nhl,Radek Martínek,D,DEF
Yanic Perreault (C),Chicago Blackhawks,53,9,5,14,0.26,24,-1,https://www.eliteprospects.com/player/8912/yanic-perreault,2007-2008,nhl,Yanic Perreault,C,FW
Mathieu Dandenault (D/RW),Montréal Canadiens,61,9,5,14,0.23,34,-11,https://www.eliteprospects.com/player/8763/mathieu-dandenault,2007-2008,nhl,Mathieu Dandenault,D/RW,DEF
Jason Ward (RW),Tampa Bay Lightning,79,8,6,14,0.18,42,-18,https://www.eliteprospects.com/player/8807/jason-ward,2007-2008,nhl,Jason Ward,RW,FW
Aaron Voros (LW/RW),Minnesota Wild,55,7,7,14,0.25,141,-7,https://www.eliteprospects.com/player/14109/aaron-voros,2007-2008,nhl,Aaron Voros,LW/RW,FW
Mike York (C/W),Phoenix Coyotes,63,6,8,14,0.22,4,-8,https://www.eliteprospects.com/player/8730/mike-york,2007-2008,nhl,Mike York,C/W,FW
Brian Pothier (D),Washington Capitals,38,5,9,14,0.37,20,5,https://www.eliteprospects.com/player/8917/brian-pothier,2007-2008,nhl,Brian Pothier,D,DEF
Dick Tärnström (D),totals,48,3,11,14,0.29,52,-11,https://www.eliteprospects.com/player/744/dick-tarnstrom,2007-2008,nhl,Dick Tärnström,D,DEF
Joel Lundqvist (C),Dallas Stars,55,3,11,14,0.25,22,-3,https://www.eliteprospects.com/player/305/joel-lundqvist,2007-2008,nhl,Joel Lundqvist,C,FW
Mike Commodore (D),totals,67,3,11,14,0.21,100,-7,https://www.eliteprospects.com/player/9119/mike-commodore,2007-2008,nhl,Mike Commodore,D,DEF
Brett Lebda (D),Detroit Red Wings,78,3,11,14,0.18,48,-1,https://www.eliteprospects.com/player/9447/brett-lebda,2007-2008,nhl,Brett Lebda,D,DEF
Philippe Boucher (D),Dallas Stars,38,2,12,14,0.37,26,3,https://www.eliteprospects.com/player/9087/philippe-boucher,2007-2008,nhl,Philippe Boucher,D,DEF
Marc-Édouard Vlasic (D),San Jose Sharks,82,2,12,14,0.17,24,-12,https://www.eliteprospects.com/player/10218/marc-edouard-vlasic,2007-2008,nhl,Marc-Édouard Vlasic,D,DEF
Peter Forsberg (C),Colorado Avalanche,9,1,13,14,1.56,8,7,https://www.eliteprospects.com/player/710/peter-forsberg,2007-2008,nhl,Peter Forsberg,C,FW
Niclas Hävelid (D),Atlanta Thrashers,81,1,13,14,0.17,42,2,https://www.eliteprospects.com/player/713/niclas-havelid,2007-2008,nhl,Niclas Hävelid,D,DEF
Magnus Johansson (D),totals,45,0,14,14,0.31,18,-5,https://www.eliteprospects.com/player/292/magnus-johansson,2007-2008,nhl,Magnus Johansson,D,DEF
Ryan Callahan (RW),New York Rangers,52,8,5,13,0.25,31,7,https://www.eliteprospects.com/player/9437/ryan-callahan,2007-2008,nhl,Ryan Callahan,RW,FW
Jim Slater (C),Atlanta Thrashers,69,8,5,13,0.19,41,-10,https://www.eliteprospects.com/player/8562/jim-slater,2007-2008,nhl,Jim Slater,C,FW
Tom Kostopoulos (RW),Montréal Canadiens,67,7,6,13,0.19,113,-3,https://www.eliteprospects.com/player/9021/tom-kostopoulos,2007-2008,nhl,Tom Kostopoulos,RW,FW
Todd Fedoruk (LW),totals,69,6,7,13,0.19,139,2,https://www.eliteprospects.com/player/8528/todd-fedoruk,2007-2008,nhl,Todd Fedoruk,LW,FW
Martin Lapointe (RW),totals,70,6,7,13,0.19,70,-5,https://www.eliteprospects.com/player/8989/martin-lapointe,2007-2008,nhl,Martin Lapointe,RW,FW
Matt Pettinger (LW),totals,76,6,7,13,0.17,36,-11,https://www.eliteprospects.com/player/8769/matt-pettinger,2007-2008,nhl,Matt Pettinger,LW,FW
Ryan Shannon (C/RW),Vancouver Canucks,27,5,8,13,0.48,24,-1,https://www.eliteprospects.com/player/9443/ryan-shannon,2007-2008,nhl,Ryan Shannon,C/RW,FW
Keith Aucoin (C/RW),Carolina Hurricanes,38,5,8,13,0.34,10,3,https://www.eliteprospects.com/player/9069/keith-aucoin,2007-2008,nhl,Keith Aucoin,C/RW,FW
Jordan Leopold (D),Colorado Avalanche,43,5,8,13,0.30,20,5,https://www.eliteprospects.com/player/8997/jordan-leopold,2007-2008,nhl,Jordan Leopold,D,DEF
Aaron Ward (D),Boston Bruins,65,5,8,13,0.20,54,9,https://www.eliteprospects.com/player/8744/aaron-ward,2007-2008,nhl,Aaron Ward,D,DEF
Karel Rachunek (D),New Jersey Devils,47,4,9,13,0.28,40,3,https://www.eliteprospects.com/player/9629/karel-rachunek,2007-2008,nhl,Karel Rachunek,D,DEF
Georges Laraque (RW),Pittsburgh Penguins,71,4,9,13,0.18,141,0,https://www.eliteprospects.com/player/5693/georges-laraque,2007-2008,nhl,Georges Laraque,RW,FW
Brandon Bochenski (RW/LW),totals,40,3,10,13,0.33,12,6,https://www.eliteprospects.com/player/10260/brandon-bochenski,2007-2008,nhl,Brandon Bochenski,RW/LW,FW
Geoff Sanderson (LW),Edmonton Oilers,41,3,10,13,0.32,16,-7,https://www.eliteprospects.com/player/8780/geoff-sanderson,2007-2008,nhl,Geoff Sanderson,LW,FW
Jassen Cullimore (D),Florida Panthers,65,3,10,13,0.20,38,21,https://www.eliteprospects.com/player/9127/jassen-cullimore,2007-2008,nhl,Jassen Cullimore,D,DEF
Mattias Norström (D),Dallas Stars,66,2,11,13,0.20,40,3,https://www.eliteprospects.com/player/750/mattias-norstrom,2007-2008,nhl,Mattias Norström,D,DEF
Darryl Sydor (D),Pittsburgh Penguins,74,1,12,13,0.18,26,1,https://www.eliteprospects.com/player/8899/darryl-sydor,2007-2008,nhl,Darryl Sydor,D,DEF
Bruno Gervais (D),New York Islanders,60,0,13,13,0.22,34,-5,https://www.eliteprospects.com/player/10226/bruno-gervais,2007-2008,nhl,Bruno Gervais,D,DEF
Jan Hejda (D),Columbus Blue Jackets,81,0,13,13,0.16,61,20,https://www.eliteprospects.com/player/8365/jan-hejda,2007-2008,nhl,Jan Hejda,D,DEF
Dustin Boyd (C),Calgary Flames,48,7,5,12,0.25,6,-11,https://www.eliteprospects.com/player/9191/dustin-boyd,2007-2008,nhl,Dustin Boyd,C,FW
Trevor Linden (C),Vancouver Canucks,59,7,5,12,0.20,15,0,https://www.eliteprospects.com/player/8551/trevor-linden,2007-2008,nhl,Trevor Linden,C,FW
Fredrik Modin (LW),Columbus Blue Jackets,23,6,6,12,0.52,20,1,https://www.eliteprospects.com/player/727/fredrik-modin,2007-2008,nhl,Fredrik Modin,LW,FW
Steve Downie (RW),Philadelphia Flyers,32,6,6,12,0.38,73,2,https://www.eliteprospects.com/player/9186/steve-downie,2007-2008,nhl,Steve Downie,RW,FW
Keith Yandle (D),Phoenix Coyotes,43,5,7,12,0.28,14,-12,https://www.eliteprospects.com/player/10247/keith-yandle,2007-2008,nhl,Keith Yandle,D,DEF
Jeff Taffe (C),Pittsburgh Penguins,45,5,7,12,0.27,8,2,https://www.eliteprospects.com/player/9385/jeff-taffe,2007-2008,nhl,Jeff Taffe,C,FW
David Steckel (C),Washington Capitals,67,5,7,12,0.18,34,1,https://www.eliteprospects.com/player/9388/david-steckel,2007-2008,nhl,David Steckel,C,FW
Tomas Kopecky (W/C),Detroit Red Wings,77,5,7,12,0.16,43,2,https://www.eliteprospects.com/player/9642/tomas-kopecky,2007-2008,nhl,Tomas Kopecky,W/C,FW
Shean Donovan (RW),Ottawa Senators,82,5,7,12,0.15,73,-3,https://www.eliteprospects.com/player/8571/shean-donovan,2007-2008,nhl,Shean Donovan,RW,FW
Brian Willsie (RW),Los Angeles Kings,53,4,8,12,0.23,30,-8,https://www.eliteprospects.com/player/8768/brian-willsie,2007-2008,nhl,Brian Willsie,RW,FW
Freddy Meyer (D),totals,57,3,9,12,0.21,22,2,https://www.eliteprospects.com/player/8837/freddy-meyer,2007-2008,nhl,Freddy Meyer,D,DEF
Zack Stortini (RW),Edmonton Oilers,66,3,9,12,0.18,201,3,https://www.eliteprospects.com/player/11008/zack-stortini,2007-2008,nhl,Zack Stortini,RW,FW
Chris Chelios (D),Detroit Red Wings,69,3,9,12,0.17,36,11,https://www.eliteprospects.com/player/9112/chris-chelios,2007-2008,nhl,Chris Chelios,D,DEF
Stéphane Yelle (C),Calgary Flames,74,3,9,12,0.16,20,-4,https://www.eliteprospects.com/player/8795/stephane-yelle,2007-2008,nhl,Stéphane Yelle,C,FW
Nick Boynton (D),Phoenix Coyotes,79,3,9,12,0.15,125,-9,https://www.eliteprospects.com/player/8752/nick-boynton,2007-2008,nhl,Nick Boynton,D,DEF
Kevin Bieksa (D),Vancouver Canucks,34,2,10,12,0.35,90,-11,https://www.eliteprospects.com/player/9682/kevin-bieksa,2007-2008,nhl,Kevin Bieksa,D,DEF
Willie Mitchell (D),Vancouver Canucks,72,2,10,12,0.17,81,6,https://www.eliteprospects.com/player/8548/willie-mitchell,2007-2008,nhl,Willie Mitchell,D,DEF
Andreas Lilja (D),Detroit Red Wings,79,2,10,12,0.15,93,-2,https://www.eliteprospects.com/player/726/andreas-lilja,2007-2008,nhl,Andreas Lilja,D,DEF
