player_id,player_name_official,seasons_played,seasons_with_gp_over_6,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,g_regular_per_game,a_regular_per_game,p_regular_per_game,sog_regular_per_game,pim_regular_per_game,gp_regular_per_season,g_regular_per_season,a_regular_per_season,p_regular_per_season,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean,g_playoffs_per_game,a_playoffs_per_game,p_playoffs_per_game,sog_playoffs_per_game,pim_playoffs_per_game,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description,age_by_2025
3788.0,Riley Damiani,1,1,7.0,7.0,7.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,50.0,8.533333333333333,0.1428571428571428,0.1428571428571428,0.2857142857142857,1.4285714285714286,0.2857142857142857,7.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Riley Damiani,C,C,https://www.nhl.com/player/8480988,https://www.eliteprospects.com/player/305431/riley-damiani,https://assets.nhle.com/mugs/nhl/latest/8480988.png,3/20/2000,Canada,178,82,R,,,"('5', '137', '2018')","['1-time AHL All-Rookie Team', '1-time AHL Rookie of the Year (Red Garrett Memorial Award)']",,25
3791.0,Matěj Blümel,2,1,13.0,6.0,7.0,2.0,0.0,2.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.15,0.0,9.066666666666666,0.1538461538461538,0.0,0.1538461538461538,1.3076923076923077,0.0,6.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matěj Blümel,RW,RW/LW,https://www.nhl.com/player/8481712,https://www.eliteprospects.com/player/272376/matej-blumel,https://assets.nhle.com/mugs/nhl/latest/8481712.png,5/31/2000,Czechia,183,93,L,,Boston Bruins / Signed,"('4', '100', '2019')","['1-time Hlinka Gretzky Cup Silver Medal', '1-time World Championship Bronze Medal', '1-time AHL First All-Star Team']",Father: Petr Blümel (former Czech linesman),25
3795.0,Justin Hryckowian,1,0,5.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,60.0,7.883333333333333,0.0,0.2,0.2,0.6,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Justin Hryckowian,C,C/LW,https://www.nhl.com/player/8484829,https://www.eliteprospects.com/player/296493/justin-hryckowian,https://assets.nhle.com/mugs/nhl/latest/8484829.png,2/23/2001,Canada,178,88,L,,Dallas Stars / Signed,,"['1-time AHL All-Rookie Team', '1-time AHL Rookie of the Year (Red Garrett Memorial Award)']",Brother: Dylan Hryckowian,24
3796.0,Arttu Hyry,1,0,5.0,5.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,68.8,9.083333333333334,0.0,0.2,0.2,1.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Arttu Hyry,RW,RW/C,https://www.nhl.com/player/8484938,https://www.eliteprospects.com/player/470647/arttu-hyry,https://assets.nhle.com/mugs/nhl/latest/8484938.png,4/6/2001,Finland,187,95,R,,Dallas Stars / Signed,,[],,24
3804.0,Maveric Lamoureux,1,1,15.0,15.0,15.0,1.0,2.0,3.0,3.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.9,0.0,16.116666666666667,0.0666666666666666,0.1333333333333333,0.2,1.1333333333333333,2.8,15.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maveric Lamoureux,D,D,https://www.nhl.com/player/8483472,https://www.eliteprospects.com/player/578989/maveric-lamoureux,https://assets.nhle.com/mugs/nhl/latest/8483472.png,1/13/2004,Canada,200,97,R,,Utah Mammoth / Signed,"('1', '29', '2022')","['1-time QMJHL Champion', '1-time QMJHL Second All-Star Team']","In the offensive zone, he activates, often ahead of the play. He anticipates openings and makes sure to become an option. He turns shots into passes from the far corners of the offensive zone. In transition, he uses the middle, tries to slip pucks through defenders, and identifies cross-lane opportunities. Defensively, he’s ultra-physical and gets on players early. It’s pretty exciting to watch.",21
3855.0,Sammy Walker,2,1,13.0,4.0,9.0,1.0,1.0,2.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.25,0.0,9.983333333333334,0.0769230769230769,0.0769230769230769,0.1538461538461538,0.8461538461538461,0.0,6.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sammy Walker,C,C/RW,https://www.nhl.com/player/8480267,https://www.eliteprospects.com/player/300078/sammy-walker,https://assets.nhle.com/mugs/nhl/latest/8480267.png,6/7/1999,USA,178,79,R,,,"('7', '200', '2017')",['1-time NCAA (B1G) Champion'],"Brothers: Ben Walker, Jack Walker",26
3856.0,Damien Giroux,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,13.95,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Damien Giroux,C,C/LW,https://www.nhl.com/player/8480994,https://www.eliteprospects.com/player/270155/damien-giroux,https://assets.nhle.com/mugs/nhl/latest/8480994.png,3/3/2000,Canada,177,84,L,,,"('5', '155', '2018')",[],Brother: Zacharie Giroux,25
3859.0,Liam Ohgren,2,1,28.0,4.0,24.0,3.0,4.0,7.0,-6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,40.0,9.4,0.0,12.808333333333334,0.1071428571428571,0.1428571428571428,0.25,1.4285714285714286,0.0714285714285714,14.0,1.5,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Liam Ohgren,LW,LW,https://www.nhl.com/player/8483499,https://www.eliteprospects.com/player/535698/liam-ohgren,https://assets.nhle.com/mugs/nhl/latest/8483499.png,1/28/2004,Sweden,185,85,L,"['Leader', 'Sniper', 'Two-Way Forward']",Minnesota Wild / Signed,"('1', '19', '2022')","['1-time J18 SM Gold Medal', '1-time U18 WJC Gold Medal', '1-time U20 WJC Silver Medal', '1-time Hlinka Gretzky Cup Bronze Medal', '1-time U20 WJC Bronze Medal', '1-time U20 Nationell (Overall) Most Goals']","Everything happens in motion for Öhgren. He gets moving as pucks arrive at his position, skates through his passes, and doesn't need to break stride to get off his shot. He plays at such a heightened pace that the puck often flies from his stick no sooner than you realize he's even secured possession in the first place.",21
3860.0,Daemon Hunt,2,1,13.0,1.0,12.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.758333333333333,0.0,0.0769230769230769,0.0769230769230769,0.6923076923076923,0.0,6.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daemon Hunt,D,D,https://www.nhl.com/player/8482094,https://www.eliteprospects.com/player/201837/daemon-hunt,https://assets.nhle.com/mugs/nhl/latest/8482094.png,5/15/2002,Canada,185,91,L,,Columbus Blue Jackets / Unsigned,"('3', '65', '2020')",['1-time Hlinka Gretzky Cup Silver Medal'],"Hunt explodes through his first two steps, demonstrating real discipline through his stride as he effortlessly generates a ton of power skating the puck up-ice. He closes gaps early, using backwards mobility to match the attacker's speed and funnel plays wide. He has the element of physicality and problem-solving skills to slow odd-man rushes for support.",23
3861.0,Michael Milne,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.566666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Michael Milne,LW,LW,https://www.nhl.com/player/8482829,https://www.eliteprospects.com/player/477344/michael-milne,https://assets.nhle.com/mugs/nhl/latest/8482829.png,9/21/2002,Canada,180,85,L,,Minnesota Wild / Signed,"('3', '89', '2022')",[],"An absolute nuisance in the defensive zone, Milne scans off-puck for threats and closes with force as plays develop, always taking that extra stride to make contact where others lunge with their stick from a glide. The motor never stops running with this player, making him an absolute force on retrievals, too -- this also applies on the forecheck.",23
3915.0,Ben McCartney,1,0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,14.05,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ben McCartney,LW,LW/RW,https://www.nhl.com/utah/player/ben-mccartney-8481827,https://www.eliteprospects.com/player/351230/ben-mccartney,https://assets.nhle.com/mugs/nhl/latest/ben-mccartney-8481827.png,7/13/2001,Canada,182,90,L,,Utah Mammoth / Signed,"('7', '204', '2020')",[],"McCartney plays a simple, meat and potatoes sort of game. He spends a lot of time in front of the net and does a good job fighting for positioning. He also took the puck to the net on one occasion, dropping the shoulder and dragging a defender with him en route to the scoring chance.",24
3917.0,Aku Raty,1,0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Aku Raty,LW,RW/LW,https://www.nhl.com/player/aku-raty-8481699,https://www.eliteprospects.com/player/395509/aku-raty,https://assets.nhle.com/mugs/nhl/latest/aku-raty-8481699.png,7/5/2001,Finland,184,86,R,,,"('5', '151', '2019')",['1-time U20 WJC Bronze Medal'],"Father: Tuomo Räty
Brother: Aatu Räty",24
3919.0,Cameron Crotty,2,0,2.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.591666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Crotty,D,D,https://www.nhl.com/player/cameron-crotty-8480075,https://www.eliteprospects.com/player/299556/cameron-crotty,https://assets.nhle.com/mugs/nhl/latest/cameron-crotty-8480075.png,5/5/1999,Canada,191,96,R,['Defensive Defenseman'],,"('3', '82', '2017')","['1-time CCHL Top Prospect Award', '1-time NCAA (Hockey East) Champion']",,26
3920.0,Maksymilian Szuber,1,0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.983333333333334,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Maksymilian Szuber,D,D,https://www.nhl.com/utah/player/maksymilian-szuber-8483763,https://www.eliteprospects.com/player/393666/maksymilian-szuber,https://assets.nhle.com/mugs/nhl/latest/maksymilian-szuber-8483763.png,8/25/2002,Germany / Poland,191,91,L,['Defensive Defenseman'],Utah Mammoth / Signed,"('6', '163', '2022')","['1-time World Championship Silver Medal', '1-time DEL Champion']",,23
3922.0,Calum Ritchie,1,1,7.0,7.0,7.0,1.0,0.0,1.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.1,42.9,12.783333333333331,0.1428571428571428,0.0,0.1428571428571428,1.5714285714285714,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Calum Ritchie,C,C,https://www.nhl.com/islanders/player/calum-ritchie-8484221,https://www.eliteprospects.com/player/603108/calum-ritchie,https://assets.nhle.com/mugs/nhl/latest/calum-ritchie-8484221.png,1/21/2005,Canada,188,86,R,"['Playmaker', 'Puckhandler', 'Two-Way Center']",New York Islanders / Signed,"('1', '27', '2023')","['1-time Hlinka Gretzky Cup Gold Medal', '1-time U18 WJC Bronze Medal', '1-time Hlinka Gretzky Cup Most Points', '1-time OHL First All-Rookie Team', '1-time OHL Second All-Star Team', '1-time OHL Third All-Star Team']","Ritchie’s hockey sense is his defining quality – his separating skill. In the offensive zone, that means supporting the puck carrier, connecting plays, anticipating gaps in coverage, identifying where to position himself off-puck, and controlling his skating to arrive in the right places at the right time. Even when his team does lose possession, Ritchie has what it takes to win it back, leveraging himself against opponents physically, cutting through their hands, and putting his team right back on the attack.",20
3925.0,Daniil Misyul,1,0,1.0,1.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.383333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Daniil Misyul,D,D,https://www.nhl.com/player/daniil-misyul-8481536,https://www.eliteprospects.com/player/395127/daniil-misyul,https://assets.nhle.com/mugs/nhl/latest/daniil-misyul-8481536.png,10/20/2000,Russia / Belarus,191,89,L,,,"('3', '70', '2019')","['1-time U20 WJC Silver Medal', '1-time U17 WHC Bronze Medal', '2-time MHL Champion']",Brother: Oleg Misyul,24
3927.0,Jacob Gaucher,1,0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,66.7,7.35,0.0,0.0,0.0,0.75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jacob Gaucher,C,C,https://www.nhl.com/flyers/player/jacob-gaucher-8481848,https://www.eliteprospects.com/player/290162/jacob-gaucher,https://assets.nhle.com/mugs/nhl/latest/jacob-gaucher-8481848.png,3/9/2001,Canada,191,84,R,,Philadelphia Flyers / Signed,,[],Father: Yannick Gaucher Brother: Nathan Gaucher,24
