player_id,player_name_official,rookie_age,age_by_2025,first_season,seasons_played,seasons_with_gp_over_6,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,toi_per_game_regular,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,g_regular_per_game,a_regular_per_game,p_regular_per_game,sog_regular_per_game,pim_regular_per_game,gp_regular_per_season,g_regular_per_season,a_regular_per_season,p_regular_per_season,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,toi_per_game_playoffs,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,g_playoffs_per_game,a_playoffs_per_game,p_playoffs_per_game,sog_playoffs_per_game,pim_playoffs_per_game,player_name_ep,player_pos_official,player_pos_ep,player_link_official,player_link_ep,player_image_official,date_of_birth,nation,height_cm,weight_kg,shoots,player_type,nhl_rights,draft,highlights,description
2626.0,Brendan Woods,21,33,2014-15,2,0,7.0,2.0,5.0,0.0,0.0,0.0,-1.0,7.938095238095237,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brendan Woods,LW,LW/C,https://www.nhl.com/player/8476944,https://www.eliteprospects.com/player/45678/brendan-woods,https://assets.nhle.com/mugs/nhl/latest/8476944.png,6/11/1992,USA / Canada,193,95,L,,,"('5', '129', '2012')",[],"Father: Bob Woods
Brother: Colin Woods"
2627.0,Justin Shugg,22,33,2014-15,1,0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,5.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Justin Shugg,RW,RW/LW,https://www.nhl.com/player/8475826,https://www.eliteprospects.com/player/13670/justin-shugg,https://assets.nhle.com/mugs/nhl/latest/8475826.png,12/24/1991,Canada,180,84,R,,,"('4', '105', '2010')","['2-time CHL Memorial Cup Champion', '1-time ECHL Kelly Cup Champion', '2-time OHL Champion']",
2628.0,Brody Sutter,22,33,2014-15,2,1,12.0,4.0,8.0,0.0,0.0,0.0,-6.0,8.455555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,59.6,0.0,0.0,0.0,0.5833333333333334,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Brody Sutter,C,C/RW,https://www.nhl.com/player/8475980,https://www.eliteprospects.com/player/29016/brody-sutter,https://assets.nhle.com/mugs/nhl/latest/8475980.png,9/26/1991,Canada,195,92,R,,,"('7', '193', '2011')",[],"Father: Duane Sutter
Uncles: Brian Sutter, Darryl Sutter, Brent Suter, Rich Sutter, Ron Sutter
Cousins: Shaun Sutter, Brett Sutter, Merrick Sutter, Brandon Sutter, Luke Sutter, Riley Sutter"
2629.0,Rasmus Rissanen,22,34,2014-15,1,0,6.0,6.0,6.0,0.0,0.0,0.0,-5.0,14.983333333333333,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rasmus Rissanen,D,D,https://www.nhl.com/player/8475294,https://www.eliteprospects.com/player/17287/rasmus-rissanen,https://assets.nhle.com/mugs/nhl/latest/8475294.png,7/13/1991,Finland,191,98,L,"['Defensive Defenseman', 'Physical Defenseman']",,"('6', '178', '2009')",['1-time U18 WJC Bronze Medal'],"Rissanen is a defensive defenseman with solid size and a good physical game. Plays with grit and emotion, and won't back down from anyone. With that, some penalty trouble can follow. Owns a good shot and a decent outlet pass. Could improve his skating skills."
2631.0,Sergey Tolchinsky,19,30,2015-16,2,0,4.0,2.0,2.0,0.0,2.0,2.0,1.0,11.641666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.5,0.5,0.75,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sergey Tolchinsky,LW,RW/LW,https://www.nhl.com/player/8477566,https://www.eliteprospects.com/player/108653/sergei-tolchinsky,https://assets.nhle.com/mugs/nhl/latest/8477566.png,2/3/1995,Russia,174,74,L,,,,"['1-time U17 WHC Gold Medal', '1-time U20 WJC Silver Medal', '2-time KHL Gagarin Cup Champion', '1-time KHL Playoffs MVP', '1-time OHL Third All-Star Team']",
2632.0,Trevor Carrick,20,31,2015-16,4,0,7.0,1.0,3.0,0.0,0.0,0.0,-2.0,9.957142857142856,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,1.7142857142857142,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Trevor Carrick,D,D,https://www.nhl.com/player/8476953,https://www.eliteprospects.com/player/69391/trevor-carrick,https://assets.nhle.com/mugs/nhl/latest/8476953.png,7/4/1994,Canada,185,91,L,,,"('4', '115', '2012')","['1-time AHL Calder Cup Champion', '1-time AHL Second All-Star Team', '1-time OHL Second All-Rookie Team', '1-time Spengler Cup Winner']",Father: John J.
2635.0,Andrew Poturalski,21,31,2016-17,4,0,9.0,2.0,3.0,0.0,3.0,3.0,-6.0,11.327777777777776,2.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,60.425,0.0,0.3333333333333333,0.3333333333333333,1.1111111111111112,0.2222222222222222,2.25,0.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrew Poturalski,C,C/RW,https://www.nhl.com/player/8479249,https://www.eliteprospects.com/player/109632/andrew-poturalski,https://assets.nhle.com/mugs/nhl/latest/8479249.png,1/14/1994,USA,178,85,R,,,,"['2-time AHL Calder Cup Champion', '2-time AHL First All-Star Team', '1-time AHL Most Assists', '3-time AHL Most Points (JB Sollenberger Trophy)', '1-time AHL Most Valuable Player (Les Cunningham Award)', '1-time AHL Playoffs MVP (Jack A Butterfield Trophy)', '1-time AHL Second All-Star Team', '1-time NCAA (East) First All-American Team']",
2637.0,Roland McKeown,20,29,2017-18,2,1,16.0,6.0,10.0,0.0,3.0,3.0,4.0,13.254166666666666,27.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.1875,0.1875,0.625,1.6875,8.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Roland McKeown,D,D,https://www.nhl.com/player/8477981,https://www.eliteprospects.com/player/189364/roland-mckeown,https://assets.nhle.com/mugs/nhl/latest/8477981.png,1/20/1996,Canada,185,88,R,,,"('2', '50', '2014')","['1-time U18 WJC Gold Medal', '1-time Hlinka Gretzky Cup Gold Medal', '1-time U18 WJC Bronze Medal', '1-time AHL Calder Cup Champion', '1-time OHL First All-Rookie Team', '1-time OHL Third All-Star Team']",
2654.0,C.J. Smith,21,30,2016-17,4,1,15.0,1.0,11.0,2.0,1.0,3.0,-2.0,10.502222222222224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2.775,0.0,0.1333333333333333,0.0666666666666666,0.2,1.3333333333333333,0.0,3.75,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C.J. Smith,LW,LW,https://www.nhl.com/player/8480083,https://www.eliteprospects.com/player/151013/c.j.-smith,https://assets.nhle.com/mugs/nhl/latest/8480083.png,12/1/1994,USA,180,83,L,,,,"['1-time AHL Calder Cup Champion', '1-time NCAA (Hockey East) Champion']",
2665.0,Juha Jaaska,25,27,2024-25,1,1,18.0,18.0,18.0,0.0,4.0,4.0,0.0,8.933333333333334,9.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,51.6,0.0,0.2222222222222222,0.2222222222222222,0.6111111111111112,0.5,18.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Juha Jaaska,LW,LW/RW,https://www.nhl.com/player/8484929,https://www.eliteprospects.com/player/222123/juha-jaaska,https://assets.nhle.com/mugs/nhl/latest/8484929.png,2/9/1998,Finland,184,89,L,,Carolina Hurricanes / Signed,,"['1-time U18 WJC Gold Medal', '1-time EYOF Bronze Medal']",
2682.0,Ray Schultz,20,48,1997-98,6,3,45.0,2.0,13.0,0.0,4.0,4.0,-1.0,11.082962962962965,155.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0888888888888888,0.0888888888888888,0.2666666666666666,3.4444444444444446,7.5,0.0,0.6666666666666666,0.6666666666666666,2.0,0.0,0.0,0.0,2.0,9.183333333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Ray Schultz,D,D,https://www.nhl.com/player/8462215,https://www.eliteprospects.com/player/69930/ray-schultz,https://assets.nhle.com/mugs/nhl/latest/8462215.png,11/14/1976,Canada,188,98,L,,,"('8', '184', '1995')","['1-time AHL Calder Cup Champion', '1-time Allan Cup Champion']",
2684.0,Anders Myrvold,19,50,1995-96,4,3,33.0,4.0,12.0,0.0,5.0,5.0,-6.0,10.54,12.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.1515151515151515,0.1515151515151515,0.7878787878787878,0.3636363636363636,8.25,0.0,1.25,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anders Myrvold,D,D,https://www.nhl.com/player/8459550,https://www.eliteprospects.com/player/1461/anders-myrvold,https://assets.nhle.com/mugs/nhl/latest/8459550.png,8/12/1975,Norway,188,94,L,,,"('5', '127', '1993')","['1-time CHL All-Rookie Team', '3-time Norwegian Champion', '1-time QMJHL All-Rookie Team']",Nephew: Didrik Bax-Kristiansen
2685.0,Evgeny Korolev,20,47,1999-00,3,3,42.0,8.0,17.0,1.0,4.0,5.0,-10.0,13.92777777777778,20.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,4.766666666666667,0.0,0.0238095238095238,0.0952380952380952,0.119047619047619,0.6428571428571429,0.4761904761904761,14.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,2.0,0.0,0.0,0.0,0.0,5.583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Evgeny Korolev,D,D,https://www.nhl.com/player/8465165,https://www.eliteprospects.com/player/18742/yevgeni-korolyov,https://assets.nhle.com/mugs/nhl/latest/8465165.png,7/24/1978,Russia,188,94,L,,,"('7', '182', '1998')",['1-time RSL Champion'],
2689.0,Marko Kiprusoff,22,53,1995-96,2,2,51.0,24.0,27.0,0.0,10.0,10.0,-3.0,14.016666666666667,12.0,0.0,2.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.196078431372549,0.196078431372549,1.03921568627451,0.2352941176470588,25.5,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Marko Kiprusoff,D,D,https://www.nhl.com/player/8460560,https://www.eliteprospects.com/player/1903/marko-kiprusoff,https://assets.nhle.com/mugs/nhl/latest/8460560.png,2/6/1972,Finland,184,95,R,"['Puck-Moving Defenseman', 'Two-Way Defenseman']",,"('3', '70', '1994')","['1-time World Championship Gold Medal', '4-time World Championship Silver Medal', '1-time Olympic Bronze Medal', '1-time Finnish Hockey Hall of Fame', '4-time Liiga All-Star Team', '1-time Liiga Best Defenseman (Pekka Rautakallio Award)', '4-time Liiga Champion', '1-time Spengler Cup Winner']","Father: Jarmo Kiprusoff
Brother: Miikka Kiprusoff"
2692.0,Jason Podollan,19,49,1996-97,4,2,41.0,1.0,19.0,1.0,5.0,6.0,-8.0,8.984722222222222,19.0,1.0,2.0,0.0,0.0,0.0,0.0,42.0,0.8333333333333334,0.0,0.024390243902439,0.1219512195121951,0.1463414634146341,1.024390243902439,0.4634146341463415,10.25,0.25,1.25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jason Podollan,C,RW,https://www.nhl.com/player/8460522,https://www.eliteprospects.com/player/29025/jason-podollan,https://assets.nhle.com/mugs/nhl/latest/8460522.png,2/18/1976,Canada,188,93,R,,,"('2', '31', '1994')",['1-time U20 WJC Gold Medal'],Son: Hudson Podollan
2695.0,Justin Mapletoft,20,44,2002-03,2,2,38.0,11.0,27.0,3.0,6.0,9.0,-2.0,7.925438596491229,8.0,1.0,1.0,0.0,1.0,0.0,0.0,27.0,11.7,44.9,0.0789473684210526,0.1578947368421052,0.2368421052631578,0.7105263157894737,0.2105263157894736,19.0,1.5,3.0,4.5,2.0,0.0,0.0,0.0,0.0,7.383333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.6,0.0,0.0,0.0,0.5,0.0,Justin Mapletoft,C,C,https://www.nhl.com/player/8468003,https://www.eliteprospects.com/player/7110/justin-mapletoft,https://assets.nhle.com/mugs/nhl/latest/8468003.png,1/11/1981,Canada,186,92,L,,,"('5', '130', '1999')","['1-time CHL First All-Star Team', '1-time CHL Memorial Cup Champion', '2-time WHL (East) First All-Star Team', '1-time WHL Champion', '1-time WHL Most Points (Bobby Clarke Trophy)', '1-time WHL Player of the Year (Four Broncos Trophy)']",Mapletoft was a hard working center who played a solid two-way game.
2697.0,Tomi Pettinen,24,48,2002-03,3,1,24.0,2.0,18.0,0.0,0.0,0.0,-3.0,13.697222222222225,18.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.375,0.75,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tomi Pettinen,D,D,https://www.nhl.com/player/8468747,https://www.eliteprospects.com/player/2659/tomi-pettinen,https://assets.nhle.com/mugs/nhl/latest/8468747.png,6/17/1977,Finland,191,96,L,,,"('9', '267', '2000')",[],"Pettinen was a big, defensive defenseman. Also had some offensive ability and good passing skills."
2701.0,Derek Bekar,23,50,1999-00,3,0,11.0,1.0,6.0,0.0,0.0,0.0,-1.0,6.587878787878788,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.5454545454545454,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Derek Bekar,C,C/LW,https://www.nhl.com/player/8462239,https://www.eliteprospects.com/player/12781/derek-bekar,https://assets.nhle.com/mugs/nhl/latest/8462239.png,9/15/1975,Canada,188,82,L,,,"('8', '205', '1995')","['1-time SL Champion', '1-time Slovenian Champion']",
2704.0,Rob Collins,26,47,2005-06,1,1,8.0,8.0,8.0,1.0,1.0,2.0,1.0,6.45,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,12.5,0.0,0.125,0.125,0.25,1.0,0.0,8.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rob Collins,RW,RW/C,https://www.nhl.com/player/8469994,https://www.eliteprospects.com/player/13510/rob-collins,https://assets.nhle.com/mugs/nhl/latest/8469994.png,3/15/1978,Canada,178,78,R,,,,['1-time NCAA (West) Second All-American Team'],Collins is a speedy forward with great vision and hockey sense. Excels in special teams situations. Has good playmaking and passing ability along with smooth hands. Is also a hard worker. Battles consistency and size issues.
2705.0,Jeremy Colliton,19,40,2005-06,5,3,57.0,1.0,19.0,3.0,3.0,6.0,-12.0,8.933040935672516,26.0,2.0,2.0,0.0,0.0,0.0,0.0,36.0,7.94,43.78,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.631578947368421,0.4561403508771929,11.4,0.6,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeremy Colliton,C,C,https://www.nhl.com/player/8470651,https://www.eliteprospects.com/player/9466/jeremy-colliton,https://assets.nhle.com/mugs/nhl/latest/8470651.png,1/13/1985,Canada,191,91,R,,,"('2', '58', '2003')","['1-time U18 WJC Gold Medal', '1-time U20 WJC Gold Medal', '1-time U20 WJC Silver Medal', '1-time Allan Cup Champion']",Colliton was a hard working center. He was very good defensively and on the penalty kill. Terrific on faceoffs and a quality leader.
2706.0,Cole Jarrett,22,42,2005-06,1,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cole Jarrett,LW,D,https://www.nhl.com/player/8469588,https://www.eliteprospects.com/player/12563/cole-jarrett,https://assets.nhle.com/mugs/nhl/latest/8469588.png,1/4/1983,Canada,182,91,L,,,"('5', '141', '2001')",['1-time Asia League Champion'],"Brother: Patrick Jarrett
Cousin: Mike Liut"
2707.0,Masi Marjamaki,19,40,2005-06,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,5.283333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Masi Marjamaki,LW,LW,https://www.nhl.com/player/8470659,https://www.eliteprospects.com/player/3209/masi-marjamaki,https://assets.nhle.com/mugs/nhl/latest/8470659.png,1/16/1985,Finland,188,92,L,,,"('5', '144', '2005')",['1-time U20 WJC Bronze Medal'],"Marjamäki is a hard working winger with an aggressive style of playing. He can agitate his opponents and often creates space for his teammates with his play. Marjamäki has decent puck skills, but is not the greatest of skaters or scorers."
2708.0,Ryan Caldwell,23,44,2005-06,2,0,4.0,2.0,2.0,0.0,0.0,0.0,-2.0,11.341666666666669,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Caldwell,D,D,https://www.nhl.com/player/8468682,https://www.eliteprospects.com/player/11560/ryan-caldwell,https://assets.nhle.com/mugs/nhl/latest/8468682.png,6/15/1981,Canada,191,96,L,,,"('7', '202', '2000')","['1-time DEL Champion', '1-time NCAA (Championship) Winner', '1-time NCAA (West) First All-American Team']",Father: Bob Caldwell
2709.0,Matt Koalska,24,45,2005-06,1,0,3.0,3.0,3.0,0.0,0.0,0.0,-1.0,5.733333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,53.8,0.0,0.0,0.0,1.0,0.6666666666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matt Koalska,C,C,https://www.nhl.com/player/8468634,https://www.eliteprospects.com/player/10644/matt-koalska,https://assets.nhle.com/mugs/nhl/latest/8468634.png,5/16/1980,USA,182,92,L,,,"('5', '154', '2000')",['2-time NCAA (Championship) Winner'],
2710.0,Kevin Colley,26,46,2005-06,1,1,16.0,16.0,16.0,0.0,0.0,0.0,-2.0,4.733333333333333,52.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,63.6,0.0,0.0,0.0,0.25,3.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kevin Colley,RW,C/RW,https://www.nhl.com/player/8468153,https://www.eliteprospects.com/player/67104/kevin-colley,https://assets.nhle.com/mugs/nhl/latest/8468153.png,1/4/1979,USA / Canada,178,79,R,,,,"['1-time ECHL Kelly Cup Champion', '1-time ECHL Kelly Cup Playoffs MVP (June M Kelly Award)']",Father: Tom Colley
2712.0,Drew Fata,22,42,2006-07,2,0,8.0,3.0,5.0,1.0,1.0,2.0,-3.0,14.79375,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,50.0,0.0,0.125,0.125,0.25,0.625,1.125,4.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,-2.0,6.066666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Drew Fata,D,D,https://www.nhl.com/player/8469535,https://www.eliteprospects.com/player/10700/drew-fata,https://assets.nhle.com/mugs/nhl/latest/8469535.png,7/28/1983,Canada / Italy,185,97,L,,,"('3', '86', '2001')","['1-time EIHL Champion', '1-time Norwegian Champion', '1-time OHL Second All-Rookie Team']",Brother: Rico Fata
2714.0,Darryl Bootland,21,43,2003-04,3,1,32.0,4.0,22.0,1.0,2.0,3.0,-3.0,5.567708333333334,85.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,2.566666666666667,66.66666666666667,0.03125,0.0625,0.09375,0.625,2.65625,10.666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Darryl Bootland,RW,RW,https://www.nhl.com/player/8468732,https://www.eliteprospects.com/player/10999/darryl-bootland,https://assets.nhle.com/mugs/nhl/latest/8468732.png,11/2/1981,Canada,185,89,R,,,"('8', '252', '2000')","['2-time CHL (USA) Champion', '1-time ECHL Kelly Cup Champion', '1-time OHL Second All-Rookie Team']",
2717.0,Mike Iggulden,24,42,2007-08,2,1,12.0,1.0,11.0,1.0,4.0,5.0,-4.0,11.677777777777775,4.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.15,25.0,0.0833333333333333,0.3333333333333333,0.4166666666666667,1.4166666666666667,0.3333333333333333,6.0,0.5,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mike Iggulden,C,RW/C,https://www.nhl.com/player/8471641,https://www.eliteprospects.com/player/10622/mike-iggulden,https://assets.nhle.com/mugs/nhl/latest/8471641.png,11/9/1982,Canada,191,98,R,,,,['2-time NCAA (ECAC) Champion'],"Iggulden is a big forward who can play any position up front. Has good hands and solid playmaking ability.
- Erik K."
2720.0,Joe Callahan,25,42,2008-09,3,2,46.0,1.0,27.0,0.0,4.0,4.0,5.0,15.400362318840578,16.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0869565217391304,0.0869565217391304,0.5869565217391305,0.3478260869565217,15.333333333333334,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Joe Callahan,D,D,https://www.nhl.com/player/8470086,https://www.eliteprospects.com/player/11479/joe-callahan,https://assets.nhle.com/mugs/nhl/latest/8470086.png,12/20/1982,USA,191,95,R,,,"('3', '70', '2002')",[],
2721.0,Kurtis Mclean,27,44,2008-09,1,0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,10.566666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,20.0,0.0,0.25,0.0,0.25,1.25,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kurtis Mclean,RW,C,https://www.nhl.com/player/8472008,https://www.eliteprospects.com/player/11812/kurtis-mclean,https://assets.nhle.com/mugs/nhl/latest/8472008.png,11/2/1980,Canada,181,87,R,,,,['1-time Spengler Cup Winner'],"A two-way center, McLean is a very good playmaker with good vision and hockey sense. Works hard and is a good penalty killer. Displays leadership quailities."
2723.0,Jamie Fraser,22,39,2008-09,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jamie Fraser,D,D,https://www.nhl.com/player/8473827,https://www.eliteprospects.com/player/11493/jamie-fraser,https://assets.nhle.com/mugs/nhl/latest/8473827.png,11/17/1985,Canada,185,89,L,,,,"['1-time ICEHL Champion', '1-time Slovenian Champion']","Father: Rick Fraser

His uncle is longtime NHL referee Kerry Fraser, now retired.
Fraser is a smart defenseman with good vision. Is a skilled passer and likes to be creative offensively, especially on the powerplay."
