player_id,player_name_official,gp_regular,g_regular,a_regular,p_regular,plus_minus_regular,toi_per_game_regular,pim_regular,ppg_regular,ppp_regular,shg_regular,shp_regular,gwg_regular,otg_regular,sog_regular,shooting_pct_regular,fo_pct_regular,gp_playoffs,g_playoffs,a_playoffs,p_playoffs,plus_minus_playoffs,toi_per_game_playoffs,pim_playoffs,ppg_playoffs,ppp_playoffs,shg_playoffs,shp_playoffs,gwg_playoffs,otg_playoffs,sog_playoffs,shooting_pct_playoffs,fo_pct_playoffs,g_regular_per_game,a_regular_per_game,p_regular_per_game,sog_regular_per_game,pim_regular_per_game,g_playoffs_per_game,a_playoffs_per_game,p_playoffs_per_game,sog_playoffs_per_game,pim_playoffs_per_game
349.0,Igor Korolev,192.0,18.0,55.0,73.0,-12.0,15.784219495569188,70.0,3.0,10.0,0.0,0.0,2.0,0.0,254.0,7.066666666666666,0.0,5.0,0.0,0.0,0.0,-3.0,17.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09375,0.2864583333333333,0.3802083333333333,1.3229166666666667,0.3645833333333333,0.0,0.0,0.0,0.8,0.0
350.0,Steve Thomas,161.0,56.0,65.0,121.0,-28.0,15.480232558139535,152.0,8.0,19.0,0.0,0.0,12.0,3.0,468.0,9.466666666666667,0.0,23.0,8.0,11.0,19.0,-2.0,16.46431623931624,22.0,4.0,10.0,0.0,0.0,0.0,0.0,68.0,7.566666666666666,0.0,0.34782608695652173,0.40372670807453415,0.7515527950310559,2.906832298136646,0.9440993788819876,0.34782608695652173,0.4782608695652174,0.8260869565217391,2.9565217391304346,0.9565217391304348
351.0,Mike Peluso,38.0,4.0,2.0,6.0,-3.0,9.29078947368421,19.0,0.0,0.0,0.0,0.0,1.0,0.0,47.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.15789473684210525,1.236842105263158,0.5,,,,,
352.0,Peter White,61.0,10.0,12.0,22.0,-12.0,11.737447257383968,2.0,3.0,4.0,0.0,0.0,0.0,0.0,64.0,15.933333333333332,0.0,0.0,0.0,0.0,0.0,0.0,11.88157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16393442622950818,0.19672131147540983,0.36065573770491804,1.0491803278688525,0.03278688524590164,,,,,
353.0,Tom Fitzgerald,83.0,10.0,15.0,25.0,-11.0,13.756990131578949,38.0,0.0,0.0,0.0,0.0,4.0,0.0,108.0,9.700000000000001,0.0,4.0,1.0,0.0,1.0,0.0,14.844827586206897,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.1,0.0,0.12048192771084337,0.18072289156626506,0.30120481927710846,1.3012048192771084,0.4578313253012048,0.25,0.0,0.25,0.75,1.0
354.0,Jim Campbell,160.0,47.0,42.0,89.0,3.0,14.799999999999999,159.0,13.0,27.0,0.0,2.0,12.0,0.0,341.0,12.200000000000001,6.666666666666667,14.0,8.0,3.0,11.0,-2.0,15.816666666666666,18.0,5.0,6.0,0.0,0.0,2.0,0.0,29.0,15.699999999999998,0.0,0.29375,0.2625,0.55625,2.13125,0.99375,0.5714285714285714,0.21428571428571427,0.7857142857142857,2.0714285714285716,1.2857142857142858
355.0,Lyle Odelein,131.0,1.0,11.0,12.0,21.0,20.103321364452427,504.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.7666666666666666,0.0,19.0,0.0,0.0,0.0,-9.0,20.05,65.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.007633587786259542,0.08396946564885496,0.0916030534351145,0.5267175572519084,3.8473282442748094,0.0,0.0,0.0,0.2631578947368421,3.4210526315789473
357.0,Joe Reekie,89.0,2.0,12.0,14.0,1.0,18.916058763931108,164.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,2.066666666666667,0.0,2.0,0.0,0.0,0.0,-3.0,21.069892473118284,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02247191011235955,0.1348314606741573,0.15730337078651685,0.898876404494382,1.8426966292134832,0.0,0.0,0.0,0.5,2.0
358.0,Pascal Rheaume,110.0,16.0,27.0,43.0,15.0,12.30925925925926,59.0,3.0,5.0,0.0,0.0,0.0,0.0,135.0,14.633333333333333,36.86666666666667,15.0,2.0,3.0,5.0,1.0,11.08888888888889,12.0,1.0,1.0,0.0,0.0,0.0,0.0,20.0,6.666666666666667,0.0,0.14545454545454545,0.24545454545454545,0.39090909090909093,1.2272727272727273,0.5363636363636364,0.13333333333333333,0.2,0.3333333333333333,1.3333333333333333,0.8
360.0,Theo Fleury,195.0,96.0,108.0,204.0,75.0,21.4539846743295,339.0,23.0,69.0,10.0,10.0,18.0,2.0,538.0,17.233333333333334,0.0,35.0,9.0,14.0,23.0,1.0,22.28333333333333,48.0,3.0,9.0,0.0,0.0,4.0,1.0,85.0,10.466666666666667,0.0,0.49230769230769234,0.5538461538461539,1.0461538461538462,2.758974358974359,1.7384615384615385,0.2571428571428571,0.4,0.6571428571428571,2.4285714285714284,1.3714285714285714
361.0,Sergei Berezin,217.0,78.0,53.0,131.0,10.0,14.887962962962964,24.0,19.0,27.0,1.0,2.0,9.0,0.0,607.0,12.6,52.56666666666666,17.0,6.0,6.0,12.0,0.0,17.15,4.0,2.0,4.0,0.0,0.0,2.0,1.0,65.0,3.0666666666666664,9.799999999999999,0.35944700460829493,0.24423963133640553,0.6036866359447005,2.7972350230414746,0.11059907834101383,0.35294117647058826,0.35294117647058826,0.7058823529411765,3.823529411764706,0.23529411764705882
362.0,Nathan Dempsey,45.0,2.0,12.0,14.0,13.0,15.454301075268816,8.0,1.0,4.0,0.0,0.0,0.0,0.0,45.0,4.1000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,14.516666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444444444444446,0.26666666666666666,0.3111111111111111,1.0,0.17777777777777778,,,,,
363.0,Chris Simon,82.0,8.0,14.0,22.0,10.0,12.32312008978676,305.0,0.0,0.0,0.0,0.0,2.0,0.0,87.0,8.700000000000001,0.0,11.0,1.0,1.0,2.0,-3.0,11.885897435897435,45.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,3.6999999999999997,0.0,0.0975609756097561,0.17073170731707318,0.2682926829268293,1.0609756097560976,3.7195121951219514,0.09090909090909091,0.09090909090909091,0.18181818181818182,1.5454545454545454,4.090909090909091
364.0,Mike Eastwood,75.0,9.0,18.0,27.0,-4.0,13.594315992292868,53.0,1.0,7.0,0.0,0.0,2.0,0.0,58.0,9.533333333333333,0.0,28.0,4.0,4.0,8.0,-6.0,14.85902777777778,20.0,1.0,1.0,0.0,0.0,1.0,0.0,28.0,10.1,0.0,0.12,0.24,0.36,0.7733333333333333,0.7066666666666667,0.14285714285714285,0.14285714285714285,0.2857142857142857,1.0,0.7142857142857143
365.0,Igor Radulov,43.0,9.0,7.0,16.0,-5.0,12.713953488372095,22.0,3.0,4.0,0.0,0.0,0.0,0.0,61.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20930232558139536,0.16279069767441862,0.37209302325581395,1.4186046511627908,0.5116279069767442,,,,,
366.0,Jason Strudwick,29.0,0.0,2.0,2.0,-2.0,10.879166666666666,72.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.230952380952385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06896551724137931,0.06896551724137931,0.27586206896551724,2.4827586206896552,,,,,
367.0,Shawn Thornton,31.0,2.0,1.0,3.0,-7.0,8.818279569892473,70.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,4.6000000000000005,55.86666666666667,0.0,0.0,0.0,0.0,0.0,6.994285714285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06451612903225806,0.03225806451612903,0.0967741935483871,1.4516129032258065,2.2580645161290325,,,,,
369.0,Sami Helenius,11.0,1.0,1.0,2.0,-4.0,13.575,23.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,5.883333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.45454545454545453,2.090909090909091,,,,,
370.0,Garry Valk,172.0,24.0,35.0,59.0,-14.0,11.657309941520468,200.0,3.0,8.0,1.0,2.0,5.0,0.0,229.0,10.9,0.0,16.0,0.0,1.0,1.0,-9.0,12.77,37.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.13953488372093023,0.20348837209302326,0.3430232558139535,1.3313953488372092,1.1627906976744187,0.0,0.0625,0.0625,0.8125,2.3125
371.0,Louie Debrusk,124.0,14.0,9.0,23.0,-21.0,5.51917148362235,514.0,0.0,1.0,0.0,0.0,2.0,0.0,67.0,22.53333333333333,0.0,0.0,0.0,0.0,0.0,0.0,6.216666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11290322580645161,0.07258064516129033,0.18548387096774194,0.5403225806451613,4.145161290322581,,,,,
372.0,Bryan Berard,188.0,26.0,83.0,109.0,-37.0,23.66509433962264,171.0,13.0,56.0,1.0,1.0,6.0,2.0,436.0,5.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,21.280833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13829787234042554,0.44148936170212766,0.5797872340425532,2.3191489361702127,0.9095744680851063,,,,,
373.0,Tuomo Ruutu,168.0,42.0,45.0,87.0,-34.0,16.651190476190475,184.0,12.0,26.0,0.0,0.0,4.0,1.0,319.0,11.566666666666668,45.26666666666667,0.0,0.0,0.0,0.0,0.0,14.266666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.26785714285714285,0.5178571428571429,1.8988095238095237,1.0952380952380953,,,,,
374.0,Scott Nichol,65.0,8.0,9.0,17.0,-9.0,12.299206349206349,121.0,2.0,4.0,1.0,2.0,0.0,0.0,58.0,5.433333333333334,34.36666666666667,0.0,0.0,0.0,0.0,0.0,8.62687074829932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12307692307692308,0.13846153846153847,0.26153846153846155,0.8923076923076924,1.8615384615384616,,,,,
375.0,Jim Vandermeer,70.0,7.0,13.0,20.0,-2.0,17.128095238095238,110.0,1.0,7.0,1.0,1.0,1.0,0.0,83.0,9.0,33.333333333333336,8.0,0.0,1.0,1.0,1.0,12.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.1,0.18571428571428572,0.2857142857142857,1.1857142857142857,1.5714285714285714,0.0,0.125,0.125,0.875,1.125
376.0,Stephane Robidas,122.0,7.0,16.0,23.0,-25.0,19.8827868852459,28.0,2.0,7.0,0.0,0.0,0.0,0.0,145.0,3.1,44.43333333333334,2.0,0.0,0.0,0.0,-1.0,13.116666666666667,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.05737704918032787,0.13114754098360656,0.1885245901639344,1.1885245901639345,0.22950819672131148,0.0,0.0,0.0,1.0,2.0
377.0,Deron Quint,110.0,12.0,31.0,43.0,-12.0,16.3,42.0,4.0,21.0,0.0,0.0,1.0,0.0,221.0,5.5,0.0,7.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.10909090909090909,0.2818181818181818,0.39090909090909093,2.0090909090909093,0.38181818181818183,0.0,0.2857142857142857,0.2857142857142857,1.8571428571428572,0.0
378.0,Mikhail Yakubov,53.0,2.0,10.0,12.0,-13.0,11.959119496855347,20.0,0.0,2.0,0.0,0.0,1.0,0.0,59.0,4.066666666666666,40.76666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.18867924528301888,0.22641509433962265,1.1132075471698113,0.37735849056603776,,,,,
379.0,Travis Moen,203.0,19.0,13.0,32.0,-24.0,12.524384236453201,315.0,0.0,1.0,0.0,1.0,2.0,0.0,203.0,10.333333333333334,19.433333333333334,30.0,8.0,5.0,13.0,6.0,14.646666666666667,32.0,0.0,1.0,0.0,1.0,3.0,1.0,39.0,13.533333333333333,0.0,0.09359605911330049,0.06403940886699508,0.15763546798029557,1.0,1.5517241379310345,0.26666666666666666,0.16666666666666666,0.43333333333333335,1.3,1.0666666666666667
381.0,Pavel Vorobiev,57.0,10.0,15.0,25.0,-1.0,13.826315789473684,38.0,3.0,10.0,0.0,1.0,1.0,0.0,107.0,7.65,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.2631578947368421,0.43859649122807015,1.8771929824561404,0.6666666666666666,,,,,
382.0,Eric Nickulas,29.0,5.0,6.0,11.0,-3.0,9.691379310344828,16.0,1.0,2.0,0.0,0.0,0.0,0.0,34.0,5.966666666666666,50.0,1.0,0.0,0.0,0.0,0.0,4.583333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.20689655172413793,0.3793103448275862,1.1724137931034482,0.5517241379310345,0.0,0.0,0.0,0.0,2.0
383.0,Anton Babchuk,44.0,5.0,7.0,12.0,-8.0,14.554924242424242,24.0,3.0,8.0,0.0,0.0,0.0,0.0,67.0,5.900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,16.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.1590909090909091,0.2727272727272727,1.5227272727272727,0.5454545454545454,,,,,
384.0,Quintin Laing,43.0,1.0,6.0,7.0,6.0,11.549224806201552,10.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,0.7000000000000001,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13953488372093023,0.16279069767441862,1.2325581395348837,0.23255813953488372,,,,,
387.0,Lasse Kukkonen,84.0,5.0,10.0,15.0,2.0,16.68253968253968,42.0,1.0,2.0,0.0,1.0,2.0,1.0,63.0,3.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,15.366666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05952380952380952,0.11904761904761904,0.17857142857142858,0.75,0.5,,,,,
388.0,Johnathan Aitken,44.0,0.0,1.0,1.0,-12.0,17.365909090909092,70.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.8863636363636364,1.5909090909090908,,,,,
389.0,Brent Seabrook,232.0,18.0,70.0,88.0,12.0,20.807758620689654,254.0,5.0,32.0,0.0,3.0,4.0,2.0,410.0,4.366666666666667,16.666666666666668,0.0,0.0,0.0,0.0,0.0,24.86165311653116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07758620689655173,0.3017241379310345,0.3793103448275862,1.7672413793103448,1.0948275862068966,,,,,
390.0,Martin Lapointe,57.0,8.0,9.0,17.0,7.0,14.627470355731225,60.0,2.0,2.0,0.0,0.0,0.0,0.0,49.0,5.933333333333334,0.0,7.0,0.0,1.0,1.0,0.0,14.290441176470589,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.14035087719298245,0.15789473684210525,0.2982456140350877,0.8596491228070176,1.0526315789473684,0.0,0.14285714285714285,0.14285714285714285,0.8571428571428571,1.4285714285714286
391.0,Patrick Sharp,66.0,10.0,5.0,15.0,1.0,9.01489898989899,67.0,1.0,1.0,0.0,0.0,4.0,0.0,80.0,8.866666666666667,47.4,12.0,1.0,0.0,1.0,-2.0,6.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.033333333333333,15.433333333333332,0.15151515151515152,0.07575757575757576,0.22727272727272727,1.2121212121212122,1.0151515151515151,0.08333333333333333,0.0,0.08333333333333333,0.9166666666666666,0.16666666666666666
392.0,Duncan Keith,245.0,23.0,61.0,84.0,19.0,24.20312925170068,211.0,2.0,12.0,2.0,6.0,0.0,0.0,404.0,5.466666666666666,0.0,0.0,0.0,0.0,0.0,0.0,27.123068432671083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09387755102040816,0.24897959183673468,0.34285714285714286,1.6489795918367347,0.8612244897959184,,,,,
393.0,Michael Holmqvist,156.0,18.0,17.0,35.0,-25.0,12.943269230769232,72.0,3.0,4.0,0.0,1.0,1.0,0.0,204.0,9.333333333333334,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538461538461539,0.10897435897435898,0.22435897435897437,1.3076923076923077,0.46153846153846156,,,,,
395.0,Curtis Brown,33.0,5.0,4.0,9.0,6.0,15.887126600284498,20.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,12.633333333333333,0.0,0.0,0.0,0.0,0.0,0.0,16.035249042145594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15151515151515152,0.12121212121212122,0.2727272727272727,1.0909090909090908,0.6060606060606061,,,,,
396.0,Andy Hilbert,38.0,3.0,3.0,6.0,-2.0,10.302631578947368,18.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,5.5,49.56666666666666,5.0,1.0,0.0,1.0,0.0,5.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.333333333333334,0.0,0.07894736842105263,0.07894736842105263,0.15789473684210525,1.5789473684210527,0.47368421052631576,0.2,0.0,0.2,0.8,0.0
397.0,James Wisniewski,137.0,11.0,32.0,43.0,15.0,17.572749391727495,178.0,1.0,7.0,1.0,1.0,0.0,0.0,162.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,21.96666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08029197080291971,0.23357664233576642,0.31386861313868614,1.1824817518248176,1.2992700729927007,,,,,
399.0,Jassen Cullimore,64.0,2.0,3.0,5.0,0.0,18.114258464473057,62.0,0.0,0.0,0.0,1.0,1.0,0.0,44.0,3.866666666666667,0.0,11.0,0.0,0.0,0.0,-4.0,18.716666666666665,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.03125,0.046875,0.078125,0.6875,0.96875,0.0,0.0,0.0,0.8181818181818182,1.0909090909090908
400.0,Adrian Aucoin,120.0,10.0,30.0,40.0,9.0,22.822840755735488,97.0,3.0,12.0,0.0,0.0,0.0,0.0,203.0,19.666666666666668,0.0,10.0,1.0,0.0,1.0,-6.0,23.18621794871795,2.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,16.666666666666668,0.0,0.08333333333333333,0.25,0.3333333333333333,1.6916666666666667,0.8083333333333333,0.1,0.0,0.1,0.9,0.2
401.0,Dustin Byfuglien,101.0,23.0,21.0,44.0,-15.0,17.127227722772275,93.0,7.0,19.0,0.0,0.0,5.0,0.0,226.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,20.40277777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22772277227722773,0.2079207920792079,0.43564356435643564,2.237623762376238,0.9207920792079208,,,,,
402.0,Brandon Bochenski,50.0,10.0,9.0,19.0,-4.0,10.463333333333333,24.0,2.0,3.0,0.0,0.0,0.0,0.0,82.0,11.366666666666667,29.166666666666668,0.0,0.0,0.0,0.0,0.0,6.599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.18,0.38,1.64,0.48,,,,,
403.0,Todd Simpson,141.0,2.0,18.0,20.0,-24.0,21.899999999999995,349.0,0.0,0.0,0.0,1.0,1.0,0.0,139.0,1.0666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,17.12222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120567,0.1276595744680851,0.14184397163120568,0.9858156028368794,2.475177304964539,,,,,
406.0,Cam Barker,81.0,7.0,19.0,26.0,-15.0,18.038477366255144,96.0,3.0,10.0,0.0,0.0,0.0,0.0,81.0,5.633333333333334,0.0,0.0,0.0,0.0,0.0,0.0,16.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08641975308641975,0.2345679012345679,0.32098765432098764,1.0,1.1851851851851851,,,,,
409.0,Martin Havlat,212.0,65.0,86.0,151.0,21.0,14.960062893081759,116.0,25.0,49.0,0.0,2.0,15.0,1.0,457.0,14.299999999999999,28.099999999999998,34.0,7.0,11.0,18.0,0.0,16.122549019607842,30.0,3.0,6.0,0.0,0.0,4.0,1.0,79.0,6.533333333333334,66.66666666666667,0.30660377358490565,0.4056603773584906,0.7122641509433962,2.1556603773584904,0.5471698113207547,0.20588235294117646,0.3235294117647059,0.5294117647058824,2.323529411764706,0.8823529411764706
410.0,Jeff Hamilton,84.0,20.0,27.0,47.0,-4.0,12.529563492063492,30.0,4.0,19.0,0.0,0.0,4.0,1.0,168.0,6.633333333333333,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.32142857142857145,0.5595238095238095,2.0,0.35714285714285715,,,,,
411.0,Bryan Smolinski,136.0,50.0,36.0,86.0,4.0,17.505204301075267,113.0,10.0,17.0,3.0,4.0,10.0,0.0,310.0,14.066666666666668,0.0,22.0,6.0,5.0,11.0,-4.0,16.64377510040161,10.0,2.0,4.0,0.0,0.0,0.0,0.0,45.0,16.666666666666668,0.0,0.36764705882352944,0.2647058823529412,0.6323529411764706,2.2794117647058822,0.8308823529411765,0.2727272727272727,0.22727272727272727,0.5,2.0454545454545454,0.45454545454545453
412.0,Denis Arkhipov,201.0,37.0,53.0,90.0,-36.0,14.343034825870646,52.0,10.0,28.0,0.0,0.0,7.0,2.0,308.0,12.9,45.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18407960199004975,0.263681592039801,0.44776119402985076,1.5323383084577114,0.25870646766169153,,,,,
413.0,Tony Salmelainen,70.0,6.0,12.0,18.0,-4.0,9.826428571428572,30.0,0.0,1.0,0.0,0.0,1.0,0.0,71.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571428571428572,0.17142857142857143,0.2571428571428571,1.0142857142857142,0.42857142857142855,,,,,
414.0,Peter Bondra,208.0,77.0,92.0,169.0,14.0,19.31873300706906,159.0,18.0,39.0,0.0,0.0,11.0,1.0,492.0,15.266666666666666,0.0,17.0,6.0,9.0,15.0,7.0,19.10934959349593,6.0,1.0,4.0,0.0,0.0,0.0,0.0,39.0,12.5,0.0,0.3701923076923077,0.4423076923076923,0.8125,2.3653846153846154,0.7644230769230769,0.35294117647058826,0.5294117647058824,0.8823529411764706,2.2941176470588234,0.35294117647058826
415.0,Michal Handzus,183.0,39.0,54.0,93.0,21.0,16.720491803278687,86.0,6.0,15.0,6.0,9.0,7.0,0.0,302.0,12.466666666666667,50.666666666666664,18.0,0.0,5.0,5.0,-2.0,16.756481481481483,14.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,35.93333333333333,0.21311475409836064,0.29508196721311475,0.5081967213114754,1.650273224043716,0.46994535519125685,0.0,0.2777777777777778,0.2777777777777778,1.7777777777777777,0.7777777777777778
416.0,Jason Williams,46.0,11.0,8.0,19.0,6.0,10.963043478260872,8.0,5.0,5.0,0.0,0.0,0.0,0.0,59.0,13.333333333333334,46.06666666666666,11.0,0.0,0.0,0.0,1.0,7.20909090909091,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,37.43333333333333,0.2391304347826087,0.17391304347826086,0.41304347826086957,1.2826086956521738,0.17391304347826086,0.0,0.0,0.0,0.8181818181818182,0.18181818181818182
417.0,Craig MacDonald,58.0,2.0,4.0,6.0,-4.0,8.220114942528735,20.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,3.0,67.66666666666667,5.0,0.0,0.0,0.0,-1.0,4.3133333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.034482758620689655,0.06896551724137931,0.10344827586206896,1.0862068965517242,0.3448275862068966,0.0,0.0,0.0,0.2,0.4
418.0,Karl Stewart,16.0,0.0,1.0,1.0,-4.0,4.858333333333334,21.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.5,1.3125,,,,,
419.0,Bryan Bickell,23.0,5.0,1.0,6.0,4.0,9.807971014492752,7.0,0.0,0.0,0.0,0.0,1.0,0.0,33.0,11.666666666666666,0.0,4.0,0.0,1.0,1.0,3.0,13.233333333333333,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.21739130434782608,0.043478260869565216,0.2608695652173913,1.434782608695652,0.30434782608695654,0.0,0.25,0.25,0.75,0.5
420.0,Nikita Alexeev,144.0,18.0,17.0,35.0,-5.0,12.651967592592591,28.0,4.0,7.0,0.0,0.0,4.0,0.0,201.0,8.666666666666666,16.666666666666668,11.0,1.0,0.0,1.0,-3.0,10.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.566666666666667,8.333333333333334,0.125,0.11805555555555555,0.24305555555555555,1.3958333333333333,0.19444444444444445,0.09090909090909091,0.0,0.09090909090909091,1.1818181818181819,0.0
423.0,Colin Fraser,87.0,6.0,11.0,17.0,0.0,10.77911877394636,64.0,0.0,1.0,1.0,2.0,0.0,0.0,71.0,3.0,28.2,2.0,0.0,0.0,0.0,0.0,11.516666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,18.766666666666666,0.06896551724137931,0.12643678160919541,0.19540229885057472,0.8160919540229885,0.735632183908046,0.0,0.0,0.0,2.5,1.0
424.0,Dave Bolland,121.0,23.0,41.0,64.0,24.0,15.526308539944903,80.0,2.0,4.0,2.0,4.0,4.0,1.0,161.0,8.433333333333334,42.43333333333333,17.0,4.0,8.0,12.0,-1.0,18.716666666666665,24.0,1.0,2.0,1.0,1.0,1.0,0.0,30.0,4.433333333333334,15.233333333333334,0.19008264462809918,0.33884297520661155,0.5289256198347108,1.3305785123966942,0.6611570247933884,0.23529411764705882,0.47058823529411764,0.7058823529411765,1.7647058823529411,1.411764705882353
425.0,Reed Low,193.0,3.0,14.0,17.0,4.0,6.021502590673576,553.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,2.466666666666667,40.46666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015544041450777202,0.07253886010362694,0.08808290155440414,0.538860103626943,2.865284974093264,,,,,
