player_id,player_name_official,seasons_played,gp_regular_total,gp_regular_min_per_season,gp_regular_max_per_season,seasons_with_gp_over_6,g_regular_sum,a_regular_sum,p_regular_sum,plus_minus_regular_sum,pim_regular_sum,ppg_regular_sum,ppp_regular_sum,shg_regular_sum,shp_regular_sum,gwg_regular_sum,otg_regular_sum,sog_regular_sum,shooting_pct_regular_mean,fo_pct_regular_mean,toi_per_game_regular_mean,gp_playoffs_sum,g_playoffs_sum,a_playoffs_sum,p_playoffs_sum,plus_minus_playoffs_sum,pim_playoffs_sum,ppg_playoffs_sum,ppp_playoffs_sum,shg_playoffs_sum,shp_playoffs_sum,gwg_playoffs_sum,otg_playoffs_sum,sog_playoffs_sum,shooting_pct_playoffs_mean,fo_pct_playoffs_mean,toi_per_game_playoffs_mean
64.0,Peter Worrell,7,391.0,19.0,79.0,7,19.0,27.0,46.0,-48.0,1554.0,2.0,5.0,0.0,0.0,4.0,0.0,345.0,5.385714285714286,21.24285714285714,7.871428571428572,4.0,1.0,0.0,1.0,-2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.7,0.0,11.283333333333333
65.0,Darby Hendrickson,10,518.0,8.0,80.0,10,65.0,64.0,129.0,-109.0,370.0,6.0,18.0,5.0,8.0,4.0,0.0,668.0,7.776923076923078,48.21111111111111,14.105555555555556,23.0,3.0,3.0,6.0,0.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,27.0,14.55,55.45,14.408333333333331
66.0,Chris Gratton,15,1092.0,6.0,84.0,15,214.0,354.0,568.0,-143.0,1638.0,52.0,143.0,2.0,4.0,30.0,1.0,2268.0,7.465000000000001,54.26875,15.108333333333333,40.0,8.0,7.0,15.0,-6.0,82.0,2.0,8.0,0.0,0.0,1.0,0.0,58.0,7.959999999999999,54.05,14.375
67.0,Jim Cummins,12,511.0,1.0,79.0,11,24.0,36.0,60.0,-44.0,1538.0,0.0,1.0,0.0,0.0,5.0,0.0,318.0,7.375,23.362499999999997,6.685416666666667,37.0,1.0,2.0,3.0,-2.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0833333333333335,0.0,5.833333333333333
68.0,Marek Svatos,7,344.0,4.0,69.0,6,100.0,72.0,172.0,-4.0,217.0,33.0,58.0,0.0,0.0,20.0,1.0,764.0,14.125,19.1625,12.2375,14.0,2.0,5.0,7.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,35.0,7.0,0.0,12.883333333333333
69.0,Brett Clark,14,689.0,2.0,82.0,13,45.0,141.0,186.0,-60.0,293.0,17.0,62.0,0.0,2.0,5.0,1.0,825.0,4.1571428571428575,21.428571428571427,17.561904761904763,28.0,3.0,4.0,7.0,-1.0,10.0,0.0,3.0,1.0,2.0,0.0,0.0,39.0,5.466666666666666,0.0,497.50555555555553
70.0,Kurt Sauer,7,357.0,1.0,80.0,6,5.0,28.0,33.0,-15.0,250.0,0.0,0.0,0.0,3.0,0.0,0.0,205.0,2.125,0.0,17.18541666666667,43.0,2.0,1.0,3.0,-3.0,18.0,0.0,0.0,1.0,1.0,1.0,0.0,15.0,8.125,0.0,15.179166666666667
71.0,Dennis Bonvie,9,92.0,1.0,28.0,5,1.0,2.0,3.0,-8.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.2222222222222223,0.0,4.0095238095238095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1166666666666667
72.0,Mikhail Kuleshov,1,3.0,3.0,3.0,0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,11.316666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
73.0,Bob Boughner,10,630.0,11.0,79.0,10,15.0,57.0,72.0,27.0,1382.0,1.0,4.0,0.0,4.0,4.0,0.0,388.0,3.9916666666666667,5.0,15.621666666666666,65.0,0.0,12.0,12.0,25.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,15.745833333333334
74.0,Ossi Vaananen,7,479.0,3.0,81.0,7,13.0,55.0,68.0,26.0,482.0,0.0,4.0,1.0,4.0,4.0,0.0,290.0,3.533333333333333,0.0,16.933333333333334,20.0,0.0,1.0,1.0,3.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,16.4625
